alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gate_pass,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,trades_per_week,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.001832208886783299,0.6468071843358683,8,-803.2064948064606,-0.6941564334662679,998.196097333102,0.9343875561322399,0.0381255831064046,1255.5393247816112,1.1670366975034554,0.04611487253935498,2626.1117816331075,2.4736841287353357,0.0,0.8245401043445937,82.45401043445936,87.74903409976042,-2.6393780740162136e-05,998.1960973331021,0.9343875561322399,0.2365988909426987,False,1606.4129896129211,17577.550546942555,2,1,11,-0.009396571857499739,93,0.9396571857499739,0.939657185749974,1249.0556940898614,1.1151897540131945,0.04039346994373137,1.5631588301388724,10.942111810972106,2,16.99677052390389,9.708242095027583,6.201422705145492,2021-04-01,2021-01-01,970.7058695733926,3,0.1597113755732964,15.97113755732964,1941.4872724695674,16,0.17777777777777778,1.2444444444444445,2021-01-01,2020-01-01,0.003944268143529996,0.0,0.875,1,14,0.0,-1095.821156967592,-0.9396571857499744
0.0,-0.0064636924986525915,1.236554711905697,8,-613.4547800141435,-0.6123587562748464,431.31181220086444,0.42388804764534854,0.02385408371979506,1001.184498863596,0.9891135770563639,0.05687928790291652,4026.626738005796,4.061036528548648,0.0,0.32844591574629667,32.84459157462967,17.65166435746274,-6.867574836727227e-05,431.31181220086444,0.42388804764534854,0.24862888482632542,False,3680.7286800848606,11013.029487499556,6,2,6,-0.018607079145340585,205,1.8607079145340586,1.869519737485458,109.03256204203991,0.1048713675641493,0.0035417391466391183,1.6320428684906705,2.9920785922328963,2,3.9405974200151563,4.662569536306646,2.9790006328217173,2021-07-01,2021-04-01,965.2153449636598,3,0.07332300807414693,7.332300807414693,1930.471601878347,17,0.18681318681318682,1.3076923076923077,2021-04-01,2020-04-01,0.009871766635363573,0.0,0.6470588235294118,2,11,0.0,-931.6657475211001,-0.9381936154979024
0.0,-0.014417163803925298,1.624821358066415,8,-699.7066498912864,-0.7071485300698204,-181.64516681204427,-0.18269388911488219,-0.006101296667071282,393.97870327600253,0.4000334897239379,0.0,953.7420652214937,0.970099535352272,0.0,-0.1301539049848206,-13.01539049848206,-3.2073061546145976,-0.00013022993187289522,-181.6451668120443,-0.18269388911488219,0.27486437613019893,False,6997.066498912864,3545.808329484022,10,3,2,-0.04058044312282386,423,4.058044312282386,4.109601629825061,-64.03898770619017,-0.06449532254225648,-0.0029450798760811995,0.5630626825359101,0.506756414282319,0,0.8504732585060734,-4.016891882419159,-1.7490799777491846,2021-10-01,2021-07-01,1344.5823126667638,3,-0.034512581694288384,-3.4512581694288382,2689.1669552979233,19,0.20652173913043478,1.4456521739130435,2021-07-01,2020-07-01,0.017168804430907954,0.0,0.47368421052631576,3,9,-0.017953668983533344,-936.8753201403792,-0.9559477980764323
0.0,-0.005613789720606419,0.9912138841423729,8,-829.9617212112661,-0.7727273096982623,672.8495097454672,0.6510844759489829,0.01608786736569867,1424.2551252238336,1.3629903687726055,0.06965196143114682,6653.477788910865,6.348072074302837,0.0,0.5743936641323399,57.439366413234,34.132761473064114,-8.5858589966474e-05,672.849509745467,0.6510844759489829,0.2603978300180832,False,4979.770327267596,17091.061502686003,6,2,4,-0.016828221314165365,131,1.6828221314165366,1.6899564682113137,245.8889091198448,0.23249508415087902,0.005639241031198702,1.7160491729006988,3.432098345801398,2,7.1970120604627255,5.045644156354382,7.798146825213958,2022-01-01,2021-10-01,1393.7497707132814,3,0.12111291175418402,12.111291175418403,2787.5647118492016,18,0.1956521739130435,1.3695652173913044,2021-10-01,2020-10-01,0.007903737039764281,0.0,0.6666666666666666,4,12,0.0,-1070.8933806344573,-0.960748578250845
0.0,-0.01103588966853748,1.4066385574569822,8,-963.4334217064886,-0.9319203552724783,190.61483157715773,0.1953431522535021,0.0011559138295196515,767.6389582189809,0.7589749060164924,0.0008222208937151976,3490.8179695566732,3.4908179695566735,0.0,0.12121045105988637,12.121045105988637,5.43661921008746,-8.791701464834694e-05,190.61483157715764,0.1953431522535021,0.22181146025878004,False,4817.167108532443,7676.3895821898095,5,2,3,-0.02229518867810064,392,2.229518867810064,2.2409515426219477,110.74414123063858,0.10871110211412603,0.0022251980299344844,0.7967742668292477,1.5935485336584954,1,1.2824392360787056,2.064353702003345,25.010863555623278,2022-04-01,2022-01-01,1189.6639424944044,3,0.02859222473657399,2.859222473657399,2379.3535979488543,15,0.16666666666666666,1.1666666666666665,2022-01-01,2021-01-01,0.012836179474999865,0.0,0.6666666666666666,5,10,-0.004107089453717183,-994.5711002413653,-0.9545457027539307
0.0,-0.00183765003230878,0.6381142873582554,8,-659.0608363888069,-0.6256817906326702,782.9895696967919,0.735768509677309,0.02287305388903792,1359.8097321310313,1.2803486298013012,0.09722379915098345,5062.14943572632,4.621123248694884,0.0,0.8422917856179468,84.22917856179468,51.82294990705436,-7.069850741612097e-05,782.9895696967918,0.735768509677309,0.30895795246800734,False,3954.365018332842,20397.14598196547,6,3,6,-0.01625325820179315,62,1.625325820179315,1.6339104478607362,653.0487886423425,0.6510430598391412,0.016310773400604828,2.0632537347869717,5.1581343369674295,2,10.116606011844784,7.565284130253127,9.878110873303179,2022-07-01,2022-04-01,1648.599726114704,3,0.16442780963632614,16.442780963632615,3297.2850068921975,21,0.23076923076923078,1.6153846153846154,2022-04-01,2021-04-01,0.004285162481352385,0.0,0.7142857142857143,6,15,0.0,-893.2777465201866,-0.8879983733800195
0.0,-0.009499802732552746,1.2780613653360249,8,-817.3490736611853,-0.807552607278837,72.59245609826594,0.07622792171555894,0.0009693487556892917,638.9188841270077,0.6386337128938111,0.010578688775138678,2604.4678535020566,2.5733289040493825,0.0,0.0528912912818158,5.28912912818158,2.1894627356586245,-0.00010448924678284398,72.59245609826604,0.07622792171555894,0.2603978300180832,False,5721.443515628297,7028.107725397083,7,2,6,-0.024157200951814912,306,2.415720095181491,2.434180189455459,72.53278487229358,0.07049232938830233,0.0020160120000000713,0.7816964681504709,1.2283801642364542,2,0.5409005010038829,1.1763104555789108,0.9646276566005545,2022-10-01,2022-07-01,1521.444389457668,3,0.013066642097688163,1.3066642097688164,3042.91226299879,18,0.1956521739130435,1.3695652173913044,2022-07-01,2021-07-01,0.011902490630639152,0.0,0.6111111111111112,7,11,0.0,-955.7234280051904,-0.9298634552703916
0.0,-0.013967242926176364,1.8210491528357953,8,-612.6871896480374,-0.6206026878486364,-239.24824607901786,-0.24194728239425217,-0.006169265442440694,383.14999320268134,0.38914506002972143,0.004683366571728742,1300.24441162416,1.323403659079705,0.0,-0.14355043684231983,-14.355043684231983,-3.6613270695227125,-0.00011366349594297382,-239.24824607901786,-0.24194728239425217,0.2314647377938517,False,6126.871896480373,2298.899959216088,10,5,3,-0.039207214793032116,481,3.9207214793032117,3.967690904771955,-423.2721653866985,-0.428867052720283,-0.005904227648366014,0.6253598894776707,0.3752159336866025,1,0.9763437564926458,-5.072754968090503,-2.4679573489897217,2023-01-01,2022-10-01,1864.1308399684829,3,-0.03827971937264301,-3.827971937264301,3728.2687376475324,16,0.17391304347826086,1.2173913043478262,2022-10-01,2021-10-01,0.016318164833198236,0.0,0.375,8,6,-0.02564819320795686,-886.6277426443309,-0.8943490906348348
0.0,-0.0029889942925018075,0.8867528970551989,8,-668.3170151298805,-0.5916253894583055,1356.5425819600675,1.2685039322313107,0.022203869878422083,2368.972380505041,2.1985685930761187,0.05829748810693225,7105.883713213257,7.105883713213257,0.0,1.1205563082241974,112.05563082241974,77.56894293589345,-5.581371598663261e-05,1356.5425819600673,1.2685039322313107,0.22181146025878004,False,3341.5850756494024,23689.723805050413,5,3,5,-0.0144459401638395,138,1.44459401638395,1.4515199674751251,499.9807377530865,0.4506873074350511,0.00961529928967366,3.5446836259954506,7.089367251990901,2,14.0857143935399,6.234871716228821,14.229717036303958,2023-04-01,2023-01-01,1606.9832336432964,3,0.2034813872940102,20.34813872940102,3214.067144043019,15,0.16666666666666666,1.1666666666666665,2023-01-01,2022-01-01,0.006178377495536814,0.0,0.6666666666666666,9,10,0.0,-999.2096983971235,-0.901590818840334
0.0,-0.005402564761426427,0.7208558924784534,8,-779.4260567873652,-0.7545635710096854,251.03579659575763,0.24901831720288,0.004904866910476452,726.6335750802759,0.7122099579163716,0.023728493057807887,2116.8007666790472,2.122234624727631,0.0,0.2056477327600652,20.56477327600652,12.664880999179964,-8.494149016994595e-05,251.03579659575772,0.24901831720288,0.2797074954296161,False,4676.556340724191,9446.236476043587,6,2,5,-0.016237636403640954,176,1.6237636403640954,1.6303974607179135,156.62191419663006,0.15303885245545668,0.00276140866279547,0.9322674918969363,2.0199128991100284,2,2.9374226745524985,4.142163128137311,2.7227652153661728,2023-07-01,2023-04-01,2133.8329378148915,3,0.04769680135319403,4.769680135319403,4267.710560524328,19,0.2087912087912088,1.4615384615384617,2023-04-01,2022-04-01,0.007217225748956249,0.0,0.6842105263157895,10,13,0.0,-939.8123841697186,-0.8976478890683662
