candidate,family,source_rank,source_run,symbol,timeframe,train_expectancy_r,train_max_drawdown_r,train_profit_factor,train_score,train_total_trades,train_win_rate,window
partial_highwin_BTCUSDT_1h_20260608_232410#r90,trend_state_tp,90,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.007010456763138145,9.58774238553087,0.9445273848510242,-103.30750786233389,231,0.7316017316017316,1
partial_highwin_BTCUSDT_1h_20260608_232410#r155,range_bb_reversion,155,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.1612223314474838,11.723754762227669,0.5324285253551548,-260.09354582668647,67,0.5671641791044776,1
partial_highwin_BTCUSDT_1h_20260608_232410#r166,trend_bb_reversion,166,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.1055578305169713,7.550314117336442,0.3770794619527321,-195.33902047044654,59,0.8305084745762712,1
partial_highwin_BTCUSDT_1h_20260608_232410#r147,channel_reclaim,147,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.0351148315505369,10.124910546598418,0.614938663873061,-163.12444756797254,234,0.7136752136752137,1
partial_highwin_BTCUSDT_1h_20260608_232410#r192,channel_reclaim,192,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.0666098818453709,5.47186189516261,0.5981177069063065,-165.473102298231,57,0.631578947368421,1
partial_highwin_BTCUSDT_1h_20260608_232410#r118,range_bb_reversion,118,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.1832953798868929,21.175781684268664,0.38386683839181057,-323.40092950920456,114,0.6491228070175439,1
partial_highwin_BTCUSDT_1h_20260608_232410#r129,channel_reclaim,129,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.038401467060983546,2.8277678966297106,0.5640438287249269,-162.88884047692835,57,0.5614035087719298,1
partial_highwin_BTCUSDT_1h_20260608_232410#r109,range_bb_reversion,109,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.09493479877509103,5.553311224364326,0.32455089542188775,-252.83410086855093,53,0.41509433962264153,1
partial_highwin_BTCUSDT_1h_20260608_232410#r169,channel_reclaim,169,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.14132400944072662,6.5111488815002625,0.2916691047895431,-266.6065227227513,43,0.5116279069767442,1
partial_highwin_BTCUSDT_1h_20260608_232410#r168,range_bb_reversion,168,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.15581827458968361,16.721854019114662,0.5217205436634185,-295.0721619221649,85,0.5294117647058824,1
partial_highwin_BTCUSDT_1h_20260608_232410#r97,trend_state_tp,97,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,0.0024514679631845522,16.454702067419866,0.9933049185786018,-170.8634146606954,225,0.48,1
partial_highwin_BTCUSDT_1h_20260608_232410#r101,channel_reclaim,101,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.1292493888327958,7.810903634803598,0.25234220950768604,-277.3400998057304,58,0.46551724137931033,1
partial_highwin_BTCUSDT_1h_20260608_232410#r107,range_bb_reversion,107,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.0892905197668024,11.84940462294698,0.7931531129463453,-222.01769271646498,88,0.45454545454545453,1
partial_highwin_BTCUSDT_1h_20260608_232410#r89,trend_state_tp,89,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.003869073886186073,8.011629648189556,0.9635365479491872,-117.57431708877698,272,0.6139705882352942,1
partial_highwin_BTCUSDT_1h_20260608_232410#r138,channel_reclaim,138,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.04994028662999152,3.7747499982043875,0.5697787003986987,-161.79637886293335,56,0.5714285714285714,1
partial_highwin_BTCUSDT_1h_20260608_232410#r41,trend_state_tp,41,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.013856779233221985,2.9213986404635897,0.8957943463139777,-134.7081092600925,98,0.45918367346938777,1
partial_highwin_BTCUSDT_1h_20260608_232410#r122,channel_reclaim,122,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.18305248455921266,12.74906585409366,0.25314739189074414,-297.28304191100904,69,0.7101449275362319,1
partial_highwin_BTCUSDT_1h_20260608_232410#r87,trend_bb_reversion,87,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.12692067142543884,9.214082539014852,0.3602526351891497,-241.77912747037487,64,0.59375,1
partial_highwin_BTCUSDT_1h_20260608_232410#r183,trend_bb_reversion,183,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.061417973593661045,9.610687576455273,0.7345858802218272,-152.97045208561218,87,0.7586206896551724,1
partial_highwin_BTCUSDT_1h_20260608_232410#r146,channel_reclaim,146,partial_highwin_BTCUSDT_1h_20260608_232410,BTCUSDT,1h,-0.11849603912261757,13.886526191419977,0.5566647112960575,-240.09353139843319,96,0.6354166666666666,1
