alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,v3_edge_BTCUSDT_4h_20260608_192109__trend_aligned_sma100_roc14_min0|v3_edge_BTCUSDT_4h_20260608_192109__trend_aligned_sma100_roc30_min0,0.0,0.0,2021-04-01,2021-01-01,0.0,0,0.0,0.0,0.0,0,0.0,2021-01-01,2020-01-01,0.0,0.0,0.0,1,0,0.0,0.0,0.0
0.0,-0.026802907795736963,2.049689690190636,16,-495.0166666666667,-0.5,-313.23663240130503,-0.31410839439464905,-0.012225560784623958,777.4435731908651,0.8012412392374568,0.008012412392374602,777.4435731908651,0.8012412392374568,0.0,-0.08514220088697544,-8.514220088697543,-2.8666442505967904,-5.504587155963308e-05,-313.2366324013051,-0.31410839439464905,0.21572212065813529,2970.1000000000004,777.4435731908651,6,3,1,-0.029701000000000057,531,2.9701000000000057,3.0,-495.0,-0.5,-0.022669614128454734,1.5705401970119492,0.26175669950199154,1,0.7382433004980108,v3_edge_BTCUSDT_4h_20260608_191650__trend_aligned_sma100_roc14_min0|v3_edge_BTCUSDT_4h_20260608_191650__long_bull_sma100_roc14_min0,-3.8357335483380037,0.0,2021-07-01,2021-04-01,281.0204628984284,3,-0.02192656426809146,-2.192656426809146,554.9908722734551,7,0.07692307692307693,2021-04-01,2020-04-01,0.027786016246935476,0.0,0.14285714285714285,2,1,0.0,-500.0000000000001,-0.5000000000000001
0.0,-0.01662124283905969,2.125,30,-493.6070714285715,-0.5,-493.6070714285715,-0.5,-0.023946028537793807,0.0,0.0,0.0,-485.14950000000005,-0.49999999999999994,0.0,-0.13029665929601997,-13.029665929601997,-3.7709768656654106,-6.340579710144933e-05,-493.6070714285715,-0.5,0.38698010849909587,3455.2495,0.0,7,7,0,-0.03455249500000005,416,3.455249500000005,3.5,-495.00000000000006,-0.5,-0.023545187385019064,0.0,0.0,0,1.0,v3_edge_BTCUSDT_4h_20260608_191650__trend_aligned_sma100_roc30_min0|v3_edge_BTCUSDT_4h_20260608_191650__trend_aligned_sma200_roc30_min0,-6.442535383129157,-1.9723993429936968,2021-10-01,2021-07-01,289.04436355154144,3,-0.03455249500000005,-3.455249500000005,575.4061814393511,7,0.07608695652173914,2021-07-01,2020-07-01,0.021177730961743333,0.0,0.0,3,0,-0.014950000000000019,-499.9999999999999,-0.5000000000000001
0.0,-0.0119477570774762,1.561795761930425,50,-496.48682784372994,-0.5,-141.8925885861467,-0.1435262966520269,-0.0011216264133231965,283.6204985229532,0.2842421473655408,0.0068278780385326865,847.1808455959181,0.8534986074156287,0.0,-0.06054454190071956,-6.054454190071956,-2.5163063011367544,-5.4985095288593066e-05,-141.89258858614667,-0.1435262966520269,0.9963833634719711,2978.9209670623795,1418.1024926147659,6,4,3,-0.02406087918365433,395,2.4060879183654333,2.436283998923885,-485.1495,-0.49999999999999994,-0.01975920491179325,0.5712548301729028,0.47604569181075235,2,0.6486955287602156,v3_wf_edge_BTCUSDT_4h_20260608_192533__none|v3_edge_BTCUSDT_4h_20260608_191650__trend_aligned_sma200_roc30_min0,-3.3406128616100923,-32.01696923128445,2022-01-01,2021-10-01,289.04507043862674,3,-0.015608184744476311,-1.5608184744476312,572.1284301452989,11,0.11956521739130435,2021-10-01,2020-10-01,0.014857478371183962,0.0,0.45454545454545453,4,5,-0.019159982322250024,-508.047462471422,-0.5000000000000001
0.0,-0.002730325555765672,0.7902535419093055,9,-247.9455710972347,-0.236813044538888,278.3757321373317,0.2749018387288973,0.03416553013538075,585.3964923574954,0.573402187301772,0.009065076827312613,1437.8348102796026,1.4378348102796026,0.0,0.23265063583291856,23.265063583291855,15.615934717355806,-3.104007614894238e-05,278.3757321373317,0.2749018387288973,0.3438077634011091,1735.6189976806431,7024.757908289946,7,3,5,-0.014898284351454596,147,1.4898284351454596,1.5,248.81885420280167,0.23760258095471903,0.02569866635730108,2.36098789652478,4.047407822613908,1,3.5501664391933097,v3_edge_ETHUSDT_4h_20260608_191748__low_vol_q50|v3_edge_ETHUSDT_4h_20260608_191748__none,4.7768030744618635,3.066191463933564,2022-04-01,2022-01-01,353.03031151990206,3,0.05289138910609297,5.289138910609297,703.1927079028003,19,0.2111111111111111,2022-01-01,2021-01-01,0.005269272314571903,0.0,0.631578947368421,5,12,-0.0025460355505313448,-529.4877298182118,-0.5
0.0,-0.01317531957217951,2.028476309064942,9,-498.9731354352584,-0.5,268.54135155131723,0.271855154329641,0.02305894419549494,926.410911825525,0.9334452866121904,0.04795985620082899,3776.310310750562,3.784331711762268,0.0,0.14766641375628842,14.766641375628842,5.184354493262503,-5.5547008962565636e-05,268.54135155131723,0.271855154329641,0.21389396709323583,2993.8388126115506,6484.876382778674,6,3,3,-0.02848308578207627,331,2.848308578207627,2.8842453558517445,76.99465370514427,0.07674433726840481,0.006323413507773341,1.8566348487226854,2.166073990176466,1,1.2256528653099645,family_edge_ETHUSDT_4h_20260608_194104__low_vol_q70|v3_edge_ETHUSDT_4h_20260608_191748__low_vol_q50,2.7249276237810816,2.2364229045117106,2022-07-01,2022-04-01,385.0623260745346,3,0.03491037570167129,3.491037570167129,758.6407927310775,13,0.14285714285714285,2022-04-01,2021-04-01,0.01737792923660508,0.0,0.5384615384615384,6,7,-0.003828614589439172,-509.07068934158576,-0.5
0.0,-0.017296286801294806,1.756739830475436,16,-495.0166666666667,-0.5000000000000001,-131.95757538524228,-0.12836991523771776,-0.004988938033026219,957.219698459031,0.9865203390491292,0.0197304067809827,957.219698459031,0.9865203390491292,0.0,-0.04125837435325752,-4.125837435325752,-1.389124081790426,-5.444646098003634e-05,-131.9575753852423,-0.12836991523771776,0.23508137432188064,2970.1000000000004,1914.439396918062,6,3,1,-0.029701000000000057,526,2.9701000000000057,3.0000000000000004,-492.525,-0.5,-0.01845498034868638,1.933712060453919,0.644570686817973,1,0.35542931318202636,v3_edge_BTCUSDT_4h_20260608_191403__low_vol_q70|v3_edge_BTCUSDT_4h_20260608_191403__low_vol_q85,-1.2937649862033038,0.0,2022-10-01,2022-07-01,386.3313046295976,3,-0.010556606030819385,-1.0556606030819384,763.3077928623045,8,0.08695652173913043,2022-07-01,2021-07-01,0.019459934296314322,0.0,0.25,7,2,-0.010000000000000009,-500.00000000000006,-0.5000000000000001
0.0,-0.012396764880249543,1.6356347721046753,17,-500.5368589562391,-0.5,-169.65511929037228,-0.16574367903414952,-0.00586306141591453,822.9900997072278,0.8370252838634019,0.0073007132174767175,2218.288215910155,2.258404258438322,0.0,-0.07841475886099125,-7.841475886099126,-2.6288094584513395,-8.23992579158014e-05,-169.65511929037237,-0.16574367903414952,0.3707052441229656,4504.831730606151,2468.9702991216836,9,4,1,-0.029829000580052025,317,2.9829000580052023,3.0,-497.0675536835795,-0.5,-0.015037135602781367,1.6442147765569053,0.5480715921856352,2,0.6825107753847831,v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q70|v3_edge_BTCUSDT_4h_20260608_191650__short_bear_sma100_roc30_min0,-2.4628337147609636,-39.52373141154791,2023-01-01,2022-10-01,736.6362722908584,3,-0.020358614314844453,-2.035861431484445,1478.0201476726738,12,0.13043478260869565,2022-10-01,2021-10-01,0.015625627472151266,0.0,0.25,8,3,-0.015194641277134102,-513.3013804575623,-0.5000000000000001
0.0,-0.006767845510687776,1.2,21,-538.5755206774564,-0.5,678.1399216620212,0.6750762201687595,0.020209784131257683,2138.1984524693944,2.085167684371271,0.019277839236776506,2654.332097000418,2.5820449893624224,0.0,0.3390676498607692,33.90676498607692,17.081063442269514,-5.586590935230819e-05,678.1399216620213,0.6750762201687595,0.4269870609981516,3231.4531240647384,10690.992262346972,6,3,2,-0.019850499999999896,174,1.9850499999999895,2.0,-529.7845821079709,-0.5,-0.021010128479675375,3.9700995874818537,3.308416322901545,1,3.7578595694225894,v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q50|v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q70,3.8027711483976856,4.765023084622756,2023-04-01,2023-01-01,607.6854097457112,3,0.07459539138282271,7.459539138282271,1237.4323273113052,11,0.12222222222222222,2023-01-01,2022-01-01,0.009467106196383244,0.0,0.45454545454545453,9,5,-0.009999999999999898,-550.3139487624766,-0.5000000000000001
0.0,-0.029968983728061692,3.864890787653173,15,-501.97325929612873,-0.5,42.907326176441046,0.050682795016555884,-0.001461230695261628,1768.3625135062455,1.7945116459023158,0.0353385244334663,2403.4406417367622,2.4210480411244863,0.0,0.04375562964576862,4.375562964576862,0.6544456432258494,-0.0001754722427475656,42.907326176441074,0.050682795016555884,0.7148080438756855,9537.491926626446,10610.175081037472,19,8,2,-0.06685907393330838,460,6.685907393330838,6.873336069928106,-497.4508311135256,-0.49999999999999994,-0.01739305846313141,3.5228221439242775,1.1124701507129298,1,0.16043942748609238,v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q70|v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q50,0.6560081199823723,0.7062667635581101,2023-07-01,2023-04-01,1445.0285597140705,3,0.010726831544110318,1.0726831544110318,2899.052393117776,25,0.27472527472527475,2023-04-01,2022-04-01,0.035576038762343484,0.0,0.24,10,6,-0.03829548822920403,-517.8564411417092,-0.5000000000000001
0.0,-0.037015192389282074,3.9943835145803948,23,-450.3646519863363,-0.4717073241686598,-299.1104474365416,-0.3117092575604894,-0.0075788503259598084,507.5786434956969,0.5416137643497532,0.004161839699640346,887.7696291742806,0.9510843968458007,0.0,-0.20728394937761652,-20.728394937761653,-3.4126412890054527,-3.373813083116537e-05,-299.11044743654156,-0.3117092575604894,0.20416478044363964,7205.834431781381,1522.7359304870906,16,14,2,-0.060740034425952036,2133,6.074003442595203,6.339645952931144,-475.4950249500001,-0.5,-0.010859977876355984,1.1270392586474491,0.2113198609963967,1,0.9356429503217616,v3_edge_BTCUSDT_4h_20260608_192109__trend_aligned_sma100_roc30_min0|family_edge_BTCUSDT_1h_20260608_194104__low_vol_q70,-4.48185117121938,-3.0692898023143624,2023-10-01,2023-07-01,1419.249061660173,3,-0.056830985012943126,-5.683098501294313,2834.8740140760324,19,0.20652173913043478,2023-07-01,2022-07-01,0.04061087009175033,0.0,0.15789473684210525,11,3,-0.01984942629098385,-500.0,-0.5000000000000001
0.0,-0.018799028936634852,2.922513691414807,8,-493.8864770655945,-0.47763168517083315,112.96403579158522,0.12512858153418313,0.010360480728971931,1413.3579919141134,1.4167577244735037,0.009517023727643625,4220.026542551019,4.220026542551019,0.0,0.10236669561427925,10.236669561427924,2.0587135540647954,-0.00012938402905319656,112.96403579158527,0.12512858153418313,0.3309222423146474,7408.297155983918,9893.505943398794,15,10,3,-0.04972362250793117,358,4.972362250793117,5.121145436217818,-505.1847259741575,-0.5,-0.013376790304956756,2.861706196759061,1.3354628918208948,1,0.49980445149958,v3_edge_BTCUSDT_4h_20260608_192109__high_vol_q50|v3_edge_SOLUSDT_4h_20260608_191748__trend_aligned_sma100_roc14_min0,1.5103553393363516,4.283320238188457,2024-01-01,2023-10-01,1263.7205534419627,3,0.02485208787414871,2.485208787414871,2543.825645052329,22,0.2391304347826087,2023-10-01,2022-10-01,0.025101835705897486,0.0,0.3181818181818182,12,7,-0.03908596566505407,-542.2002654255101,-0.5000000000000001
0.0,-0.005436954787398502,0.7313559039936623,9,-372.9312222594927,-0.3733087761642324,-15.906168032892927,-0.014417207624082782,-0.0026975007613345334,341.1188861937068,0.3444743609160669,0.004948763293469938,533.9641640576954,0.5405164566750583,0.0,-0.007639172596778265,-0.7639172596778265,-0.5275685474326565,-4.140409089520897e-05,-15.906168032892936,-0.014417207624082782,0.20475319926873858,2237.5873335569563,2046.7133171622413,6,2,2,-0.014479962147010663,361,1.4479962147010663,1.4475985893651184,0.37932152285272025,0.000864185894202868,0.0013439746173136563,0.9146965065755469,0.914696506575547,1,0.13181941669241692,family_wf_edge_SOLUSDT_4h_20260608_194416__trend_aligned_sma100_roc30_min0|family_wf_edge_SOLUSDT_4h_20260608_194416__high_vol_q50,-0.3216926458154903,-0.05675220535203723,2024-04-01,2024-01-01,95.6175341883685,3,-0.0019087401639472227,-0.19087401639472226,191.63281151110272,12,0.13186813186813187,2024-01-01,2023-01-01,0.007201830283667918,0.0,0.5,13,6,-0.008731718256830945,-501.9247905747941,-0.5000000000000001
0.0,0.0,0.0,11,0.0,0.0,329.7798196787368,0.3295355682887805,0.0405754152914698,329.7798196787368,0.3295355682887805,0.009893394590362092,907.8978243978811,0.9078978243978811,0.0,0.04030540835027696,4.030540835027696,0.0,0.0,329.7798196787368,0.3295355682887805,0.0603290676416819,0.0,989.3394590362105,0,0,3,0.0,0,0.0,0.0,41.08719440409922,0.040354440234230196,0.004470487852516337,0.0,inf,1,0.0,v3_edge_SOLUSDT_4h_20260608_191748__long_bull_sma200_roc14_min0|v3_edge_SOLUSDT_4h_20260608_191748__long_bull_sma100_roc14_min0,3.6104153199791624,0.0,2024-07-01,2024-04-01,52.53481511175387,3,0.009893394590362004,0.9893394590362004,107.15797490080152,3,0.03296703296703297,2024-04-01,2023-04-01,0.0,0.0,1.0,14,3,0.0,40.354440234230196,0.04035444023423019
0.0,-0.01948535559794436,1.7078626526547163,9,-357.5000246168222,-0.3611659707148702,-208.42227441414317,-0.2104739238361081,-0.0377576031339623,127.0026635418846,0.1285831816411066,0.0,271.0265651417788,0.273764207213918,0.0,-0.10331786641197849,-10.331786641197848,-3.803910451019342,-5.924764907745559e-05,-208.42227441414315,-0.2104739238361081,0.2224231464737794,3217.5002215513996,508.0106541675384,9,6,2,-0.027160961789805586,525,2.7160961789805587,2.742890080964444,-209.8768381459531,-0.21180289743389621,-0.03956909150571775,0.35525218124952396,0.15788985833312177,0,0.9975676076392987,v3_edge_SOLUSDT_4h_20260608_191748__trend_aligned_sma200_roc14_min0|family_wf_edge_SOLUSDT_4h_20260608_194416__trend_aligned_sma200_roc14_min0,-6.792908082247425,-1.929150937410676,2024-10-01,2024-07-01,159.9010729574028,3,-0.027094895673838763,-2.7094895673838764,320.5766025536012,13,0.14130434782608695,2024-07-01,2023-07-01,0.02106061501811086,0.0,0.3076923076923077,15,4,-0.004911489100145827,-500.0,-0.5000000000000001
0.0,-0.008880781154681782,1.2378158424521388,14,-506.52079427433597,-0.5,94.42372621559599,0.10417321158805253,0.004052512562649513,1897.2572876853915,1.9166928463522102,0.05184549436044117,2494.520275043992,2.536761766058649,0.0,0.0771033371781622,7.71033371781622,3.0942044836287463,-0.00013727918264495848,94.42372621559588,0.10417321158805253,0.5117540687160941,7597.811914115038,9486.28643842696,15,7,2,-0.024918630163620864,219,2.4918630163620863,2.5,-495.82026830945335,-0.5,-0.019785368558621955,3.745665151622227,1.2485550505407428,1,0.7578564760228724,v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q70|family_edge_ETHUSDT_4h_20260608_194104__low_vol_q85,1.3309674868091188,1.4943711527908667,2025-01-01,2024-10-01,1034.5294526340317,3,0.01888474524311896,1.888474524311896,2086.0452974381924,20,0.21739130434782608,2024-10-01,2023-10-01,0.012233082064642005,0.0,0.25,16,5,-0.018269810852446056,-540.4603149650069,-0.5000000000000001
0.0,-0.021954786630998976,2.600285020270833,29,-443.497592982936,-0.4540314119391255,-108.34541799099031,-0.10255795460581428,-0.012556185583730305,1455.698065304756,1.537651512949638,0.0,1977.8852669141445,2.0856091863692736,0.0,-0.07267044943982792,-7.267044943982793,-1.2589481706289374,-0.0001181961395350739,-108.34541799099031,-0.10255795460581428,0.9168207024029574,6208.966301761104,4367.094195914268,14,7,1,-0.05772314630198293,502,5.772314630198292,5.91470360103739,-482.43106744987676,-0.5,-0.033644638012756065,3.282313339095767,0.7033528583776644,0,0.3190872680797683,v3_wf_edge_BTCUSDT_4h_20260608_192533__low_vol_q70|v3_wf_edge_BTCUSDT_4h_20260608_192533__low_vol_q50,-1.2108887613805146,-0.8768625392340527,2025-04-01,2025-01-01,392.3024799877213,3,-0.01841872105846851,-1.841872105846851,776.2640641164081,17,0.18888888888888888,2025-01-01,2024-01-01,0.026597273477645046,0.0,0.17647058823529413,17,3,-0.004331655960148173,-500.0,-0.5000000000000001
