allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,break_even_atr,deploy_score,donchian_lookback,ema_fast,ema_slow,exit_on_flat_signal,family,max_holding_bars,min_holding_bars,pullback_depth,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,trail_atr_mult,trend_strength_max,trial,use_break_even,use_mid_target,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_lookback,volume_min,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,1.0,6.0,40,1.8,0.5,-145.37731005179677,40,14,150,True,range_bb_reversion,96,8,0.005,58.1468215915154,37.907546949359194,24,0.005,0.0,-0.2713348605448078,31.61655913258817,8,-640.823605939564,-0.8668980828721911,-159.47492603878598,-0.21333532016752535,-0.00423351768744373,255.27204972477747,0.34979737474152617,0.0,1393.0161506443505,2.668458084225775,0.0,-0.36317530694800415,-36.31753069480042,-0.7576629311102755,-9.69589659184343e-05,-159.47492603878598,-0.21333532016752535,0.19115158352808445,87792.83401372022,40588.2559062396,137,7,7,-0.47933624839717165,12382,47.93362483971716,64.58282036013102,133.57320896280612,0.21453088629724415,0.004939999999999946,False,0.39834994740947816,0.46231855210297107,0,0.9847904944665807,-3.664481259151045,-1.757164022204387,22491.74327791705,17,-0.47204578107480644,-47.20457810748064,112500.7042960661,296,0.5725338491295938,4.007736943907156,0.3037403990332246,0.0,0.5371621621621622,159,-0.08656897126748253,-1002.624754456231,-1.0000000000000002,3.0,0.04,618,True,False,True,0.0,-0.03069747855214549,3.3332214199956844,8,-920.2928725369717,-0.9029485962527335,13.914028515182373,0.01649493306806152,0.00023995719282961255,469.2812114401017,0.46466589962141386,0.05045169094814361,4314.367523019086,4.28945198854791,0.0,0.02892391574396469,2.892391574396469,0.34496121248351147,-7.150767117214853e-05,13.914028515182281,0.01649493306806152,0.1909904101861552,89268.40863608623,93386.9610765802,97,5,11,-0.0838468636393351,4192,8.384686363933511,8.740923443281766,142.7764872498736,0.13920930206048931,0.001988000000000107,False,0.5099259436253527,1.0461367297056203,10,0.4911993438669044,0.24744120960134924,0.1360548437160538,44367.287202578824,17,0.04118552440493921,4.118552440493921,88731.17838325055,296,0.5725338491295938,4.007736943907156,0.03708840180772848,0.0,0.6722972972972973,199,-0.04394506817290056,-1080.0712333647957,-1.0000000000000002,0.04,0.0005,150,0.0,0,11.39221420142773,0.054907640019550195,1.2306843659921816,0.6621392812873068,9,1,137.10299958562473,428,11
True,False,4.0,1.3,20,1.5,0.5,55.621560613367095,16,8,50,True,channel_reclaim,36,8,0.0025,71.87127803996249,30.551811625264122,36,0.005,0.0,-0.0353927034337624,3.4948950546300663,8,-300.0817051597099,-0.30788391128248255,-81.38882478279108,-0.08385529362087965,-0.004060715570728486,154.12658485389062,0.15740629463007733,0.004785346311456884,474.33323584468747,0.4730938760425455,0.0,-0.0470385688379128,-4.70385688379128,-0.6465578723370367,-1.0454462182766812e-05,-81.38882478279115,-0.08385529362087965,0.052220162785075346,12603.431616707809,6010.936809301733,42,4,6,-0.07275229465212142,11389,7.275229465212142,7.5284157223440085,-145.68811626927123,-0.14914227317621326,-0.008305034947713548,False,0.5136153994188388,0.4769285851746362,3,0.9061562716240441,-2.0212529106039647,-0.6674866297574085,3548.101497856538,17,-0.06592494807406023,-6.592494807406022,17725.6525542159,81,0.15667311411992263,1.0967117988394584,0.04117141328748179,0.0,0.48148148148148145,39,-0.011397172872582018,-399.2922469800241,-0.40995065296601785,1.0,0.006,745,True,True,True,0.0,-0.008288164666075735,0.8729000800692777,8,-285.1251381627842,-0.28046950669206927,11.829545627319922,0.012137061325914467,0.000268731813262124,177.43888851026261,0.17532149348979006,0.007803928785482084,789.516165583223,0.7864170260097497,0.0,0.006759959942080229,0.6759959942080229,0.3772198874509185,-6.582725553633877e-06,11.829545627319916,0.012137061325914467,0.052220162785075346,8268.62900672074,9226.822202533658,29,3,10,-0.017920476006079593,5330,1.7920476006079593,1.8033301389601846,45.81694660278957,0.04547227773174641,0.001988000000000013,False,0.6223193424950095,1.1158829589565695,7,0.5346918215162928,0.28253620807221386,0.08609623172216016,4304.4858824316525,17,0.009581931958129716,0.9581931958129717,8619.552651946706,81,0.15667311411992263,1.0967117988394584,0.00982559066219901,0.0,0.6419753086419753,52,-0.005399782705905687,-387.2042373670296,-0.38025962650845613,0.05,0.0,30,0.75,0,1.3469836022859925,0.034022781463171656,1.8782757970189061,0.6577033655277392,6,2,129.43494124422477,144,11
True,True,5.0,2.2,20,1.5,0.5,-79.13913364524899,10,80,200,True,trend_bb_reversion,120,6,0.008,69.80084605422043,29.078463422242088,18,0.001,0.0,-0.1460875927021981,16.032345374258426,6,-220.9700006928886,-0.254975145712316,-94.93190009334252,-0.10816268031109906,-0.005358389364308004,105.16982663171007,0.12492102764547212,0.004210154322672244,860.6036075584253,1.116243567897788,0.0,-0.1749292394755655,-17.492923947556548,-0.7318832920493383,-3.1895193274061135e-05,-94.9319000933425,-0.10816268031109906,0.12136352647272142,34029.38010670483,10201.47318327588,154,14,5,-0.23901247832253153,12318,23.90124783225315,27.245808986807578,-174.72253494229614,-0.20839597934013993,-0.010300862291848385,False,0.4759461750551314,0.2997842790931674,2,0.996931502934954,-5.127328806460568,-2.212478201133186,8367.719862999855,17,-0.2382790692342895,-23.827906923428948,41842.06746359916,251,0.48549323017408125,3.398452611218569,0.1629611924637436,0.0,0.38645418326693226,97,-0.03727508410670688,-367.04550620433366,-0.3936167106357671,1.0,0.025,427,True,False,True,0.0,-0.062268351415756776,6.453068385523055,6,-206.02981154817772,-0.21770854536106493,-33.082691420765606,-0.034318835513431595,-0.0012186945569160007,110.82951072905178,0.11828282085613195,0.006837809386272431,1141.0921275295261,1.2616073213897516,0.0,-0.05940615194584209,-5.940615194584209,-0.5963247155745752,-2.022555143929703e-05,-33.08269142076561,-0.034318835513431595,0.12136352647272142,23487.39851649226,15183.642969880091,114,6,12,-0.09962047588217542,12218,9.962047588217542,10.45233400625418,28.839250277803323,0.03102630119714503,0.0019879999999999546,False,0.5379294864963537,0.6464591197368461,7,0.8335390363355961,-1.8153026386675244,-0.7749659118815164,10526.07241472276,17,-0.08303755546612199,-8.303755546612198,21050.604783569604,251,0.48549323017408125,3.398452611218569,0.06915980821120837,0.0,0.545816733067729,137,-0.021092345430185788,-343.8993314833358,-0.3590503484639547,0.05,0.001,50,0.0,0,6.249429161745688,0.010144936592171345,1.7649315517301893,0.6387586419280106,6,3,117.33541336959611,410,11
False,True,1.5,12.0,20,2.2,0.75,-139.4984089813569,8,80,130,True,trend_state_tp,18,6,0.012,73.3065338421774,26.2165051549082,6,0.0005,0.0,-0.22200297984490658,25.779242327758666,6,-441.9154340341709,-0.5640946201061668,-136.20287156387974,-0.16918139005645005,-0.004701908027246464,386.17975945331676,0.5056217991547164,0.02611602161885007,2795.4449041841135,3.4541475159879265,0.0,-0.2866117202630848,-28.661172026308478,-0.7542294370781978,-8.068318012083327e-05,-136.20287156387977,-0.16918139005645005,0.1389314207430091,77777.11639001407,39776.51522369163,176,12,6,-0.3800060116632244,12398,38.00060116632244,47.20160782574956,-367.5474083329763,-0.47343072167447714,-0.011373747166605767,False,0.8738770581691329,0.511416687451254,1,1.0,-2.9950756381850008,-2.981131340338022,16835.400407625235,17,-0.3800060116632244,-38.00060116632244,84284.40602205033,279,0.539651837524178,3.777562862669246,0.2428164787489774,0.0,0.36917562724014336,103,-0.07892499987883295,-624.769560933476,-0.6529229163400134,1.0,0.04,447,True,False,True,0.0,-0.051674996606625695,4.750209428269751,6,-537.1480663443344,-0.5488094861934096,-5.181223888189589,-0.0018557692184001508,-0.00031006405192986745,609.2610980185201,0.6298969736442076,0.07718278421481872,4829.2063761876425,5.034824515632505,0.0,-0.010197639654526025,-1.0197639654526025,-0.10509917641714124,-6.659129323312764e-05,-5.18122388818972,-0.0018557692184001508,0.13844790071722138,80035.06188530583,78594.68164438913,149,9,6,-0.09702873040651946,5191,9.702873040651946,10.022041384164693,-300.0960264670091,-0.2997827499511909,-0.005884804282123834,False,1.1342516825294837,0.9820031345389495,7,0.14844883931614353,-0.025837638039324446,-0.021371248845089227,27867.38293905397,17,-0.014403802409166819,-1.440380240916682,55682.240309683744,278,0.5377176015473888,3.7640232108317218,0.057685883710668955,0.0,0.46402877697841727,129,-0.05350623654671138,-706.4711111208705,-0.666588966961491,0.2,0.0005,100,0.25,0,18.77216370813524,0.04724680563770243,1.4294473882803795,0.5231609954652419,7,4,101.194684588139,477,11
True,False,2.5,12.0,55,1.8,0.5,-54.96198334940552,55,14,300,True,trend_state_tp,48,6,0.005,63.048911725771404,33.67346033090243,18,0.0005,0.0,-0.16459018510188075,17.794187118061263,6,-370.61211128860134,-0.4400259795666399,-93.67946323002828,-0.10969739123982662,-0.00348414260188819,225.56233939304897,0.2710980647480276,0.007464110825843306,2640.5814555252614,2.964210378083811,0.0,-0.21523179459182762,-21.523179459182764,-0.7326351299372198,-5.955994178739575e-05,-93.67946323002825,-0.10969739123982662,0.15706342171004917,61521.61047390783,32480.976872599054,166,7,5,-0.2937776060646601,12401,29.37776060646601,34.48655465244069,-272.53913263695006,-0.3393554231073054,-0.01058215168178317,False,0.6086210690977665,0.5279604454823998,2,0.9885244144482829,-3.062010381088679,-3.677154483988533,16312.212882743432,17,-0.2904063360130864,-29.04063360130864,81499.14157814492,310,0.5996131528046421,4.1972920696324945,0.18402347001267413,0.0,0.4645161290322581,144,-0.03808753078555294,-477.8445649972054,-0.5122149611466118,1.0,0.01,64,True,False,True,0.0,-0.02062352232821297,1.843644752428993,6,-416.310106199279,-0.40714050820533476,32.249118764022086,0.03204638010970346,0.000994017784833405,318.56351767676745,0.3123784364810044,0.06651488936088046,3840.0887177152263,3.8671484169957004,0.0,0.06919124896999373,6.9191248969993735,1.3941995742128819,-3.9981064635548415e-05,32.24911876402206,0.03204638010970346,0.1575469417358369,49957.212743913486,59889.94132323228,120,5,8,-0.04962793724066139,6942,4.962793724066139,4.969331450107431,69.00907775173691,0.06734292491706306,0.0019879999999999724,False,0.7652072648082141,1.198824714866202,8,2.001438933710252,0.7666878235530564,0.7605381485897685,24282.667969859962,17,0.09932728579318864,9.932728579318864,48634.09813079706,308,0.5957446808510638,4.170212765957446,0.0256185720582349,0.0,0.6103896103896104,188,-0.020811015948664746,-516.8614102908891,-0.5155716103912734,0.12,0.0005,75,0.25,0,5.393685047089442,0.022449905177995236,1.268196997989701,0.6049169168682035,6,5,96.7421998511012,644,11
True,False,4.0,3.0,20,1.8,1.25,17.085540485726025,8,30,400,True,trend_state_tp,48,8,0.018,60.750592654284866,29.171922422150367,36,0.01,0.0,-0.07062774419717995,6.322651702323546,8,-287.4756832056142,-0.3049112733330629,-65.91811541406055,-0.06850172979955374,-0.0033752894091097036,191.96036513020684,0.20666347660830103,0.012114066847435101,950.9801927616164,1.0443090222406781,0.0,-0.06228815085276973,-6.228815085276973,-0.6130404713581441,-1.753357123726211e-05,-65.91811541406052,-0.06850172979955374,0.08638891127407526,20410.773507598617,11709.582272942618,71,8,8,-0.1016052834403822,12156,10.16052834403822,10.671221661676167,-60.35183221467746,-0.06128957755793292,-0.005028433291703544,False,0.6677447044900457,0.5736961545618701,2,0.8563719267376007,-1.8078184410317102,-0.4420653207298776,5001.00329326067,17,-0.08701191234656012,-8.701191234656012,24987.047698090024,132,0.2553191489361702,1.7872340425531914,0.07627666879076456,0.0,0.4621212121212121,61,-0.02421412993555705,-453.6263260521978,-0.4571953464049423,1.5,0.01,29,True,False,True,0.0,-0.018414482651135374,1.4441082006168344,8,-270.5512137658195,-0.27279546230791235,12.974852844331453,0.013393247070325104,0.0008618833304270041,242.1260573648644,0.24469645054040742,0.027499137555897724,1288.853125457859,1.283547409750199,0.0,0.012069549744628816,1.2069549744628816,0.31565801503596225,-1.3048181820970226e-05,12.974852844331423,0.013393247070325104,0.08638891127407526,15962.521612183351,17675.2021876351,59,8,9,-0.03823615802454361,11514,3.823615802454361,3.876565621798585,36.68362209077468,0.03717646617612527,0.001987999999999957,False,0.8949361342523526,1.1072938610240972,3,0.44792172224845234,0.3302031441643688,0.08927662741604478,6013.228205008765,17,0.017126805754517554,1.7126805754517553,12041.987299162769,132,0.2553191489361702,1.7872340425531914,0.020876289358664372,0.0,0.553030303030303,73,-0.010846874223893854,-443.70139665626334,-0.44569497524776236,1.0,0.0005,30,1.0,0,4.294714808059937,0.011087102589892213,1.398956540112457,0.48287150181941174,6,6,86.31868656821096,335,11
True,False,2.5,8.0,55,1.8,0.75,-69.32094710845928,16,14,300,True,trend_reclaim,96,8,0.0,59.3213414135822,22.64852119796348,48,0.0025,0.0,-0.10918339327842082,12.136418092999474,8,-442.7914654731738,-0.4982942615271369,-120.69291159936688,-0.1379114417345017,-0.004506068117419893,268.50950766481645,0.2975511321815992,0.03580312580023781,4418.209175328089,4.737035784722449,0.0,-0.18843573232607147,-18.84357323260715,-0.7092915860766252,-4.694780241808639e-05,-120.69291159936687,-0.1379114417345017,0.13731968732371666,51363.80999488816,25776.91273582239,116,10,7,-0.26566751393229504,11128,26.566751393229502,30.59510656846474,-266.85195501924807,-0.287491552760204,-0.009721481564057855,False,0.6064017231630313,0.5018497019280261,2,0.9631172769428822,-2.5538766714040864,-1.4208311014511399,11810.189676238148,17,-0.2558689725906572,-25.586897259065722,58983.19500546161,212,0.41005802707930367,2.870406189555126,0.13147479826880584,0.0,0.4528301886792453,96,-0.04117528003181914,-597.8590382043776,-0.5968311564134299,1.5,0.025,122,True,False,True,0.0,-0.03937006505280748,4.60284498266397,8,-469.75350692368926,-0.4582317934005576,-9.623953179483175,-0.007722026097860018,-0.00016564442752929333,385.92601407430806,0.37955830017989756,0.06209306558691674,6115.407950860304,6.043774667518219,0.0,-0.014457694924610909,-1.4457694924610909,-0.1386767358183736,-3.65273432188504e-05,-9.623953179483152,-0.007722026097860018,0.13731968732371666,46035.84367852154,43995.565604471114,98,10,7,-0.10425465265887357,8744,10.425465265887357,10.856611025453356,57.31990040801634,0.055181201595765575,0.0019879999999999364,False,0.8215500435572078,0.9556806629134867,4,0.1957013928890476,-0.12296560214731615,-0.07133491372282091,16651.745625239753,17,-0.020402780740505406,-2.0402780740505406,33332.90596307589,212,0.41005802707930367,2.870406189555126,0.04738868685056176,0.0,0.5377358490566038,114,-0.02163192117749413,-672.3701792872798,-0.6290137888808159,0.05,0.0,10,0.0,0,7.757940585089307,0.001943388124711168,1.0839891605355594,0.5593914058771108,6,7,84.61356633384965,360,11
True,False,2.0,12.0,55,2.5,1.0,-35.15064454386753,30,20,400,False,trend_reclaim,120,8,0.0,77.72301978157047,34.42052066609462,24,0.0005,0.0,-0.11976234823369558,11.960239017956944,18,-887.9415549734473,-0.9901315442797564,-178.99853267435822,-0.19638701413296447,-0.005997576493459141,358.0795145219214,0.40493459961460504,0.0365441819356398,2893.024078911633,3.2047692096025076,0.0,-0.15161791561119164,-15.161791561119164,-0.7078482666847483,-4.011228100306905e-05,-178.9985326743582,-0.19638701413296447,0.17503424933515996,44397.07774867238,23633.247958446824,50,7,9,-0.21419550311439434,12350,21.419550311439433,23.679499198911554,103.95674300553345,0.11957275064764786,0.0049399999999999245,False,0.4032692382919609,0.5323153945453885,3,0.9693868213067184,-1.5975812515070742,-2.0461650573998837,7023.675308699145,17,-0.20763829790225602,-20.763829790225603,35050.20852243879,116,0.22437137330754353,1.5705996131528046,0.13137077240436268,0.0,0.5689655172413793,66,-0.05588114396952859,-1002.0262135332698,-1.0000000000000002,1.0,0.015,436,True,False,False,0.0,-0.0885653601427955,9.277628583782226,18,-995.2342082375854,-0.9874754395203819,-47.754506034761235,-0.041160227020144054,-0.0010502273710261336,597.0580690754942,0.602859848153629,0.08733239713779728,4719.717038250855,4.762272612157192,0.0,-0.04117758860872833,-4.117758860872833,-0.26696346628490103,-3.922365153736922e-05,-47.754506034761164,-0.041160227020144054,0.18405995648319767,48766.476203641694,42988.18097343558,49,7,7,-0.15424428361588613,10731,15.424428361588612,16.236537178394933,64.01890792802664,0.06567374586972392,0.001987999999999943,False,0.5999171492836817,0.8815109132331646,5,0.3746197327218841,-0.24718953138604413,-0.35604648607601125,10630.349980028675,17,-0.05778295230206175,-5.778295230206175,21270.508559810274,121,0.23404255319148937,1.6382978723404256,0.09649647051257951,0.0,0.5950413223140496,72,-0.057248642230465774,-1099.5879664226823,-1.0000000000000002,0.08,0.002,100,0.5,0,10.385502030023932,0.007487430192524231,2.061344499271727,0.678617973940221,5,8,64.43538239582205,230,11
True,False,2.0,6.0,40,1.5,1.25,-85.08040280719167,55,50,100,True,trend_reclaim,24,6,0.0,60.538479555074886,23.47102377060597,36,0.0,0.0,-0.09465891199214937,9.46271392463457,6,-382.1972968455428,-0.4173857868106169,-149.29406051278315,-0.1625301680186391,-0.004582840797571712,443.55054106151414,0.4861932252700314,0.03520068602377946,3215.0560198452604,3.3917301810360017,0.0,-0.12683240645547578,-12.683240645547578,-0.6716411172404099,-2.8331641286538856e-05,-149.29406051278318,-0.1625301680186391,0.05657184301716496,32104.5729350256,14637.167855029964,84,12,3,-0.18883955017017948,12099,18.883955017017946,20.754607974377347,-325.69125679457306,-0.34115720940218186,-0.009788086885282113,False,1.160527676993922,0.4559215873904691,1,0.9249865859272708,-2.195817827282912,-0.7885670132958468,7814.93065773556,17,-0.17467405079995588,-17.467405079995586,39027.12528283765,117,0.2263056092843327,1.5841392649903288,0.10969966355057614,0.0,0.28205128205128205,33,-0.02530282120922267,-552.4820191634362,-0.55840882083514,1.0,0.006,124,True,False,True,0.0,-0.041441990791032515,4.098172349262997,6,-393.28328376511814,-0.3861541269258791,0.2937217626774374,0.0026252648255839016,2.9017353287217863e-05,527.6869091699235,0.5235896497725444,0.05680525610049614,4689.068287667578,4.575196183369975,0.0,0.0002427726552061138,0.02427726552061138,0.0027340371055680044,-2.0935690648999744e-05,0.29372176267744976,0.0026252648255839016,0.05657184301716496,26349.980012262913,26384.34545849617,67,10,4,-0.08879640101141827,8908,8.879640101141826,9.225721624588623,-186.84468538979377,-0.17843087264615662,-0.0037015323677782284,False,1.3417476179462429,1.001304192497196,5,0.003870139537396215,0.028822158822069843,0.011799287905114546,11160.751595331589,17,0.0003436544623327791,0.03436544623327791,22344.02758132486,117,0.2263056092843327,1.5841392649903288,0.050528258924460515,0.0,0.42735042735042733,50,-0.02194354461070347,-619.2080164649565,-0.5863020461580426,0.2,0.0005,30,0.5,0,5.991097598162166,-0.019623942571760623,1.135182930693927,0.3934578974409327,6,9,55.451473181583765,209,11
True,False,1.0,2.2,14,2.0,0.5,-147.73915989196388,10,80,400,False,channel_reclaim,14,8,0.008,59.25234694592972,26.382545935706084,6,0.0,0.0,-0.2589143997371472,30.40385300087195,8,-698.4002369046945,-0.9094634772946203,-206.56454041138983,-0.2650539856247896,-0.005226508076178868,204.78895120119216,0.27390668013543246,0.004957612893993657,969.0649083845534,1.0601563693531713,0.0,-0.31717009269529095,-31.717009269529093,-0.7517948031424723,-6.803597325671254e-05,-206.56454041138983,-0.2650539856247896,0.14336368764606333,64252.82179523188,22526.784632131137,92,6,5,-0.42188385895929664,12137,42.18838589592966,54.34094689558097,118.95133503334262,0.17502091294247563,0.004939999999999912,False,0.2932257756795953,0.3505960361386466,1,0.9890408527605329,-3.910226578854506,-1.414087113145269,14905.363156383755,17,-0.41726037163100715,-41.72603716310071,74393.9017425779,202,0.390715667311412,2.735009671179884,0.2831742362281757,0.0,0.5445544554455446,110,-0.06401364453403624,-1003.4280730943501,-1.0000000000000004,1.0,0.025,657,True,False,False,0.0,-0.11098902592460529,11.807594089501729,8,-868.8062953679828,-0.9561335959123387,-82.2678175558635,-0.08818140106753113,-0.0010054354510853644,293.90275878906317,0.3269261703799856,0.017329150620803757,1461.653129820264,1.5083037333306357,0.0,-0.12172042295425467,-12.172042295425467,-0.655902500298786,-5.1329793883971734e-05,-82.26781755586342,-0.08818140106753113,0.14030139414940768,57341.215494286866,40558.58071289069,66,4,10,-0.18557700709908387,12118,18.55770070990839,20.184450124150914,107.94423635118912,0.1257171725032832,0.0019879999999999776,False,0.3382834129494661,0.7073198634397924,6,0.9043488222889386,-1.2795418398870402,-0.6182739434159015,25511.54600713333,17,-0.1678263478139625,-16.78263478139625,51040.788915518795,204,0.3945841392649903,2.762088974854932,0.12391376200944727,0.0,0.6764705882352942,138,-0.03756220744690042,-1016.0896816464124,-1.0000000000000002,0.12,0.003,10,0.0,0,14.423700788433056,-0.034554168196033845,0.937294970807416,0.7136051714508965,4,10,51.253340963077314,444,11
