allow_long,allow_short,atr_stop_mult,atr_tp_mult,break_even_atr,deploy_score,donchian_lookback,ema_fast,ema_slow,exit_on_flat_signal,family,max_holding_bars,min_holding_bars,mom_lookback,mom_min,move_stop_after_partial,partial_exit_atr,partial_exit_fraction,poc_distance_max,profile_lookback,profile_value_area,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,target_mode,trail_atr_mult,trend_strength_max,trial,use_break_even,use_partial_exit,use_poc_target,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_lookback,volume_min,vwap_band_atr,vwap_distance_max,vwap_lookback,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,3.0,12.0,0.25,1148.1640301120356,10,8,100,True,profile_breakout,12,8,18,0.015,True,0.5,0.5,0.04,48,0.8,59.00983545833797,44.43774578299187,6,0.0005,0.0,-0.002000490129525128,0.4244880402087789,8,-377.7764527356401,-0.319669190509387,230.39221772411747,0.19327848192647254,0.007936513181529645,393.9686187443281,0.3312437179609451,0.047106957775972846,2345.325599493529,1.7798132622667129,0.0,0.28361509097429316,28.361509097429316,20.511467729559527,-1.016643433895956e-05,230.39221772411747,0.19327848192647254,0.11862357965992425,14733.281656689962,57125.44971792757,39,3,19,-0.013827147560267919,1567,1.3827147560267918,1.3898895835905574,37.36072882956781,0.030591330667279537,0.0009960015000000226,True,1.0428617662414734,3.877306566795222,13,30.658650221576227,3.720734170976933,2.637091663124912,5319.50811026118,17,0.42392168061237523,42.39216806123752,10639.07457127247,184,0.35589941972920697,2.491295938104449,0.0033126833198764893,0.0,0.7880434782608695,145,-0.0024389385636744976,-494.7163172704698,-0.3717222730412651,poc,1.0,0.04,1830,True,False,False,True,0.0,-0.0016002995079898595,0.4248912035846672,8,-404.75798957033174,-0.33036345770015363,279.6311317824851,0.22700854119066805,0.00895236942960258,434.75933262245695,0.35334619427258757,0.05437052048362134,2567.861674270464,1.8504482132944817,0.0,0.34079041014099687,34.07904101409969,25.433965797329076,-9.163287291405826e-06,279.6311317824851,0.22700854119066805,0.11862357965992425,13761.771645391276,65213.899893368536,34,3,23,-0.013399027617501343,1263,1.3399027617501342,1.3466525673721748,37.312451635500736,0.030714964397898222,0.0015139038798318543,True,1.0741216821537556,4.738772127148922,14,38.39989715430701,4.0383040210093775,4.906212125331067,5741.962616643759,17,0.5145212824797709,51.45212824797709,2296.7874262923892,184,0.35589941972920697,2.491295938104449,0.0028015471754582457,0.0,0.8152173913043478,150,-0.0015813260384960337,-518.3043513687375,-0.36304442864906994,0.12,0.0005,50,0.75,0.25,0.005,96,0,1.7121516054510948,0.2950760358417291,5.577223796874871,0.7658740164311607,11,1,444.98455655802917,321,11
True,False,2.0,6.0,0.25,1097.117002328322,20,20,300,False,vwap_profile_confluence,36,6,36,0.001,True,2.0,0.5,0.08,96,0.8,64.81219976726473,36.397803616759504,36,0.0025,0.0,-0.004448164179338387,0.5782670916737703,6,-609.4209393353681,-0.4995183550343133,266.0791171064064,0.21852589786984333,0.00557942309274317,515.3534387321894,0.4229690532106102,0.05959915978913921,4481.929504018166,3.4472643450418765,0.0,0.3268285379682896,32.68285379682896,21.653881508742582,-1.6699488385850354e-05,266.07911710640644,0.21852589786984333,0.0958175517769361,24986.258512750097,74210.89517743526,41,3,17,-0.015093300378333334,1403,1.5093300378333334,1.5168246656722424,61.087727906584085,0.04518069264280938,0.0009960014999999536,True,0.8456444560212054,2.9700683333427693,15,32.613567232351514,3.1472719822558775,6.784012474408396,8512.8851292589,17,0.4922463666468507,49.224636664685065,17025.84502188371,185,0.3578336557059961,2.504835589941973,0.006311473966482272,0.0,0.7783783783783784,144,0.0,-756.5504696029859,-0.5296445844489702,atr,1.0,0.01,2088,True,True,False,True,0.0,-0.0042094474371583935,0.5267340405861998,6,-646.0405732807932,-0.5012148476331879,345.9618683704622,0.2700391037191861,0.006530179022073327,602.3978736952765,0.4694108734565344,0.0807818867101604,5153.800956992068,3.696053663183132,0.0,0.41836604563610225,41.83660456361022,27.16259591222374,-1.5533940306713256e-05,345.9618683704622,0.2700391037191861,0.09605931178982996,24549.54178467014,88552.48743320565,38,2,17,-0.015402285075699584,1403,1.5402285075699584,1.5481608928516444,15.9375742030978,0.01258054818905915,0.0002728808590960655,True,0.9324458843755191,3.6070932895579295,15,41.554188442800495,3.5234586714348866,8.212326929395086,9573.846409982738,17,0.6400294564853541,64.00294564853542,3829.541660246058,185,0.3578336557059961,2.504835589941973,0.006125490608636268,0.0,0.7945945945945946,147,0.0,-830.0659469035818,-0.5326829514164152,0.12,0.001,50,1.25,0.75,0.08,72,0,2.3412732870230126,0.2711455011429862,3.9564838798702415,0.7777549030040357,10,6,379.1995689992154,284,11
True,True,1.5,12.0,0.5,1001.7810090324125,20,8,100,True,momentum_volume_breakout,18,8,6,0.001,True,1.2,0.5,0.01,72,0.68,67.7925853218517,28.318342824594936,24,0.0025,0.0,-0.012182253040483674,2.259194879425813,8,-976.2999764460751,-0.8413944328960659,418.3290367817872,0.3224856979324393,0.005648545069656705,958.185428999024,0.7730199421241186,0.10788061715454034,8007.745416557449,7.956650750409193,0.0,0.46659935127405006,46.65993512740501,6.209611840082641,-3.287767240232107e-05,418.3290367817869,0.3224856979324393,0.11169312595696672,46862.39886941161,118814.99319587901,48,7,37,-0.07514146830598678,2751,7.514146830598678,7.7579302284291405,70.76766718692335,0.05303697540385899,0.0010040015000001051,True,0.9814457155750513,2.5354014319022165,13,9.575617292101096,2.411969238576129,1.3484313426884875,10835.788701492522,17,0.7195259432646735,71.95259432646735,21671.681863048703,172,0.33268858800773693,2.3288201160541586,0.0209342890290317,0.0,0.7209302325581395,124,-0.053345132576420595,-1269.3073419916386,-1.0004824245477082,atr,3.0,0.08,2956,True,False,False,True,0.0,-0.007125070112177585,1.5743883794900682,8,-1078.6523481260806,-0.8533503080698639,628.6963685989085,0.43655470986505446,0.007002275286976562,1180.3013386177513,0.8532932541209513,0.12854508152696176,9143.135549490404,8.869067625695974,0.0,0.6784387714047364,67.84387714047364,12.76279324743155,-2.919100255655184e-05,628.6963685989086,0.43655470986505446,0.11169312595696672,45303.39862129539,153439.1740203077,42,4,37,-0.05315754617753985,1032,5.315754617753985,5.430340384074306,19.254748635423816,0.01338922923265694,0.00020088013999999187,True,1.0942370270349508,3.3869241312986578,13,20.342506976874294,2.9238581062280486,1.8955961539471315,13193.272385549944,17,1.0813577539901218,108.13577539901218,5277.3140184737795,172,0.33268858800773693,2.3288201160541586,0.013821596284414284,0.0,0.7558139534883721,130,-0.039515995238058266,-1481.2897068835057,-1.0004813475748433,0.05,0.001,20,1.5,1.5,0.005,24,0,6.061295668232093,0.3578360659063963,3.2201608601748117,0.7017917628487343,10,46,234.42673623526838,226,11
True,True,1.5,1.2,1.25,567.9174705751338,30,8,300,True,momentum_volume_breakout,96,8,12,0.005,True,0.4,0.33,0.015,96,0.6,62.361494929795626,24.992145012798225,36,0.0005,0.0,-0.0054976521586581045,0.9150488078624581,8,-597.9956897992886,-0.4192334082568195,421.52461987534235,0.2901303686515237,0.005922271211532453,1174.190620306278,0.8138217475771461,0.1355285061659901,9607.2862102116,9.059215858896197,0.0,0.6843543692021974,68.43543692021974,17.97541848623749,-3.7615854855706417e-05,421.5246198753424,0.2901303686515237,0.16705616890966235,65779.52587792175,174954.4024256354,110,4,8,-0.038071679372925826,2059,3.807167937292583,3.8444794597720318,160.05009073619894,0.12972431182037364,0.0031118751314199397,False,1.9635436180156813,2.659709082584876,15,28.676138890093696,3.1588296195865433,2.043077931305477,17041.365296399654,17,1.0917487654771363,109.17487654771362,34082.890891930285,259,0.5009671179883946,3.506769825918762,0.009040247198369917,0.0,0.5752895752895753,149,-0.022253370319173404,-1361.3936416930078,-0.6696625543340171,poc,1.0,0.025,1375,True,True,False,True,0.0,-0.003905236897884464,0.736801932563361,8,-705.6683075159568,-0.4341279951554387,652.4619632783532,0.3887894388392119,0.007377242150084334,1492.8050683323327,0.8979696011234021,0.1585207996352216,11775.609760210398,10.083945118210623,0.0,1.0118572823103285,101.18572823103284,40.147750595207576,-3.506349144182904e-05,652.4619632783533,0.3887894388392119,0.16705616890966235,69861.16244407972,238848.81093317328,99,4,8,-0.02520333685721146,655,2.520333685721146,2.5386862945134254,324.6742841293639,0.2058496483804236,0.004704822092230264,True,2.115448649787318,3.4189069087471817,15,67.04971228472107,3.7856367522094185,2.7433966322693077,21262.103152745396,17,1.6898764848909347,168.98764848909346,8504.849211281042,259,0.5009671179883946,3.506769825918762,0.006603957488393789,0.0,0.6177606177606177,160,-0.012725798678639766,-1758.300866744132,-0.6896005705131303,1.0,0.0,100,0.5,1.5,0.04,240,0,3.8317193115952666,0.42246830023748705,3.187440896953964,0.5389748380295687,11,5,388.5609709287943,490,11
True,True,1.5,0.8,0.75,540.9807298687532,55,20,300,True,daily_vwap_pullback,72,8,24,0.0025,False,0.25,0.67,0.01,96,0.7,71.44119725580852,34.83498691056139,18,0.001,0.0,-0.00856558140742876,1.3261545241610437,8,-675.538484703413,-0.5236761336180773,234.46160852529448,0.17762343599562513,0.003493079842624592,728.4616591351643,0.5583289166430635,0.08980284682316997,5781.717353669413,4.449146499791175,0.0,0.49069800615923254,49.069800615923256,10.108069872638128,-4.8941694730661553e-05,234.46160852529448,0.17762343599562513,0.20888065114030138,77011.38725618909,152976.94841838445,114,4,8,-0.04854517354371673,1227,4.854517354371673,4.961242365378802,99.75065347390094,0.07473767654352308,0.0014544007366200352,False,1.0783422049670295,1.9864198512550535,14,15.648427148743309,2.773674099506226,2.1759572337697106,20793.72296757101,17,0.7596556116219523,75.96556116219523,41587.58428200817,324,0.6266924564796905,4.386847195357833,0.013010568903176912,0.0,0.6481481481481481,210,-0.012880986022073881,-1182.0357402127108,-0.6703460552198849,session_vwap,1.0,0.01,520,True,True,False,True,0.0,-0.005850213688343043,1.065376124717967,8,-788.7300127080077,-0.5292708648437479,407.8566587085571,0.2638213493180181,0.00477587238247008,981.5625970589651,0.6440710410394127,0.10918366488387066,7517.327219326922,4.849089570471152,0.0,0.8130186764988869,81.30186764988869,18.568359033760238,-4.5562420039165134e-05,407.85665870855723,0.2638213493180181,0.20888065114030138,82816.65133434082,214962.20875591337,105,4,8,-0.04378516566922738,698,4.378516566922738,4.46253170101892,218.9935276035181,0.15454109112939382,0.002747480993046775,True,1.244484907692165,2.595639950329373,16,30.180440202021632,3.6871317925624916,3.3056929849672283,26339.579999851314,17,1.3214555742157275,132.14555742157273,10535.838760778348,324,0.6266924564796905,4.386847195357833,0.00998645230675497,0.0,0.6759259259259259,219,0.0,-1587.8717608157099,-0.6895655975587318,0.05,0.002,50,1.0,0.25,0.08,96,0,3.155502357184826,0.46086366132785916,3.725448646235802,0.665714071051202,11,2,436.2965333741828,451,11
True,False,2.5,2.0,1.5,529.6758972009404,10,20,80,True,daily_vwap_pullback,72,8,3,0.0005,True,1.0,0.25,0.08,72,0.68,64.66315399607129,37.80948231884991,6,0.0,0.0,-0.003805317961719334,0.539121249272428,8,-326.0755661737819,-0.2921824525004265,204.3545568829696,0.17910573149423764,0.005766880029064285,563.6781886310915,0.4983654690390101,0.06766891891654847,3443.6803827634803,2.9906741075391694,0.0,0.21591264786320874,21.591264786320874,14.282731515495781,-1.4947214378828223e-05,204.35455688296955,0.17910573149423764,0.10081392537674269,20542.76066894826,52422.07154269151,63,4,12,-0.015117041696748159,1450,1.511704169674816,1.518942652518752,84.98301124107476,0.0808142063446649,0.003073859992869917,False,1.728673495059361,2.551851349849533,13,21.088326349328533,2.6501495535033692,1.2756346217006125,5217.475096328714,17,0.31879310873743233,31.879310873743233,10434.99772444058,156,0.30174081237911027,2.112185686653772,0.006033584579931863,0.0,0.5961538461538461,93,-0.004314463163246907,-550.641522871363,-0.43149698465245645,atr,1.0,0.08,432,True,True,False,True,0.0,-0.002953962731801571,0.47700036794165707,8,-327.8748348759257,-0.28241252010813755,281.1900005066188,0.2351905400143171,0.007235418972733441,661.8555226207092,0.5586924525908512,0.07931574737104063,3851.105624419384,3.1688536172577844,0.0,0.29298495230543864,29.298495230543864,21.667759411750765,-1.3762793377589511e-05,281.19000050661884,0.2351905400143171,0.10081392537674269,19672.490092555552,63538.13017158807,60,4,13,-0.013521700455403263,1309,1.3521700455403263,1.357597544672764,137.32182908476977,0.12201993221456162,0.004680864093539766,True,2.018622511456752,3.2297960183308017,16,32.44091985598147,3.1950827982024204,1.6633848865419527,5739.864597932494,17,0.4386564007903254,43.865640079032545,2295.947915230822,156,0.30174081237911027,2.112185686653772,0.0048850796202750645,0.0,0.6153846153846154,96,0.0,-595.5285531151751,-0.4266667609471659,0.08,0.0,150,1.5,1.0,0.025,120,0,1.0473335583056462,0.2350564461150122,3.304469435047291,0.5695327259565302,11,17,323.56498250162485,214,11
True,True,2.0,4.0,0.75,468.0944268755019,16,30,100,True,vwap_band_reversion,96,8,24,0.0005,True,1.0,0.5,0.08,168,0.6,59.9650083333038,32.020792815623956,24,0.0025,0.0,-0.004564154509472294,0.664943805165461,8,-447.4095069157643,-0.3713882127537337,185.28471273067728,0.15247988713880298,0.004720131601741544,588.9669142228855,0.48672701835858107,0.06211607707744915,4352.21096523364,3.1599492486172536,0.0,0.3283758471913554,32.837584719135535,12.557517887925687,-3.1542976011750326e-05,185.28471273067737,0.15247988713880298,0.1723748891933274,46530.5887192395,96001.60701833031,104,5,8,-0.02614974154303977,1056,2.614974154303977,2.643517431180446,58.5753022565101,0.04774650219732103,0.0010040015000002086,False,1.3163933826148508,2.063193474675198,16,18.91835841576739,2.7786908271239277,1.712488665912037,11410.78480590181,17,0.4947101829909085,49.47101829909085,22821.653315258805,267,0.5164410058027079,3.6150870406189552,0.006745976460311132,0.0,0.6104868913857678,163,0.0,-785.083314893389,-0.5348198580123646,atr,1.0,0.08,1697,True,False,True,True,0.0,-0.0033426297536047565,0.5763641310877902,8,-503.3554082849192,-0.3812827445267555,287.8494895630125,0.21590530470555772,0.0061562303541571484,696.9383856093864,0.5246786710699923,0.07757680306137127,5463.158453998039,3.406738315035417,0.0,0.49602218972640766,49.60221897264076,20.30646513137452,-2.836554100060068e-05,287.8494895630125,0.21590530470555772,0.17245547586429205,45805.34215392765,122661.15586725195,91,5,12,-0.024426811191280564,629,2.442681119128056,2.467229980710857,95.56113568815425,0.06914942290752303,0.0017496241222248368,True,1.3845850747567443,2.6778788259031523,16,31.463711374966028,3.5854712042244845,2.5971712505848505,13364.11126256438,17,0.7685581371332417,76.85581371332417,5345.64832764802,267,0.5164410058027079,3.6150870406189552,0.00547256376703904,0.0,0.6591760299625468,176,0.0,-929.2435722728184,-0.5388907710118442,1.0,0.0,20,0.0,1.5,0.005,48,0,4.232960409489093,0.12919259177018708,1.9790372108783254,0.6039399660640501,11,45,235.09254467145334,509,11
True,False,5.0,12.0,0.25,364.38451450385253,20,50,400,True,vwap_pullback,24,8,12,0.0005,True,2.0,0.33,0.015,48,0.6,61.35850716826893,37.173838232787645,36,0.005,0.0,-0.0021775033497672203,0.24024628709408613,8,-215.81436915593616,-0.20172967934949274,127.97760763847923,0.11930573936326964,0.009853444031825684,220.12803440811632,0.20535647015225755,0.03538917440423561,1609.4675108117076,1.454857535556571,0.0,0.10879967578134164,10.879967578134163,17.08538834087135,-4.260394495237462e-06,127.97760763847918,0.11930573936326964,0.0792972842291885,5611.173598054341,21352.419337587286,26,2,13,-0.006367995483080304,2322,0.6367995483080303,0.6381188912758122,28.566902986445967,0.025037768193732567,0.0009960015000000536,False,1.0199878500632333,3.805339286774371,11,24.71931046646817,3.0592164011993854,1.8886033719999644,2053.2590605596906,17,0.15741245739532897,15.741245739532896,4106.540022163991,123,0.2379110251450677,1.6653771760154739,0.0028023537579447036,0.0,0.7886178861788617,97,-0.0024624171159101094,-264.48284275135006,-0.24624171159101343,atr,1.0,0.04,72,True,True,False,True,0.0,-0.0018180197326079111,0.21690491863642386,8,-206.88066153363556,-0.19066834561301463,152.44909706239417,0.1402311031736874,0.010989280556890281,239.5593415705226,0.22044915136440302,0.03769336548215696,1704.6530136872145,1.5109982811832048,0.0,0.1290946163602391,12.909461636023911,21.893813751335866,-3.7176377404438595e-06,152.44909706239417,0.1402311031736874,0.0792972842291885,4965.135876807253,23716.37481548173,24,2,14,-0.005896396937804512,2322,0.5896396937804512,0.5907470902135135,41.42397747930665,0.037547857600200255,0.002800768816470467,False,1.1579590851780701,4.776581226359538,11,31.801181529098876,3.4052794381146163,1.9938586115968349,2139.4671981171455,17,0.18751238938674403,18.7512389386744,855.7877491065091,123,0.2379110251450677,1.6653771760154739,0.0024419170623026752,0.0,0.8048780487804879,99,-0.0023200225507384875,-258.59719124749415,-0.2320022550738565,1.0,0.001,75,0.75,0.5,0.015,48,0,0.6378151471516578,0.15973423523002064,5.395658654180021,0.8026288191255947,10,7,376.99412081683255,223,11
True,True,4.0,8.0,0.25,301.43855510597484,10,20,200,True,profile_breakout,18,8,3,0.015,True,2.0,0.5,0.015,120,0.6,63.73890722555744,37.18966744109484,48,0.0,0.0,-0.0021788752556715593,0.44569208534125887,8,-346.55865480432584,-0.32732499519379926,131.27219986606292,0.12479334061054492,0.0046061129673641505,280.2064922308594,0.26571334138073005,0.04343965544624884,3701.7124914965448,3.694430898337332,0.0,0.091942839639092,9.1942839639092,8.032656524871188,-6.37077275537357e-06,131.27219986606292,0.12479334061054492,0.06519461681037957,8317.40771530382,21575.899901776174,24,3,8,-0.011446131096781387,2046,1.1446131096781387,1.148719032599584,18.374492372988737,0.017216143863352282,0.0010040015000000928,False,0.8085398772945658,2.5940654396533986,15,11.583383131266626,1.5751097613555112,0.6470939250299502,1870.6706223755095,17,0.13258492186472387,13.258492186472386,3741.3601152737137,101,0.195357833655706,1.367504835589942,0.003589107160952737,0.0,0.7623762376237624,77,-0.0006006040135111412,-435.8273712194018,-0.3978727628694862,value_area,1.5,0.015,1130,True,True,False,True,0.0,-0.00200750377129652,0.48333954790972133,8,-374.62746762113625,-0.35090757045248333,161.47380360724574,0.1512915855957962,0.005845367868095459,302.200387304696,0.28311886405846953,0.046289997906437286,3895.198177487744,3.884374591310364,0.0,0.1126385282770268,11.263852827702681,9.986098075980085,-5.977497549888192e-06,161.47380360724577,0.1512915855957962,0.06519461681037957,7867.176820043861,24176.030984375684,21,3,11,-0.011279533549541261,2046,1.127953354954126,1.1318801435665282,4.376801236379322,0.003980477246772445,0.00020088013999999962,False,0.8066690603965901,3.073024991987011,15,14.45880194664173,1.8026806469294092,1.1272785231811169,1950.0289451748808,17,0.16308854164331787,16.308854164331787,780.0123396256647,101,0.195357833655706,1.367504835589942,0.003493436953761024,0.0,0.7920792079207921,80,-0.0004269601915801724,-443.65077896083744,-0.39339384550599266,0.08,0.001,30,0.0,1.0,0.025,120,0,1.3507133482070957,0.1737657006147079,4.135386100058131,0.7949367320859114,10,13,343.35186623335994,206,11
True,False,2.0,12.0,0.5,294.77782912156295,20,8,150,True,daily_vwap_pullback,96,8,36,0.0025,True,1.2,0.33,0.015,168,0.6,74.15936010720158,26.768609520175755,12,0.001,0.0,-0.0040847052646220015,0.7961037268734652,8,-646.3678185022007,-0.5540527331778343,259.5222525982681,0.22275893997731375,0.0058196471993885845,634.0729550725005,0.543940689454923,0.05484512240931694,2652.0906944425806,2.3404427756928476,0.0,0.2564770038469082,25.64770038469082,10.060052258764268,-1.9363026273282548e-05,259.5222525982682,0.22275893997731375,0.09517285840921912,27793.81619559463,65943.58732754005,43,3,11,-0.025494599555729615,1519,2.5494599555729613,2.5660104800833032,45.02460825518476,0.03873057880010439,0.0009960014999999358,False,0.9809785340826673,2.3725992452231957,12,14.963863640435857,2.460759962259359,0.9383230187905861,6141.849638793248,17,0.38149771131945454,38.14977113194546,12283.755852962478,147,0.28433268858800775,1.9903288201160543,0.006644004520797726,0.0,0.7074829931972789,104,-0.010451681068749608,-1033.8743719555712,-0.7456046039181053,atr,1.5,0.04,1902,True,False,False,True,0.0,-0.003173745511019224,0.6997257231580624,8,-722.0080567143178,-0.5751674766150027,359.94091901097795,0.29239625511076806,0.007124759203001322,710.8432895164793,0.5737682762110181,0.07186880235365556,3285.0589671102107,2.5949999321746624,0.0,0.3499038876046354,34.990388760463546,15.56665699465598,-1.6838276944084026e-05,359.9409190109779,0.29239625511076806,0.09517285840921912,25992.290041715438,78903.60513632919,36,3,13,-0.022477779765093887,983,2.2477779765093886,2.2648331243006155,12.430296858457435,0.010300425663374193,0.00019912014000014316,False,0.9845365060763357,3.0356542270687017,13,23.53938673995761,2.949862131809064,1.2029377862606834,6932.995736687146,17,0.5291131509461385,52.911315094613855,2773.200799374974,147,0.28433268858800775,1.9903288201160543,0.0056580164154543125,0.0,0.7551020408163265,111,-0.0071524112231844406,-1159.0717444484087,-0.7576590961979345,1.0,0.001,75,1.5,1.5,0.025,240,0,2.942916749584545,0.25256312744298326,3.118926222105129,0.7226458605587461,9,19,321.13825946327927,261,11
