entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,slippage,holding_bars,metadata
2020-09-27 22:00:00+00:00,2020-09-28 02:00:00+00:00,LONG,3.1120115999999998,3.145197,321.33556314507314,1000.0,3.1015642857142858,3.275071428571429,signal_reversal,8.66364919719459,0.008663649197194591,2.0,4.021386038535274,4,{}
2020-10-04 16:00:00+00:00,2020-10-04 19:00:00+00:00,SHORT,2.4582736,2.49791085,406.82478813260326,1000.086636491972,2.4929249999999996,2.31945,stop_loss,-18.125589106392866,-0.018124018904974507,2.000173272983944,4.032549006167469,3,{}
2020-10-12 05:00:00+00:00,2020-10-12 09:00:00+00:00,LONG,2.490471,2.5495906,401.4924809808699,999.905380600908,2.4977214285714284,2.6524571428571435,signal_reversal,21.73626411739493,0.02173832098426373,1.999810761201816,4.047204805279423,4,{}
2020-10-18 21:00:00+00:00,2020-10-19 01:00:00+00:00,SHORT,2.2258394000000004,2.2216236642857146,449.3238565379343,1000.1227432420819,2.217189285714286,2.1155214285714288,stop_loss,-0.10601485719656689,-0.00010600184618629931,2.0002454864841637,3.9967260755365452,4,{}
2020-10-19 03:00:00+00:00,2020-10-19 07:00:00+00:00,SHORT,2.1563786,2.1126168,463.79688756580595,1000.12168309351,2.1584785714285712,2.022642857142857,signal_reversal,18.296343268090247,0.018294117183318345,2.00024336618702,3.9599905854142854,4,{}
2020-10-20 01:00:00+00:00,2020-10-20 05:00:00+00:00,SHORT,2.0521873999999998,2.0853194571428575,487.43338280226794,1000.3046465261908,2.081157142857143,1.9741857142857142,stop_loss,-18.150279985393567,-0.01814475224965212,2.0006092930523818,4.033469462684565,4,{}
2020-10-25 21:00:00+00:00,2020-10-26 00:00:00+00:00,SHORT,1.7971983999999999,1.8250929,556.4901146842425,1000.1231437263369,1.82145,1.7022000000000002,stop_loss,-17.523259791512363,-0.01752110217770067,2.000246287452674,4.031492635830049,3,{}
2020-12-01 05:00:00+00:00,2020-12-01 09:00:00+00:00,LONG,1.98396,2.0875166,504.0161652091886,999.9479111284218,2.004682142857143,2.1409357142857144,signal_reversal,50.19430459184496,0.050196919292727626,1.9998958222568435,4.104405239764518,4,{}
2020-12-07 18:00:00+00:00,2020-12-07 22:00:00+00:00,SHORT,1.8743438000000001,1.8300528,533.7600573461177,1000.4498541743402,1.846682142857143,1.7543357142857143,signal_reversal,21.639866991568258,0.021630136584334245,2.0008997083486806,3.9546282648773854,4,{}
2020-12-08 03:00:00+00:00,2020-12-08 07:00:00+00:00,SHORT,1.8102722,1.7977884,552.7711538873855,1000.6662528442558,1.8246964285714287,1.725407142857143,signal_reversal,4.899352025210857,0.0048960899913284015,2.0013325056885116,3.9889072006821547,4,{}
2020-12-20 19:00:00+00:00,2020-12-20 23:00:00+00:00,SHORT,1.6040854,1.600308514285714,623.8540955266521,1000.715246364508,1.5971142857142855,1.4956714285714285,stop_loss,0.35479512846435757,0.00035454154391400606,2.001430492729016,3.998173951813923,4,{}
2020-12-27 08:00:00+00:00,2020-12-27 12:00:00+00:00,SHORT,1.3054838,1.3203210857142855,766.5501435680724,1000.7187943157926,1.3176857142857141,1.2310285714285714,stop_loss,-13.374961083077686,-0.013365354142491508,2.0014375886315854,4.025592832529444,4,{}
2021-01-30 14:00:00+00:00,2021-01-30 17:00:00+00:00,LONG,3.9332507999999997,4.156612971428571,254.39136622179342,1000.5850447049619,3.8786785714285714,4.164942857142857,take_profit,54.82023786257084,0.05478818432543677,2.001170089409924,4.116226745262584,3,{}
2021-03-06 12:00:00+00:00,2021-03-06 15:00:00+00:00,SHORT,12.060630399999999,12.25573397142857,83.00836804381201,1001.1332470835877,12.231271428571429,11.481957142857144,stop_loss,-18.19749555797221,-0.01817689664286301,2.0022664941671753,4.036874813044934,3,{}
2021-03-08 12:00:00+00:00,2021-03-08 15:00:00+00:00,SHORT,13.2483502,13.394811149999999,75.552899569941,1000.9512721280079,13.368075,12.48135,stop_loss,-13.067451990524019,-0.013055033101404432,2.0019025442560157,4.02590802883885,3,{}
