alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gate_pass,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,trades_per_week,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0014820003166160151,0.6735329285931877,8.0,-428.64731336461733,-0.42268212487288165,223.09796821653285,0.2213023553296999,0.011220943510795512,524.023715387186,0.518133466414593,0.01978740945132009,1930.5030556583113,1.9001326589181105,0.0,0.16241667576858762,16.24166757685876,12.444982529483337,-1.5350276002676467e-05,223.09796821653285,0.2213023553296999,0.1217057703461271,True,2533.592704890639,6273.502857891727,14,2.608695652173913,6.108695652173913,-0.012936664555202829,346.5,1.2936664555202828,1.3000319367139053,84.00390907321497,0.0826461437823863,0.004855259523902025,1.2036118895058057,2.8651976303208593,1.4782608695652173,2.8957418894461897,partial_highwin_SOLUSDT_1h_20260608_232410#r5|partial_highwin_BTCUSDT_4h_20260608_232410#r7|partial_highwin_ETHUSDT_1h_20260608_232410#r6,3.161625455736675,2.4585035740533705,2021-04-01,2021-01-01,885.6357703807766,3.0,0.037399101530010685,3.7399101530010683,885.6412815679384,46,0.19082125603864733,1.3357487922705313,2021-01-01,2020-01-01,0.003419588406158293,0.0,0.6956521739130435,1,32,-0.0002732189490869131,-578.8223591452447,-0.5709829721348691
0.0,-0.003079414614054386,0.4920504088623379,7.625,-444.1898885738601,-0.43183076400862624,358.4567382003929,0.34514858901054835,0.015749923319534787,676.2082763696061,0.6542178180278775,0.027749047609860255,1970.7379542625276,1.8955711131937587,0.0,0.27146422071384346,27.146422071384347,29.341918961687696,-1.486931858132763e-05,358.45673820039286,0.34514858901054835,0.08127763894246627,True,1882.1702094961777,7714.494666468111,16,2.5625,3.625,-0.009303673403269973,629.9791666666666,0.9303673403269973,0.9307457434122922,274.5524512642061,0.26799341543921523,0.014028172919127753,1.8769902540986771,4.084099840623674,1.0,6.34833371536812,partial_highwin_SOLUSDT_1h_20260608_232410#r17|partial_highwin_BTCUSDT_4h_20260608_232410#r29|partial_highwin_ETHUSDT_1h_20260608_232410#r6,2.87279842063586,1.0404544702106897,2021-07-01,2021-04-01,871.2115253962112,3.0,0.058323244569719435,5.832324456971943,871.2191001512398,48,0.20650183150183152,1.4455128205128207,2021-04-01,2020-04-01,0.004759230397743879,0.0,0.6666666666666666,2,32,-0.003805593955158113,-643.1274181345779,-0.6181967688249895
0.0,-0.0037198812917115178,0.7231475206595441,6.75,-546.5637752325412,-0.5320747510605516,230.30674194326338,0.22318694177150536,0.005906273996259176,505.30400870737736,0.4907710549367101,0.029547905508420184,2290.398752525715,2.2630556299330764,0.0,0.32341220750896044,32.34122075089604,18.489944137487726,-4.222140266921162e-05,230.3067419432633,0.22318694177150536,0.16463303929474918,True,4128.880503897953,11220.826462109007,23,2.375,8.306818181818182,-0.016448533743067345,475.9318181818182,1.6448533743067344,1.6512202613997642,91.46904681445827,0.08596363799490238,0.002096093808485786,0.9921581751359767,2.9189748245079254,1.6931818181818181,4.071174297188682,partial_highwin_SOLUSDT_1h_20260608_232410#r6|partial_highwin_BTCUSDT_4h_20260608_232410#r3|partial_highwin_ETHUSDT_1h_20260608_232410#r3,3.004975516628775,2.149695609455524,2021-10-01,2021-07-01,2120.43472732189,3.0,0.07091945958211049,7.09194595821105,2120.4460601485207,88,0.32139328063241107,2.2497529644268774,2021-07-01,2020-07-01,0.00627479059546267,0.0,0.7386363636363636,3,65,-0.0019339705346612909,-759.6148854307369,-0.7343183474450452
0.0,-0.007863110185987827,1.271755386000504,8.74712643678161,-769.2750253182419,-0.732200129552696,177.41559746517004,0.1734626371760016,0.0037132388361400086,465.2748239867795,0.45035366942763727,0.011395224429356487,1911.7776466123419,1.8671846045630716,0.0,0.25500179324778216,25.50017932477822,12.729500788440747,-5.278801634904431e-05,177.41559746517,0.1734626371760016,0.2610302422441525,False,5466.754851493466,11171.222044608592,22,3.1839080459770117,8.298850574712644,-0.024655623302133306,836.5057471264367,2.4655623302133307,2.4876579450704375,44.62714381659159,0.04274993313748725,0.000997992505747197,0.6623530537807645,1.97422596131981,2.160919540229885,2.820364282081215,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r3|partial_highwin_BTCUSDT_4h_20260608_232410#r1,3.2215451601760856,260.3716282829495,2022-01-01,2021-10-01,2698.1043539840007,3.0,0.057044671931151335,5.704467193115135,2698.1154546708635,87,0.3462018990504747,2.423413293353323,2021-10-01,2020-10-01,0.010664851228700445,0.0,0.7471264367816092,4,65,-0.0031459335130812017,-851.3618072782999,-0.7967277738619744
0.0,-0.004724869385648775,1.0853565745111657,9.26530612244898,-978.144340371038,-0.9590891933776365,210.47244818853605,0.2056140827172239,0.005475355148430096,539.3275822920316,0.5288579601047216,0.027392109617708375,1576.240165695021,1.5712307300441677,0.0,0.2559351208231557,25.593512082315584,13.090445059635641,-7.314594532640368e-05,210.472448188536,0.2056140827172239,0.32712196144293604,False,4541.388939005177,10122.733665984255,11,1.836734693877551,5.979591836734694,-0.021327538069871126,305.57142857142856,2.132753806987113,2.145469800792995,42.949907075751625,0.04180856217834477,0.0010018611428572295,0.5496479813093926,2.217060847562848,1.836734693877551,3.142283329361243,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r77|partial_highwin_BTCUSDT_4h_20260608_232410#r1,3.392333028629899,1740.9613803875936,2022-04-01,2022-01-01,1934.9005372085203,3.0,0.055813447269790796,5.58134472697908,1934.9099883636563,49,0.25510204081632654,1.7857142857142858,2022-01-01,2021-01-01,0.007674146985177876,0.0,0.7755102040816326,5,38,-0.0025099712557813607,-1037.2367163277622,-1.000264030866913
0.0,-0.0105098163265674,1.201309002985622,8.74468085106383,-605.3660179709624,-0.6028875845252109,-25.634633737231642,-0.02534011156323696,-0.0003940147201581411,280.6862973062772,0.2813486789604939,0.007337769261223546,1153.0073593621453,1.1564352321868994,0.0,0.012831291383174312,1.2831291383174313,1.0204912789482745,-7.932036164433395e-05,-25.634633737231642,-0.02534011156323696,0.2988273879994478,False,4842.9281437677,5105.052690873337,16,2.1702127659574466,4.361702127659575,-0.020613051821376037,722.0851063829788,2.0613051821376036,2.0710948283502595,-89.04681446520485,-0.09214684245597353,-0.0019167073267863466,0.3695287642024807,inf,0.7659574468085106,0.6778428305056761,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r3|partial_highwin_BTCUSDT_4h_20260608_232410#r1,0.5249731346797211,0.4258244357885311,2022-07-01,2022-04-01,1784.9975805335287,3.0,0.0026212454710561823,0.26212454710561833,1785.0014126569818,47,0.2363806406359598,1.6546644844517184,2022-04-01,2021-04-01,0.01215559853860142,0.0,0.6595744680851063,6,31,-0.00884271583326912,-751.6792284538567,-0.7426511135521782
0.0,-0.013889762589807893,1.752295294922787,8.571428571428571,-819.509960044674,-0.7930943690875233,138.21509971169402,0.13111385705650094,0.0014023171350550452,741.1656860418655,0.7107272733379008,0.057621956721954325,4077.1427888850403,3.8252581384380027,0.0,0.4896179979934389,48.96179979934389,10.031164469732715,-6.950270626086461e-05,138.21509971169402,0.13111385705650094,0.18816937828346852,False,13949.30200350956,23677.85864590922,35,2.8461538461538463,7.0,-0.04356331360519084,748.7032967032967,4.356331360519084,4.437518140674283,54.548783058678474,0.0520272153135537,0.001004542461538467,0.9682983658653603,1.4886507943700404,0.978021978021978,2.3376690439613763,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_BTCUSDT_4h_20260608_232410#r5|partial_highwin_ETHUSDT_1h_20260608_232410#r1,1.5927762978365014,642.7952670788391,2022-10-01,2022-07-01,5607.268461711503,3.0,0.09728556642399655,9.728556642399656,5607.289404825664,91,0.498447204968944,3.489130434782608,2022-07-01,2021-07-01,0.017969215578781887,0.0,0.6153846153846154,7,56,-0.004139194019623722,-1012.9394811227083,-0.9675999359143044
0.0,-0.0047460454593831495,0.7366041724043926,7.621621621621622,-388.6667249038018,-0.3891147044127649,48.22624533915666,0.04718587458012021,0.001382996922518221,349.3409225899797,0.35104758728616087,0.00979332769045347,979.3290495455855,0.9861502485737876,0.0,0.08879741367275255,8.879741367275255,9.681879551979492,-3.232148212410333e-05,48.22624533915666,0.04718587458012021,0.14942324552607,False,3585.445179642197,5687.817196797561,25,3.0,8.162162162162161,-0.014439000252405007,1133.2702702702702,1.4439000252405008,1.4783217826742177,-14.136101016207169,-0.014545630686644606,0.00039840157652198385,0.8489821630098614,1.7839838886735901,1.4594594594594594,2.58848121519317,partial_highwin_BTCUSDT_4h_20260608_232410#r5|partial_highwin_ETHUSDT_1h_20260608_232410#r25|partial_highwin_SOLUSDT_1h_20260608_232410#r20,1.867140918236868,1.917206753472062,2023-01-01,2022-10-01,2299.470066779997,3.0,0.021023720171553538,2.102372017155354,2299.476768098735,74,0.38836662749706224,2.7185663924794357,2022-10-01,2021-10-01,0.0062647269477778544,0.0,0.6621621621621622,8,49,-0.005047296463093279,-510.8605250924329,-0.5031547948032182
0.0,-0.0042769801724885466,0.9656517480289911,8.0,-593.3617918578507,-0.5144747162724868,439.16748309204775,0.4339936578199577,0.007442679167322113,725.9164896687952,0.6939185062421154,0.07406166192123705,4517.44958864437,5.419082467013833,0.0,0.9692626364551351,96.92626364551352,64.09068671108874,-2.282834488377912e-05,439.1674830920479,0.4339936578199577,0.1391361531986532,True,5856.729479385534,23108.593286706444,17,1.5795454545454546,10.625,-0.02627627927699945,683.1704545454545,2.6276279276999452,2.6735771299093316,156.1433953965956,0.15282616067316235,0.0026916320866720213,1.2901117029369873,11.012778123160196,2.0,13.019362460788205,partial_highwin_ETHUSDT_1h_20260608_232410#r1|partial_highwin_SOLUSDT_1h_20260608_232410#r20|partial_highwin_BTCUSDT_1h_20260608_232410#r1,4.083872481650812,1.61912428298729,2023-04-01,2023-01-01,6472.496211822092,3.0,0.17251863807320883,17.251863807320884,6472.52640870818,88,0.4164141414141414,2.91489898989899,2023-01-01,2022-01-01,0.007548128660216538,0.0,0.8068181818181818,9,71,0.0,-869.6138699289128,-0.7340915475672428
0.0,-0.003534242027391163,0.7140899798392556,8.0,-407.9378455484005,-0.40143719764444397,196.59581259121111,0.20887315613475418,0.0036573779730086657,471.4147261188037,0.48330344399453223,0.041510117201861416,1837.30972326898,1.9527974916652677,0.0,0.3314246092806929,33.14246092806928,22.86710591772542,-2.0766839250724052e-05,196.59581259121106,0.20887315613475418,0.15551410495548335,True,4692.524928099265,11986.421119334113,37,2.7983193277310923,10.193277310924369,-0.01416960526070513,592.0756302521008,1.416960526070513,1.4841061355512641,53.0924443289271,0.05723280771292664,0.0010034745882353316,1.232937152202896,2.5335609297041746,2.0,5.063481894838879,partial_highwin_ETHUSDT_1h_20260608_232410#r2|partial_highwin_SOLUSDT_1h_20260608_232410#r20|partial_highwin_BTCUSDT_1h_20260608_232410#r4,2.9849629135983307,2.814129368994441,2023-07-01,2023-04-01,4094.9956525598686,3.0,0.07293896191234867,7.293896191234865,4095.011136462646,119,0.46550928063533104,3.2585649644473174,2023-04-01,2022-04-01,0.005335510070319981,0.0,0.6890756302521008,10,82,0.0,-533.5399978793765,-0.49590835281819245
