entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,holding_bars,metadata
2020-01-02 16:00:00+00:00,2020-01-03 04:00:00+00:00,SHORT,7128.230889,7104.984189333333,0.14028726279660214,1000.0,7102.8533333333335,6744.1033333333335,stop_loss,2.0612158652914183,0.0020612158652914183,1.2,3,{}
2020-01-27 12:00:00+00:00,2020-01-28 00:00:00+00:00,LONG,8738.290701,9053.3258975,0.11444121583689265,1000.020612158653,8644.199642857144,9050.610714285714,take_profit,34.852986184284106,0.03485226780381072,1.2000247345903834,3,{}
2020-01-28 00:00:00+00:00,2020-01-28 16:00:00+00:00,LONG,8910.242271,8930.005194500001,0.11227182287471338,1000.3691420204958,8932.685000000001,9470.480000000001,stop_loss,1.018376476254165,0.0010180006894228053,1.200442970424595,4,{}
2020-02-05 16:00:00+00:00,2020-02-06 08:00:00+00:00,LONG,9487.065266,9698.89,0.10544665792175423,1000.3793257852583,9476.64357142857,10014.682857142858,signal_reversal,21.135755074522255,0.021127740777661035,1.2004551909423098,4,{}
2020-02-06 12:00:00+00:00,2020-02-07 04:00:00+00:00,LONG,9701.569598,9801.83,0.10313698966219624,1000.5906833360034,9583.8175,10193.005,signal_reversal,9.139847224598423,0.009134451656221565,1.200708820003204,4,{}
2020-02-25 12:00:00+00:00,2020-02-26 04:00:00+00:00,SHORT,9623.542071,9148.08,0.10398272012794002,1000.6820818082493,9646.09607142857,8900.217857142856,signal_reversal,48.239020962073845,0.04820614043064019,1.200818498169899,4,{}
2020-02-26 00:00:00+00:00,2020-02-26 16:00:00+00:00,SHORT,9313.685056,8831.14,0.10749391524388154,1001.1644720178701,9449.2425,8611.904999999999,signal_reversal,50.669259984596714,0.0506103256765311,1.2013973664214441,4,{}
2020-02-26 12:00:00+00:00,2020-02-27 04:00:00+00:00,SHORT,9155.612492,8814.05,0.10940515071962223,1001.6711646177162,9266.524285714288,8452.82142857143,signal_reversal,36.166690519888604,0.03610635086385009,1.2020053975412592,4,{}
2020-04-29 04:00:00+00:00,2020-04-29 16:00:00+00:00,LONG,7817.724614,8249.0832685,0.12817448567176085,1002.0328315229151,7794.195357142857,8246.609285714287,take_profit,54.08673428277288,0.053977008119155616,1.202439397827498,3,{}
2020-06-11 16:00:00+00:00,2020-06-12 08:00:00+00:00,SHORT,9518.683538000001,9496.66243,0.10532692833660447,1002.5736988657428,9493.814285714287,8855.16142857143,stop_loss,1.1163272255698224,0.0011134615109420626,1.2030884386388914,4,{}
2020-06-22 16:00:00+00:00,2020-06-23 08:00:00+00:00,LONG,9495.097674999999,9633.16,0.1055897365624518,1002.5848621379985,9437.057499999999,9816.295,signal_reversal,13.374862691384088,0.013340379649122545,1.2031018345655982,4,{}
2020-06-24 12:00:00+00:00,2020-06-25 04:00:00+00:00,SHORT,9328.520604,9173.48,0.10748956381518353,1002.7186107649123,9426.816428571428,8896.157142857142,signal_reversal,15.461984564684684,0.015420063414290962,1.2032623329178946,4,{}
2020-06-25 00:00:00+00:00,2020-06-25 16:00:00+00:00,SHORT,9295.540501,9301.5331945,0.10788756506441682,1002.8732306105592,9298.743571428571,8703.592857142858,stop_loss,-1.8499849866250626,-0.0018446847818430385,1.2034478767326708,4,{}
2020-06-27 16:00:00+00:00,2020-06-28 08:00:00+00:00,SHORT,9128.080754,9052.81,0.10986479609322405,1002.854730760693,9122.472500000002,8569.175000000001,signal_reversal,7.0661803630805124,0.007046065742463636,1.2034256769128315,4,{}
2020-07-08 12:00:00+00:00,2020-07-09 04:00:00+00:00,LONG,9312.622949,9402.32,0.10769526459481739,1002.9253925643237,9280.23857142857,9674.682857142856,signal_reversal,8.456437169742555,0.008431770929760553,1.2035104710771884,4,{}
2020-07-16 08:00:00+00:00,2020-07-17 00:00:00+00:00,SHORT,9120.952893000001,9119.81,0.10996767209551041,1003.0099569360212,9183.583214285714,8877.663571428573,signal_reversal,-1.0779306656587508,-0.001074695877348612,1.2036119483232255,4,{}
2020-07-21 04:00:00+00:00,2020-07-21 20:00:00+00:00,LONG,9183.464213,9390.0,0.10921795461559389,1002.9991776293646,9233.0,9479.87,signal_reversal,21.353817197906807,0.021289964811713556,1.2035990131552374,4,{}
2020-07-22 20:00:00+00:00,2020-07-23 12:00:00+00:00,LONG,9376.692163999998,9524.99,0.10699004491722416,1003.2127158013436,9400.760357142857,9752.959285714285,signal_reversal,14.662536875805696,0.01461558116724387,1.2038552589616123,4,{}
2020-07-23 16:00:00+00:00,2020-07-24 04:00:00+00:00,LONG,9527.8575,9465.384532499998,0.10530797098614265,1003.3593411701017,9468.224999999999,9850.949999999999,stop_loss,-7.782932658312532,-0.007756874669882676,1.204031209404122,3,{}
2020-07-25 16:00:00+00:00,2020-07-26 08:00:00+00:00,LONG,9596.07796,9950.282760999999,0.10455120477611443,1003.2815118435185,9537.560714285713,9947.29857142857,take_profit,35.828600867821436,0.03571141344166383,1.2039378142122221,4,{}
2020-07-26 08:00:00+00:00,2020-07-27 00:00:00+00:00,LONG,9719.444959,9810.995818000001,0.10326101974813362,1003.6397978521968,9813.94,10284.73,stop_loss,8.249267301735049,0.008219350527339186,1.2043677574226361,4,{}
2020-07-27 00:00:00+00:00,2020-07-27 16:00:00+00:00,LONG,9934.519462,10671.11466,0.10103380383565594,1003.7222905252142,10039.302857142857,10667.914285714285,take_profit,73.21654799238779,0.07294502541542244,1.204466748630257,4,{}
