alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0035112954286520516,0.5225678065326421,27,-362.4793434551463,-0.35590113986597544,303.11172586858885,0.31385316879743635,0.051089702265382606,2299.8849338397945,2.3231160947876717,0.023114421445626032,2299.8849338397945,2.3231160947876717,0.0,0.050125029858454795,5.0125029858454795,8.686400961683674,-1.9988879872964173e-05,303.1117258685889,0.31385316879743635,0.2033271719038817,1087.438030365439,2299.8849338397945,3,2,1,-0.00577051762629423,277,0.577051762629423,0.5677034195979263,-284.71959051352053,-0.2838517097989631,-0.036800306783403576,6.344871715770985,2.1149572385903284,1,2.101105970025386,v3_wf_edge_BTCUSDT_4h_20260608_192533__trend_aligned_sma200_roc14_min0|v3_edge_BTCUSDT_4h_20260608_192109__long_bull_sma100_roc14_min0,1.7053994281664402,0.7061365474990033,2021-04-01,2021-01-01,59.90562553812066,3,0.012124469034743525,1.2124469034743524,122.36153499052212,4,0.044444444444444446,2021-01-01,2020-01-01,0.004200933677819218,0.0,0.25,1,1,-0.005088403092744609,-517.9988493383979,-0.5
0.0,-0.017242186854939348,1.3301759525618275,26,-496.26250000000005,-0.5,-327.88419303620924,-0.33017595256182747,-0.009108360138128869,345.6290348189541,0.3491202371908627,0.0035262889469305225,345.6290348189541,0.3491202371908627,0.0,-0.0641942804378921,-6.41942804378921,-3.2338873296839883,-3.669724072208295e-05,-327.88419303620924,-0.33017595256182747,0.2449725776965265,1985.0500000000002,345.6290348189541,4,3,1,-0.019850500000000028,515,1.9850500000000029,2.0,-495.00000000000006,-0.5,-0.017835414457630625,0.6964641390775126,0.17411603476937815,1,0.825883965230624,v3_wf_edge_BTCUSDT_4h_20260608_192533__trend_aligned_sma100_roc14_min0|v3_edge_BTCUSDT_4h_20260608_192109__trend_aligned_sma200_roc14_min0,-5.177232075938674,-43.23208752214296,2021-07-01,2021-04-01,202.63368684680867,3,-0.016394209651810526,-1.6394209651810525,400.95753410122046,5,0.054945054945054944,2021-04-01,2020-04-01,0.01822559965716042,0.0,0.2,2,1,0.0,-499.99999999999994,-0.5000000000000001
0.0,-0.004826495348578233,1.2381482745675096,19,-451.0925945607557,-0.45240747061708814,-222.91373584420674,-0.22238686277206593,-0.03215677796311909,1146.1594164550868,1.1577367842980675,0.006494064486985751,1146.1594164550868,1.1577367842980675,0.0,-0.060528540476040726,-6.052854047604073,-2.7608482759729664,-4.921159454590122e-05,-222.9137358442068,-0.22238686277206593,0.24593128390596744,2706.555567364534,1146.1594164550868,6,4,1,-0.021923892378587707,225,2.192389237858771,2.2144448237025287,-495.0,-0.5,-0.054883194688288624,2.540851768074671,0.4234752946791118,1,0.7117331740021838,v3_wf_edge_BTCUSDT_4h_20260608_192533__long_bull_sma100_roc30_min0|v3_edge_BTCUSDT_1d_20260608_192634__none,-3.190657674696484,-1.9231947482939693,2021-10-01,2021-07-01,92.07491958976217,3,-0.015603961509094516,-1.5603961509094515,185.1530510849284,7,0.07608695652173914,2021-07-01,2020-07-01,0.0073996325804869265,0.0,0.14285714285714285,3,1,-0.012005114739805922,-504.2894328190965,-0.5000000000000001
0.0,-0.003636703778479013,0.5428442005720711,39,-504.0107649645209,-0.5,38.23943889253985,0.04342288027861505,0.0006310103825068726,851.6147446781309,0.8585572006965376,0.012059731229941084,1374.6062916445458,1.3884912036813593,0.0,0.007612316519967299,0.7612316519967299,0.7612316519967285,-6.811026389725692e-06,38.23943889253985,0.04342288027861505,0.0882752376641014,1512.0322948935627,1703.2294893562619,3,2,1,-0.01000000000000002,1229,1.000000000000002,1.0,-499.99999999999994,-0.5,-0.02618421000071361,1.6896757051172888,1.1264504700781925,1,0.19119719446269992,v3_wf_edge_BTCUSDT_4h_20260608_192533__long_bull_sma100_roc30_min0|family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma100_roc14_min0,0.20399361936620541,1.7938955529634548,2022-01-01,2021-10-01,159.58816137106845,3,0.0019119719446270029,0.19119719446270028,321.7601319012552,5,0.05434782608695652,2021-10-01,2020-10-01,0.004732934094239238,0.0,0.4,4,2,-0.005052098804228078,-508.74606291644545,-0.5000000000000001
0.0,-1.989278363236642e-05,0.05373538178693457,11,-53.735381786934575,-0.05373538178693457,173.44182528356546,0.17365733105581105,0.010123538104614863,400.6190323540655,0.40105004389855664,0.0034688365056714243,400.6190323540655,0.40105004389855664,0.0,0.01415254684181022,1.415254684181022,26.337482625372513,-2.488901425981223e-07,173.44182528356546,0.17365733105581105,0.01018047200370199,53.735381786934575,400.6190323540655,1,1,1,-0.000537353817869298,80,0.0537353817869298,0.05373538178693457,173.44182528356546,0.17365733105581105,0.010123538104614863,7.455404968416425,7.455404968416425,1,6.455404968417079,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc14_min0|v3_edge_ETHUSDT_4h_20260608_191748__long_bull_sma100_roc14_min0,1.4360615825878822,0.0,2022-04-01,2022-01-01,50.891850616218605,3,0.003468836505671352,0.3468836505671352,102.5812536618221,2,0.022222222222222223,2022-01-01,2021-01-01,0.00010338986039694597,0.0,0.5,5,1,0.0,-53.735381786934575,-0.05373538178693457
0.0,-0.0018862857667344914,0.6717365775334843,18,-503.88075736090724,-0.5,285.1667467436958,0.28842567847666,0.030170796976770442,811.1984161467645,0.8140427974611001,0.02647649255484441,1665.2759145339953,1.657730289633719,0.0,0.11947161507333637,11.947161507333636,11.973387029691436,-9.174250209615773e-06,285.1667467436958,0.28842567847666,0.08421052631578947,2015.5230294436292,4867.190496880587,4,2,3,-0.009978096822317055,408,0.9978096822317055,1.0,100.3033173381236,0.10188895935508444,0.014296431117964798,1.6099015576531321,2.4148523364796977,2,2.857927236242993,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc30_min0|v3_edge_SOLUSDT_4h_20260608_191748__trend_aligned_sma200_roc30_min0,1.7115198124041362,66.36477839830069,2022-07-01,2022-04-01,228.30087094347482,3,0.02851667467436957,2.851667467436957,450.4559269072478,10,0.10989010989010989,2022-04-01,2021-04-01,0.003701236624003201,0.0,0.6,6,6,0.0,-512.4741254962728,-0.5000000000000001
0.0,-0.0047544275316455725,1.25,4,-492.549875,-0.5,-492.549875,-0.5,-0.033703838490904,0.0,0.0,0.0,-485.1495,-0.49999999999999994,0.0,-0.07595995554580726,-7.595995554580726,-3.8554448697102583,-3.59587908975266e-05,-492.549875,-0.5,0.0325497287522604,1970.1995,0.0,4,4,0,-0.019701995000000024,393,1.9701995000000023,2.0,-492.525,-0.5,-0.03455273602630224,0.0,0.0,0,1.0,v3_edge_BTCUSDT_4h_20260608_191403__short_bear_sma200_roc30_min0|v3_edge_BTCUSDT_4h_20260608_191322__high_vol_q50,-6.638116342030286,-86.2180469919651,2022-10-01,2022-07-01,119.18167563012514,3,-0.019701995000000024,-1.9701995000000023,242.05895107349434,4,0.043478260869565216,2022-07-01,2021-07-01,0.006545355884896292,0.0,0.0,7,0,-0.014775874371859343,-500.0,-0.5
0.0,-0.010535059725572815,1.0463417848461516,8,-419.15075601283576,-0.4204499084120145,-103.03530467483131,-0.10006526063428982,-0.02229894072133775,529.1955980011777,0.5407040349211596,0.008149712056451541,1323.762859273335,1.3577151451609981,0.0,-0.03631160990993487,-3.631160990993487,-1.887979114337185,-4.599450414628192e-05,-103.03530467483131,-0.10006526063428982,0.14466546112115733,2514.9045360770147,1587.586794003533,6,3,1,-0.019233056994215125,475,1.9233056994215125,1.9346535226102197,-492.64439820168667,-0.49999999999999994,-0.014615433016166891,1.2625423917521743,0.631271195876087,1,0.4821478677843064,v3_edge_BTCUSDT_4h_20260608_191403__short_bear_sma200_roc14_min0|v3_edge_SOLUSDT_4h_20260608_191748__trend_aligned_sma100_roc14_min0,-1.5911944475434536,-0.37241094333545643,2023-01-01,2022-10-01,206.64098277819974,3,-0.009273177420734864,-0.9273177420734864,412.785635353147,9,0.09782608695652174,2022-10-01,2021-10-01,0.012855461264272968,0.0,0.3333333333333333,8,3,-0.014938193899623475,-501.7635103174062,-0.5000000000000001
0.0,-0.004411460258780037,0.75,8,-497.5,-0.5,-497.5,-0.5,-0.024001509123234656,0.0,0.0,0.0,-495.0,-0.49999999999999994,0.0,-0.03977020353879035,-3.977020353879035,-3.9970053807829493,-1.84719895775172e-05,-497.5,-0.5,0.031423290203327174,995.0,0.0,2,2,0,-0.00995,410,0.9950000000000001,1.0,-497.5,-0.5,-0.024001509123234656,0.0,0.0,0,1.0,v3_edge_BTCUSDT_4h_20260608_191403__trend_aligned_sma200_roc14_min0|family_edge_BTCUSDT_4h_20260608_193935__low_vol_q70,-4.737245272443121,-80.85700226205391,2023-04-01,2023-01-01,84.64862561227031,3,-0.00995,-0.9950000000000001,167.47357696457345,2,0.022222222222222223,2023-01-01,2022-01-01,0.0053148851066469605,0.0,0.0,9,0,-0.004974874371859284,-499.99999999999994,-0.5
0.0,-0.035274554942177974,4.36772905333726,13,-473.4032929220375,-0.4824603869948951,-44.79080187302705,-0.0420942426233447,-0.0036849671065253835,1755.3816605328175,1.807443563737167,0.02998108563219315,2403.4406417367622,2.4210480411244863,0.0,-0.045928539972370896,-4.592853997237089,-0.663172074320387,-0.0001875157181875198,-44.79080187302691,-0.0420942426233447,0.6581352833638026,9941.469151362791,8776.908302664087,21,11,1,-0.06925584135827502,460,6.925584135827502,7.180969358883058,-487.59975,-0.5,-0.017900529300859065,3.708004753616918,0.8828582746706946,1,0.16815344754447506,v3_edge_BTCUSDT_4h_20260608_191650__low_vol_q70|v3_edge_BTCUSDT_4h_20260608_191322__low_vol_q70,-0.7243303186035965,-0.810160924961,2023-07-01,2023-04-01,1365.6735384362162,3,-0.011645608486987185,-1.1645608486987185,2739.1571787070557,26,0.2857142857142857,2023-04-01,2022-04-01,0.042168206488025314,0.0,0.19230769230769232,10,5,-0.03810752247094218,-517.8564411417092,-0.5000000000000001
