candidate,kind,regime,regime_mode,symbol,timeframe,train_expectancy_r,train_max_drawdown_r,train_profit_factor,train_score,train_total_trades,variant,window
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,none,none,BTCUSDT,12h,0.721176421164874,6.0,1.8705011246463061,107.35049466482768,10,family_edge_BTCUSDT_12h_20260608_194342__none,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,12h,1.1514705264560925,4.0,2.504405173331711,-999992,8,family_edge_BTCUSDT_12h_20260608_194342__trend_aligned_sma100_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,12h,1.1514705264560925,4.0,2.504405173331711,-999992,8,family_edge_BTCUSDT_12h_20260608_194342__long_bull_sma100_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_sma100_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,12h,0.9124182457387491,5.0,2.143088661644184,-999991,9,family_edge_BTCUSDT_12h_20260608_194342__trend_aligned_sma100_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,12h,0.9124182457387491,5.0,2.143088661644184,-999991,9,family_edge_BTCUSDT_12h_20260608_194342__long_bull_sma100_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_sma100_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,12h,0.9124182457387491,5.0,2.143088661644184,-999991,9,family_edge_BTCUSDT_12h_20260608_194342__trend_aligned_sma200_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,12h,0.9124182457387491,5.0,2.143088661644184,-999991,9,family_edge_BTCUSDT_12h_20260608_194342__long_bull_sma200_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_sma200_roc14_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,12h,0.721176421164874,6.0,1.870501124646306,107.35049466482765,10,family_edge_BTCUSDT_12h_20260608_194342__trend_aligned_sma200_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,12h,0.721176421164874,6.0,1.870501124646306,107.35049466482765,10,family_edge_BTCUSDT_12h_20260608_194342__long_bull_sma200_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_sma200_roc30_min0,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,low_vol_q50,low_vol,BTCUSDT,12h,0.18358386763820597,6.0,1.1720407342332866,-999993,7,family_edge_BTCUSDT_12h_20260608_194342__low_vol_q50,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,high_vol_q50,high_vol,BTCUSDT,12h,2.0507785077946847,2.0,4.011774808599577,-999994,6,family_edge_BTCUSDT_12h_20260608_194342__high_vol_q50,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,low_vol_q70,low_vol,BTCUSDT,12h,0.03563588418343022,6.0,0.9995208443151181,-999992,8,family_edge_BTCUSDT_12h_20260608_194342__low_vol_q70,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,high_vol_q70,high_vol,BTCUSDT,12h,3.4633385690906495,0.9999999999999999,7.847410366799487,-999998,2,family_edge_BTCUSDT_12h_20260608_194342__high_vol_q70,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,low_vol_q85,low_vol,BTCUSDT,12h,-0.07943476961472869,6.0,0.8723921950692388,-999991,9,family_edge_BTCUSDT_12h_20260608_194342__low_vol_q85,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,high_vol_q85,high_vol,BTCUSDT,12h,7.926677138181298,0.0,inf,-999999,1,family_edge_BTCUSDT_12h_20260608_194342__high_vol_q85,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,12h,0.18358386763820594,5.0,1.1700278097985757,-999993,7,family_edge_BTCUSDT_12h_20260608_194342__long_bull_low_vol_sma100,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_high_vol_sma100,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,12h,0.03563588418343022,6.0,0.9995208443151181,-999992,8,family_edge_BTCUSDT_12h_20260608_194342__long_bull_low_vol_sma200,1
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,12h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_12h_20260608_194342__short_bear_high_vol_sma200,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,none,none,BTCUSDT,1h,-0.06843410464075583,16.732157118050118,0.8735467847639166,-70.162982806044,57,family_edge_BTCUSDT_1h_20260608_194104__none,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,1h,0.5530202627603679,4.068512839222273,2.089199265430215,94.68618803196776,12,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma100_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,1h,0.5530202627603679,4.068512839222273,2.089199265430215,94.68618803196776,12,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma100_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,1h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma100_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,1h,0.05950520820645637,11.693591995398137,1.0666894201326091,-29.871535794274017,20,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma100_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,1h,0.10654724952166789,8.693591995398139,1.138106100198129,-11.815562555157737,16,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma100_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,1h,-0.1286629570543899,3.0,0.816496608009887,-999996,4,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma100_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,1h,0.4882911456148057,4.068512839222274,1.9644875164688784,81.48489148921598,10,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,1h,0.4882911456148057,4.068512839222274,1.9644875164688784,81.48489148921598,10,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma200_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,1h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma200_roc14_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,1h,-0.03129041849151282,11.693591995398137,0.9376367406973648,-47.104354823156235,18,family_edge_BTCUSDT_1h_20260608_194104__trend_aligned_sma200_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,1h,-0.0034696931878336495,8.693591995398139,0.9761217334742952,-32.85366622985031,14,family_edge_BTCUSDT_1h_20260608_194104__long_bull_sma200_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,1h,-0.1286629570543899,3.0,0.816496608009887,-999996,4,family_edge_BTCUSDT_1h_20260608_194104__short_bear_sma200_roc30_min0,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q50,low_vol,BTCUSDT,1h,-0.18617058560081426,11.247237216048081,0.6958457590169377,-79.63527590616327,32,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q50,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q50,high_vol,BTCUSDT,1h,0.08226859098811894,6.703597435951792,1.1211118686937265,-9.357212874642116,25,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q50,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q70,low_vol,BTCUSDT,1h,-0.08701888282468456,13.163369565684034,0.8506810079884624,-65.02585115766742,45,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q70,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q70,high_vol,BTCUSDT,1h,0.0012588135489767598,5.739901432040919,0.9841226581964636,-23.03150697505071,12,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q70,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,low_vol_q85,low_vol,BTCUSDT,1h,-0.1421103817343474,15.53566822311485,0.767235628680914,-81.31956339256216,52,family_edge_BTCUSDT_1h_20260608_194104__low_vol_q85,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,high_vol_q85,high_vol,BTCUSDT,1h,0.6977991771325961,2.0,2.373122566123587,-999995,5,family_edge_BTCUSDT_1h_20260608_194104__high_vol_q85,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,1h,-0.30705152100555794,8.693591995398139,0.5984645046076812,-88.96534281077415,14,family_edge_BTCUSDT_1h_20260608_194104__long_bull_low_vol_sma100,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,1h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_1h_20260608_194104__short_bear_high_vol_sma100,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,1h,-0.5043377492545141,8.693591995398139,0.38142318306253725,-124.63543405138161,12,family_edge_BTCUSDT_1h_20260608_194104__long_bull_low_vol_sma200,1
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,1h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_1h_20260608_194104__short_bear_high_vol_sma200,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,none,none,BTCUSDT,4h,0.11511499550588135,6.0,1.1266170232124104,-4.387474024170306,13,family_edge_BTCUSDT_4h_20260608_193935__none,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,4h,0.40414918973521424,3.0,1.5398057064226256,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,4h,0.40414918973521424,3.0,1.5398057064226256,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,4h,-0.01709556718534997,6.0,0.9537866460312704,-29.058308988926925,10,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,4h,0.09211603646072225,5.0,1.0939639696096402,-999991,9,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,4h,-0.9999999999999999,0.9999999999999999,0.0,-999999,1,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,4h,0.40414918973521424,3.0,1.5398057064226256,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,4h,0.40414918973521424,3.0,1.5398057064226256,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,4h,-0.01709556718534997,6.0,0.9537866460312704,-29.058308988926925,10,family_edge_BTCUSDT_4h_20260608_193935__trend_aligned_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,4h,0.09211603646072225,5.0,1.0939639696096402,-999991,9,family_edge_BTCUSDT_4h_20260608_193935__long_bull_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,4h,-0.9999999999999999,0.9999999999999999,0.0,-999999,1,family_edge_BTCUSDT_4h_20260608_193935__short_bear_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q50,low_vol,BTCUSDT,4h,0.4090576880573479,3.0,1.5477616037582003,-999993,7,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q50,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q50,high_vol,BTCUSDT,4h,-0.22781814580416312,5.0,0.7049657270353843,-999994,6,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q50,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q70,low_vol,BTCUSDT,4h,-0.013659618359856462,4.0,0.9587683491910124,-20.003428976630122,10,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q70,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q70,high_vol,BTCUSDT,4h,0.5443637083916739,2.0,1.7893430209970047,-999997,3,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q70,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,low_vol_q85,low_vol,BTCUSDT,4h,0.20804124513137137,5.0,1.254966609659661,17.345251840176218,12,family_edge_BTCUSDT_4h_20260608_193935__low_vol_q85,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,high_vol_q85,high_vol,BTCUSDT,4h,-0.9999999999999999,0.9999999999999999,0.0,-999999,1,family_edge_BTCUSDT_4h_20260608_193935__high_vol_q85,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,4h,-0.35050584962856524,5.0,0.5805883667222193,-999992,8,family_edge_BTCUSDT_4h_20260608_193935__long_bull_low_vol_sma100,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_193935__short_bear_high_vol_sma100,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,4h,-0.35050584962856524,5.0,0.5805883667222193,-999992,8,family_edge_BTCUSDT_4h_20260608_193935__long_bull_low_vol_sma200,1
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_193935__short_bear_high_vol_sma200,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,none,none,BTCUSDT,4h,0.36584382157152384,7.0,1.7962065659340816,47.77035708188286,20,family_edge_BTCUSDT_4h_20260608_194014__none,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,BTCUSDT,4h,0.46003419861300354,5.0,2.1087217976698307,79.0493401267058,17,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma100_roc14_min0,long_bull,BTCUSDT,4h,0.46003419861300354,5.0,2.1087217976698307,79.0493401267058,17,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma100_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma100_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,BTCUSDT,4h,0.4623943055793787,5.0,2.114419388362066,79.56288871104465,17,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma100_roc30_min0,long_bull,BTCUSDT,4h,0.4623943055793787,5.0,2.114419388362066,79.56288871104465,17,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma100_roc30_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma100_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,BTCUSDT,4h,0.31732821745888456,5.0,1.6758649040625075,45.523449932582906,15,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma200_roc14_min0,long_bull,BTCUSDT,4h,0.31732821745888456,5.0,1.6758649040625075,45.523449932582906,15,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma200_roc14_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma200_roc14_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,BTCUSDT,4h,0.32000300535410986,5.0,1.6816198642190576,46.08580700125009,15,family_edge_BTCUSDT_4h_20260608_194014__trend_aligned_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_sma200_roc30_min0,long_bull,BTCUSDT,4h,0.32000300535410986,5.0,1.6816198642190576,46.08580700125009,15,family_edge_BTCUSDT_4h_20260608_194014__long_bull_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_sma200_roc30_min0,short_bear,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_sma200_roc30_min0,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q50,low_vol,BTCUSDT,4h,0.4787472366149024,5.0,2.151340842025819,83.0496290689583,15,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q50,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q50,high_vol,BTCUSDT,4h,0.25748659288690584,2.0,1.5025265534247052,-999994,6,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q50,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q70,low_vol,BTCUSDT,4h,0.23474706017527502,7.0,1.4476735036350934,18.346917128073876,18,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q70,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q70,high_vol,BTCUSDT,4h,1.5457146741377632,0.0,inf,-999998,2,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q70,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,low_vol_q85,low_vol,BTCUSDT,4h,0.3049952309169458,7.0,1.6232606655028379,33.80058327162133,19,family_edge_BTCUSDT_4h_20260608_194014__low_vol_q85,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,high_vol_q85,high_vol,BTCUSDT,4h,1.5219670440085058,0.0,inf,-999999,1,family_edge_BTCUSDT_4h_20260608_194014__high_vol_q85,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_low_vol_sma100,long_bull_low_vol,BTCUSDT,4h,0.31795158977159416,5.0,1.6610146886026458,45.20114974661321,15,family_edge_BTCUSDT_4h_20260608_194014__long_bull_low_vol_sma100,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_high_vol_sma100,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_high_vol_sma100,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,long_bull_low_vol_sma200,long_bull_low_vol,BTCUSDT,4h,0.13143197938739395,5.0,1.2310747232630976,5.184889159475826,13,family_edge_BTCUSDT_4h_20260608_194014__long_bull_low_vol_sma200,1
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,short_bear_high_vol_sma200,short_bear_high_vol,BTCUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_BTCUSDT_4h_20260608_194014__short_bear_high_vol_sma200,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,none,none,ETHUSDT,4h,0.559538830993238,11.729816241621625,1.7810337160469019,66.84820971840705,29,family_edge_ETHUSDT_4h_20260608_194104__none,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc14_min0,trend_aligned,ETHUSDT,4h,1.0227614079413383,7.672707427489945,2.460602319899021,163.29657832239747,16,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma100_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc14_min0,long_bull,ETHUSDT,4h,1.0227614079413383,7.672707427489945,2.460602319899021,163.29657832239747,16,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma100_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc14_min0,short_bear,ETHUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma100_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma100_roc30_min0,trend_aligned,ETHUSDT,4h,0.9037754427683182,8.672707427489945,2.2416185644880464,135.11713839493714,17,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma100_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma100_roc30_min0,long_bull,ETHUSDT,4h,1.1576121684707608,6.672707427489945,2.7286632995536153,195.22989983213947,15,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma100_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma100_roc30_min0,short_bear,ETHUSDT,4h,-1.0,2.0,0.0,-999998,2,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma100_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc14_min0,trend_aligned,ETHUSDT,4h,0.42028790710097946,7.672707427489945,1.5357789242764055,47.030498118910394,14,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma200_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc14_min0,long_bull,ETHUSDT,4h,0.42028790710097946,7.672707427489945,1.5357789242764055,47.030498118910394,14,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma200_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc14_min0,short_bear,ETHUSDT,4h,0.0,0.0,0.0,-1000000,0,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma200_roc14_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,trend_aligned_sma200_roc30_min0,trend_aligned,ETHUSDT,4h,0.32560204662758085,8.672707427489945,1.3972326425587223,24.748323159805487,15,family_edge_ETHUSDT_4h_20260608_194104__trend_aligned_sma200_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,long_bull_sma200_roc30_min0,long_bull,ETHUSDT,4h,0.529540823031824,6.672707427489945,1.7053753034007102,72.36713412401764,13,family_edge_ETHUSDT_4h_20260608_194104__long_bull_sma200_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,short_bear_sma200_roc30_min0,short_bear,ETHUSDT,4h,-1.0,2.0,0.0,-999998,2,family_edge_ETHUSDT_4h_20260608_194104__short_bear_sma200_roc30_min0,1
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,low_vol_q50,low_vol,ETHUSDT,4h,0.9761656377744571,6.778093706270706,2.5266082928141964,163.90245296991637,16,family_edge_ETHUSDT_4h_20260608_194104__low_vol_q50,1
