trial,wf_score,donchian_lookback,volume_lookback,volume_mult,atr_stop_mult,atr_tp_mult,min_holding_bars,max_holding_bars,trend_sma_period,volatility_min,volatility_max,use_trend_filter,allow_long,allow_short,wf_windows,wf_positive_exp,wf_profitable,wf_mean_exp_r,wf_min_exp_r,wf_mean_pf,wf_min_pf,wf_mean_return_pct,wf_min_return_pct,wf_max_dd_r,wf_total_trades,wf_rank,validation_total_trades,validation_win_rate,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_calmar_ratio,validation_total_return_pct,validation_max_drawdown_pct,validation_max_drawdown_r,validation_avg_drawdown_r,validation_expectancy,validation_expectancy_r,validation_avg_win,validation_avg_loss,validation_avg_win_r,validation_avg_loss_r,validation_avg_r_multiple,validation_payoff_ratio,validation_trades_per_day,validation_avg_holding_bars,validation_max_consecutive_losses,validation_exposure_pct,validation_total_fees,validation_total_slippage
526,-15.141050711940125,55,5,1.1982345340789586,2.934514587469455,2.078642331348013,5,360,100,0.0,0.08,True,True,True,11,3,3,-0.1619511675796433,-0.620456695236314,1.2330592727681335,0.17212697329792354,-1.0469645017688982,-3.7163143958611036,4.472025745119025,94,44,68,0.6323529411764706,0.8430997610531764,-0.8798374820745497,-1.4123446703414264,-0.3209493702580821,-3.801902417045043,8.416295816470758,8.667436337240723,5.155591086557572,-55.910329662426534,-0.054452894925317345,475.10310786159965,-969.2534422037514,0.48524976980710854,-0.98274147826509,-0.054452894925317345,0.4901742796820792,0.13152804642166344,15,3,0.3490170802449243,2916.3965338189214,5846.1093869439965
738,-74.11258592571596,12,50,0.9620734860756369,1.7019934439180475,7.8121976410165495,5,360,50,0.002,0.05,True,True,True,11,2,2,-0.3098579852414428,-1.0,0.6570942398578987,0.0,-1.9578713430974737,-10.864273109380898,11.39972962331145,86,68,67,0.26865671641791045,1.1013815289873903,0.5528960159604365,0.5071113280102104,0.29495151235991596,4.699216157453513,11.179656568869348,11.56417904198708,5.358768410576059,70.13755458885873,0.08305024246568907,2836.167455876368,-945.9550622106345,2.740463734440712,-0.8931424688720744,0.08305024246568907,2.998205273354563,0.12959381044487428,19,8,0.42926200451176283,5589.901373334461,11182.785880324725
535,15.740822503495508,24,20,2.0819257987535793,2.000477607172333,2.0540873538350395,4,72,150,0.003,0.2,True,True,True,11,4,4,-0.022809843192371046,-0.42718443060142186,1.223855515459446,0.28790004493251253,-0.4526601878968081,-5.036010163582279,5.152583328715566,86,20,73,0.547945205479452,0.7941599494666959,-1.2568540605036926,-1.2935506577075628,-0.3774653787989767,-6.311955217589987,11.926240771418604,12.585565968138344,7.625291699331691,-86.4651399669861,-0.08597547663890426,608.8103388589914,-929.223296119686,0.6446003155733484,-0.9715218914416349,-0.08597547663890426,0.6551819583100242,0.14119922630560927,10,5,0.249758298420883,4257.683222205191,8523.281221723342
15,-1.981954009471524,40,100,1.3453657897379452,1.1795226643133812,3.310120354496732,2,48,200,0.0005,0.08,True,True,True,11,6,6,-0.08261717257895639,-1.0,1.1728586972475823,0.0,-0.27517299515459376,-5.222516408313473,9.0,87,30,72,0.3472222222222222,0.9006358776049894,-0.5439759132246121,-0.8832413426932527,-0.2705961453387848,-4.722847337272761,12.41779197310657,12.864798128633439,5.336284931318191,-65.59510190656692,-0.05898224300217583,1712.3145271648502,-1011.2917131147674,1.677075360165785,-0.9824171383042825,-0.05898224300217583,1.6931954498973796,0.13926499032882012,10,7,0.2455688043828553,6527.0223377974535,13068.487639380333
242,23.912629472452156,12,50,0.6559181605818669,0.7398259334628164,5.331560206591152,1,72,600,0.0005,0.08,False,True,False,11,8,8,0.18484318155735927,-1.0,1.309558461593571,0.0,1.1406979294276656,-14.735937470208052,16.0,122,15,84,0.2261904761904762,1.0064043301550245,0.1573232462191976,9.704136100173312,0.016129890793120095,0.4563279193446069,19.973534257060688,21.408670309744103,11.75133418894493,5.432475230292994,0.023281964573435506,3774.1766559938224,-1096.2004391467387,3.5239834223246618,-1.0,0.023281964573435506,3.4429621821092944,0.16247582205029013,9,12,0.26103770544634225,11947.293837907897,23919.54021197826
472,-13.522010101800314,12,20,0.7255021851953799,2.1866174249717605,12.716755912935644,1,36,400,0.003,0.08,False,False,True,11,5,5,-0.10701231079574312,-1.0,0.9610584298957977,0.0,-0.6204264223434426,-5.442121648009081,7.0,102,42,53,0.33962264150943394,0.7931795509046481,-0.900335793226009,-0.6354836056954772,-0.5592375039302196,-6.400794316721805,8.164201385943628,8.288367295507193,4.287347710875402,-120.76970408909,-0.1162940112216845,1363.7645556749765,-884.244466253467,1.4158770662774052,-0.9042677082212164,-0.1162940112216845,1.5422935712034822,0.10251450676982592,21,7,0.3657750563970351,3037.5364808173495,6081.810351516561
111,10.79073647039734,120,50,0.9050022486222988,2.5547373164280787,2.550071127023039,1,72,600,0.002,0.12,False,True,True,11,4,4,-0.10648548222146532,-0.4177221093541883,0.8292983323040445,0.3725112629377447,-0.6436094592289631,-3.5917339747121733,3.6182132225471015,82,23,57,0.5087719298245614,0.7209042619059436,-1.6273108324559387,-1.397964231663219,-0.5120689229047758,-7.400067499043536,10.324133116441741,10.75335383593233,5.382270444171454,-129.82574559725464,-0.13125491608956355,659.1163298427757,-946.9443237315719,0.6830518581294854,-0.97464407510215,-0.13125491608956355,0.6960454942540147,0.1102514506769826,14,5,0.26393812439574604,2591.39160992432,5197.359419842449
167,-16.433978252878788,24,5,0.7632419563989791,2.5556076432879484,9.499817769128171,6,24,50,0.0,0.08,False,True,True,11,3,3,-0.08995543784125612,-0.5419893803937896,0.9927257248875158,0.2692012125234975,-1.3121941946680442,-7.382683489623902,8.430167164756465,137,45,88,0.42045454545454547,0.8675023794780178,-0.73677370878674,-0.4670156692990193,-0.3093588420811098,-5.708409462578697,13.148230359331498,13.75399783763427,6.373003900104498,-64.86828934748547,-0.06095761138831204,1010.1270217436971,-844.7668483744218,1.0127533626425866,-0.8399243964695523,-0.06095761138831204,1.1957465230642947,0.1702127659574468,17,6,0.5066065098291975,4604.862720075212,9230.100599985499
80,20.223932197476884,20,150,0.8525074268499967,1.023327880466209,5.491963601532414,1,360,150,0.003,0.12,True,True,True,11,6,5,0.0793462250699079,-0.5763675531725038,1.1329639324192302,0.2656805679563909,0.7563717885396961,-7.8132043464959136,10.0,159,17,96,0.22916666666666666,0.9344669127519669,-0.2861404295419482,-1.150639823081966,-0.18794269626269408,-4.995137355566229,18.91750639782927,20.187282829491377,10.817519054532394,-52.032680787148365,-0.03753183386364373,3237.6362560745006,-1030.0423647189898,3.1691645861804005,-0.9908740127956569,-0.03753183386364373,3.1432068883475233,0.18568665377176016,11,13,0.3615855623590074,9875.639172756133,19778.085982504068
184,-31.370482805741013,40,50,1.1167532132200195,1.5975805436564845,2.570956588709368,2,96,600,0.003,0.2,True,True,True,11,4,4,-0.17477880465270754,-0.8230707544561569,0.8093854757973766,0.10705716670037647,-1.2976128264095104,-10.209141414118465,10.699919807930039,114,51,67,0.44776119402985076,0.8493253775370629,-0.9017318682112584,-21885154424280.66,-0.3611519956097958,-5.618702375302411,11.084117605110858,11.45500011518659,5.338821155404374,-83.86122948212602,-0.08103494075712787,1055.7200317184531,-1007.8460358609739,1.0523552989757479,-1.0,-0.08103494075712787,1.0475012989623775,0.12959381044487428,10,4,0.2339671285852401,4630.44478157741,9286.836834236505
294,-23.560585344832788,16,10,1.0519925906705168,1.7309097102399165,3.757929575122812,3,120,50,0.002,0.12,True,True,True,11,4,4,-0.14234928950357173,-0.5509263059184557,0.8165444121844037,0.24763338196758455,-2.9086306238870274,-10.51936924342344,12.104299445740278,226,50,124,0.4032258064516129,0.9896347617709287,0.010139056399804532,0.02133185030921514,-0.03180471192396521,-0.8007431643458112,17.807924035061077,18.99615247208166,10.973380129397459,-6.457606164079607,0.0007878724485229209,1529.0401497276941,-1043.9560898747375,1.4486437003161827,-0.977493092326923,0.0007878724485229209,1.4646594474209744,0.23984526112185686,13,6,0.52884305510796,8963.613754150638,17948.954787953822
196,-11.25504629821779,8,14,0.6194152784304855,2.3085505836552374,11.931700918387273,4,360,400,0.0005,0.12,True,True,True,11,5,5,-0.11000289901958604,-0.7358947107118587,0.9099691372917259,0.11717260947046461,-0.9676859773053093,-6.446823842915678,8.0,101,40,63,0.1746031746031746,0.8601579336502189,-0.5137346187190841,-0.5565711143594105,-0.3027406321509359,-6.191659524676346,14.583872430840284,15.162242643957486,8.229819263814703,-98.28030991549736,-0.08498154947690584,3462.2206982411676,-851.4632154870997,3.7461750189171963,-0.895418515867966,-0.08498154947690584,4.066201140891944,0.1218568665377176,39,12,0.8050273928456333,3041.1354764366656,6104.646537223418
734,-49.06364412004142,8,20,0.6285971065120305,3.1475303515876223,9.161513871532952,2,240,50,0.002,0.2,True,True,False,11,3,3,-0.19452245607061086,-0.9313021736248774,1.51336568247036,0.0,-1.310740893113751,-6.340721730426783,7.0,81,58,31,0.2903225806451613,0.8610993058199797,-0.46130611986196585,-0.3693686702289803,-0.20656193343514417,-2.952186695824683,10.141333011191076,10.501917018837673,5.001497676748065,-95.23182889756947,-0.0862072800619238,2033.5278855417428,-966.0880757136518,2.052976330875344,-0.9613278481726243,-0.0862072800619238,2.104909414226617,0.059961315280464215,71,8,0.7093135675153077,1194.677835292918,2385.8431662019984
119,38.200201859039765,80,10,0.8707186411026019,2.8602154902322003,3.4298761546742274,1,240,100,0.003,0.2,True,True,True,11,6,6,0.0008986817025206956,-0.4518664205088738,1.1116526380804668,0.3184608439795329,0.16870807803825297,-4.02140404610736,6.0,99,8,62,0.43548387096774194,0.6970260706107569,-1.9414232262969908,-46269354302566.3,-0.4886633759923639,-10.248439154395397,15.04988667681035,16.095167505124433,7.995654065227374,-165.2974057160543,-0.16976388397942538,873.2482531224503,-966.4611996771865,0.9064681182694677,-1.0,-0.16976388397942538,0.9035523137546847,0.11992263056092843,18,9,0.3635191749919433,2628.1170745532936,5263.083404262027
584,39.64219675705203,16,50,1.4718059719047139,0.6421785081633147,12.596603687183086,3,96,600,0.0005,0.2,False,True,True,11,6,5,0.3558265099958522,-0.5868687492880269,1.5013557285756207,0.3436105944712673,3.379140627168942,-12.235323614248802,12.911112484336591,155,7,92,0.17391304347826086,0.9822138015100411,0.09279763932641043,0.7672296931488999,-0.04101880675391482,-1.5171932436627102,26.18966038516366,28.831018298846075,15.832506382622817,-16.49123090937735,0.019017659161491625,5236.532641884495,-1122.3909936028242,4.828200654731283,-0.9934419188532012,0.019017659161491625,4.665515557172695,0.17794970986460348,17,15,0.5046728971962616,13578.968940413986,27218.33380568923
73,-66.7543987750955,8,10,1.346984732802207,1.0504236489407917,11.1912358303326,1,48,600,0.0005,0.12,False,True,False,11,4,4,-0.28771281403955495,-1.0,0.7164286084093703,0.0,-2.6484816095823245,-11.683822360962557,12.348663559554694,134,66,70,0.21428571428571427,1.034596318420095,0.2777896847073188,0.5655732860596994,0.08726539623619547,2.0360134314479073,16.434250810052152,17.827322980853943,7.2196155539987865,29.085906163541495,0.05191752063780693,4059.1062799452025,-1070.0105594132751,3.795390417899495,-0.9690296331608351,0.05191752063780693,3.7935198342070144,0.13539651837524178,18,12,0.42217209152433127,7740.0975293145475,15499.848384388017
