candidate,family,source_rank,source_run,symbol,timeframe,train_expectancy_r,train_max_drawdown_r,train_profit_factor,train_score,train_total_trades,train_win_rate,window
partial_highwin_BTCUSDT_4h_20260608_232410#r141,trend_state_tp,141,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,-0.06572530706963037,7.3078317567025515,0.7661468128526862,-26.323282528884846,75,0.48,5
partial_highwin_BTCUSDT_4h_20260608_232410#r133,trend_state_tp,133,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,-0.0594681422581741,8.75868305202982,0.7688662611125664,-31.061697792627477,69,0.5652173913043478,5
partial_highwin_BTCUSDT_4h_20260608_232410#r96,trend_state_tp,96,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,-0.033708717124723855,4.9426364614184415,0.8262913316188517,-20.611225899225932,76,0.39473684210526316,5
partial_highwin_BTCUSDT_4h_20260608_232410#r95,trend_state_tp,95,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,-0.022340808894998003,4.014001363880911,0.6964445943106146,-14.085368723350923,114,0.543859649122807,5
partial_highwin_BTCUSDT_4h_20260608_232410#r53,trend_state_tp,53,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,-0.042156048854083916,9.358343212496324,0.8870754512995588,-27.472357101827487,55,0.5454545454545454,5
partial_highwin_BTCUSDT_4h_20260608_232410#r45,trend_state_tp,45,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,0.01882294623338991,6.034224978430259,1.025486215239931,-8.263187922644304,54,0.42592592592592593,5
partial_highwin_BTCUSDT_4h_20260608_232410#r67,trend_state_tp,67,partial_highwin_BTCUSDT_4h_20260608_232410,BTCUSDT,4h,0.0023234494023289653,6.765711473924313,1.0078926067650213,-15.090863938820576,214,0.4532710280373832,5
partial_highwin_ETHUSDT_1h_20260608_232410#r3,trend_state_tp,3,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.2594645562764388,2.850231695082421,3.1581904347126137,191.05209870595,106,0.7358490566037735,5
partial_highwin_ETHUSDT_1h_20260608_232410#r4,trend_state_tp,4,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.22673516852658177,3.0813299355575197,2.4149638735321473,129.9482109399096,152,0.5526315789473685,5
partial_highwin_ETHUSDT_1h_20260608_232410#r1,channel_reclaim,1,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.2275772268270979,5.34956875439444,1.7939394035927552,120.09702960054551,276,0.6304347826086957,5
partial_highwin_ETHUSDT_1h_20260608_232410#r34,trend_bb_reversion,34,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.17569542897006354,3.7970534661310005,1.8558283045748483,130.47956647276712,90,0.8,5
partial_highwin_ETHUSDT_1h_20260608_232410#r5,trend_state_tp,5,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.19462771628148032,6.453981007560287,1.8397231174515813,98.42232741194064,384,0.5494791666666666,5
partial_highwin_ETHUSDT_1h_20260608_232410#r24,trend_state_tp,24,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.13448672631131162,6.190843402444299,1.4174409131015546,74.3773276047963,77,0.5974025974025974,5
partial_highwin_ETHUSDT_1h_20260608_232410#r8,channel_reclaim,8,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.13675502596079692,7.908143723079661,1.4137873286530993,47.96551717773204,152,0.5197368421052632,5
partial_highwin_ETHUSDT_1h_20260608_232410#r22,trend_state_tp,22,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.0587831446509454,2.878692893285633,1.657248871668492,84.75512972230536,370,0.5918918918918918,5
partial_highwin_ETHUSDT_1h_20260608_232410#r16,trend_state_tp,16,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.09403640910837253,1.7577787096901911,2.337539975218371,136.8531995744311,188,0.7287234042553191,5
partial_highwin_ETHUSDT_1h_20260608_232410#r23,trend_reclaim,23,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.015995258215901573,2.4191839956029835,1.0851625694211615,0.7316841970671994,81,0.4567901234567901,5
partial_highwin_ETHUSDT_1h_20260608_232410#r76,trend_bb_reversion,76,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03348624461135803,2.0766317784614783,1.3733038621434128,71.69828218457069,78,0.7051282051282052,5
partial_highwin_ETHUSDT_1h_20260608_232410#r77,channel_reclaim,77,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.23952702565587114,2.099222558131359,3.1319484498352885,206.54239862382764,60,0.8833333333333333,5
partial_highwin_ETHUSDT_1h_20260608_232410#r107,channel_reclaim,107,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.008161495619950141,5.45829291013624,1.0505875213006637,15.095483817331818,128,0.84375,5
partial_highwin_ETHUSDT_1h_20260608_232410#r26,range_bb_reversion,26,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.09905118888572058,0.8399522081075593,2.1352980717468926,121.83014802670809,88,0.6363636363636364,5
partial_highwin_ETHUSDT_1h_20260608_232410#r14,trend_bb_reversion,14,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.08203737390216649,1.1092592291307248,2.4392254368874933,115.98091237125715,87,0.5517241379310345,5
partial_highwin_ETHUSDT_1h_20260608_232410#r36,trend_state_tp,36,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.12103280787948248,2.45557989984194,1.7942675201440512,112.10070469953249,104,0.7403846153846154,5
partial_highwin_ETHUSDT_1h_20260608_232410#r10,trend_state_tp,10,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.17907104608190788,8.359985554177946,1.751571924753864,114.0145793381314,222,0.7477477477477478,5
partial_highwin_ETHUSDT_1h_20260608_232410#r13,range_bb_reversion,13,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.17268579345447962,4.738119829879015,1.5367362215290954,-999964,36,0.6666666666666666,5
partial_highwin_ETHUSDT_1h_20260608_232410#r113,trend_reclaim,113,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.0026961575541601273,2.946262923502926,0.9735626607607091,17.209698078226946,86,0.8604651162790697,5
partial_highwin_ETHUSDT_1h_20260608_232410#r12,trend_state_tp,12,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.19826124371896367,6.499370974862771,1.5659184028160633,106.08614739075061,220,0.6772727272727272,5
partial_highwin_ETHUSDT_1h_20260608_232410#r18,trend_bb_reversion,18,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.10455394506687982,1.9353219587976578,2.2199379690395045,110.64615004981968,77,0.5974025974025974,5
partial_highwin_ETHUSDT_1h_20260608_232410#r44,trend_bb_reversion,44,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06558418503268194,3.4481978684828842,1.3628351272466637,57.114361905987366,86,0.5116279069767442,5
partial_highwin_ETHUSDT_1h_20260608_232410#r9,trend_reclaim,9,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.2137080755561465,3.0593564014647576,2.0118624118383805,105.51999098165172,125,0.48,5
partial_highwin_ETHUSDT_1h_20260608_232410#r20,channel_reclaim,20,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.09617535879377374,11.85385781649173,1.2839643585092337,29.71016282884935,134,0.5746268656716418,5
partial_highwin_ETHUSDT_1h_20260608_232410#r6,trend_state_tp,6,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.11624647326786412,14.69152887796554,1.2735653881311104,36.052189775361036,80,0.6125,5
partial_highwin_ETHUSDT_1h_20260608_232410#r73,channel_reclaim,73,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.1370880433185916,3.5169546891216,1.6397110644064803,103.18895938186367,43,0.7906976744186046,5
partial_highwin_ETHUSDT_1h_20260608_232410#r46,trend_state_tp,46,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.02319159035165644,2.43607500644376,1.3142071831952333,73.35844785473542,215,0.6790697674418604,5
partial_highwin_ETHUSDT_1h_20260608_232410#r11,trend_state_tp,11,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.13528373742914915,2.309991677995783,2.0233115095883263,90.30895896956206,57,0.543859649122807,5
partial_highwin_ETHUSDT_1h_20260608_232410#r2,range_bb_reversion,2,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.24706387045421127,1.8575518289720414,1.4774544355200734,-999993,7,0.42857142857142855,5
partial_highwin_ETHUSDT_1h_20260608_232410#r17,range_bb_reversion,17,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.00025583761868563384,3.0734926912107,0.9956654007517306,5.714812428366876,41,0.6829268292682927,5
partial_highwin_ETHUSDT_1h_20260608_232410#r28,range_bb_reversion,28,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.07183002936312267,9.613237765077423,0.7948588278171786,-38.56007412218705,73,0.5342465753424658,5
partial_highwin_ETHUSDT_1h_20260608_232410#r15,trend_state_tp,15,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.21009947448121036,8.818275191924933,1.5150603996367642,92.49481511534617,169,0.6153846153846154,5
partial_highwin_ETHUSDT_1h_20260608_232410#r122,channel_reclaim,122,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.09635178110649682,3.4101126552747347,1.4830105920740877,87.6095451377777,55,0.7454545454545455,5
partial_highwin_ETHUSDT_1h_20260608_232410#r7,trend_state_tp,7,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.22413427415891896,8.907226158294748,1.5824098415896373,92.6617212748107,253,0.5849802371541502,5
partial_highwin_ETHUSDT_1h_20260608_232410#r21,trend_state_tp,21,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.07536728462979679,13.775870745469806,1.1470876080998185,-28.830336428913157,192,0.3489583333333333,5
partial_highwin_ETHUSDT_1h_20260608_232410#r78,channel_reclaim,78,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06641283492184481,3.3964289620026658,1.3608673473128592,83.063304368122,71,0.8028169014084507,5
partial_highwin_ETHUSDT_1h_20260608_232410#r131,trend_bb_reversion,131,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.09072745221788682,1.9252999681662635,1.8604981070858755,127.73181464700042,58,0.896551724137931,5
partial_highwin_ETHUSDT_1h_20260608_232410#r111,trend_bb_reversion,111,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.13705887412810308,1.9980986088578514,2.213715063540685,149.71581423150968,80,0.8875,5
partial_highwin_ETHUSDT_1h_20260608_232410#r48,trend_state_tp,48,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.002964643396495487,7.756545820723011,1.0283752628765552,-2.696997301517696,428,0.677570093457944,5
partial_highwin_ETHUSDT_1h_20260608_232410#r58,trend_state_tp,58,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.001833313016990961,5.48024263750223,1.012440014649577,2.0343952771293683,286,0.6118881118881119,5
partial_highwin_ETHUSDT_1h_20260608_232410#r119,trend_bb_reversion,119,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.023792656275713375,2.3970268541450923,1.1276152621830802,-999963,37,0.7567567567567568,5
partial_highwin_ETHUSDT_1h_20260608_232410#r33,trend_bb_reversion,33,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06116990226467184,5.565496358592487,1.282423448445873,44.01511233473451,184,0.5380434782608695,5
partial_highwin_ETHUSDT_1h_20260608_232410#r52,trend_reclaim,52,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06391586765453174,7.155222120840733,1.2030547098111073,53.16202431636866,109,0.6697247706422018,5
partial_highwin_ETHUSDT_1h_20260608_232410#r70,channel_reclaim,70,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.007408353206866626,3.002833060545689,0.9518659993913262,11.38667487966309,61,0.819672131147541,5
partial_highwin_ETHUSDT_1h_20260608_232410#r155,channel_reclaim,155,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.07479397630086312,5.666376611284285,0.6062555749708753,-8.905851574953488,51,0.7647058823529411,5
partial_highwin_ETHUSDT_1h_20260608_232410#r38,trend_state_tp,38,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.2183428373424993,4.788458912149718,2.1487144808899092,120.39932276414115,140,0.55,5
partial_highwin_ETHUSDT_1h_20260608_232410#r29,range_bb_reversion,29,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.10206323025851123,1.3194710330830413,1.93483514955757,103.72158590734543,52,0.5961538461538461,5
partial_highwin_ETHUSDT_1h_20260608_232410#r55,trend_state_tp,55,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.0365467613456727,4.968349370220933,1.1648029086486495,8.57361462504123,173,0.5895953757225434,5
partial_highwin_ETHUSDT_1h_20260608_232410#r145,range_bb_reversion,145,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.04272202067639333,4.094129976761211,0.759923681187645,-14.350481758837397,82,0.6951219512195121,5
partial_highwin_ETHUSDT_1h_20260608_232410#r37,trend_state_tp,37,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03769365233876265,8.597859135858082,1.2392403153888014,9.702462070576061,307,0.46905537459283386,5
partial_highwin_ETHUSDT_1h_20260608_232410#r47,range_bb_reversion,47,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.002025754494961021,3.7466583500148585,1.0178757857036078,6.740883015906508,166,0.7289156626506024,5
partial_highwin_ETHUSDT_1h_20260608_232410#r93,trend_state_tp,93,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.0007063138366942177,4.412285482670026,0.9897221865811038,-27.066354633413845,220,0.34545454545454546,5
partial_highwin_ETHUSDT_1h_20260608_232410#r95,trend_bb_reversion,95,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.0735175448133608,2.2517909565342915,1.604484534926986,115.88715136911937,119,0.8823529411764706,5
partial_highwin_ETHUSDT_1h_20260608_232410#r152,range_bb_reversion,152,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.0511150137162487,3.888743876918358,0.782842212941682,-999963,37,0.7567567567567568,5
partial_highwin_ETHUSDT_1h_20260608_232410#r117,trend_bb_reversion,117,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.05835946903780724,2.575900883151763,1.268599098310863,71.94841495189294,67,0.6567164179104478,5
partial_highwin_ETHUSDT_1h_20260608_232410#r64,trend_state_tp,64,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.022698570635739917,8.594988607145035,1.0680866082861447,-0.8412677662327575,243,0.654320987654321,5
partial_highwin_ETHUSDT_1h_20260608_232410#r45,trend_state_tp,45,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03703011501932494,8.31168523292977,1.1169869283165006,-0.9182111960510397,100,0.62,5
partial_highwin_ETHUSDT_1h_20260608_232410#r39,trend_bb_reversion,39,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.019852020791488838,2.7749886917649507,0.7749915850918363,-3.123509424161165,42,0.6428571428571429,5
partial_highwin_ETHUSDT_1h_20260608_232410#r63,trend_bb_reversion,63,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03868814911344505,6.465562990801971,1.1000729895393166,-1.9387723233704737,74,0.4864864864864865,5
partial_highwin_ETHUSDT_1h_20260608_232410#r42,channel_reclaim,42,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03797102859193578,4.859200670635743,1.2027959660111547,30.13114165099195,185,0.4486486486486487,5
partial_highwin_ETHUSDT_1h_20260608_232410#r72,range_bb_reversion,72,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.08831401538015844,1.6069975599187056,0.45363346246187874,-999989,11,0.7272727272727273,5
partial_highwin_ETHUSDT_1h_20260608_232410#r75,trend_state_tp,75,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.02142815545141719,8.234421913510982,1.1041262434000292,-4.784217865183507,302,0.5927152317880795,5
partial_highwin_ETHUSDT_1h_20260608_232410#r99,range_bb_reversion,99,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.05082340717326461,2.486788822024115,1.3173357758123365,45.20645695542052,98,0.5204081632653061,5
partial_highwin_ETHUSDT_1h_20260608_232410#r199,trend_state_tp,199,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.041812704396303836,7.529622170018395,0.7167766026435952,-18.477271805772304,154,0.7077922077922078,5
partial_highwin_ETHUSDT_1h_20260608_232410#r19,channel_reclaim,19,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.058480617381266455,0.9039970927264062,1.6786043356333757,76.66724756461034,71,0.5211267605633803,5
partial_highwin_ETHUSDT_1h_20260608_232410#r80,channel_reclaim,80,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.052999484728825104,6.357955774056601,0.6123158609962747,-21.268760838635487,81,0.5925925925925926,5
partial_highwin_ETHUSDT_1h_20260608_232410#r90,range_bb_reversion,90,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.4545327526615857,6.833558232126622,0.02564761948403745,-999985,15,0.5333333333333333,5
partial_highwin_ETHUSDT_1h_20260608_232410#r85,trend_bb_reversion,85,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.04364319334371792,4.396177661678252,1.2288821477987044,45.19363916099822,56,0.625,5
partial_highwin_ETHUSDT_1h_20260608_232410#r144,trend_state_tp,144,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.06067484494049675,21.115752040224976,0.8395475728778256,-77.57329231781665,213,0.4225352112676056,5
partial_highwin_ETHUSDT_1h_20260608_232410#r92,channel_reclaim,92,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.021511619492515316,2.805249954210522,0.74602970394691,-5.920971697109959,117,0.5897435897435898,5
partial_highwin_ETHUSDT_1h_20260608_232410#r30,trend_state_tp,30,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.10290821711430231,8.86452559347008,1.4212864373890686,40.58950089317385,231,0.4805194805194805,5
partial_highwin_ETHUSDT_1h_20260608_232410#r172,trend_bb_reversion,172,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06772045900579828,2.3414280357989994,1.416672062744399,75.72669900561523,58,0.6551724137931034,5
partial_highwin_ETHUSDT_1h_20260608_232410#r43,trend_state_tp,43,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.10703847659076592,10.25788225920996,1.251757622968761,32.73564166875664,223,0.5336322869955157,5
partial_highwin_ETHUSDT_1h_20260608_232410#r31,channel_reclaim,31,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.08888077849128284,3.1939833782360507,1.4196311065892198,90.19279500503501,133,0.7218045112781954,5
partial_highwin_ETHUSDT_1h_20260608_232410#r60,trend_state_tp,60,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.06270333779358168,10.624348585112907,1.2413383804493743,50.80201678758203,190,0.6842105263157895,5
partial_highwin_ETHUSDT_1h_20260608_232410#r53,trend_bb_reversion,53,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.07360221336027804,1.0720316390552522,1.800574416913509,78.52400153188562,44,0.5,5
partial_highwin_ETHUSDT_1h_20260608_232410#r62,trend_bb_reversion,62,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.04572024911610293,5.38216665920026,1.1445573537722025,11.720094961578418,55,0.5818181818181818,5
partial_highwin_ETHUSDT_1h_20260608_232410#r158,range_bb_reversion,158,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.19966358695415543,7.623529913537778,0.2425582415531159,-999962,38,0.7368421052631579,5
partial_highwin_ETHUSDT_1h_20260608_232410#r40,trend_bb_reversion,40,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.12243712847564453,4.993564352753631,1.4469391929479818,76.9205309519894,115,0.6,5
partial_highwin_ETHUSDT_1h_20260608_232410#r50,channel_reclaim,50,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.17191672879188521,7.436694435533296,1.5353611457824707,70.25257794884902,111,0.5405405405405406,5
partial_highwin_ETHUSDT_1h_20260608_232410#r116,trend_bb_reversion,116,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.010775054159475474,1.2371112567643436,0.900979582901845,8.605859395802625,45,0.6,5
partial_highwin_ETHUSDT_1h_20260608_232410#r71,trend_state_tp,71,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.049767151811984746,4.75287903868943,1.1540494787817934,11.644429935525377,63,0.6031746031746031,5
partial_highwin_ETHUSDT_1h_20260608_232410#r84,trend_state_tp,84,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.0036733765997946106,3.458723239444136,0.9596778744580413,8.741663785689806,71,0.7464788732394366,5
partial_highwin_ETHUSDT_1h_20260608_232410#r167,channel_reclaim,167,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.03116187280858789,8.349882045734315,0.7845053730810554,-2.8842804610570596,113,0.8495575221238938,5
partial_highwin_ETHUSDT_1h_20260608_232410#r146,trend_reclaim,146,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.04208450335655091,4.667336242945759,0.7504593908810011,-30.62796799972339,77,0.35064935064935066,5
partial_highwin_ETHUSDT_1h_20260608_232410#r142,trend_state_tp,142,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.04506825085298076,5.78948115673187,0.6383680761730591,-25.382219276872426,120,0.5583333333333333,5
partial_highwin_ETHUSDT_1h_20260608_232410#r137,channel_reclaim,137,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.02565479188309464,3.9383844455549855,1.19070557360376,20.808936463205843,67,0.835820895522388,5
partial_highwin_ETHUSDT_1h_20260608_232410#r51,range_bb_reversion,51,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.11640140107294147,3.355448425442008,0.564146829457403,-999980,20,0.45,5
partial_highwin_ETHUSDT_1h_20260608_232410#r115,trend_reclaim,115,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.036317866547169064,3.504624128989903,0.8347842114180791,-2.263823486369528,46,0.6739130434782609,5
partial_highwin_ETHUSDT_1h_20260608_232410#r65,trend_reclaim,65,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.0034055722254639695,2.087965631339054,1.0247794626055473,-4.345116787761427,90,0.4777777777777778,5
partial_highwin_ETHUSDT_1h_20260608_232410#r190,channel_reclaim,190,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.008001024308934701,6.290806436501868,1.0355622340899968,6.236482851071111,75,0.7333333333333333,5
partial_highwin_ETHUSDT_1h_20260608_232410#r89,range_bb_reversion,89,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.010222801181260167,2.6096314487005157,1.0500960813592701,1.3436931749693422,86,0.5348837209302325,5
partial_highwin_ETHUSDT_1h_20260608_232410#r25,channel_reclaim,25,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.15294047021047452,1.9807904135774423,1.893666906358638,108.82093404804756,44,0.6136363636363636,5
partial_highwin_ETHUSDT_1h_20260608_232410#r121,range_bb_reversion,121,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.017476814798575914,8.496643173623802,0.8992153711410352,-3.0368280600806763,178,0.8033707865168539,5
partial_highwin_ETHUSDT_1h_20260608_232410#r132,channel_reclaim,132,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.08977072001969891,7.89514324787573,0.767229482519111,-31.590537560026153,72,0.4861111111111111,5
partial_highwin_ETHUSDT_1h_20260608_232410#r54,channel_reclaim,54,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.03292867485764066,1.382650910390809,1.4235899822453044,50.20025198456385,199,0.457286432160804,5
partial_highwin_ETHUSDT_1h_20260608_232410#r106,channel_reclaim,106,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.0522701084075714,7.71406867204623,0.767292323889235,-23.335980802205825,71,0.6901408450704225,5
partial_highwin_ETHUSDT_1h_20260608_232410#r94,trend_state_tp,94,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.0004821178024964068,3.758802753294002,0.9991876131695676,-5.5834356751109375,220,0.4818181818181818,5
partial_highwin_ETHUSDT_1h_20260608_232410#r184,range_bb_reversion,184,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.013692233224276899,2.498050959399459,0.8754172704238106,7.29764150930745,76,0.75,5
partial_highwin_ETHUSDT_1h_20260608_232410#r186,range_bb_reversion,186,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.031647814692162914,7.425452928380977,0.6412226283917407,-10.391284232581881,214,0.7523364485981309,5
partial_highwin_ETHUSDT_1h_20260608_232410#r91,trend_bb_reversion,91,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.00672968249946359,3.144936218732779,0.9360373274245981,-18.00774146614977,154,0.42207792207792205,5
partial_highwin_ETHUSDT_1h_20260608_232410#r61,range_bb_reversion,61,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.014320674043066021,3.741271841224512,1.1055448394398062,-18.91461522107343,58,0.39655172413793105,5
partial_highwin_ETHUSDT_1h_20260608_232410#r79,trend_state_tp,79,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.05443562387726079,3.2113491054299392,1.2560934592922912,61.688472453293016,49,0.6530612244897959,5
partial_highwin_ETHUSDT_1h_20260608_232410#r114,range_bb_reversion,114,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.05897591531967528,2.798398536853278,0.5860539726388017,-999962,38,0.6842105263157895,5
partial_highwin_ETHUSDT_1h_20260608_232410#r68,channel_reclaim,68,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,0.07714071594224568,6.260470462275052,1.3806741695322347,77.65554915320142,81,0.7901234567901234,5
partial_highwin_ETHUSDT_1h_20260608_232410#r198,trend_bb_reversion,198,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.03576875876900061,2.701113877777187,0.6861231170967137,-2.2999601738583904,55,0.7090909090909091,5
partial_highwin_ETHUSDT_1h_20260608_232410#r136,channel_reclaim,136,partial_highwin_ETHUSDT_1h_20260608_232410,ETHUSDT,1h,-0.029213777141069246,7.029258537810239,0.8545161507507268,-36.993513324236744,193,0.43523316062176165,5
