allow_long,allow_short,atr_stop_mult,atr_tp_mult,break_even_atr,channel_lookback,deploy_score,ema_fast,ema_slow,exit_on_flat_signal,family,funding_abs_max,funding_z_extreme,max_holding_bars,min_holding_bars,move_stop_after_partial,oi_change_min,oi_z_min,partial_exit_atr,partial_exit_fraction,pullback_atr,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,taker_extreme,taker_min,top_lsr_min,trail_atr_mult,trial,use_break_even,use_partial_exit,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_min,vwap_lookback,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,3.0,12.0,0.5,48,349.17554802454794,14,80,False,flow_pullback,0.0005,1.5,72,12,True,0.01,0.0,1.2,0.25,0.75,62.657261815040144,18.029016899233785,18,0.0,0.0,-0.012521050526836134,1.6159783050577952,12,-510.65161630198105,-0.5023967082584154,84.80865680830978,0.08371064691361883,0.003958057295261046,340.0059167127202,0.3348995134159192,0.026565837034905115,2263.550942720731,2.2662591170173587,0.0,0.041584549344666044,4.158454934466604,1.1165741511331104,-8.536557062405332e-06,84.80865680830976,0.08371064691361883,0.07236683052623095,10723.683942341604,16660.28991892329,21,3,9,-0.03724298050645865,5138,3.724298050645865,3.7804599181428826,111.56365552238589,0.10931543265851906,0.004933060000000105,False,0.6658275541649376,1.5535976263848539,8,1.5940201068365458,0.9476835574276172,0.9894333468978092,3157.9202890292945,17,0.05936605976581661,5.936605976581661,15790.223563892067,70,0.13539651837524178,0.9477756286266924,0.016655038715959747,0.0,0.7,49,-0.009060092457118252,-543.6296776874102,-0.526713956741762,1.25,0.95,1.5,1.5,2555,True,True,True,0.0,-0.005083050623991321,0.8355289110017606,12,-514.5173984352731,-0.48775169160129744,223.3411812048339,0.2096842130872597,0.007951148366815394,460.0128010893965,0.43339006930811763,0.035052379399451716,2915.556618339422,2.749257148514641,0.0,0.10807293651866101,10.8072936518661,6.665822507271133,-6.711273781644734e-06,223.34118120483384,0.2096842130872597,0.0725280038681602,8746.795773399643,24380.67845773801,17,3,11,-0.016212993430409252,4190,1.6212993430409253,1.6286042316848608,35.570063878122646,0.03326229511412422,0.0010070040000000917,False,0.8940665611860095,2.7873839848740287,10,9.642810719342737,1.8508111003192973,1.9192920822138184,4041.6187170680905,17,0.1563388268433837,15.63388268433837,4041.6424342117143,70,0.13539651837524178,0.9477756286266924,0.00719361947217987,0.0,0.7571428571428571,53,-0.008366602457655747,-568.1552852076184,-0.5348024263228579,0.05,0.0005,1.5,72,0,1.8577488224762546,0.33986730801096465,4.968807449429003,0.7818120476015213,6,1,546.9973807710805,77,6
True,True,6.0,8.0,0.5,36,287.6760140514062,14,200,False,flow_pullback,0.001,1.0,36,12,True,-0.005,-0.25,1.5,0.33,0.75,64.62591920523974,32.6150211750789,6,0.001,0.0,-0.002801435910529415,0.3605146615354134,12,-297.7462980509918,-0.2937692686879404,35.84368266724984,0.0356235143121717,0.0031129565582624736,158.16000893060513,0.15640086807887948,0.01299345190322998,766.9925658072946,0.7543096104340393,0.0,0.02067627046058007,2.067627046058007,2.3779499642649435,-5.233984378955872e-06,35.84368266724984,0.0356235143121717,0.08332661777741962,6550.41855712182,9489.600535836305,22,2,9,-0.008694998116569447,2918,0.8694998116569448,0.8713808876729694,65.2771479071103,0.0645563831273554,0.004933059999999995,False,0.5311905134199814,1.4487014002363123,8,3.3803135311938037,0.9243960850561564,0.6391289073368112,2168.2588795883294,17,0.029391819787144342,2.9391819787144344,10841.693126291162,82,0.15860735009671179,1.1102514506769825,0.003572214578264245,0.0,0.7317073170731707,60,-0.002726522696355538,-335.8622073758018,-0.33417811973918854,1.5,1.1,1.5,1.5,51,True,True,True,0.0,-0.001103692605668259,0.24335683079033513,13,-269.5299654131295,-0.2598438904837485,108.0875941142375,0.10410195445638352,0.007771452692422694,209.98439589146352,0.20230956340848266,0.022192299577515895,938.7869354336651,0.89291394665296,0.0,0.06034165384120138,6.034165384120138,10.657727760102985,-3.5782471755558696e-06,108.08759411423749,0.10410195445638352,0.08493835119671206,4582.009412023201,13229.016941162203,17,2,15,-0.005661774742181846,1221,0.5661774742181847,0.5669263869800014,24.331966673919165,0.023728469615027496,0.0009930040000000913,False,0.7790762543585984,2.887164942623042,12,15.272609601926193,2.2028484090449925,1.744349832832324,2416.0531871067237,17,0.08647007529138966,8.647007529138966,2416.0666662339704,80,0.15473887814313347,1.0831721470019344,0.0017676489919200948,0.0,0.7875,63,-0.0028335248925239753,-311.1348700211844,-0.2997855655896584,0.2,0.001,0.75,48,0,1.3375721657050015,0.1838691033707723,3.5144844735664478,0.7062576312576313,4,2,337.81431190881807,69,6
True,False,3.0,12.0,0.5,36,517.5830997207271,10,100,True,flow_pullback,1.0,1.5,36,12,True,0.005,0.0,2.0,0.33,1.0,61.987417909617704,30.43178062852699,18,0.0005,0.0,-0.005394802860131375,0.7518179969785456,12,-481.45941327129646,-0.4699241448996775,69.10597288026851,0.0678774735784676,0.0030776262910748673,305.0625669452249,0.29836388149767273,0.02265990735395018,1519.1998310717554,1.4917439246953605,0.0,0.048341008435985655,4.8341008435985655,2.0709838625439634,-1.1426263857181349e-05,69.10597288026844,0.0678774735784676,0.0969457651704408,14443.782398138892,21354.379686165732,30,4,9,-0.023342049791061307,3692,2.3342049791061306,2.354304937879296,110.00310384379159,0.10898388812159165,0.0049330600000000065,False,0.6336205265413014,1.478447895263036,9,2.9605785909484554,1.0301141920475885,0.42922533535723667,4371.031512431339,17,0.06910597288026897,6.910597288026897,21855.986002526544,100,0.19342359767891681,1.3539651837524178,0.008053064868481119,0.0,0.7,70,-0.013148352895736903,-547.1232244991608,-0.5295024265608065,1.5,1.1,1.5,1.5,2422,True,True,True,0.0,-0.0028709833517545367,0.6093072569724441,12,-516.5848931445591,-0.47454565803471926,240.2344951718497,0.2172978543224497,0.00852971013108536,419.97909989699673,0.38161068850727736,0.0433971995693756,2223.6190931707297,1.9279765623115594,0.0,0.16268923217421527,16.268923217421527,14.562359325492206,-7.313730939860206e-06,240.2344951718496,0.2172978543224497,0.0965428318156177,9815.112969746624,33598.32799175974,19,2,14,-0.011171900688470094,1233,1.1171900688470093,1.1193459778129444,39.942413792023466,0.035600100786505176,0.000993004000000094,True,0.8129914472343491,3.423121883091996,12,21.28842323720122,2.520873546914028,2.369967402628477,5624.353404767533,17,0.23783215022013102,23.783215022013103,5624.388436724064,99,0.19148936170212766,1.3404255319148937,0.0044522846220066475,0.0,0.8080808080808081,80,-0.003617309933152346,-601.6198955678233,-0.5374276560009049,1.0,0.0,0.5,168,0,2.1378938171727393,0.19721012488768422,2.5888767738555765,0.6757575757575758,5,3,322.3849049334721,83,6
True,True,1.5,3.0,0.5,12,158.20205985883908,14,300,True,flow_breakout,0.0005,2.0,72,8,False,-0.005,1.0,1.2,0.5,0.25,65.84154522261531,28.3451879527982,18,0.001,0.0,-0.03327266508373819,3.7654173921174845,8,-768.8237682967936,-0.780500129375512,-6.673640771868466,-0.004085793564849702,-0.0005832928421609752,396.81760321191535,0.4069570900996186,0.02957810989899934,3509.2191119352365,3.6038938126417484,0.0,-0.0036803532839633224,-0.36803532839633224,-0.04691976631426661,-1.7053899403689265e-05,-6.673640771868463,-0.004085793564849702,0.05036666935288903,20758.241744013423,20237.69776380768,27,3,11,-0.07843929271327721,9127,7.84392927132772,8.097090357880763,167.1773055632965,0.171143373309327,0.004933060000000028,False,0.5161359723451338,0.9749235033185859,7,0.06636265603623896,-0.03479861863027863,-0.00722982669120938,5210.216686638764,17,-0.0052054398020570805,-0.520543980205708,26051.851971310523,78,0.15087040618955513,1.056092843326886,0.03947484130316101,0.0,0.6538461538461539,51,-0.03310441069647119,-1017.6953771928174,-1.0009500050299267,1.75,0.95,0.9,3.0,303,True,False,True,0.0,-0.006264114113518539,1.0601926277657239,8,-816.4180089109445,-0.7672392037072406,245.29449879711134,0.22889144741877068,0.004458025197851843,605.197043782893,0.5665628545801303,0.04685986417044985,5306.006814832446,5.34034380285102,0.0,0.13330325688400357,13.330325688400357,5.2575023154484475,-1.2425932524208269e-05,245.29449879711132,0.22889144741877068,0.05093077604964139,16328.36017821889,35706.62558319068,20,2,17,-0.025354864132405664,2638,2.5354864132405663,2.5314927855270692,57.10469999492982,0.05042271964383105,0.0009930040000001403,False,0.7412833097474071,2.1867857637548505,12,7.642819659287687,1.4568178427342136,0.3253292468214444,8080.709271984098,17,0.19378265404971826,19.378265404971824,8080.744811703168,79,0.1528046421663443,1.06963249516441,0.009034518183119154,0.0,0.7468354430379747,59,-0.008580513054846417,-1159.769887945835,-1.0009369741969072,0.05,0.001,0.0,168,0,4.174330768491056,0.18624098096115352,2.870867126357838,0.742942242942243,4,4,304.6117639317298,62,6
True,False,3.0,8.0,0.5,24,488.2750927055789,10,100,True,flow_pullback,1.0,1.0,72,12,True,0.0025,-0.25,1.2,0.5,0.75,69.74176705741365,26.735116150539483,12,0.0025,0.0,-0.013853182765188217,1.7338762402682202,12,-495.0075599990113,-0.472244793546683,52.62403625737347,0.05155734993098239,0.00252625702290572,282.93638982314275,0.2718479710197202,0.03649161146927127,1573.7934433985422,1.5145278437697025,0.0,0.055868776359867756,5.586877635986776,1.183727366198194,-1.7275844004227855e-05,52.62403625737349,0.05155734993098239,0.1474736078652591,22275.34019995551,30274.193711076277,45,4,10,-0.04719733441603438,6654,4.719733441603438,4.8014202458000055,110.67497225147304,0.10743001497916867,0.004933059999999987,False,0.5715799367260328,1.359090071770789,9,1.6947680647836099,1.0263323163311124,0.7042865146727953,6731.870183710427,17,0.07998853511120746,7.998853511120746,33660.560700661685,152,0.2940038684719536,2.0580270793036752,0.01877019421914996,0.0,0.7039473684210527,107,-0.018379495105385057,-576.3946130086471,-0.5363748973515826,2.0,1.05,1.5,1.5,8,True,True,True,0.0,-0.004431910039878401,0.7713083946290396,12,-521.9636036811871,-0.45152954073562906,206.46198448323497,0.18112107038368352,0.007274172477706427,416.347323445865,0.36341022951975666,0.057459283310667075,2382.9874398841307,2.0751796339460706,0.0,0.21267298131522683,21.267298131522683,10.584024593211426,-1.2491460036624373e-05,206.46198448323491,0.18112107038368352,0.14771536787815295,17746.762525160353,49128.98416661206,34,4,15,-0.02009377240597446,1592,2.009377240597446,2.02469021900637,36.45340816240916,0.03121434163471088,0.0009930040000000833,True,0.7976558528402068,2.7683350186807187,13,15.617884490480671,2.7875768604473046,1.5136925290236243,9008.921410177021,17,0.313822216414517,31.3822216414517,9008.9708102904,152,0.2940038684719536,2.0580270793036752,0.007369455008920312,0.0,0.7763157894736842,118,-0.014310070830376942,-700.9734956778173,-0.5496124820382519,0.12,0.0,0.5,24,0,1.9304068754014283,0.1417813686616984,2.2959505196170507,0.7017906555981268,5,5,304.06375298329334,137,6
True,True,6.0,8.0,0.5,24,165.2672660876238,10,80,False,flow_pullback,0.0005,1.5,72,4,False,0.005,-0.25,1.0,0.67,0.75,76.29046275381663,38.00555692975109,6,0.001,0.0,-0.036173380157559006,3.604631344145355,16,-819.7473275092394,-0.8416370221221767,-31.247547094830676,-0.030908239832386553,-0.0034450447100450397,106.7399144776909,0.11096929706832673,0.013828660294673778,1090.2476967734556,1.1461455280968456,0.0,-0.020841817416548558,-2.084181741654856,-0.3305200162829939,-9.557850673029246e-06,-31.247547094830637,-0.030908239832386553,0.12587638004674026,11476.462585129351,8539.193158215272,14,2,19,-0.06305765578416173,11982,6.305765578416173,6.458775640780562,54.58900157921883,0.056220345182410286,0.004933060000000031,False,0.13021075018568795,0.7440614296325027,9,0.4658069492732111,-0.5212453037647724,-0.08315441969104499,2186.0555366579824,17,-0.029372694269140628,-2.937269426914063,10930.532166246698,94,0.18181818181818182,1.2727272727272727,0.03911863487964254,0.0,0.851063829787234,80,-0.018668350772819697,-1000.816322128668,-1.0009846408468217,2.5,1.05,1.5,1.5,2362,True,False,False,0.0,-0.01601928794693944,1.6590252390630467,21,-795.2652261403224,-0.8015398182110544,24.79986232271459,0.02564928322302292,0.0015978285441511704,147.80962559217014,0.14972764843813452,0.023384287916314195,1247.9886771568479,1.2661243948266216,0.0,0.016065501581042918,1.6065501581042918,0.44907300986198656,-7.802139697057637e-06,24.799862322714574,0.02564928322302292,0.15601579498750906,9543.18271368387,11824.77004737361,12,2,18,-0.03577480994901101,6769,3.5774809949011015,3.6250110533081674,12.780171605810711,0.012805858564897198,0.0009930040000000232,False,0.1858620504627591,1.2390803364183938,11,0.6377636490428915,0.36120215996716293,0.06096321898873309,2419.736198043742,17,0.0228158733368972,2.2815873336897203,2419.7433191104647,92,0.17794970986460348,1.2456479690522244,0.018407116683812376,0.0,0.8695652173913043,80,-0.01471009304640225,-1002.9137465075005,-1.000983501848548,0.08,0.002,1.25,48,0,1.7730560155293351,0.06647959062708869,2.8919940059992797,0.8612573099415205,4,6,279.72016536122027,101,6
True,False,3.0,3.0,0.5,36,144.88686612894315,10,80,True,flow_pullback,0.0025,1.0,36,12,True,0.005,0.5,1.5,0.67,0.75,61.46185147242344,24.78845771182854,36,0.0005,0.0,-0.01248064602715916,1.5451393655598933,12,-448.1807950872112,-0.45101997931491616,3.0590179623113505,0.004102917969221771,0.001444835124340669,271.6541447775033,0.2750094044478753,0.028656283343084565,2213.0382560887147,2.2662591170173596,0.0,0.0014475246734173552,0.14475246734173552,0.041643022062872445,-9.118146112625666e-06,3.0590179623113443,0.004102917969221771,0.06479168345555646,11204.51987718028,11409.474080655138,25,6,6,-0.034760317616523824,8467,3.4760317616523824,3.5201416113252257,87.4727465572855,0.08780940789740406,0.004933059999999995,False,0.6061262502884406,1.0182921004845802,7,0.058962120466184174,0.05110661937298849,0.014322977281469465,2678.3685115368316,17,0.0020495420347483016,0.20495420347483015,13392.249446988084,67,0.12959381044487428,0.90715667311412,0.01687203284342099,0.0,0.6268656716417911,42,-0.013682252745607193,-525.5605915565069,-0.5292083123104232,2.0,1.0,1.0,1.5,1994,True,True,True,0.0,-0.003252724046252585,0.6612709997022849,12,-452.9137684062364,-0.4412994087337985,163.17116025679695,0.15636909173476551,0.007839632872390088,372.64003600222827,0.3595763818940773,0.038394615112305575,2899.941394732564,2.7492571485146415,0.0,0.07605145276835268,7.605145276835268,3.7530893188711034,-6.07063436516797e-06,163.17116025679695,0.15636909173476551,0.06479168345555646,7699.534062906019,18632.001800111422,17,3,9,-0.020263693801784683,2443,2.026369380178468,2.0418021455591906,36.3600177867593,0.03499642486200345,0.0011662723143681488,False,0.8227615541773342,2.419886924050984,12,5.395101132174883,1.6161609840879279,0.47484830950834334,3373.4329482170965,17,0.1093246773720537,10.93246773720537,3373.4506275682093,67,0.12959381044487428,0.90715667311412,0.006220570693050725,0.0,0.746268656716418,50,-0.010063937089005326,-555.2330681622612,-0.5366444910598956,1.0,0.0,1.5,120,0,1.963474368740951,0.13568549133242225,2.667448041853298,0.6324284511784511,3,7,238.23743266694572,65,6
True,True,2.0,12.0,0.5,48,314.209814791265,30,100,False,flow_breakout,0.00025,1.5,72,12,True,-0.005,-1.0,1.0,0.33,0.5,63.74950220342466,20.893511652148295,36,0.0,0.0,-0.006577143334699853,1.0596291616861502,14,-965.9233759155039,-0.9678324629132362,121.51791755081858,0.11835861958433129,0.0036866209634246897,290.2588079162825,0.2869055116960228,0.029268981433302033,2049.2324745567007,1.9504145140356628,0.0,0.05685523126622827,5.685523126622827,2.856996501589493,-7.053030094104568e-06,121.51791755081854,0.11835861958433129,0.07897493754533,8693.310383239535,16835.01085914438,9,2,22,-0.019900350327554408,6871,1.9900350327554408,2.0000353774006197,140.16106516238574,0.1359240378927253,0.004933059999999999,False,0.30049879229931115,1.9365477725955602,11,4.091234748079607,1.2197638274794016,1.1084055104357928,3757.4054590108617,17,0.08141700475904799,8.141700475904798,18787.794467564177,67,0.12959381044487428,0.90715667311412,0.008939649026249063,0.0,0.8656716417910447,58,-0.01000973300902197,-1013.9856149560633,-1.0009733009021944,1.5,1.05,1.0,2.5,1358,True,False,True,0.0,-0.00572284778689402,1.1681350519991975,14,-1008.0989077115219,-0.9876468106952646,230.33789838489884,0.2170238883959759,0.00524570296668943,374.8221924294812,0.35756880328995394,0.04038878612906349,3277.8749041078336,2.9543327748935946,0.0,0.10671018786732867,10.671018786732866,5.362182974090641,-5.598904822535529e-06,230.33789838489884,0.2170238883959759,0.0778467241518253,7056.692353980653,22489.33154576887,7,2,23,-0.019900512232226723,4601,1.9900512232226724,2.000051731634421,38.497474467277236,0.038346914191748176,0.0009930040000000378,False,0.37181093002110516,3.1869508287523294,13,7.7548954578147855,1.6442343446115122,3.4199325189626406,5046.579236111017,17,0.15432639191788258,15.432639191788258,5046.604761933926,67,0.12959381044487428,0.90715667311412,0.009290940058492316,0.0,0.8955223880597015,60,-0.010009698612627016,-1056.9383321433065,-1.000969861262692,0.2,0.0005,1.0,48,0,3.8033268328650376,0.12483551403769057,1.7555479188404266,0.7234671646436351,4,8,236.30536217613366,64,6
True,False,6.0,16.0,0.5,12,206.91176391107223,20,80,True,flow_pullback,0.001,0.75,168,12,False,-0.005,-0.25,3.0,0.67,0.5,79.52615784653838,25.78804763348164,18,0.0,0.0,-0.007272392654533082,0.8059220616771425,12,-278.22505587580355,-0.2703139186340972,15.89917325616784,0.015952901223323532,0.0014404169380072983,164.0506368189386,0.16014655863298732,0.02122617252389447,908.8880713766983,0.8965090538608949,0.0,0.02269532882093417,2.269532882093417,0.9962058854930461,-1.4977060594083352e-05,15.899173256167828,0.015952901223323532,0.19727617052139576,18919.303799554636,22146.835970556716,68,4,11,-0.02278176544771336,4427,2.278176544771336,2.285454945069891,60.148583733665795,0.05821453238271062,0.0049330599999999935,False,0.5896328650291256,1.1705946585137057,9,1.4167173208808934,0.6422462549313869,0.3768982512704111,5086.421040155026,17,0.03227532171002138,3.227532171002138,25432.94887332697,203,0.39264990328820115,2.748549323017408,0.008730824093372603,0.0,0.6650246305418719,135,-0.014495762027403103,-353.09958336237185,-0.3425067586840049,1.75,0.95,0.9,1.5,950,True,True,True,0.0,-0.0027014114854064385,0.38773459227483204,12,-263.3235380076804,-0.23840775077727874,94.78265692423945,0.08710341315065968,0.007110066368888698,214.93670917113357,0.1963209747317443,0.032565361655129355,1105.2947140633046,1.07201175558146,0.0,0.13238166939313478,13.238166939313478,8.888256531570121,-9.92068806269681e-06,94.78265692423942,0.08710341315065968,0.1970344105085019,13429.500438391698,32670.37979401232,51,3,11,-0.014893997368654861,1860,1.489399736865486,1.4984510331428815,19.315699490714373,0.01650954146560912,0.000993004000000092,False,0.8162457135330776,2.432732322686821,13,12.918546229982546,3.001530359009144,2.259886639606557,6100.953852144151,17,0.19240879355620621,19.24087935562062,6100.985294962324,203,0.39264990328820115,2.748549323017408,0.0039396516349272815,0.0,0.7487684729064039,152,-0.009339242794344726,-343.6290306666122,-0.29111469088587155,0.2,0.003,0.0,168,0,1.6579174419901195,0.07135786326685693,1.7753927749698857,0.6429805996472663,5,9,235.92644261120668,188,6
True,True,4.0,3.0,0.75,48,135.54013584707394,20,80,False,flow_pullback,0.0025,0.75,24,12,True,0.0025,0.5,3.0,0.33,1.0,62.67904672275852,34.81795791884568,18,0.005,0.0,-0.017725912442801937,1.7312470364609243,12,-361.31963669082467,-0.36334398562879083,-23.32088990625694,-0.023002997554313624,-0.002507803737976132,213.2782328429405,0.21523569409782045,0.016236906884727453,1239.166081377244,1.242077748934822,0.0,-0.014045468448380727,-1.4045468448380727,-0.4127566162194657,-1.0290532041598711e-05,-23.320889906256923,-0.023002997554313624,0.08372955113224273,12646.187284178863,10663.911642147026,35,3,6,-0.034028451383835964,7504,3.4028451383835963,3.441993304333322,68.16705615393512,0.06970348750579754,0.004933059999999972,False,0.5902757868248363,0.8432511240354805,5,0.5825347794032776,-0.44531281047757715,-0.24196685296673862,2918.3094420921666,17,-0.019822756420318038,-1.9822756420318037,14591.935409690921,85,0.1644100580270793,1.1508704061895552,0.020181130676907477,0.0,0.5882352941176471,50,-0.012047773835424769,-447.95997430083645,-0.4484053546345583,1.75,1.05,1.5,1.5,97,True,True,True,0.0,-0.0029798377840123823,0.4198309568147058,12,-341.0603468360148,-0.323630821289627,119.47532669831241,0.11465237049232299,0.004650429838606117,300.6696900560805,0.2870916590622705,0.027723584748790442,1847.8366198127958,1.7753309017335461,0.0,0.07072081750673953,7.072081750673953,5.873908183167113,-6.2907100598939365e-06,119.47532669831243,0.11465237049232299,0.08509952453864131,8185.448324064355,18340.851093420908,24,3,12,-0.012039823453387392,2002,1.2039823453387393,1.2088878906709546,24.10631121793851,0.02275968857337227,0.0009930040000000388,False,0.8815732841573797,2.240665430566673,12,8.434843591082181,1.7736732495443273,0.9508365297007244,3620.379817299302,17,0.10155402769356559,10.15540276935656,3620.3972134789046,85,0.1644100580270793,1.1508704061895552,0.004075908429241369,0.0,0.7176470588235294,61,-0.003135479173163258,-434.10031421180383,-0.41207899895816485,0.12,0.0005,0.75,48,0,1.7824671214776435,0.10640509836799872,2.51139384795713,0.619173310349781,3,10,217.27755570316987,72,6
