allow_long,allow_short,atr_stop_mult,atr_tp_mult,deploy_score,ema_fast,ema_slow,family,max_holding_bars,min_holding_bars,slope_bars,slope_min,sma_period,trial,use_take_profit,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,2.0,24.0,440.3220325606098,20,100,ema_state,240,6,6,0.0,50,265,False,3.1509605656638273,80,-1025.0885638148438,-0.8557268658650162,2.573719795565186,14171.110968265262,12.862059779855795,4.438169384905652,2773.961319205183,2.573719795565186,0.41540444730905574,5,6.675513337489101,6.873318082937097,13.824279646168126,4.608093215389376,1.810138843216264,3.0532690433420333,1232.437461424,44.38338110728294,2556.299248456679,16,0.030947775628626693,0.25,0.2,0.001,4.0,0.8494666003492839,2.594187086492523,2.568338860363469,-1.0,0.0,-3.7303493429578958,5,5,14,82.1861105985767,41,11
True,False,1.5,12.0,425.1563809098765,10,400,ema_state,240,1,6,0.0,200,282,False,3.4878852083764977,75,-1070.3817535434923,-0.8996495763155526,2.337100348705583,17830.64691935879,16.363016690463837,3.464659802329166,2473.561122625686,2.337100348705583,0.3883338704479536,9,7.66694664250341,7.940225329531863,16.65821269872225,3.8442029304743652,1.7283579005764345,5.762708596562867,1437.9878454657844,39.57697796201098,2958.181515135806,16,0.030947775628626693,0.1875,0.2,0.001,3.0,1.2755421919755172,2.2684964810819617,3.1451639083052996,-1.0000000000000002,0.0,-2.9701000000000057,4,4,4,131.0966711786753,23,11
True,False,2.0,12.0,306.15730258651985,30,200,ema_state,240,3,6,0.02,80,300,False,2.944052045799312,86,-819.3193950705663,-0.8111220251755865,1.6066905275082943,12423.131681245783,12.486847014585756,2.323211045728543,1588.398982441497,1.6066905275082943,0.3058330647760232,7,5.186382576973774,5.300098226580278,15.162745757014337,3.369499057114297,1.332969866978141,1.1595189289530359,680.3870149847133,17.472388806856458,1397.1577813475133,11,0.02127659574468085,0.18181818181818182,1.0,0.0005,3.0,2.5878710286501128,3.29151669949988,3.465310572712976,-1.0,0.0,-2.9701000000000057,4,4,13,84.44184397411516,24,11
True,False,1.5,6.0,296.65282525578044,10,100,sma_state,240,4,24,0.0,400,4,False,5.078247765768573,43,-954.3002241638831,-0.7842206678685152,1.4391489120337735,18336.355660425987,17.002735971349793,2.3786093507172232,1457.0317614098508,1.4391489120337735,0.45246535610699323,17,13.052019554146543,13.923403266163728,19.214451800523797,2.7449216857891137,1.4905489490320414,4.0460128693700295,2779.9650913189794,46.62501636511527,5658.960401318272,32,0.061895551257253385,0.125,1.0,0.001,8.031180555232314,3.2507016422551187,3.359852605111868,5.140730756843356,-1.0000000000000002,0.0,-7.750373335523472,5,5,1,195.91270833175065,38,11
True,False,2.0,24.0,247.47128117053705,20,200,ema_state,240,2,12,0.001,200,190,False,3.318508526222985,73,-1004.1203689074194,-1.0,1.1238606468537793,7969.591659178637,8.203396136366377,1.4339532275224187,1066.736252958594,1.1238606468537793,0.3077666774089591,4,6.700928603647219,6.9007187576905675,7.93688874955333,2.381066624865999,1.0801631184241383,104307480895392.67,776.0419255404533,13.867571288461725,1581.435977705677,13,0.025145067698259187,0.23076923076923078,1.0,0.0005,3.0,2.3150285620342377,3.681293826081063,3.7488825215622175,-1.0,0.0,-2.9701000000000057,4,4,2,151.7954307867274,28,11
True,False,1.5,12.0,178.69160976060425,20,300,sma_slope_state,360,4,18,0.0,150,138,False,4.433938736283152,45,-855.2974634440792,-0.7368482483327708,0.9211802935859117,6201.017828820178,5.895265919341959,2.0427416799206704,908.7813596219851,0.9211802935859117,0.4695456010312601,11,9.674650883828743,10.124922564463148,7.250130035286385,2.4167100117621283,1.3766889395227206,2.211191817080573,2609.3757319116826,29.081003507903514,5282.280112940383,32,0.061895551257253385,0.25,1.0,0.003,4.0,0.42650634564414786,2.6514181127127685,1.9309961525861872,-1.0,0.0,-3.9403990000000046,7,7,18,75.82296559147935,45,11
True,False,2.0,8.0,174.55723282974603,20,100,ema_state,168,2,6,0.001,50,75,False,3.150960565663827,66,-897.266686097012,-0.8557268658650162,0.8016011218273172,5857.547688840966,5.773585084904318,1.316506594650638,791.4369076374825,0.8016011218273172,0.34321624234611664,5,6.6755133374890985,6.873318082937096,6.528212603457397,2.1760708678191323,1.301039698990612,0.9509597333015536,1076.6386560614146,12.662990522199733,2180.8202522770657,16,0.030947775628626693,0.25,0.2,0.001,4.0,0.9604712251900428,2.4417397441303694,2.953559166447271,-1.0,0.0,-3.7303493429578958,5,5,11,92.712930071995,41,11
True,False,5.0,8.0,124.88264365658247,10,100,sma_state,240,3,18,0.001,400,121,False,1.909875280229236,44,-329.4881827479434,-0.31296877786404503,0.3628060716198343,5519.479436724105,5.4311174427489295,1.5106655132144198,358.62565483700337,0.3628060716198343,0.4827586206896552,18,5.605295862734296,5.754472475712138,16.75167646587943,2.233556862117257,1.301985943159498,1.2200903850068041,936.8194513471509,12.193272264458137,1899.959206329606,34,0.06576402321083172,0.11764705882352941,1.0,0.001,2.887699958254296,1.1673878073432225,3.2493626777607347,1.7722592128617571,-0.6518071415901859,0.0,-2.853457030309277,5,5,9,99.31583624759631,38,11
True,True,6.0,4.0,110.47375110269338,10,300,ema_state,240,4,48,0.005,400,136,False,1.6090059030305999,78,-332.57209434278843,-0.3165142645876979,0.3480020084847142,3605.3923556422696,3.5376801192322924,1.7549706791944153,346.38729358566997,0.3480020084847142,0.7302610377054464,10,3.98662814531934,4.060111608040371,10.840934693474681,2.2585280611405585,1.3533114246153317,1.2131158926420684,629.1526767995535,10.04523151398443,1289.1072234753046,29,0.05609284332688588,0.1724137931034483,1.0,0.001,3.4097036102588274,0.5419520783806534,2.4379325344599603,0.6312862058799775,-0.4055414181711279,0.1041238752033098,-3.206531951384386,5,5,33,59.80930034911396,51,11
True,False,2.5,4.0,107.97247698874656,30,150,ema_state,72,6,18,0.001,100,311,True,1.1621358618224573,15,-1023.777102954276,-1.0,0.3916310803857686,1203.5505264841254,1.1868488406062079,1.5275347037125315,393.6132066883431,0.3916310803857686,0.05575249758298421,2,1.9900000000000053,2.0,1.1755982068861317,2.0572968620507304,1.612721244373843,19456006357031.406,589.961452972275,4.329745273571781,1189.7867573715746,11,0.02127659574468085,0.6363636363636364,1.0,0.001,3.0000000000000004,0.14424427060527223,3.5488372205796423,0.28274171627461847,-1.0,0.0,-2.9701000000000057,7,7,59,38.6664568299568,27,11
True,False,2.5,12.0,106.13209232428422,10,200,sma_state,168,1,36,0.0,200,64,False,2.3483681037650466,35,-515.5853752942236,-0.48065303671602166,0.43993813918410907,5102.445055105744,5.0428940186847635,1.7870600415816167,420.7530297724377,0.43993813918410907,0.40799226554946827,13,5.863008556875235,6.022930599454098,9.896411534547477,1.9792823069094956,1.1346809252711778,1.3372637177835407,1977.5217800142552,15.147109071807776,3989.377277764692,36,0.06963249516441006,0.16666666666666666,1.0,0.0,6.863111174448771,0.35063339390756254,2.344197499535129,1.2291178142162982,-0.6490567328121725,0.0,-6.655569749156479,5,5,42,49.46695368180582,84,11
True,False,3.0,4.0,104.32807854890919,80,130,sma_slope_state,120,1,6,0.0025,200,155,False,2.2135900965491095,26,-670.3640526778962,-0.6501387049455241,0.44313697348870584,2940.7111006004448,2.942052809909803,1.303959309981719,428.6588200589903,0.44313697348870584,0.19948436996455043,6,5.267468897357428,5.3868500730834175,4.3867374583306145,1.9191976380196438,1.0993882655315381,0.7761953249473363,1058.5616795102126,9.85915286135678,2139.011015004399,23,0.04448742746615087,0.30434782608695654,0.2,0.003,2.3972418220544434,0.4542620388981479,3.5058220324840303,1.634284644853284,-0.678767802852542,0.0,-2.023378352900865,5,5,49,43.51356480795295,37,11
True,False,4.0,12.0,90.66696087252159,20,200,ema_state,72,4,18,0.01,150,396,False,0.9941457648214198,50,-735.4260585081962,-0.7202205999982922,0.20452852753204864,1005.3501142446792,0.9971706368437696,1.1032146561708158,201.9149575895059,0.20452852753204864,0.21108604576216564,3,1.6745339876753595,1.681932853114194,1.3670308559422288,1.5948693319326002,1.0049040679580639,0.18567160648413084,433.5390218820676,2.624894448663545,873.2106372816588,13,0.025145067698259187,0.5384615384615384,0.2,0.0005,1.789222622736625,0.7454206713548924,2.6290776384664247,1.3130581608983245,-0.7741552561535723,0.0,-1.7210552620674717,5,5,19,74.89008662123956,29,11
True,False,3.0,8.0,88.37582278494551,30,80,ema_state,72,2,36,0.02,100,340,False,1.127794997784939,48,-854.3378095224692,-0.8431413289276115,0.21552224460471162,1277.12394047746,1.2741858181370347,0.8188433030532133,211.39306547749544,0.21552224460471162,0.21688688366097325,3,2.5424417653418288,2.563658570902786,1.4948699756028667,1.4948699756028665,0.934890070913311,0.2744055462466202,642.4877975358816,2.959502916684927,1292.1991532596637,14,0.027079303675048357,0.5,0.2,0.001,3.0,0.4346456888961161,2.4480779440000315,1.5786403586223317,-1.0,0.0,-2.9701000000000057,7,7,15,76.99785671466162,39,11
True,True,6.0,12.0,85.78505601302075,50,200,ema_state,48,2,18,0.0,50,301,False,1.1711684942646492,42,-622.8883433743162,-0.6087490431072415,0.21501439063059752,800.4745876174975,0.7916487942470849,0.9128861838648582,214.38396897380954,0.21501439063059752,0.23171124718014824,3,2.8056343667308075,2.8271261622307033,1.285101248293008,1.8358589261328684,1.3069709434029408,0.2387475823213519,402.85051810597224,3.644527472554779,816.3409971447195,17,0.03288201160541586,0.5882352941176471,1.0,0.002,2.2365319594203252,0.2554873728238914,2.9039522723457893,0.4532568697123498,-0.5311605051095537,0.0,-1.7889371155386906,6,6,37,56.35609357859098,39,11
True,False,6.0,8.0,82.17760944342224,100,400,sma_slope_state,48,3,36,0.02,80,364,True,0.737214098779561,15,-290.650224985132,-0.28575419506094624,0.07199515310679974,728.7228127151443,0.7224485134117923,0.7136674953014398,71.06278839238539,0.07199515310679974,0.15758942958427327,5,2.173774785720086,2.190929917364714,2.5072157186612243,1.3789686452636727,0.9566654578456556,0.23506835306527166,737.1027054439463,2.2029464401639416,1480.1031897884504,31,0.059961315280464215,0.3548387096774194,0.2,0.001,1.0081408397006268,0.11934763300137972,4.7413897905812625,0.5118133221025055,-0.2710490557258577,0.0,-0.8319968055197096,8,8,8,108.0345180274637,47,11
True,False,6.0,12.0,80.12016908748845,20,80,sma_state,240,1,18,0.0,150,371,False,2.2238990059072927,30,-269.634027213746,-0.2615274859894103,0.1650024143647618,1964.7193090859284,1.9564279958522846,1.2763996819228205,160.04930669003755,0.1650024143647618,0.5078955849178215,9,4.552153074558597,4.646898712389461,7.286614858622587,1.7349082996720446,1.0834207848499264,1.1810973436690178,1187.0243681950876,8.322563947882008,2393.115523837687,52,0.10058027079303675,0.19230769230769232,1.0,0.002,2.815616015822201,0.09833744245148711,1.564916807264603,0.3869774715691813,-0.2492879722988491,0.0,-2.780232340783521,6,6,20,74.4737533821665,92,11
