trial,train_score,donchian_lookback,volume_lookback,volume_mult,atr_stop_mult,atr_tp_mult,min_holding_bars,max_holding_bars,trend_sma_period,volatility_min,volatility_max,use_trend_filter,train_total_trades,train_win_rate,train_profit_factor,train_sharpe_ratio,train_sortino_ratio,train_calmar_ratio,train_total_return_pct,train_max_drawdown_pct,train_max_drawdown_r,train_avg_drawdown_r,train_expectancy,train_expectancy_r,train_avg_win,train_avg_loss,train_avg_win_r,train_avg_loss_r,train_avg_r_multiple,train_payoff_ratio,train_trades_per_day,train_avg_holding_bars,train_max_consecutive_losses,train_exposure_pct,train_total_fees,train_total_slippage,train_rank,validation_total_trades,validation_win_rate,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_calmar_ratio,validation_total_return_pct,validation_max_drawdown_pct,validation_max_drawdown_r,validation_avg_drawdown_r,validation_expectancy,validation_expectancy_r,validation_avg_win,validation_avg_loss,validation_avg_win_r,validation_avg_loss_r,validation_avg_r_multiple,validation_payoff_ratio,validation_trades_per_day,validation_avg_holding_bars,validation_max_consecutive_losses,validation_exposure_pct,validation_total_fees,validation_total_slippage,stress_total_trades,stress_win_rate,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_calmar_ratio,stress_total_return_pct,stress_max_drawdown_pct,stress_max_drawdown_r,stress_avg_drawdown_r,stress_expectancy,stress_expectancy_r,stress_avg_win,stress_avg_loss,stress_avg_win_r,stress_avg_loss_r,stress_avg_r_multiple,stress_payoff_ratio,stress_trades_per_day,stress_avg_holding_bars,stress_max_consecutive_losses,stress_exposure_pct,stress_total_fees,stress_total_slippage,deploy_score
43,-10.232161810156287,55,150,3.150969633407823,3.3664828168754997,6.456342785399302,6,96,200,0.002,0.05,False,241,0.3941908713692946,1.1007367063408624,0.2158984186644693,0.03886151312553781,0.17255775384551655,0.17274244587277646,0.25044854315057496,9.931539399966372,2.816945678617471,0.7167736343268221,-0.003047516802595398,19.868778179222925,-11.745147131187764,0.5702339071528228,-0.3760731008831757,-0.003047516802595398,1.6916585171133258,0.16508733873729878,6,15,0.047734674055876135,482.88353276422237,483.0836552818914,2,129,0.4418604651162791,0.8697771451272809,-0.42011008154894197,-0.06954022265257326,-0.3716662337947237,-0.14395350247224267,0.273691058839315,9.022458764682757,3.363921871004434,-1.1159186238159648,-0.0288529309461104,16.868177401660894,-15.353327977318479,0.5426744375250366,-0.48131209765243516,-0.0288529309461104,1.0986658675291967,0.2495164410058027,6,7,0.07196389717140785,258.04136308263566,258.4130030022382,129,0.40310077519379844,0.679526401841057,-1.165177634849471,-0.1917685220966451,-0.6186884604996691,-0.4019576119657577,0.45926620440750743,14.221084180788468,5.351210522465851,-3.1159504803543188,-0.08900580479054714,16.390454346366667,-16.28910698671135,0.49438768075641587,-0.4829858210040806,-0.08900580479054714,1.0062217873415649,0.2495164410058027,6,7,0.07196389717140785,257.7103067052304,516.0880364991258,-40.24859087944788
213,-35.65581802156355,30,10,3.1553290430072045,2.300816252840551,7.277287601134889,5,72,100,0.001,0.08,True,181,0.3867403314917127,0.7297116544869664,-0.6757481485938083,-0.08768683636163573,-0.2288858607479808,-0.37285691549426697,0.408381468528268,19.448782814394548,7.094775313613952,-2.0599829585323377,-0.09762453093331562,14.380305921909349,-12.427732702955023,0.6335456763627952,-0.558722859858791,-0.09762453093331562,1.157114194972189,0.12398675647905012,5,11,0.030280523338856197,361.45940217050116,361.99083727960084,35,104,0.4230769230769231,0.9571539761805078,-0.1244819007892689,-0.023430928019567292,-0.08997872091846222,-0.03195410653334693,0.250903612337255,14.578364469480505,7.613827458691284,-0.30725102435888996,-0.041492059916900706,16.22352734766536,-12.429821830510008,0.7471516146499316,-0.6198307545992444,-0.041492059916900706,1.3052099675188742,0.2011605415860735,5,7,0.048674349262631963,208.19105953470904,208.25561288890904,104,0.41346153846153844,0.7231945396841791,-0.9315576565183749,-0.17493688973922905,-0.41722261208301886,-0.23977035677823005,0.4061442296455197,20.30522450457662,9.67852194406114,-2.3054841997906372,-0.12570499734400242,14.568254492162081,-14.200086884281896,0.6091794435991374,-0.6437382917793305,-0.12570499734400242,1.0259271376915102,0.2011605415860735,5,7,0.048674349262631963,207.97647625482728,416.0186871038058,-48.28406141914681
375,-34.30192863782063,80,150,2.905944754938223,3.8707080385903834,2.598353621423482,4,96,200,0.003,0.12,True,316,0.379746835443038,0.6256032523345029,-1.2036583153623521,-0.1476768277351579,-0.2473701227221465,-1.018051785423697,1.034240455065427,20.375541961349114,8.632935614917342,-3.2216828652646967,-0.06248467962524951,14.17606037751101,-13.873362401657989,0.31856580817374847,-0.2957808966450442,-0.06248467962524951,1.021818645479689,0.2164630665601096,4,9,0.04382105924698623,628.6232230638849,629.2685622639041,30,143,0.44755244755244755,0.7288550083253945,-1.0437779814954662,-0.1804585775868702,-0.5689021955040362,-0.27656519688696424,0.34358646599674414,9.972312914803847,3.3525908228393617,-1.9340223558524823,-0.06649645174964842,11.616013518414078,-12.91126660842286,0.2960410972932523,-0.36019775730339076,-0.06649645174964842,0.8996804009016588,0.2765957446808511,4,6,0.055927149649447984,285.8153222157165,285.9395687560346,143,0.3776223776223776,0.5259321945193787,-2.073057305590631,-0.3493923980451226,-0.6891118184999654,-0.5615727985604754,0.5762019162125052,16.87379146410243,6.797183220503172,-3.927082507415764,-0.1156810301494722,11.537231239404232,-13.30992455604812,0.27391887854948654,-0.35206749160726736,-0.1156810301494722,0.866814172448606,0.2765957446808511,4,6,0.055927149649447984,285.4094867111281,570.9686744994997,-56.71073449939834
87,-16.53294261713148,24,75,3.1117069365185115,3.302416546362167,7.067610067833485,4,120,50,0.0,0.05,True,316,0.38924050632911394,0.9483155843412222,-0.1394660968558756,-0.02640458877943249,-0.07042299777378702,-0.1082589183440141,0.38499972030822316,16.88545621014932,4.539604940961944,-0.34259151374701347,-0.02853640114099857,16.149231094072626,-10.85292405655435,0.4962209326650769,-0.3629672408205182,-0.02853640114099857,1.488007380307771,0.2164630665601096,4,10,0.04490658744215277,632.3500510010659,632.6054132542187,3,177,0.4180790960451977,0.787788265227709,-0.7897300077830729,-0.19301526021694337,-0.4779861135379312,-0.2720183664234355,0.4022130669608175,16.14165831560773,5.992314352932003,-1.536826928946387,-0.06914941731190098,13.64603937773254,-12.444905634715711,0.43813682948939736,-0.4336074975380765,-0.06914941731190098,1.0965160988980265,0.34235976789168276,4,10,0.07075509710693852,353.9557658207968,354.10148486407877,177,0.3446327683615819,0.582509989345073,-1.790508369363189,-0.41909371240427623,-0.6417191274864846,-0.6247280943033838,0.6884062596898537,24.820196318100365,9.83065241017805,-3.529537255951049,-0.129132609421733,14.289547968703841,-12.89991827926095,0.42470382115292354,-0.420374180672199,-0.129132609421733,1.1077239141644009,0.34235976789168276,4,11,0.07075509710693852,353.3331021483604,706.9545549738308,-62.11715412848496
301,-33.592163790852084,16,14,2.736666138449686,3.798103322019052,5.245724702855613,5,72,50,0.002,0.04,True,355,0.37183098591549296,0.7719998619833506,-0.7845984673275102,-0.146478485454025,-0.19764376560019062,-0.5798395795703108,0.7360473291100871,31.519419512424523,10.663559271642708,-1.6333509283671788,-0.07529895093008701,14.873597967525422,-11.404280319657865,0.4897564728795275,-0.40977121973219066,-0.07529895093008701,1.3042118880476308,0.24317844502797123,5,11,0.05973261726561161,708.9866013100608,709.3422929740685,26,203,0.4088669950738916,0.8204261269489197,-0.7689431391445362,-0.18054700432666493,-0.39553638689783815,-0.2546277375216305,0.454968564936034,20.364578312644888,7.4915099297700145,-1.2543238301556778,-0.07518923054976438,14.01599556646851,-11.816294746154075,0.4713062247352122,-0.4531819204552065,-0.07518923054976438,1.186158255829763,0.39264990328820115,5,8,0.09630107180272383,406.13432780961443,406.30139332889433,203,0.3842364532019704,0.6024760000017229,-1.9634610405908088,-0.45856391670855257,-0.6042034268353109,-0.659067889369544,0.7713788289547825,30.47773581157554,11.55654811221021,-3.2466398491110704,-0.13816539683625914,12.805954296797935,-13.263458596158289,0.3986491967719315,-0.4731377032477702,-0.13816539683625914,0.9655064102591712,0.39264990328820115,5,8,0.09630107180272383,405.3146325496227,810.8725020834978,-63.14310861596337
190,-31.524847586767713,80,20,2.909032687478095,1.9937938801857698,4.955545374414939,4,96,50,0.0005,0.08,True,241,0.3941908713692946,0.7826354475849994,-0.5821779169829608,-0.09176065128240948,-0.19044997235949174,-0.381939725021788,0.5027725244302365,24.65803379029612,7.95823099176198,-1.5848121370199353,-0.08722302416193882,14.4757814910638,-12.03519840186894,0.6274319689820106,-0.5522382594268375,-0.08722302416193882,1.2027871089201043,0.16508733873729878,4,9,0.03339427526709707,481.58424769855753,481.93358280508744,23,137,0.4306569343065693,0.8921232180363816,-0.35493819618115297,-0.08300505874804691,-0.21841929398581117,-0.10018819246426575,0.32410751715680686,17.61292175001696,7.291433094608524,-0.731300674921596,-0.07799295575069684,14.043048293119293,-11.906769766132012,0.6924853084321502,-0.6607906171197735,-0.07799295575069684,1.1794171357091139,0.26499032882011603,4,9,0.05318720283665082,274.15229265719705,273.94999460517454,137,0.35036496350364965,0.6584499657769766,-1.3096505556010123,-0.28279922726144113,-0.550050961886996,-0.37308315276412757,0.4794468854154422,26.83081410476847,11.436880881993494,-2.723234691708295,-0.1665341091032239,14.984175362005601,-12.273298540902307,0.6617562330488437,-0.613252495881867,-0.1665341091032239,1.2208759782114773,0.26499032882011603,4,9,0.05318720283665082,273.7806132701126,547.0418867590301,-66.95712760617906
154,-23.506226720880868,16,30,3.0462499986457425,3.5327500036711332,3.2555097167605678,6,48,400,0.001,0.08,True,285,0.4245614035087719,0.8437002022791787,-0.44376628485696873,-0.059999833536872604,-0.17222771381978189,-0.364333721040879,0.5303043710056756,19.53548047520903,5.182170137126113,-1.2783639334767534,-0.057317465528490284,16.25338176496353,-14.21337143049672,0.444786687831897,-0.427772359166337,-0.057317465528490284,1.1435275468907886,0.19522776572668113,6,8,0.055533337142204195,569.6241507478645,570.1460121471515,9,150,0.4533333333333333,0.7238399598373967,-1.073930471631081,-0.16435647308620954,-0.5145287896185174,-0.35477102448148073,0.48737646318369615,17.42559908578311,6.07508250375423,-2.365140163209581,-0.08919089106775775,13.674798857304593,-15.666553009489629,0.4414622057207305,-0.5292446786484555,-0.08919089106775775,0.8728658339215665,0.2901353965183752,6,6,0.0814731243452333,299.9276491958088,299.8958325969866,150,0.41333333333333333,0.5508238602738746,-1.943885733817679,-0.2991455396161951,-0.6260920738171091,-0.6531623994934053,0.7377342302416658,24.67162700279505,9.282085241846241,-4.354415996622782,-0.14912770332723677,12.918900471157384,-16.524252598922445,0.3838843233800926,-0.5246589039619461,-0.14912770332723677,0.7818145113564672,0.2901353965183752,6,6,0.0814731243452333,299.4815668327398,598.8130923775401,-67.98512369801946
358,-41.094479786700184,10,10,2.439235895477595,3.8415880633686594,6.804053432420252,5,36,300,0.0005,0.12,True,431,0.3689095127610209,0.6513573124330789,-1.3062812053227602,-0.21572328424292006,-0.24213132092651585,-1.3966559243563388,1.4516423198778006,41.33811995249966,13.27723594861227,-3.240500984584954,-0.09076172657614573,16.41084848920627,-14.727870713749677,0.4675825425099691,-0.41714679563751433,-0.09076172657614573,1.1142716288163363,0.2952391825550862,5,9,0.07298748785922413,856.8794022278117,857.8196742387441,57,223,0.4080717488789238,0.7202427977895912,-1.2828702256932978,-0.28161435573086946,-0.5746093529514423,-0.4868250777470384,0.5989778502877404,19.83642013480327,6.927930675480064,-2.183072097519955,-0.07848423357788034,13.773020619944567,-13.183105713347771,0.4471282498470682,-0.4408382941208374,-0.07848423357788034,1.0447477945958905,0.43133462282398455,5,10,0.10693851237005399,445.6281746039532,445.7214388467821,223,0.3542600896860987,0.5374658633523091,-2.4091031376353267,-0.526276039673461,-0.6795053746451595,-0.9297996098146105,0.9680343179682619,31.66702108569567,12.309574456478845,-4.169504976747392,-0.13869529153126053,13.676323442783735,-13.95992473468461,0.411880792281161,-0.4407474486227973,-0.13869529153126053,0.9796846116801587,0.43133462282398455,5,10,0.10693851237005399,444.6404785984668,889.337629816585,-69.60638501588217
142,-33.90906024644243,80,20,2.706696873190123,2.792667983962266,6.255870093214018,4,12,200,0.002,0.08,True,279,0.3835125448028674,0.7421080115118502,-0.7340310814290372,-0.11129407026016583,-0.20124560226057608,-0.5886851510666602,0.7339257967702761,27.77348943659907,10.437760031430376,-2.1099826203104755,-0.08275669162548731,15.831737228176532,-13.2714013632646,0.5213878322355109,-0.4585907849576199,-0.08275669162548731,1.1929212895330688,0.19111770750085627,4,10,0.03925041421470605,557.1339809370846,557.5339565336809,29,148,0.44594594594594594,0.7681094667173006,-0.8165672143240297,-0.1759372655850151,-0.48415983337141866,-0.2587423212924768,0.37769693670661414,17.482580174115867,6.9916445215021525,-1.748258927651225,-0.09979233468549824,12.985648196157971,-13.6072573443757,0.48774177351939885,-0.5726856412894398,-0.09979233468549824,0.9543178222851308,0.2862669245647969,4,7,0.0585059231203159,295.88394529350825,295.8280910625648,148,0.35135135135135137,0.5706540358294112,-1.7216605207532862,-0.34753294272586704,-0.6403293175853243,-0.5533735327804897,0.611037808278973,27.22076916108343,11.910802252442332,-3.7390103566249637,-0.16831438146056968,14.144270326486454,-13.425787393310316,0.48389821392589005,-0.5215962039615688,-0.16831438146056968,1.0535151430696823,0.2862669245647969,4,8,0.0585059231203159,295.4496205371511,590.6612413666471,-72.96642302890935
171,-33.08344838204471,80,30,2.900202077729798,3.921906066650879,7.110012711419251,2,36,150,0.0,0.05,True,253,0.35177865612648224,0.7142513752515732,-0.7814430820474074,-0.12902218928192816,-0.20759671388202702,-0.45652164501408693,0.5514680185962106,18.30600224408076,5.554280736349898,-1.8044333795024983,-0.06864867303062151,12.821484250972233,-9.741669166772322,0.3254787791120159,-0.2825349123031503,-0.06864867303062151,1.316148601587169,0.17330745518894852,3,12,0.021681997371879105,505.39791418651413,505.3754974815305,25,144,0.3680555555555556,0.6244512514024685,-1.408831776934582,-0.24984684982817104,-0.6607813549887134,-0.3377869459470967,0.3613269204273393,13.367216619832933,6.418460909661209,-2.3457426801886245,-0.0868673028682892,10.597397224669374,-9.884054932468558,0.29677716802091414,-0.3103085881114516,-0.0868673028682892,1.0721710165589557,0.27852998065764023,3,10,0.0348134418567169,287.5667763221571,287.42943209319867,144,0.3055555555555556,0.4258041999379456,-2.524435988468344,-0.4518014631277916,-0.683645681594881,-0.6240822538862412,0.645519109440206,20.830253196851245,10.084350060597147,-4.333904540876782,-0.13957057297380648,10.518143366885278,-10.86880562029209,0.27360996723155967,-0.32137001066416765,-0.13957057297380648,0.9677368180407859,0.27852998065764023,3,13,0.0348134418567169,287.1566145041671,573.9284200875117,-73.55416821372933
