alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gate_pass,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,trades_per_week,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0005784828550128582,0.4492234354535832,8,-467.6164310734785,-0.4172438708398631,683.420386271527,0.6303888042994835,0.0347974897301856,875.259855829028,0.8049942501560413,0.05447503647201413,3106.66041955939,3.066001997604984,0.0,1.03518789138338,103.51878913833801,124.57308539418423,-7.82087855369943e-06,683.420386271527,0.6303888042994835,0.10375173691523853,False,1870.465724293914,21006.236539896672,4,2,14,-0.00830988401794621,143,0.8309884017946211,0.8327219163491293,570.9025408450262,0.5030693087706465,0.019293248676068173,1.871747435862652,11.230484615175913,2,23.027723099716845,5.5324340140270545,142.0238364576306,2021-04-01,2021-01-01,686.5546246232703,3,0.1913577081560278,19.13577081560278,274.62265372720003,28,0.3111111111111111,2.177777777777778,2021-01-01,2020-01-01,0.0018698309920100742,0.0,0.8571428571428571,1,24,0.0,-487.2972386419781,-0.42297839103173923
0.0,-0.0014271692950062645,0.40557166723976956,8,-421.5445662942358,-0.40107230201186644,417.92082492476663,0.4022817712103566,0.02068209930696637,651.1056558189338,0.6254356804387518,0.027094291268812576,2331.8769198618575,2.23636495455887,0.0,0.4453823786749349,44.53823786749349,56.74217398857516,-9.279784868391127e-06,417.9208249247665,0.4022817712103566,0.08440366972477065,False,2107.722831471179,11719.901804740806,5,2,8,-0.007849230076461489,452,0.7849230076461489,0.7864667814663093,205.6997030287024,0.19295291011591,0.008096903896888814,1.5445713404462806,5.56045682560661,2,12.246015060884673,3.9741578618370585,21.082292132123182,2021-07-01,2021-04-01,467.328246154223,3,0.09612178973269635,9.612178973269634,186.93170911922172,23,0.25274725274725274,1.7692307692307692,2021-04-01,2020-04-01,0.0024371058685509848,0.0,0.782608695652174,2,18,0.0,-448.7965114387062,-0.41396775332344665
0.0,-0.0005047531631356815,0.33508577211884316,8,-412.01729183695716,-0.3777993335192133,588.2013206895729,0.5242795423743635,0.026925300240965563,767.7277383225397,0.686191135483467,0.1015760140193207,2898.2819798644514,2.640270679838881,0.0,1.5875531065287607,158.75531065287606,378.53452835986013,-1.2226515647871027e-05,588.2013206895728,0.5242795423743635,0.16976849750340445,False,2884.1210428587,29941.38179457905,7,1,11,-0.004193945301125944,125,0.41939453011259437,0.4193945301125992,475.371258068798,0.42578240580265514,0.02118872456136176,1.8633386353753905,10.381458111377176,2,64.5150539861746,6.84361438238995,14.287865051366163,2021-10-01,2021-07-01,1046.6143167140954,3,0.2705726075172036,27.057260751720356,418.64686758646263,46,0.5,3.5,2021-07-01,2020-07-01,0.0013578433894065763,0.0,0.8478260869565217,3,39,0.0,-504.6480449015638,-0.41939453011259936
0.0,-0.0019280726193044188,0.5081263709525022,8,-449.257796503568,-0.4075995923588121,345.64342499180185,0.32243411220106905,0.011435008524463962,500.746102356752,0.46487971309080195,0.07330729808127812,2995.650216898001,2.704804978424662,0.0,0.861099777150446,86.10997771504461,106.0287115674715,-1.5047516100002295e-05,345.6434249918018,0.32243411220106905,0.17926663648709823,False,3594.062372028544,20530.590196626832,8,2,17,-0.008121383014283674,194,0.8121383014283674,0.8137790804525356,6.640612195300509,0.005726687201844684,0.00020088014000002808,1.1146074842860854,5.712363356966188,2,20.854240952324044,4.702964133940297,39.79690611084236,2022-01-01,2021-10-01,1245.9702717445796,3,0.1693652782459835,16.93652782459835,498.38885593326245,49,0.532608695652174,3.7282608695652177,2021-10-01,2020-10-01,0.0031989143399650476,0.0,0.8367346938775511,4,41,0.0,-489.23504444092237,-0.4196037212800677
0.0,-0.0013553645497280616,0.3856679600161399,8,-434.80620232203853,-0.38837458422233945,365.79451557503205,0.3375332136844988,0.011898522776658111,551.9807290394671,0.5063489806395776,0.06490425628064567,3815.9127545490205,3.7897476153820793,0.0,1.052669037673791,105.2669037673791,134.39166208274315,-1.8345516496095294e-05,365.7945155750321,0.3375332136844988,0.1966682091624248,False,4348.0620232203855,23735.171348697088,10,1,7,-0.00783284484587799,216,0.783284484587799,0.7848029044049554,170.27989724973904,0.15472862231535636,0.00443553222258916,1.2694867876577423,5.458793186928292,2,24.751044744208244,5.118140324223506,23.24663799648151,2022-04-01,2022-01-01,1537.0598265966614,3,0.19387109325476704,19.387109325476704,614.8247921983555,53,0.5888888888888889,4.122222222222223,2022-01-01,2021-01-01,0.0024889837911909415,0.0,0.8113207547169812,5,43,0.0,-486.97315601851864,-0.41399379949823883
0.0,-0.0010593381093426113,0.43534716727735284,8,-444.1840423733581,-0.4072380364718285,413.1972904679421,0.38089941121003135,0.014793140342273465,616.2612903514078,0.567563543555735,0.05720292999648069,2741.630634319212,2.630234469628384,0.0,1.0387829740775953,103.87829740775953,125.4520784444233,-1.7078948407485794e-05,413.1972904679419,0.38089941121003135,0.1734553775743707,False,3997.6563813602233,23417.929033353495,9,2,15,-0.008280316970099368,146,0.8280316970099368,0.8297528916943318,171.89640707599352,0.17189640707599352,0.007539960943663495,1.3874007878774952,5.857914437704979,2,23.453537735476647,5.341961907826077,46.02972528649001,2022-07-01,2022-04-01,1186.6206415587774,3,0.1942027265199332,19.42027265199332,474.64909988514114,47,0.5164835164835165,3.615384615384616,2022-04-01,2021-04-01,0.0022061795505332717,0.0,0.8085106382978723,6,38,0.0,-492.45859606520554,-0.41986954007009686
0.0,-0.002376220138387034,0.6758290910277334,8,-407.77304614665803,-0.3841129828000646,194.61847684117964,0.18733906548845647,0.007281284538525011,379.96971468359123,0.3631704649618475,0.08365440159032422,2583.2503257643034,2.4538281887422073,0.0,0.4560154263416174,45.60154263416174,34.90305773845188,-2.1251064055328824e-05,194.6184768411796,0.18733906548845647,0.1846989588048891,False,4893.276553759896,14818.81887266006,12,4,13,-0.013065199896203819,410,1.3065199896203818,1.3077523211887243,6.133250740159319,0.005951509191013371,0.00020088014000000412,0.9318166521161696,3.028404119377552,1,7.596931082381705,3.693145185978949,3.9170333280177205,2022-10-01,2022-07-01,1410.5265522016325,3,0.09925542318900102,9.925542318900101,564.2110968917802,51,0.5543478260869565,3.880434782608696,2022-07-01,2021-07-01,0.0046450844250234555,0.0,0.7647058823529411,7,39,-0.0004936152537524663,-463.21028503012786,-0.4249396590076165
0.0,-0.0023620312329233817,0.743278603719506,8,-390.53331601148426,-0.36656334658806194,285.72250214828756,0.2724787759996425,0.00770351759260124,504.5111491999783,0.4792276980133116,0.05070004460089428,4180.371460944203,4.156421080971989,0.0,0.616410608307381,61.641060830738105,30.655263875089638,-1.8547363442818217e-05,285.7225021482875,0.2724787759996425,0.16342236306020824,False,4295.866476126327,17153.37907279926,11,2,14,-0.020107822617970488,598,2.0107822617970488,2.0209962634634726,11.537774987611662,0.010771569074705415,0.00020088014000004683,1.2918517537826206,3.9929963298735536,2,6.39428387695351,3.4921254615805863,4.576373461410437,2023-01-01,2022-10-01,1646.7711970987768,3,0.12857512596672982,12.857512596672983,658.709085359142,45,0.4891304347826087,3.4239130434782608,2022-10-01,2021-10-01,0.005026171551796498,0.0,0.7555555555555555,8,34,0.0,-457.02759276859393,-0.4270500461615475
0.0,-0.0015659073581593388,0.49706965668171066,8,-455.11251110972154,-0.38357208899370593,621.3154381363622,0.5553340529923121,0.02254342476687531,920.32320181583,0.8161413146550951,0.04568773341855681,6301.140040988374,5.982865024741442,0.0,1.7737615791337573,177.37615791337572,213.66865540284556,-1.806745591114963e-05,621.3154381363623,0.5553340529923121,0.17037037037037037,False,4551.125111097215,33131.635265369885,10,2,11,-0.00830145898465805,267,0.8301458984658051,0.8318753671796746,121.7292054306139,0.098307487749633,0.0035117727576483935,2.0221883146472157,7.279877932729978,2,34.42829773307601,4.684963916461419,11.417066967993073,2023-04-01,2023-01-01,1588.0202496847187,3,0.2858051015427262,28.58051015427262,635.209332023425,46,0.5111111111111111,3.5777777777777775,2023-01-01,2022-01-01,0.0030085321490022016,0.0,0.782608695652174,9,36,0.0,-533.979226333651,-0.4244340505417993
0.0,-0.0019487928718761364,0.3787255400115672,8,-398.2486400667334,-0.37958553335008666,324.3652080624195,0.30804133218640173,0.010920411571513407,534.156325261206,0.5076749383098982,0.09381463955667058,3123.460438289854,2.8810245365992415,0.0,0.6317406625039907,63.17406625039907,76.48478327568375,-1.5867486298888866e-05,324.3652080624197,0.30804133218640173,0.14645308924485126,False,3584.2377606006007,16558.846083097385,9,2,9,-0.008259690822773573,375,0.8259690822773573,0.8276817199469608,86.0637661485134,0.08627111445035296,0.0027201515747354577,1.341263400602445,4.619907268741755,2,15.708346233400441,4.123760477541403,5.735658458324632,2023-07-01,2023-04-01,1438.0241938302906,3,0.12974608322496745,12.974608322496744,575.2102770457647,40,0.43956043956043955,3.0769230769230766,2023-04-01,2022-04-01,0.0032285712629343943,0.0,0.775,10,31,0.0,-463.4516173431861,-0.43019344048380104
0.0,-0.0011015521196945015,0.4144025320922597,8,-411.03378342405784,-0.3949874361463381,522.0335982894136,0.47967017631819076,0.008224893856238192,708.6470746321079,0.6546016988110963,0.12101907682615853,6187.311657458479,5.570805667045536,0.0,1.1968653852156264,119.68653852156264,141.15682828399056,-1.2723939498501426e-05,522.0335982894136,0.47967017631819076,0.15210502489814395,False,2877.236483968405,24802.64761212378,7,1,13,-0.008478976183905727,179,0.8478976183905726,0.8496656607906075,37.77068047456634,0.03738142997564084,0.0012516227098036915,1.7240604135475808,8.620302067737905,2,25.858559633382196,4.103062300257435,10.368969316339662,2023-10-01,2023-07-01,1783.3466884174845,3,0.21925411128155364,21.925411128155364,713.3396522508117,42,0.45652173913043476,3.1956521739130435,2023-07-01,2022-07-01,0.0022600033899390875,0.0,0.8333333333333334,11,35,0.0,-456.4739999186569,-0.44318342505825686
0.0,-0.002174312062584255,0.5827980356128766,8,-446.70699975011615,-0.395911652938883,636.0181016582981,0.5647911252913241,0.022015258941555555,986.3115168198439,0.8756067300128615,0.08400493896561545,3310.860156480893,3.3108601564808926,0.0,1.7162989566366305,171.62989566366304,156.54681169815342,-2.0032328345573662e-05,636.0181016582981,0.5647911252913241,0.1638750565866908,False,4913.776997251278,33534.5915718747,11,3,8,-0.010963487138568631,323,1.096348713856863,1.1003518704311013,457.20237440752123,0.4334332260748285,0.020103631357955096,2.2079607379592834,6.824605917328695,2,26.105575911096548,5.97468424176664,23.474725025434346,2024-01-01,2023-10-01,1351.991025622909,3,0.2862081457462341,28.62081457462341,540.7976307932381,45,0.4891304347826087,3.4239130434782608,2023-10-01,2022-10-01,0.0038639289082298333,0.0,0.7555555555555555,12,34,0.0,-506.4027896978956,-0.4271606465805465
0.0,-0.0007129366960564562,0.27336106083737777,8,-388.56839779874423,-0.3580259882704146,260.1727540554993,0.24657649733702205,0.009306545267605368,352.8500614632484,0.3329482809952274,0.052112027412680506,1824.094962071473,1.702734197690847,0.0,0.6037302350817566,60.37302350817566,104.68434747350173,-1.0028739167238498e-05,260.1727540554993,0.24657649733702205,0.17620137299771166,False,2331.4103867924655,14819.702581456431,6,2,15,-0.005767149050000775,218,0.5767149050000775,0.5773830843551924,54.76322454002742,0.05100500419032405,0.002070267467246373,0.90807709392261,6.35653965745827,2,21.654186646454477,5.342208503783837,4.021543773688208,2024-04-01,2024-01-01,1343.1302477913127,3,0.1248829219466394,12.48829219466394,537.2526738634818,48,0.5274725274725275,3.6923076923076925,2024-01-01,2023-01-01,0.0016692172144807743,0.0,0.875,13,42,0.0,-464.97843111984065,-0.4192989859641505
0.0,-0.0013550538288442052,0.44196500294732755,8,-453.835262736882,-0.41586275093605685,522.2889961181601,0.473871493220101,0.012054004746951319,722.5196133191943,0.656381081764954,0.07379847596844824,6310.346183498943,6.274484717936605,0.0,1.4135192332953572,141.35192332953574,172.07331792699637,-1.5510032668943782e-05,522.28899611816,0.473871493220101,0.17254004576659038,False,3630.682101895056,28178.264919448575,8,2,14,-0.008214633449998654,247,0.8214633449998654,0.8231571900694785,147.13326444126605,0.13021556359205008,0.003424659609914731,1.5920305728602808,7.7611490426938685,3,29.8827488371469,4.571970126874565,142.308245999235,2024-07-01,2024-04-01,1739.5521469936948,3,0.2454758281755353,24.54758281755353,695.8219381156746,47,0.5164835164835165,3.615384615384616,2024-04-01,2023-04-01,0.0026641848228812757,0.0,0.8297872340425532,14,39,0.0069366247131057435,-491.08083131911457,-0.4263267660440413
0.0,-0.0022141806900872014,0.46517001490936694,8,-412.4420466304958,-0.3823418826588755,208.53922422971294,0.19816599827410336,0.0064048934613501075,387.93381358932885,0.36586827498807506,0.0457889295056122,1542.2344366954871,1.4997778360579728,0.0,0.5735009078598825,57.35009078598825,68.55058328976877,-2.297940117690869e-05,208.539224229713,0.19816599827410336,0.21050248981439565,False,5361.746606196445,17457.0216115198,13,2,16,-0.008366098147343962,238,0.8366098147343962,0.838366896955332,51.23101506110864,0.0470782724507876,0.0012072736925376427,0.9405777533076697,3.255846069141934,2,14.45748638409572,4.883276521634774,3.5626105327811604,2024-10-01,2024-07-01,2068.4013140420766,3,0.12095275005323376,12.095275005323376,827.3611252582247,58,0.6304347826086957,4.41304347826087,2024-07-01,2023-07-01,0.003674097145204039,0.0,0.7758620689655172,15,45,0.0,-477.19126236098174,-0.42732897127044456
0.0,-0.0020989837523521715,0.3928625676418228,8,-379.75620466092755,-0.3601936143363916,219.626688787614,0.20938883122997398,0.005724933497556562,390.87894405862596,0.3721266728203641,0.06315674834547358,2599.9185604720647,2.5542036981818805,0.0,0.5604212589712121,56.04212589712121,53.81784837615365,-1.995532489398295e-05,219.6266887876141,0.20938883122997398,0.19737437754640108,False,4557.074455931131,16416.915650462288,12,2,7,-0.010413297370311282,239,1.041329737031128,1.0448028579413586,9.188868307860105,0.008679170098516948,0.0002008801400000043,1.0292891577838197,3.6025120522433682,1,11.389131389202447,4.182806511359922,3.3446066175144584,2025-01-01,2024-10-01,1812.364592806104,3,0.11859841194531152,11.859841194531153,724.9464130084328,54,0.5869565217391305,4.108695652173913,2024-10-01,2023-10-01,0.003535696545990193,0.0,0.7777777777777778,16,42,-0.003085471364424164,-456.4479693544709,-0.4207269951259877
0.0,-0.001194049006198653,0.4253890842004398,8,-461.83452069361465,-0.40161030554468163,430.39917419323393,0.39628871626322004,0.013280632937180247,567.6658964835182,0.5190424119259741,0.07964298269162073,2413.3286244892347,2.0949075857877717,0.0,1.0513333903464557,105.13333903464557,137.54532656576293,-1.1360970453880641e-05,430.3991741932338,0.39628871626322004,0.16705229060620083,False,2771.007124161688,22138.969962857213,6,1,19,-0.007643541344487585,170,0.7643541344487585,0.7655681119166999,184.55600978420682,0.1728325490153634,0.00530799665946177,1.2291543205366258,7.989503083488069,2,25.33899139914177,5.863389875511293,23.596804421545087,2025-04-01,2025-01-01,1479.955457339304,3,0.19367962838695543,19.367962838695544,591.9830405316892,45,0.5,3.5,2025-01-01,2024-01-01,0.002519733585589184,0.0,0.8666666666666667,17,39,0.0,-492.4899944185772,-0.41688397766354857
