alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0008928294293465675,0.25363680917564263,46,-148.7559824472793,-0.14490946045311218,1641.0251385810848,1.5854587181513164,0.5173504310059067,3207.0836194809035,3.099530874430192,0.20713487555025978,21689.341324597903,21.689341324597905,0.0,1.4426517621376087,144.26517621376087,249.0024254707144,-1.6862315481020938e-05,1641.0251385810848,1.5854587181513164,1.0,1041.291877130955,25656.668955847228,7,5,3,-0.005793725741467854,182,0.5793725741467853,0.6874560557946197,36.79220334543106,0.036956215022825145,0.0337225645849439,21.559358936152552,24.63926735560292,3,42.486265620988625,3.7375655578949196,46.62127226637957,2021-04-01,2021-01-01,63.51661829906907,3,0.2461537707871625,24.61537707871625,441.60557246215694,15,0.16666666666666666,2021-01-01,2020-01-01,0.0018683974610457026,0.0,0.5333333333333333,1,8,0.004009432352471531,-276.6937179674792,-0.2668266227397921
0.0,-0.0027124347363144436,0.6186976165644763,65,-242.19912688824166,-0.22299925306585902,331.55416884024527,0.34424162793956314,0.11831560178229894,1670.3118588733814,1.6678036836188816,0.04161742893332221,3897.345589516962,3.897345589516962,0.0,0.1398749547086957,13.987495470869572,9.81246048326974,-3.011108526907689e-05,331.5541688402452,0.34424162793956314,1.0,1695.393888217692,5010.935576620145,7,6,3,-0.014254829861193603,245,1.4254829861193603,1.3596436778713223,-212.44052239766287,-0.2018526543486725,-0.08331545083059641,6.896440463404792,2.9556173414591966,1,2.3259075840873096,2.7703159961725388,4.412727461354454,2021-07-01,2021-04-01,51.53430051614735,3,0.03315541688402445,3.315541688402445,274.5979243731586,10,0.10989010989010989,2021-04-01,2020-04-01,0.0049584551773067176,0.0,0.3,2,3,-0.013905010085764613,-371.9349744877155,-0.3333333333333333
0.0,-0.002023386976066911,0.29467362683233606,38,-123.7138855564339,-0.11925315245372925,795.3617683881104,0.8061057266830166,0.18981531851694017,2633.5130762771987,2.656823484956509,0.115341144855174,12242.501032304273,12.366162658893204,0.0,0.5643340933613192,56.43340933613192,104.00830051932057,-2.2316211991011464e-05,795.3617683881102,0.8061057266830166,1.0,1237.1388555643389,13167.565381385994,10,5,2,-0.005425856307078958,204,0.5425856307078958,0.5399718046024912,-46.833408241985275,-0.04573615786398133,-0.03731461787209773,21.287126052442055,10.643563026221027,2,21.98809892966826,3.220926684918529,17.47317112671284,2021-10-01,2021-07-01,65.0477364292362,3,0.11930426525821662,11.930426525821662,387.57148074512537,15,0.16304347826086957,2021-07-01,2020-07-01,0.0029111038406674605,0.0,0.3333333333333333,3,5,0.0,-333.33333333333337,-0.33333333333333337
0.0,-0.006148869807002924,0.6376803573552668,35,-150.7260231598598,-0.14957082227328367,3.4075501118860023,0.0055620360087392795,0.005556845292479932,542.8750565629963,0.5485270399958195,0.01304374095491001,1427.902992992976,1.449400430000631,0.0,0.0024373209379136007,0.24373209379136007,0.15949937712761192,-3.82581219531589e-05,3.407550111885982,0.0055620360087392795,1.0,2110.1643242380374,2171.500226251985,14,7,1,-0.015281068690089957,250,1.5281068690089958,1.5338453847699831,-102.77496462086269,-0.10249008976374846,-0.031034147772607247,3.601734094630917,1.029066884180262,2,0.040138489825478546,0.14713968754093476,0.09559343061246985,2022-01-01,2021-10-01,119.06520072726688,3,0.0006133590201396145,0.061335902013961455,596.135866477652,18,0.1956521739130435,2021-10-01,2020-10-01,0.007585500887918314,0.0,0.2222222222222222,4,4,-0.00823656194208544,-340.8127912753322,-0.3333333333333333
0.0,-0.005003112881491446,0.9110539934383847,19,-203.3701073117332,-0.20497444199973452,54.320700496324804,0.0584422414867989,0.011866259369953015,569.7023161124408,0.5852756084598657,0.022797135842169247,1833.119385901111,1.9091135884860098,0.0,0.0334820523908399,3.34820523908399,1.8057755921145386,-3.806954276505847e-05,54.320700496324775,0.0584422414867989,0.5415896487985212,2033.7010731173318,2848.511580562204,10,6,3,-0.018541646335817882,310,1.8541646335817883,1.8804801259664807,-104.74160600683264,-0.10370838576362408,-0.039113597945304106,2.801308037071447,1.4006540185357235,1,0.4394488454193282,1.1537039605867585,1.0513092545935123,2022-04-01,2022-01-01,89.3126458958566,3,0.008148105074448686,0.8148105074448686,447.6689488979543,15,0.16666666666666666,2022-01-01,2021-01-01,0.0075047068306868525,0.0,0.3333333333333333,5,5,-0.014298259258116564,-333.3333333333333,-0.3333333333333333
0.0,-0.005720858323016468,0.6130959567517473,17,-160.2539438178529,-0.16210018979907798,-86.82301790835555,-0.08823746560908585,-0.019114007318162426,157.94673512330226,0.15797161502422122,0.0022530110358873756,250.07547488787583,0.25117058843199347,0.0,-0.044538317384282045,-4.453831738428205,-3.945986325644458,-2.965939896119738e-05,-86.82301790835555,-0.08823746560908585,0.4076782449725777,1602.539438178529,473.84020536990676,10,8,3,-0.011286992328086198,532,1.1286992328086198,1.147087052918116,-92.92509178935913,-0.09417705383776884,-0.034486631445115074,0.9856027961647356,0.29568083884942065,1,1.0,-5.655714480919957,-1.5794237656410075,2022-07-01,2022-04-01,71.48918035826715,3,-0.011286992328086198,-1.1286992328086198,349.1592329073922,13,0.14285714285714285,2022-04-01,2021-04-01,0.0061079523565784,0.0,0.23076923076923078,6,3,-0.006736303149409539,-333.33333333333337,-0.33333333333333337
0.0,-0.00613331578109304,0.6926279107481782,23,-162.5301045034801,-0.1649997850243908,-48.334073190669685,-0.04948558355298888,0.0011754224490028015,271.41481448519943,0.27395418056693666,-0.0005781187820309563,812.5487979255179,0.816950024516679,0.0,-0.03596515002470768,-3.596515002470768,-2.814804932742484,-4.024354724830327e-05,-48.33407319066971,-0.04948558355298888,0.8209764918625678,2275.4214630487213,1357.074072425997,14,4,2,-0.012777137629095523,526,1.2777137629095523,1.2839022067003154,-137.6731296565986,-0.14154178201843376,-0.026901166171558234,1.669935642472856,0.5964055865974485,0,0.7187426615265504,-2.7318385639182536,-1.3234300164886912,2022-10-01,2022-07-01,128.12206507594323,3,-0.009183473906227155,-0.9183473906227155,636.9599938332343,19,0.20652173913043478,2022-07-01,2021-07-01,0.0068892701826904525,0.0,0.2631578947368421,7,5,-0.0033229034358893683,-333.33333333333337,-0.33333333333333337
0.0,-0.006283070892780496,0.6576962327382317,19,-192.28491127298474,-0.19421119838433293,-78.97975281544271,-0.08039126941088008,-0.019317424800814983,657.5037771585805,0.6594382689165634,0.0,737.8955310722546,0.7378955310722547,0.0,-0.04621266730404128,-4.621266730404128,-3.2381472230678683,-4.560367266379489e-05,-78.97975281544271,-0.08039126941088008,0.5226039783001808,2499.7038465488017,1315.007554317161,13,10,1,-0.014271329905827666,359,1.4271329905827665,1.4494157526129274,-174.0570887954282,-0.17921346819588904,-0.03391011515369099,3.4194247109963287,0.5260653401532813,0,0.8301232611460247,-3.178364439795614,-1.6894976644970656,2023-01-01,2022-10-01,121.33392321118016,3,-0.011846962922316451,-1.184696292231645,600.4440245458576,15,0.16304347826086957,2022-10-01,2021-10-01,0.007596101359269361,0.0,0.13333333333333333,8,2,-0.00843454992953907,-336.8846543692841,-0.3333333333333333
0.0,-0.0031337669139199853,0.6886517908200588,29,-165.82049825175423,-0.1598883058276508,93.27841699646096,0.09795723691883489,0.034172294714371935,818.7553796914635,0.8199247566089948,0.02310157979247962,2337.704985305152,2.3377049853051526,0.0,0.07389851710247575,7.389851710247575,5.146681273723829,-4.22972494825816e-05,93.27841699646095,0.09795723691883489,1.0,2321.4869755245586,4093.7768984573177,14,8,4,-0.0143584794107538,227,1.43584794107538,1.4248403826753875,-100.7410449780208,-0.09891825231660746,-0.03476245500607566,4.937600527821366,1.7634287599362024,2,1.2343158855703273,2.2276873730320186,2.2497090827660404,2023-04-01,2023-01-01,136.16568752936536,3,0.017722899229327887,1.7722899229327886,693.681787549572,19,0.2111111111111111,2023-01-01,2022-01-01,0.005242158752582348,0.0,0.2631578947368421,9,5,-0.009314750899473867,-356.7103831863849,-0.33333333333333337
0.0,-0.02058317328815192,1.9257227376701067,17,-195.81736192853788,-0.20190329495945422,-129.23656795664346,-0.13385681075996012,-0.022243830301675264,150.40276672531317,0.15193842287791517,0.0032617457764885227,330.9539106942377,0.33693955486172006,0.0,-0.12819154376544029,-12.819154376544029,-3.488831287857746,-7.706634704331841e-05,-129.23656795664346,-0.13385681075996012,0.829981718464351,4112.164600499295,752.0138336265659,21,10,2,-0.03674340579654512,538,3.6743405796545123,3.796159529136282,-142.26545027011338,-0.14203344329842227,-0.033449365705978854,0.7680767693122205,0.1828754212648144,1,0.9144908301311235,-9.456598998027856,-3.528881263635977,2023-07-01,2023-04-01,250.89943406639355,3,-0.033601507668727285,-3.3601507668727284,1240.24737521718,26,0.2857142857142857,2023-04-01,2022-04-01,0.023789308275064616,0.0,0.19230769230769232,10,5,-0.01536064184084629,-328.51691330605763,-0.33333333333333337
