entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,holding_bars,metadata
2020-09-27 22:00:00+00:00,2020-09-28 02:00:00+00:00,LONG,3.10673174,3.1515,321.88166977043215,1000.0,3.1015642857142858,3.275071428571429,signal_reversal,13.210082281516884,0.013210082281516884,1.2,4,{}
2020-10-04 16:00:00+00:00,2020-10-04 19:00:00+00:00,SHORT,2.46246104,2.4936728774999994,406.15144141440516,1000.1321008228151,2.4929249999999996,2.31945,stop_loss,-13.876891310804341,-0.013875058404172542,1.200158520987378,3,{}
2020-10-12 05:00:00+00:00,2020-10-12 09:00:00+00:00,LONG,2.48624565,2.5547,402.2101886471705,999.9933319097071,2.4977214285714284,2.6524571428571435,signal_reversal,26.33304502892783,0.02633322062122064,1.1999919982916485,4,{}
2020-10-18 21:00:00+00:00,2020-10-19 01:00:00+00:00,SHORT,2.2296309100000005,2.2178544425,448.6198401151499,1000.2566623599963,2.217189285714286,2.1155214285714288,stop_loss,4.082848972139388,0.004081801327377667,1.2003079948319955,4,{}
2020-10-19 03:00:00+00:00,2020-10-19 07:00:00+00:00,SHORT,2.16005179,2.1084,463.0895867777864,1000.2974908497177,2.1584785714285712,2.022642857142857,signal_reversal,22.719049098413226,0.022712292399248334,1.2003569890196613,4,{}
2020-10-20 01:00:00+00:00,2020-10-20 05:00:00+00:00,SHORT,2.05568311,2.08178149,486.7115347076534,1000.5246813407018,2.081157142857143,1.9741857142857142,stop_loss,-13.903012200792414,-0.013895721375071323,1.200629617608842,4,{}
2020-10-25 21:00:00+00:00,2020-10-26 00:00:00+00:00,SHORT,1.80025976,1.821996435,555.6896140469717,1000.3856512186939,1.82145,1.7022000000000002,stop_loss,-13.279307322876821,-0.013274188116052694,1.2004627814624325,3,{}
2020-12-01 05:00:00+00:00,2020-12-01 09:00:00+00:00,LONG,1.980594,2.0917,505.0267031736262,1000.252858145465,2.004682142857143,2.1409357142857144,signal_reversal,54.91119345303431,0.054897312220475225,1.2003034297745578,4,{}
2020-12-07 18:00:00+00:00,2020-12-07 22:00:00+00:00,SHORT,1.8775365700000002,1.8264,533.039934385936,1000.8019700799954,1.846682142857143,1.7543357142857143,signal_reversal,26.056871553425918,0.026035991467266154,1.2009623640959943,4,{}
2020-12-08 03:00:00+00:00,2020-12-08 07:00:00+00:00,SHORT,1.8133558300000001,1.7942,552.0496982633185,1001.0625387955297,1.8246964285714287,1.725407142857143,signal_reversal,9.373695124928844,0.009363745781764242,1.2012750465546356,4,{}
2020-12-20 19:00:00+00:00,2020-12-20 23:00:00+00:00,SHORT,1.60681781,1.5975934199999997,623.0676990982438,1001.156275746779,1.5971142857142855,1.4956714285714285,stop_loss,4.546031921988835,0.004540781526438392,1.2013875308961346,4,{}
2020-12-27 08:00:00+00:00,2020-12-27 12:00:00+00:00,SHORT,1.30770757,1.3180810199999997,765.6159213531193,1001.2017360659988,1.3176857142857141,1.2310285714285714,stop_loss,-9.143520562639463,-0.009132545653153686,1.2014420832791985,4,{}
2021-01-30 14:00:00+00:00,2021-01-30 17:00:00+00:00,LONG,3.9265776199999998,4.166192339999999,254.9574713005094,1001.1103008603725,3.8786785714285714,4.164942857142857,take_profit,59.89023073654706,0.05982380831070892,1.201332361032447,3,{}
2021-03-06 12:00:00+00:00,2021-03-06 15:00:00+00:00,SHORT,12.08117456,12.23494081,82.9148853195395,1001.709203167738,12.231271428571429,11.481957142857144,stop_loss,-13.951562028566954,-0.013927756662759482,1.2020510438012855,3,{}
2021-03-08 12:00:00+00:00,2021-03-08 15:00:00+00:00,SHORT,13.27091753,13.3720854225,75.47102039352757,1001.5696875474524,13.368075,12.48135,stop_loss,-8.837127703094607,-0.008823277913625877,1.201883625056943,3,{}
2021-03-16 05:00:00+00:00,2021-03-16 08:00:00+00:00,SHORT,13.50534718,13.675887249999999,74.15442956946046,1001.4813162704214,13.671785714285713,12.724728571428571,stop_loss,-13.848079189110326,-0.013827596145958502,1.2017775795245056,3,{}
2021-03-17 09:00:00+00:00,2021-03-17 12:00:00+00:00,SHORT,13.537137640000001,13.428162955,73.97005645563712,1001.3428354785303,13.424135714285715,12.637728571428573,stop_loss,6.859252199111147,0.006850053703967621,1.2016114025742364,3,{}
2021-03-18 17:00:00+00:00,2021-03-18 20:00:00+00:00,LONG,14.36710884,14.385932925,69.70166643496532,1001.4114280005215,14.39025,15.1908,stop_loss,0.11037638001283101,0.00011022081127355932,1.2016937136006256,3,{}
2021-03-20 11:00:00+00:00,2021-03-20 15:00:00+00:00,LONG,14.61658366,14.6881,68.51207881803492,1001.4125317643214,14.607942857142858,15.186514285714287,signal_reversal,3.6980380847402334,0.0036928218565678507,1.2016950381171856,4,{}
2021-03-21 09:00:00+00:00,2021-03-21 13:00:00+00:00,SHORT,13.96171023,13.8957,71.72828368786229,1001.4495121451689,14.058867857142857,13.222864285714287,signal_reversal,3.5330610891668233,0.0035279472867271967,1.2017394145742026,4,{}
2021-03-22 02:00:00+00:00,2021-03-22 05:00:00+00:00,LONG,14.320894979999998,15.397324955,69.93172173629476,1001.4848427560605,14.479496428571428,15.392707142857143,take_profit,74.07481966899957,0.07396499328451898,1.2017818113072725,3,{}
2021-03-24 16:00:00+00:00,2021-03-24 19:00:00+00:00,LONG,14.85415491,14.721500081785715,67.4710609270703,1002.2255909527505,14.725917857142857,15.585964285714287,stop_loss,-10.153032705859383,-0.010130486387009493,1.2026707091433004,3,{}
2021-05-01 10:00:00+00:00,2021-05-01 14:00:00+00:00,LONG,43.0399081,46.070531300000006,23.28360131014527,1002.124060625692,42.998642857142855,46.05671428571429,take_profit,69.36127343732599,0.06921425815683857,1.2025488727508302,4,{}
2021-05-07 03:00:00+00:00,2021-05-07 07:00:00+00:00,SHORT,42.5042449,42.251,23.593353457269984,1002.8176733600652,43.07142857142857,39.81214285714286,signal_reversal,4.771515228919048,0.004758108433541556,1.203381208032078,4,{}
2021-07-07 12:00:00+00:00,2021-07-07 15:00:00+00:00,LONG,36.9570838,36.318065596428575,27.135944868906417,1002.8653885123545,36.328964285714285,39.24207142857143,stop_loss,-18.543801208556626,-0.01849081783155804,1.2034384662148252,3,{}
2021-07-10 14:00:00+00:00,2021-07-10 18:00:00+00:00,SHORT,32.4882506,31.923,30.862848321548864,1002.6799505002689,33.23578571428571,30.734428571428573,signal_reversal,16.24202759086424,0.016198616101539255,1.2032159406003227,4,{}
2021-07-10 17:00:00+00:00,2021-07-10 21:00:00+00:00,SHORT,32.565227500000006,31.652,30.7948830013909,1002.8423707761776,32.70625,30.125500000000002,signal_reversal,26.91932317122145,0.02684302534044956,1.2034108449314131,4,{}
2021-07-12 16:00:00+00:00,2021-07-12 20:00:00+00:00,SHORT,31.0736751,30.475,32.28171630100779,1003.1115640078898,30.976464285714286,29.277071428571425,signal_reversal,18.122525857867927,0.018066311373642372,1.2037338768094676,4,{}
2021-07-13 12:00:00+00:00,2021-07-13 15:00:00+00:00,SHORT,30.1149628,29.985921649999998,33.315425156908,1003.2927892664685,29.97692857142857,27.883142857142857,stop_loss,3.095109427866663,0.003084951333229029,1.203951347119762,3,{}
2021-07-18 14:00:00+00:00,2021-07-18 18:00:00+00:00,SHORT,26.9329177,26.920323675,37.252693953791244,1003.3237403607473,26.91225,25.240499999999997,stop_loss,-0.734827129461424,-0.0007323928457999163,1.2039884884328966,4,{}
2021-07-19 09:00:00+00:00,2021-07-19 12:00:00+00:00,SHORT,25.5413353,24.10719424285714,39.28206494706847,1003.3163920894526,25.999285714285715,24.11442857142857,take_profit,55.13204247943591,0.05494980737294732,1.2039796705073431,3,{}
2021-07-29 18:00:00+00:00,2021-07-29 22:00:00+00:00,LONG,29.914971799999996,31.162,33.55736783660438,1003.8677125142469,29.651928571428574,32.13014285714286,signal_reversal,40.64234275500164,0.040485755491837125,1.2046412550170962,4,{}
2021-08-03 11:00:00+00:00,2021-08-03 15:00:00+00:00,LONG,33.8051385,34.92,29.707736175723614,1004.274135941797,33.47910714285714,36.15178571428571,signal_reversal,31.914882351341443,0.031779054352935245,1.2051289631301563,4,{}
