entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,slippage,holding_bars,metadata
2020-01-02 02:00:00+00:00,2020-01-02 06:00:00+00:00,SHORT,7176.60802,7150.24194,0.1393415938578738,1000.0,7209.4525,7088.155000000001,signal_reversal,1.6738916109841795,0.0016738916109841795,2.0,3.992682883075972,4,{}
2020-01-02 07:00:00+00:00,2020-01-02 10:00:00+00:00,SHORT,7121.76792,7169.740502142857,0.14041692317827031,1000.01673891611,7155.429642857142,7020.850714285714,stop_loss,-8.73619585924896,-0.008736049627247118,2.0000334778322197,4.01352838989127,3,{}
2020-01-02 16:00:00+00:00,2020-01-02 20:00:00+00:00,SHORT,7116.10926,6939.839832857142,0.14051630468606904,999.9293769575174,7115.486071428571,6925.987857142856,take_profit,22.76886977732967,0.02277047789775759,1.999858753915035,3.9502949268613845,4,{}
2020-01-03 01:00:00+00:00,2020-01-03 04:00:00+00:00,SHORT,6923.126,6979.8453985714295,0.1444661076015792,1000.1570656552907,6965.913571428572,6734.722857142857,stop_loss,-10.194344868427551,-0.010192743938421654,2.0003141313105814,4.01699961597092,3,{}
2020-01-03 04:00:00+00:00,2020-01-03 08:00:00+00:00,LONG,6965.94408,7246.0788,0.14356347262072858,1000.0551222066064,7098.504285714285,7433.561428571428,signal_reversal,38.21700296042226,0.03821489647100355,2.0001102444132126,4.080831907016599,4,{}
2020-01-03 09:00:00+00:00,2020-01-03 13:00:00+00:00,LONG,7275.16128,7334.17226,0.13751410501186997,1000.4372922362105,7236.975357142857,7571.309285714286,signal_reversal,6.11396751610094,0.006111295094203054,2.000874584472421,4.018027384623866,4,{}
2020-01-03 16:00:00+00:00,2020-01-03 20:00:00+00:00,LONG,7334.81034,7302.35602,0.13640413119548656,1000.4984319113714,7250.768571428572,7656.552857142857,signal_reversal,-6.427900186963022,-0.006424697912502509,2.000996863822743,3.9931381859385926,4,{}
2020-01-05 01:00:00+00:00,2020-01-05 05:00:00+00:00,LONG,7388.1768600000005,7444.20176,0.1354101521751473,1000.4341529095019,7386.7128571428575,7604.114285714286,signal_reversal,5.585471928778328,0.005583048032231246,2.000868305819004,4.016955705290984,4,{}
2020-01-06 02:00:00+00:00,2020-01-06 06:00:00+00:00,LONG,7437.906120000001,7504.96,0.13451231993081267,1000.4900076287896,7479.276071428571,7695.767857142857,signal_reversal,7.0185929439046735,0.007015155464210066,2.0009800152575794,4.020051334930676,4,{}
2020-01-06 22:00:00+00:00,2020-01-07 01:00:00+00:00,LONG,7593.57684,7869.29986,0.13176401775348712,1000.5601935582287,7626.41,7885.07,take_profit,34.32925251520867,0.034310032256156156,2.0011203871164573,4.075063141781646,3,{}
2020-01-07 18:00:00+00:00,2020-01-07 22:00:00+00:00,LONG,7953.75576,8033.4509,0.125840359735082,1000.9034860833807,7919.614285714285,8273.841428571428,signal_reversal,8.027058114570938,0.008019812325743303,2.0018069721667615,4.023727884878918,4,{}
2020-01-07 20:00:00+00:00,2020-01-07 23:00:00+00:00,LONG,8089.83738,8014.367714285713,0.12373348309067327,1000.9837566645265,8030.428571428571,8427.122857142858,stop_loss,-11.340092119846515,-0.011328947192543782,2.001967513329053,3.98523736589619,3,{}
2020-01-10 15:00:00+00:00,2020-01-10 19:00:00+00:00,LONG,7994.6073,7934.138137857144,0.125193185629434,1000.870355743328,7950.038214285715,8299.72357142857,stop_loss,-9.572067752493513,-0.009563743893068462,2.001740711486656,3.9883264408888586,4,{}
2020-01-14 00:00:00+00:00,2020-01-14 03:00:00+00:00,LONG,8126.5606800000005,8400.411935714286,0.12314860793801431,1000.7746350658031,8196.376785714287,8417.246428571429,take_profit,31.72285165315988,0.03169829704074587,2.001549270131606,4.0706985225075565,3,{}
2020-01-14 04:00:00+00:00,2020-01-14 08:00:00+00:00,LONG,8478.75366,8494.766420000002,0.11807063912060096,1001.0918635823347,8415.405357142858,8741.189285714287,signal_reversal,-0.11154691987970566,-0.00011142525869758156,2.0021837271646694,4.008172323180372,4,{}
2020-01-14 14:00:00+00:00,2020-01-14 18:00:00+00:00,LONG,8606.03772,8534.982612142858,0.11632423429735278,1001.0907481131358,8552.086785714286,8965.826428571429,stop_loss,-10.267612510624188,-0.010256425334043561,2.0021814962262714,3.987815019959662,4,{}
2020-01-14 17:00:00+00:00,2020-01-14 21:00:00+00:00,LONG,8694.574439999999,8607.252782142858,0.11512789716112083,1000.9880719880296,8624.501785714287,9071.04642857143,stop_loss,-12.055134989691561,-0.012043235406141507,2.001976143976059,3.983821692912035,4,{}
2020-01-17 05:00:00+00:00,2020-01-17 09:00:00+00:00,LONG,8832.90054,8951.062,0.11331130879439663,1000.8675206381328,8791.359642857144,9091.030714285715,signal_reversal,11.387294640380407,0.011377424489826685,2.0017350412762656,4.030317819305872,4,{}
2020-01-19 01:00:00+00:00,2020-01-19 05:00:00+00:00,LONG,8992.438979999999,9112.877719999999,0.11131367094186684,1000.9813935845366,9051.7225,9334.615,signal_reversal,11.404515485843937,0.011393334140811662,2.0019627871690733,4.0308082800303895,4,{}
2020-01-21 19:00:00+00:00,2020-01-21 22:00:00+00:00,SHORT,8616.7819,8616.851805,0.11617973512122838,1001.095438739395,8599.6525,8396.275,stop_loss,-2.0103124218624733,-0.0020081126574644174,2.00219087747879,4.004413983216034,3,{}
