allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,bb_width_lookback,bb_width_quantile,donchian_lookback,ema_fast,ema_slow,family,max_holding_bars,max_trend_strength,min_holding_bars,pullback_depth,pullback_rsi,range_lookback,rsi_high,rsi_low,trend_slope_bars,trend_slope_min,trial,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_rank_score,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,1.1937063387512696,2.060582726050879,20,2.0,100,0.2,80,14,50,channel_breakout,72,0.03058573912435524,4,0.030823232768744505,35.860279220798105,40,58.66416297149507,19.326828953267178,12,0.0027124574130772297,311,5.895280019413134,6,-951.5463031859692,-1.0,-0.2884283525777784,1130.2134063087108,1.2137784586469114,-0.6189509255415276,-282.4092537055364,-0.2884283525777784,0.1826086956521739,5,9.134175319823248,9.502750267579989,1.1877650120908756,0.5626255320430463,-69.90456134299208,-3.438081483508993,-238398563776242.8,1489.2154215089445,-7.907459103755042,2973.8785198183673,28,0.05415860735009671,0.32142857142857145,0.2,0.0,20,0.6265363185053964,4.0,-0.3000636458967702,0.6815039690231994,-1.003133968108347,-1.0,0.0,-3.5402447469217733,3,3,1,-65.11084001591323,45,11
True,False,1.173217811903522,2.0669245366230955,80,1.5,50,0.15,8,10,80,channel_breakout,12,0.043024213573786385,5,0.026122444481695258,44.42902884219467,30,61.86465866400238,34.00499514416665,18,0.007398745746327456,108,7.467392100672866,6,-909.3651256802788,-0.9566040397558133,-0.44131126764998546,934.1890737295339,0.9757438556410414,-0.6401871368961767,-417.75067250432875,-0.44131126764998546,0.20096618357487922,9,14.099485702607787,15.078999627894936,1.0272981087004902,0.37356294861836004,-350071.6335922153,-5.847178863026398,-4.892051048205972,1671.1624006174386,-12.532520175129843,3320.5719225424536,30,0.058027079303675046,0.26666666666666666,0.2,0.001,200,0.21564120445134113,,,,,,,,,,2,-999967,,
True,True,2.1721906645556506,1.8265587649874833,30,1.5,100,0.1,80,80,80,range_reversion,168,0.06318495078410716,1,0.03382098383159784,47.69543964456868,120,78.8595508109989,27.645654614888848,6,0.02451529643994322,617,5.454260504060943,13,-956.1377099621232,-1.0,-0.32656720239063736,1036.114699451835,1.1044774925292582,-0.6405346056649261,-318.61693894965657,-0.32656720239063736,0.3140096618357488,5,8.891889621165086,9.211528948616602,1.083645889767155,0.5099510069492494,-350040.81786651944,-3.78519343595355,-86968856163248.0,777.4567281861948,-7.965423473741408,1557.9721899339847,25,0.048355899419729204,0.32,0.12,0.0,75,0.01417301563050446,,,,,,,,,,3,-999968,,
True,True,1.0133616543127884,3.9069656786691787,30,2.0,200,0.2,55,80,100,range_reversion,18,0.014713234393512459,1,0.009754720540031906,34.485104534703794,20,63.98097877292652,41.017843558200326,48,0.022000600900122312,547,5.325939514230398,5,-955.678446328623,-1.0,-0.20915122482697898,1529.3386181104495,1.63616258391007,-0.516751600935107,-210.1733269969012,-0.20915122482697898,0.15555555555555556,7,8.702204814665558,8.956441677376311,1.6002648422025474,0.6858277895153776,-350023.27269538236,-2.1936104273549213,-110633011675371.61,1909.2809502801,-6.30519980990702,3819.429027986105,30,0.058027079303675046,0.3,0.12,0.003,150,0.23106607971527382,,,,,,,,,,4,-999970,,
True,True,2.4266724427448185,4.761149496406013,55,1.5,50,0.15,16,10,50,channel_breakout,72,0.02877017286389053,3,0.00516405741834074,36.70021689794001,80,68.28751509071645,34.54278691253463,6,0.006149600010000406,564,2.2758240161180177,27,-936.1709748802386,-0.9302401883217783,0.1463147047909476,1647.3645089453362,1.6534915551487643,0.388187129800122,140.30214338041765,0.1463147047909476,0.6280193236714976,5,6.0983635188941925,6.239799085501135,1.7596833838563284,1.2569167027545203,-349962.40339908376,1.3396202638656967,1.154596153066186,734.9673378240324,3.367251441130022,1492.001285660773,24,0.04642166344294004,0.4166666666666667,0.12,0.0,10,0.4849129817704479,,,,,,,,,,5,-999970,,
True,False,0.758320752746396,5.547757674008967,20,1.5,100,0.15,20,50,80,range_reversion,36,0.07515593740386305,4,0.02751543824943131,36.99609443812699,40,70.1092853054561,35.840318678338946,3,0.015001888154364552,420,1.6614796971438939,8,-1053.966638496383,-1.0,0.5977810152090421,2268.5709482362554,2.1955620304180843,1.9980214009544814,607.3021548699362,0.5977810152090421,0.10917874396135266,3,2.9701000000000097,3.0,2.1524124819288963,2.152412481928896,-349883.6180285363,3.1137448767219698,0.0,999.9525931432122,8.502230168179086,2018.9556363626602,14,0.027079303675048357,0.5,0.2,0.001,75,1.692636517002554,,,,,,,,,,6,-999974,,
True,False,4.3149267041434065,11.199021066568436,20,1.5,200,0.25,80,80,80,range_reversion,36,0.00491429553946844,5,0.03255594154566718,56.46264411129782,120,70.2064987178779,36.96296517706692,3,0.00914149388723944,312,0.9992759865228181,17,-734.5516051843133,-0.7336381085138957,-0.02539113871558492,414.9550617697516,0.41726321740835925,-0.12480344354238747,-27.162887058734896,-0.02539113871558492,0.21835748792270532,2,1.9999435848729836,2.0078099133000973,0.5649093390322539,0.9038549424516062,-349981.23936258006,-0.36747838896500645,-0.06525341193522252,214.87208591671606,-0.3531175317635352,429.46884583534086,13,0.025145067698259187,0.6153846153846154,0.12,0.002,200,0.2855956798281176,,,,,,,,,,7,-999975,,
True,True,3.537486313919166,11.364064559343392,30,2.5,300,0.3,24,10,300,channel_breakout,18,0.06623510654561567,1,0.02387664437697196,35.321364617222905,20,70.38625123346858,39.83438598479116,24,0.019867218927304996,155,2.104611972039902,12,-854.532417243286,-0.8438651015305643,-0.022553560640623693,1451.8460209904347,1.4558072129612696,-0.07886394556355356,-30.82583215981424,-0.022553560640623693,0.16328502415458937,4,3.8684725211816073,3.9098107642447726,1.6989946685394068,0.9438859269663373,-349985.20323564816,-0.15718570872833246,-0.08646515109443964,305.6676917485723,-0.4315616502373887,611.0855363464799,14,0.027079303675048357,0.35714285714285715,0.2,0.003,200,0.03596025467858308,,,,,,,,,,8,-999976,,
True,False,1.2798126667940333,5.756519962299107,20,1.5,100,0.15,12,10,50,ema_momentum,24,0.07190569216971764,2,0.009635450076718224,34.59208445750937,40,64.7882877833907,24.832948807876576,48,0.012771505818815108,219,1.1323038080642036,13,-1005.0367662339502,-1.0,0.17158039317428828,1333.535814566848,1.3431607863485766,0.5817145742660783,164.24952416644896,0.17158039317428828,0.13140096618357489,2,1.9900000000000049,2.0,1.3268527673508321,1.326852767350832,-349950.17329747207,0.9925328137571371,0.0,546.605510624377,1.6424952416644953,1097.6023695658175,10,0.019342359767891684,0.5,0.2,0.003,50,0.2221864124509178,,,,,,,,,,9,-999978,,
True,True,2.2163911009406645,8.689153528554074,30,1.8,150,0.15,10,10,300,channel_breakout,24,0.06386910329650092,2,0.03211882058274938,56.72984004576719,20,67.06026611319089,26.60142948379996,18,0.015735408807492413,261,3.328692959665358,11,-921.3567881109557,-0.912077221563856,-0.03931805015885919,2770.7236454938475,2.7971492569073804,-0.10816013547386671,-52.63198020394316,-0.03931805015885919,0.18937198067632852,6,5.85198505989999,6.0,3.0072211777748135,0.9252988239307118,-349994.21218954044,-0.23629772467904295,-0.22034983363123076,558.3164236662915,-0.8947436634670158,1115.9631109964714,17,0.03288201160541586,0.23529411764705882,0.12,0.0005,10,0.47155378111565716,,,,,,,,,,10,-999980,,
