allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,bb_width_lookback,bb_width_quantile,donchian_lookback,ema_fast,ema_slow,family,max_holding_bars,max_trend_strength,min_holding_bars,pullback_depth,pullback_rsi,range_lookback,rsi_high,rsi_low,trend_slope_bars,trend_slope_min,trial,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_rank_score,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,1.1937063387512696,2.060582726050879,20,2.0,100,0.2,80,14,50,channel_breakout,72,0.03058573912435524,4,0.030823232768744505,35.860279220798105,40,58.66416297149507,19.326828953267178,12,0.0027124574130772297,311,5.895280019413134,6,-951.5463031859692,-1.0,-0.2884283525777784,1130.2134063087108,1.2137784586469114,-0.6189509255415276,-282.4092537055364,-0.2884283525777784,0.1826086956521739,5,9.134175319823248,9.502750267579989,1.1877650120908756,0.5626255320430463,-69.90456134299208,-3.438081483508993,-238398563776242.8,1489.2154215089445,-7.907459103755042,2973.8785198183673,28,0.05415860735009671,0.32142857142857145,0.2,0.0,20,0.6265363185053964,4.0,-0.3000636458967702,0.6815039690231994,-1.003133968108347,-1.0,0.0,-3.5402447469217733,3,3,1,-65.11084001591323,45,11
True,False,0.758320752746396,5.547757674008967,20,1.5,100,0.15,20,50,80,range_reversion,36,0.07515593740386305,4,0.02751543824943131,36.99609443812699,40,70.1092853054561,35.840318678338946,3,0.015001888154364552,420,1.6614796971438939,8,-1053.966638496383,-1.0,0.5977810152090421,2268.5709482362554,2.1955620304180843,1.9980214009544814,607.3021548699362,0.5977810152090421,0.10917874396135266,3,2.9701000000000097,3.0,2.1524124819288963,2.152412481928896,-349883.6180285363,3.1137448767219698,0.0,999.9525931432122,8.502230168179086,2018.9556363626602,14,0.027079303675048357,0.5,0.2,0.001,75,1.692636517002554,,,,,,,,,,6,-999974,,
True,False,4.4953918936848645,3.9875554172393217,40,2.0,300,0.15,12,10,80,ema_momentum,24,0.055434731020230894,2,0.0177150551630403,46.637249079029196,20,62.273064026557996,40.33847392085684,18,0.016054637810738053,601,0.4758248339904995,16,-706.7196118356593,-0.7002147200162123,0.17538700144741348,552.2273465059541,0.5506448820746817,1.2299774721088406,174.54325900346998,0.17538700144741348,0.1565217391304348,1,1.0000000000000038,1.0,0.7813952482110672,1.823255579159157,-349942.1884482431,1.9564951609130203,0.2540456856560665,180.12885702894167,1.7454325900346883,364.11799566977857,10,0.019342359767891684,0.7,0.12,0.003,200,0.4060949204776823,,,,,,,,,,52,-999992,,
True,False,1.2798126667940333,5.756519962299107,20,1.5,100,0.15,12,10,50,ema_momentum,24,0.07190569216971764,2,0.009635450076718224,34.59208445750937,40,64.7882877833907,24.832948807876576,48,0.012771505818815108,219,1.1323038080642036,13,-1005.0367662339502,-1.0,0.17158039317428828,1333.535814566848,1.3431607863485766,0.5817145742660783,164.24952416644896,0.17158039317428828,0.13140096618357489,2,1.9900000000000049,2.0,1.3268527673508321,1.326852767350832,-349950.17329747207,0.9925328137571371,0.0,546.605510624377,1.6424952416644953,1097.6023695658175,10,0.019342359767891684,0.5,0.2,0.003,50,0.2221864124509178,,,,,,,,,,9,-999978,,
True,True,2.4266724427448185,4.761149496406013,55,1.5,50,0.15,16,10,50,channel_breakout,72,0.02877017286389053,3,0.00516405741834074,36.70021689794001,80,68.28751509071645,34.54278691253463,6,0.006149600010000406,564,2.2758240161180177,27,-936.1709748802386,-0.9302401883217783,0.1463147047909476,1647.3645089453362,1.6534915551487643,0.388187129800122,140.30214338041765,0.1463147047909476,0.6280193236714976,5,6.0983635188941925,6.239799085501135,1.7596833838563284,1.2569167027545203,-349962.40339908376,1.3396202638656967,1.154596153066186,734.9673378240324,3.367251441130022,1492.001285660773,24,0.04642166344294004,0.4166666666666667,0.12,0.0,10,0.4849129817704479,,,,,,,,,,5,-999970,,
True,False,0.8886669066708413,6.60662964844733,14,1.5,200,0.1,120,80,50,range_reversion,12,0.03845431419879214,1,0.014694414885671636,45.53049459948049,30,68.99313762938095,40.774014778184146,36,0.008970084508919144,277,1.5066479917176212,3,-1011.0848049567354,-1.0,0.1223778146977734,1985.136731229907,1.993007505860729,0.4270261866768675,112.49827111325544,0.1223778146977734,0.06086956521739131,3,2.970099999999994,3.0,1.9633731231030136,1.1780238738618078,-349963.30418475904,0.7987849042392705,27459922592466.664,1102.2080430608905,1.7999723378121126,2210.2408965686354,16,0.030947775628626693,0.375,0.12,0.002,10,1.709235307075835,,,,,,,,,,15,-999983,,
True,True,4.353019931227725,9.732218310650321,20,2.5,100,0.15,10,30,400,squeeze_breakout,18,0.04543767183742816,4,0.030577729197726992,50.970336306847116,20,72.16634635973884,22.079259065305415,3,0.017230940089437347,45,2.442992436888986,14,-671.5939859316559,-0.6522419250876994,0.0723312091318439,808.298897007513,0.7969043433513874,0.1977363813937367,68.35245553792856,0.0723312091318439,0.23091787439613526,4,3.9011518965402634,3.952212229994691,1.203552911341539,1.203552911341539,-349972.2297272523,0.7475966275877751,0.21171136653472938,328.7324710181879,1.0936392886068498,660.3180163147314,16,0.030947775628626693,0.5,0.2,0.0,200,0.4892145515065886,,,,,,,,,,20,-999986,,
True,True,2.061302612046617,4.3453499629034456,30,2.5,50,0.1,24,50,100,range_reversion,96,0.04713684903791724,5,0.006906323501103829,56.70770587786693,20,59.943100888323656,37.61426082703857,36,0.010737756466041987,419,1.106364903170579,10,-1005.9327287381458,-1.0,0.030712498444092674,1056.6949360424892,1.0614249968881853,0.10596497458940904,25.381103652171703,0.030712498444092674,0.12077294685990338,2,2.0297155405138674,2.03083022914985,1.0504628250519497,1.0504628250519497,-349977.2323192585,0.2480692711149214,6115116481921.943,487.5005173209846,0.30457324382607476,975.0525326043162,12,0.02321083172147002,0.5,0.08,0.002,200,0.26386074495973916,,,,,,,,,,40,-999991,,
True,False,1.1338015415389888,6.105303200067584,30,1.5,100,0.25,80,20,200,channel_breakout,24,0.05497038528464358,2,0.03216145060768853,41.027937176248784,55,64.72332717586401,28.343581968424946,12,0.01780010652073951,66,1.875,7,-1006.2926880610796,-1.0,0.0480105910465663,4157.803509681487,4.240052955232832,0.06307256481579965,26.52655148743372,0.0480105910465663,0.06763285024154589,3,2.9701000000000057,3.0,4.1318033600072415,1.0329508400018104,-349978.62971227436,0.1750213911195204,0.0,553.62178919474,0.2652655148743215,1108.8890641030898,10,0.019342359767891684,0.2,0.12,0.002,20,0.5159217292594382,,,,,,,,,,57,-999993,,
True,False,4.3149267041434065,11.199021066568436,20,1.5,200,0.25,80,80,80,range_reversion,36,0.00491429553946844,5,0.03255594154566718,56.46264411129782,120,70.2064987178779,36.96296517706692,3,0.00914149388723944,312,0.9992759865228181,17,-734.5516051843133,-0.7336381085138957,-0.02539113871558492,414.9550617697516,0.41726321740835925,-0.12480344354238747,-27.162887058734896,-0.02539113871558492,0.21835748792270532,2,1.9999435848729836,2.0078099133000973,0.5649093390322539,0.9038549424516062,-349981.23936258006,-0.36747838896500645,-0.06525341193522252,214.87208591671606,-0.3531175317635352,429.46884583534086,13,0.025145067698259187,0.6153846153846154,0.12,0.002,200,0.2855956798281176,,,,,,,,,,7,-999975,,
