alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0017965640211156685,0.2206443049631844,67,-315.0765445141024,-0.2942038924407796,2613.2709935387174,2.530861848646458,0.7479181705090171,4286.612443854615,4.145185129267736,0.2334416112017823,23021.137000909297,23.0211370009093,0.0,1.7882765963927376,178.82765963927375,488.75035342652706,-2.1150536085539206e-05,2613.2709935387174,2.530861848646458,1.0,1260.3061780564096,30006.2871069823,4,3,4,-0.0036588753007655186,276,0.36588753007655184,0.337072632247966,200.80935211446666,0.19194691315180823,0.05842389475663658,13.604987481582437,23.808728092769265,2,78.56507414426386,4.045821767299445,42.10106732833543,2021-04-01,2021-01-01,95.7927925521975,3,0.2874598092892587,28.745980928925867,249.38549718422468,11,0.12222222222222222,2021-01-01,2020-01-01,0.002525222830568449,0.0,0.6363636363636364,1,7,0.0,-360.16613617101314,-0.33333333333333337
0.0,-0.0030234378824544306,0.529589343091589,57,-230.3073037870173,-0.21456663579075305,361.8249700445335,0.37070897486134996,0.08717903615980593,2138.2217915391852,2.126535806817659,0.04861874452476078,4201.354605362343,4.201354605362344,0.0,0.18601043698259634,18.601043698259634,13.271842917444374,-3.677586291711299e-05,361.8249700445333,0.37070897486134996,1.0,2072.765734083155,6414.665374617556,9,6,3,-0.01401541881859573,245,1.4015418818595728,1.3384249501882826,-176.25272516142638,-0.16597937892904793,-0.053316776280204446,9.284211817774402,3.0947372725914684,1,3.0979449824029186,3.227050919913145,5.473497423897576,2021-07-01,2021-04-01,86.22003438071995,3,0.04341899640534408,4.3418996405344075,181.31474584895355,12,0.13186813186813187,2021-04-01,2020-04-01,0.004959894651021531,0.0,0.25,2,3,-0.013721257565114775,-375.0312521958133,-0.3333333333333333
0.0,-0.003718915325499394,0.42372639267541434,57,-240.43728522847337,-0.22743535634582432,1503.318118852454,1.5255046639301626,0.3267896624952194,4554.890075994077,4.59314969941314,0.13645738678487107,13244.703985291238,13.378488874031556,0.0,0.8359516381376575,83.59516381376575,99.25891680836044,-2.975992485800207e-05,1503.318118852454,1.5255046639301626,1.0,1683.0609965993135,18219.560303976305,7,4,2,-0.008421929888189617,283,0.8421929888189618,0.8257842156389308,-112.99622198493438,-0.09959661211517323,-0.030077460527451,18.94419191959281,10.825252525481604,2,19.635047461706762,4.004420616679264,17.134350580025338,2021-10-01,2021-07-01,106.6844512567973,3,0.16536499307376987,16.536499307376985,246.72282965721553,11,0.11956521739130435,2021-07-01,2020-07-01,0.004885097544382844,0.0,0.36363636363636365,3,4,0.0,-362.10326167238054,-0.3333333333333333
0.0,-0.0055292174399324415,0.6835110764202733,37,-178.44101900593807,-0.17468236439579793,115.94963545738563,0.12029292165310958,0.026786999346605625,1391.6424714651214,1.3985191611983752,0.020054231567945946,1578.8325762540667,1.5994626454538285,0.0,0.07570725168149472,7.5707251681494725,4.1561359633135435,-4.127206689161288e-05,115.9496354573856,0.12029292165310958,1.0,2319.733247077195,4174.927414395364,13,7,2,-0.018215778393625013,250,1.8215778393625013,1.8390160276922582,-128.89491775527483,-0.12733226985866117,-0.029811498728439967,7.7988933218253536,1.7997446127289278,1,1.0184545108253158,2.4157707492013203,1.7463583349913192,2022-01-01,2021-10-01,157.71447566033248,3,0.018551941673181718,1.8551941673181718,319.4640980975862,16,0.17391304347826086,2021-10-01,2020-10-01,0.00752619756524002,0.0,0.1875,4,3,-0.012576928412781907,-348.87831704901816,-0.33333333333333337
0.0,-0.009225333823080824,1.481745724377403,21,-249.576867809503,-0.25222157566297154,39.620548806774586,0.0453446754871299,-0.004454334020917141,1100.0110763997925,1.1364209297041683,0.033931879638285256,2074.1735760767824,2.157107683852996,0.0,0.0227027440640426,2.27027440640426,0.8269539729856666,-5.1547460287956756e-05,39.62054880677462,0.0453446754871299,0.5656192236598891,2745.345545904533,3300.0332291993773,11,6,1,-0.027453455459045362,310,2.745345545904536,2.774437332292687,-247.02788323071562,-0.25387729504478174,-0.046865014948890824,4.4075041331130445,1.202046581758103,1,0.20204658175810394,0.5796584178823874,0.4932180855357187,2022-04-01,2022-01-01,126.83980430622329,3,0.005546876832948474,0.5546876832948474,255.04640988323848,14,0.15555555555555556,2022-01-01,2021-01-01,0.013946855603678882,0.0,0.21428571428571427,5,3,-0.019545440921158286,-333.33333333333337,-0.33333333333333337
0.0,-0.014844080675120485,1.4609471977263102,16,-244.413795672432,-0.24672863595089473,-244.413795672432,-0.24672863595089473,-0.05291140952377035,0.0,0.0,0.0,-76.31886763140902,-0.07730575278226434,0.0,-0.08540751715766537,-8.540751715766536,-3.8826466822469703,-4.065780607116821e-05,-244.413795672432,-0.24672863595089473,0.26691042047531993,2199.7241610518886,0.0,9,9,0,-0.021997241610518685,511,2.1997241610518685,2.2205577235580525,-324.5482407974556,-0.33333333333333326,-0.05658029457763431,0.0,0.0,0,1.0,-7.956700641617615,-1.6609493509807836,2022-07-01,2022-04-01,86.07603979382728,3,-0.021997241610518685,-2.1997241610518685,167.91700042065634,9,0.0989010989010989,2022-04-01,2021-04-01,0.01553812053768692,0.0,0.0,6,0,-0.005669196115992925,-333.3333333333333,-0.33333333333333337
0.0,-0.006592684935913158,0.9604329218606394,31,-215.01377480105504,-0.21546768312773085,6.126069728996555,0.0077605021556557685,0.00577567431545763,724.8305644516643,0.7332521043266623,0.02327131634499824,2572.663989437987,2.598650494381805,0.0,0.0041409965316390185,0.41409965316390185,0.28855081744315164,-5.081196988269804e-05,6.126069728996583,0.0077605021556557685,0.9602169981916817,2795.1790724137154,2899.322257806657,13,4,2,-0.014351012997753335,259,1.4351012997753334,1.453512722395036,-134.04758290554238,-0.13631475464311446,-0.0325488565783619,3.371088969171047,1.0372581443603222,1,0.07256852558720855,0.16670759681858888,0.07573270681676121,2022-10-01,2022-07-01,164.44905086685267,3,0.0010414318539298255,0.10414318539298255,329.43767832588594,17,0.18478260869565216,2022-07-01,2021-07-01,0.00823789929058916,0.0,0.23529411764705882,7,4,-0.012619732793811012,-355.72663989437984,-0.33333333333333337
0.0,-0.014347328921907642,1.5463223550974188,16,-203.0293667860103,-0.20572963024715613,-189.17403164037893,-0.19169302755385806,-0.030462130914692,4.800660398460374,0.004819410152315661,0.0,4.800660398460374,0.004819410152315661,0.0,-0.10799673676820842,-10.799673676820841,-3.8059042188732857,-5.208334996211411e-05,-189.17403164037893,-0.19169302755385806,0.45750452079566006,2842.4111350041444,4.800660398460374,14,13,1,-0.028376104746056955,548,2.8376104746056954,2.8753954133078707,-160.91776176950702,-0.16510861406554134,-0.028084039356463468,0.023645152789744908,0.001688939484981779,0,1.0,-11.257960105828664,-4.61577575595903,2023-01-01,2022-10-01,211.96605942079853,3,-0.028376104746056955,-2.8376104746056954,418.6720021215796,15,0.16304347826086957,2022-10-01,2021-10-01,0.016969047773681908,0.0,0.06666666666666667,8,1,-0.012449135242569076,-333.33333333333326,-0.33333333333333337
0.0,-0.004901697006785208,1.1472930876564793,37,-247.80481222153173,-0.2298025153419715,485.45736862829534,0.4937468518135268,0.052697235819780586,2868.559456390233,2.845282295068896,0.09596826736261699,4692.060603509375,4.6920606035093755,0.0,0.3796378496300037,37.96378496300037,19.289730519121427,-5.5806233816352755e-05,485.4573686282953,0.4937468518135268,1.0,3221.4625588799126,11474.237825560933,13,8,2,-0.019680827021076226,175,1.9680827021076226,2.007438403854789,-179.8170835562895,-0.16461587275435668,-0.030654180772003443,11.57588277109731,3.5618100834145565,2,4.193307150072071,4.321634109032747,5.809251774882309,2023-04-01,2023-01-01,236.1146679156497,3,0.08252775266681056,8.252775266681056,489.2430282323455,17,0.18888888888888888,2023-01-01,2022-01-01,0.007972823668430206,0.0,0.23529411764705882,9,4,-0.019680827021076208,-380.25393936842704,-0.33333333333333337
0.0,-0.027367489863471046,2.2182365314712014,14,-248.11561943652674,-0.2543299453777023,-160.99174384927827,-0.16514926172044367,-0.022441160281297667,448.87538526146096,0.45911552388036675,0.009447071873841972,866.8571932146544,0.8874082274578841,0.0,-0.14628540973500026,-14.628540973500026,-3.0709597776283006,-9.78342765142405e-05,-160.9917438492783,-0.16514926172044367,0.6563071297989032,5210.428008167061,1346.6261557843832,21,10,1,-0.04763507838841717,538,4.763507838841717,4.8867090261001875,-256.4768838595342,-0.2591556590667775,-0.035459260684401944,1.8091379586696792,0.2584482798099542,1,0.8111253267764483,-7.89996570434703,-4.897200384223324,2023-07-01,2023-04-01,350.5129559978827,3,-0.03863801852382661,-3.863801852382661,693.9880569996413,24,0.26373626373626374,2023-04-01,2022-04-01,0.031095432516678755,0.0,0.125,10,3,-0.022988292208570793,-333.33333333333337,-0.33333333333333337
0.0,-0.009609176006548089,1.0819956087459583,23,-233.01436676259442,-0.23438928943601295,-74.77376248327052,-0.07554370532141153,0.002514577543866664,439.50820142453233,0.44070444305104306,0.00790046427686586,813.5519183752878,0.8135519183752877,0.0,-0.049521455196374964,-4.952145519637496,-2.4215354280260564,-5.327049834295627e-05,-74.77376248327046,-0.07554370532141153,0.7160940325497287,3029.186767913728,1758.0328056981293,13,6,1,-0.02045043596027128,518,2.045043596027128,2.0582971223301008,-162.84616436721365,-0.1636243152849879,-0.020573670065318645,1.886184991641838,0.5803646128128731,2,0.6215779285512776,-2.8958618792204813,-2.047178801755589,2023-10-01,2023-07-01,311.6617323149729,3,-0.012711539622155979,-1.2711539622155978,621.4031278137375,17,0.18478260869565216,2023-07-01,2022-07-01,0.010768855536326864,0.0,0.23529411764705882,11,4,-0.010650956135679124,-340.2482607636482,-0.3333333333333333
0.0,-0.0017111789665618655,0.33333333333333276,144,-343.4950441328068,-0.3333333333333333,3917.0958230054157,3.925939649735767,0.4705221484193551,6757.489734430898,6.765454971781833,0.20340270103638147,14399.081433291842,14.399081433291842,0.0,1.0341917156352678,103.41917156352677,310.25751469058486,-1.142176092495511e-05,3917.095823005416,3.925939649735767,1.0,686.9900882656136,20272.469203292694,2,1,1,-0.003333333333333285,283,0.3333333333333285,0.33333333333333337,2365.67549322803,2.3895712052808378,0.19802287957879214,19.67274302746046,29.50911454119069,1,58.75643734508213,3.605893066521012,99.9350593229635,2024-01-01,2023-10-01,101.77234763612007,3,0.1958547911502709,19.58547911502709,242.9989191990921,5,0.05434782608695652,2023-10-01,2022-10-01,0.002387860684945565,0.0,0.6,12,3,-0.0029486351753920115,-353.6567549322802,-0.33333333333333337
0.0,-0.011295161003140748,1.4833349759086407,39,-162.13975976624573,-0.16388373684190322,780.1642477563885,0.8011541431756752,0.08459216563891615,3795.5370718288177,3.8892753592319265,0.10681300195433052,7357.425873178513,7.454163692424013,0.0,0.8385269289300099,83.85269289300099,34.907556839205114,-4.715575994246897e-05,780.1642477563885,0.8011541431756752,1.0,2594.2361562599317,18977.68535914409,16,8,1,-0.024021358263270086,377,2.4021358263270085,2.438117161782355,-90.52218932359263,-0.09140733140174608,-0.01639336516839727,23.409045858343333,7.315326830732292,2,6.820367534310211,4.060473648595762,11.902945798348455,2024-04-01,2024-01-01,275.3662488753244,3,0.16383449202884162,16.38344920288416,584.1191003923782,21,0.23076923076923078,2024-01-01,2023-01-01,0.01483799676715017,0.0,0.23809523809523808,13,5,-0.008016703416241389,-333.33333333333326,-0.3333333333333333
