allow_long,allow_short,atr_stop_mult,atr_tp_mult,break_even_atr,channel_lookback,deploy_score,ema_fast,ema_slow,exit_on_flat_signal,family,funding_abs_max,funding_z_extreme,max_holding_bars,min_holding_bars,move_stop_after_partial,oi_change_min,oi_z_min,partial_exit_atr,partial_exit_fraction,pullback_atr,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,taker_extreme,taker_min,top_lsr_min,trail_atr_mult,trial,use_break_even,use_partial_exit,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_min,vwap_lookback,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,3.0,8.0,0.75,36,354.9798770768428,8,300,True,flow_breakout,0.00025,0.75,48,12,True,-0.005,0.0,1.5,0.25,0.25,58.146439419887514,42.31499275737644,24,0.001,0.0,-0.005131306973208823,0.6737489035899563,12,-437.23365453070784,-0.4201750924050442,77.04436549863478,0.07484013280890264,0.0030827112715895327,334.18337551330603,0.32234774541587613,0.033244072991834406,1512.1141024950773,1.418431593952109,0.0,0.06127953312522161,6.127953312522161,3.6222031176632017,-1.2947334991397723e-05,77.0443654986347,0.07484013280890264,0.11048432589249738,16614.8788721669,25397.93653901125,38,3,10,-0.016917751747934827,2399,1.6917751747934826,1.7014821363506667,108.80338185983899,0.10453220757793201,0.00493306000000008,False,0.7643130213112075,1.5286260426224143,11,5.191622266189401,1.2500229287121165,0.4113263968815067,4874.673150788391,17,0.0878305766684431,8.78305766684431,24374.316555126028,114,0.2205029013539652,1.5435203094777563,0.006546950059380889,0.0,0.6666666666666666,76,-0.007778717220537468,-572.4960954030945,-0.5379355460290096,1.25,0.95,1.0,1.5,2352,True,True,True,0.0,-0.002827676312908573,0.5031287383383294,12,-460.2811623837805,-0.4028642086939583,242.32078938167146,0.21570499078706393,0.008006081030605747,493.25005786933286,0.4366225620302862,0.05019983489556412,2247.2951719322796,1.8421409193450948,0.0,0.18806561222215046,18.806561222215045,12.874874971156062,-9.806821049025264e-06,242.32078938167137,0.21570499078706393,0.11048432589249738,13808.434871513415,41433.00486102396,30,2,10,-0.01460717969250024,1200,1.460717969250024,1.4675995213427537,67.56161740161565,0.05675493517350283,0.0029186905448520487,True,1.0716277314387745,3.0005576480285687,14,18.911638366230132,2.7203998704036025,1.1582113948352706,6435.843734160675,17,0.2762456998951052,27.624569989510523,6435.884230458298,114,0.2205029013539652,1.5435203094777563,0.004397369634850593,0.0,0.7368421052631579,84,-0.00568990685669446,-676.5802842020985,-0.5356955607632443,0.08,0.003,0.0,168,0,2.5739033767779014,0.006504010312349707,0.9679624527792149,0.40914232825997526,4,9,-193.75655361567135,104,11
True,False,1.5,8.0,0.5,36,354.2481509835851,10,200,True,flow_pullback,0.00025,1.0,120,12,True,0.01,0.0,2.0,0.33,0.75,62.494321065035784,27.78694674425936,24,0.001,0.0,-0.015371015880387329,1.8981219548284785,12,-763.9189685246996,-0.7172467766177947,78.57482148366768,0.0770814374608003,0.00296666981020784,513.4103260041153,0.4870572898884621,0.0664585056320861,2586.9784833962945,2.4393350607663535,0.0,0.07705576969195915,7.705576969195915,1.6091234774154588,-2.795602539801393e-05,78.57482148366756,0.0770814374608003,0.1368361672979289,36668.11048918557,47747.16031838272,48,4,13,-0.04788679723679413,5059,4.7886797236794125,4.839043102129574,162.64059129366177,0.1512631396884498,0.00493305999999999,False,0.6720743261495742,1.3021440069148003,8,2.3135917347766277,0.8906565033251026,0.40702631136938555,9749.736430298075,17,0.11079049829197116,11.079049829197116,48750.4216316872,141,0.2727272727272727,1.909090909090909,0.02060643184083598,0.0,0.6595744680851063,93,-0.01860596745739973,-975.9352030839625,-0.8876992923512577,1.5,0.95,1.25,1.5,1809,True,False,True,0.0,-0.004618725563474507,0.8870796429942707,12,-977.4020250299899,-0.76530362777634,483.9610268519236,0.37420101470057193,0.00919960302080224,878.9240138470356,0.6821752423970348,0.11243351366384724,5007.977389282302,3.929281386317929,0.0,0.44414801159148176,44.414801159148176,16.89350686372508,-1.8670495920379116e-05,483.96102685192386,0.37420101470057193,0.1371585139817874,29322.0607508997,97560.56553702094,30,3,13,-0.02629104869547172,1077,2.629104869547172,2.6513530912514907,82.60182282122926,0.055660423070676986,0.000993004000000115,True,0.8992451328511083,3.3272069915491,15,25.95503343230065,3.009071225093731,1.2917182322596894,16427.968305767907,17,0.6823850478612128,68.23850478612128,16428.06940030948,141,0.2727272727272727,1.909090909090909,0.007806140924223896,0.0,0.7872340425531915,111,0.0,-1441.7370799440143,-0.9721228713226735,0.12,0.001,0.5,168,0,3.7117159416820584,0.10083290539677847,1.3129922845217796,0.5136116437061572,7,2,-70.50378420362311,142,11
True,True,1.5,8.0,0.75,48,69.6820764042165,8,100,False,flow_pullback,0.00025,2.0,96,12,True,0.01,-0.25,0.8,0.25,0.75,71.52376971107648,33.64287302429908,18,0.001,0.0,-0.032222880827867714,3.485851745001141,15,-961.567423556591,-0.9869273862799356,36.89422316532886,0.03918446846079619,0.0011017848743257262,381.8173374874467,0.39365947282577635,0.0341534305454958,2187.459386595101,2.3271973989608736,0.0,0.019211726384849248,1.9211726384849248,0.28377476744033414,-1.5179810847015946e-05,36.89422316532884,0.03918446846079619,0.09057941816423563,18269.781047575227,20999.95356180957,19,3,8,-0.06770061537937358,10804,6.770061537937358,6.899590153332559,148.38337556762397,0.15331363428231218,0.004933059999999984,False,0.3970780707973679,1.149436520729223,9,0.4032714472291313,0.31484157597835355,0.7211614681020623,4976.885544703705,17,0.027301725142342765,2.7301725142342765,24885.242531032978,74,0.14313346228239845,1.001934235976789,0.03599864920197284,0.0,0.7432432432432432,55,-0.027122434008045038,-1021.3246723821165,-0.9990781427336816,1.25,1.1,1.1,2.5,1678,True,True,True,0.0,-0.008553110960876683,1.2897347727907271,15,-1042.718691217503,-0.9990926004972799,346.0280748603673,0.31606712824322925,0.00640950481037251,614.0318367350441,0.5698698829124503,0.05059335671444454,3501.983182827031,3.0564406990901936,0.0,0.1610078073375134,16.100780733751343,5.508411168340795,-8.898079997951645e-06,346.0280748603674,0.31606712824322925,0.08703360464179224,11469.905603392532,34999.81469389752,11,2,11,-0.029229446099248078,4043,2.9229446099248078,2.9349846828551156,64.34234361558185,0.06212905708883241,0.0009930040000000694,False,0.588875831906385,3.051447492605814,14,8.050070128119978,1.7545822144192798,9477.720173950282,6935.472883626177,17,0.23529909090504997,23.529909090504997,6935.51028451803,68,0.13152804642166344,0.920696324951644,0.01273842928430323,0.0,0.8382352941176471,57,-0.01830666561433769,-1213.6095360879208,-0.9991126663192375,0.08,0.003,0.0,120,0,6.503285051652199,0.12680895105817935,2.243722145564467,0.514146390008459,3,3,-78.08331607522561,112,11
True,True,5.0,6.0,0.5,36,35.5103913097243,10,100,True,flow_breakout,0.00025,1.0,120,8,True,0.01,-1.0,1.5,0.33,1.0,71.8553596417039,32.92129782565603,24,0.001,0.0,-0.008183297444013365,0.8193761757245379,8,-254.43331364365469,-0.25623853197727625,-0.6451690859213606,-0.00031156884493375086,-0.0009661284319752545,179.4625464066636,0.18131401789414806,0.006716167542852647,669.2967688865962,0.6800020045410975,0.0,-0.00024158551845487874,-0.024158551845487874,-0.01534563480144795,-4.554615580108331e-06,-0.645169085921367,-0.00031156884493375086,0.03424933515996454,5597.532900160403,5563.338938606572,22,2,4,-0.015742947201642238,12148,1.574294720164224,1.5743734228525565,50.40600751691055,0.050990720998282245,0.004933059999999936,False,0.7053421733052181,0.9938912442028074,7,0.021720178004701423,-0.006127653604415385,-0.0010752101836498692,1402.8653928256658,17,-0.0003419396155382856,-0.03419396155382856,7014.536544327659,53,0.10251450676982592,0.7176015473887815,0.008720524723674194,0.0,0.5849056603773585,31,-0.006572849385023782,-387.8535507692425,-0.39061481206707716,2.5,1.05,1.1,1.5,1768,True,False,True,0.0,-0.00198946090104131,0.33879840103385644,8,-240.30800508052755,-0.23708778787938822,96.12920026351905,0.09421545876169359,0.005032037598499618,194.5986262178742,0.19118226265664434,0.013739100803585647,809.5852062430615,0.793351530118928,0.0,0.035730673755991704,3.5730673755991704,3.9178781653638297,-2.300520299630184e-06,96.1292002635191,0.09421545876169359,0.03424933515996454,2883.696060966331,7978.543674932841,12,2,8,-0.009119904256306452,3007,0.9119904256306451,0.9147350708715618,14.305124089097943,0.014089180888342297,0.0009930040000000132,False,0.8097883636987621,2.766776909304103,10,5.586514365480763,1.5854100991889488,0.3143437542444292,1620.9461060689318,17,0.05094847613966515,5.094847613966515,1620.9544428170075,53,0.10251450676982592,0.7176015473887815,0.0032026641759267623,0.0,0.7735849056603774,41,-0.0031165312325772687,-326.35302760083454,-0.32395632895509363,1.0,0.0005,0.5,72,0,1.5648468753535543,-0.0011859218618519608,0.949459103409562,0.4846189164370982,4,6,-177.25775516700034,81,11
False,True,3.0,3.0,0.5,12,-22.523491578632125,10,150,True,flow_pullback,0.00025,1.0,96,8,True,0.01,0.5,1.0,0.67,1.0,65.564506387345,19.1290939090859,18,0.0005,0.0,-0.03460721089736601,3.5177465672806014,8,-480.82701331845874,-0.4932640792803264,-79.23342032540543,-0.08022695345239557,-0.004343586190119519,221.9617744193846,0.22955089091855257,0.013917153176800312,1054.4635025152875,1.0988562578290666,0.0,-0.031555143996108814,-3.1555143996108814,-0.6535248104652299,-9.565560684169227e-06,-79.23342032540543,-0.08022695345239557,0.0362640019340801,11539.848319643013,7102.776781420305,24,4,11,-0.04828453869049807,11952,4.828453869049807,4.916327713457634,69.78074042601202,0.07194749797968847,0.005067060000000083,False,0.46162500914310334,0.6155000121908041,5,0.9189425142205778,-1.0365373441067003,-0.6661871022729621,2023.0538654665481,17,-0.04437071538222706,-4.437071538222706,10115.461863437415,56,0.10831721470019343,0.758220502901354,0.036119908871697096,0.0,0.5714285714285714,32,-0.014359514260977146,-516.5345003766796,-0.526713956741762,2.0,1.0,1.5,1.5,1696,True,True,True,0.0,-0.011745800596100106,1.1636248988480162,8,-452.0207895546796,-0.4527354919890001,27.9881790303829,0.028834612628064613,0.0008336132956338142,315.99356018142043,0.3177766753983034,0.019706863081054626,1438.4275079671195,1.446828910499823,0.0,0.011047625180330867,1.1047625180330867,0.367568966737171,-7.68402596926286e-06,27.988179030382923,0.028834612628064613,0.0362640019340801,9492.436580648271,11059.774606349714,21,4,11,-0.030055924683735438,7802,3.0055924683735435,3.0413796274880345,26.725327140073098,0.026678952189490013,0.0010070040000001224,False,0.6990686434859112,1.1651144058098521,8,0.5214738998030675,0.32620838755718934,0.13065780201401142,2496.853782253951,17,0.015673380257014796,1.5673380257014795,2496.860343305981,56,0.10831721470019343,0.758220502901354,0.013955096431036255,0.0,0.625,35,-0.013044029903202747,-535.7467953338503,-0.5272571993663755,1.0,0.0005,0.5,72,0,1.3294268842480026,0.06368983333887596,1.7246700783535502,0.5436854811854812,7,1,-59.35294828922744,103,11
True,True,4.0,8.0,0.5,72,-40.432915511354224,30,300,True,funding_contra_revert,0.0025,0.75,96,12,True,0.02,0.5,1.0,0.5,0.75,63.48356505301344,36.333210958514684,24,0.005,0.0,-0.013859403442356701,1.7624786354483148,12,-380.0925824315557,-0.3807513898732147,-8.020826304192616,-0.007039609489688554,-0.00021055226066833175,201.86580535739685,0.2037721640599928,0.013611333197759867,3876.497916933715,3.962593841209626,0.0,-0.006923162295567442,-0.6923162295567442,-0.1759365912659658,-1.3587235323942814e-05,-8.020826304192553,-0.007039609489688554,0.11797888629220726,16724.07362698845,15745.532817876956,44,5,9,-0.03935032642016805,7051,3.935032642016805,3.989006481052307,87.15261625828117,0.08651964350294251,0.00493306000000001,False,0.5310964083171693,0.9414890874713457,8,0.24867412754421558,-0.11920746013985908,-0.07179927988310152,4627.254750550365,17,-0.009785408091115387,-0.9785408091115386,23136.943394184986,122,0.23597678916827852,1.6518375241779497,0.017512375471754976,0.0,0.639344262295082,78,-0.013805643826370284,-438.71076353997853,-0.44179524830547645,1.75,1.1,0.9,1.5,1881,True,True,True,0.0,-0.0038240431373315993,0.7529583149274064,12,-359.9922250011201,-0.33618375145445883,94.97134423863312,0.09120112064720005,0.004470032017907398,256.7361688572121,0.24316018628334543,0.027131762612655708,5000.511332440165,4.701336915555406,0.0,0.08052962590511048,8.052962590511047,3.6105093118629568,-8.73346326233374e-06,94.97134423863318,0.09120112064720005,0.11797888629220726,11519.751200035844,23106.25519714909,32,5,14,-0.022304228835670462,2003,2.230422883567046,2.2518296748562303,30.327458045644015,0.028811733750844844,0.0010070040000001528,False,0.713171427122942,2.0057946387832746,12,5.194756600857367,1.3443495039892088,0.7465432843376757,5859.90032472662,17,0.11586503997113236,11.586503997113235,5859.923631054236,122,0.23597678916827852,1.6518375241779497,0.0062491875089924175,0.0,0.7377049180327869,90,-0.0043878131361356765,-460.5956314573348,-0.4256635452741269,0.04,0.003,0.0,48,0,5.812505957961938,-0.010530292209452657,0.7121815450588334,0.4069584801163748,4,32,-297.5747841211888,115,11
True,True,6.0,4.0,0.5,72,-51.897680240196934,14,100,False,funding_contra_revert,0.0005,1.25,168,8,True,0.005,1.0,1.5,0.33,1.0,81.99624723360375,41.29288540705124,18,0.0005,0.0,-0.015163085094980575,1.7379868921252213,10,-428.2940447454697,-0.43433899976398616,-29.809427678562415,-0.029683833675271734,-0.0026009846642769,118.46391820679843,0.12088553045076156,0.009974846700091744,519.0747427515229,0.5282485775015111,0.0,-0.012457572771289671,-1.245757277128967,-0.4061363094984945,-5.620237764839271e-06,-29.809427678562457,-0.029683833675271734,0.04802965589491498,6852.704715927515,5093.948482892332,16,2,6,-0.030673378567586188,12375,3.067337856758619,3.0996182901408296,49.14846611986896,0.04994495803858659,0.004933059999999967,False,0.276594829323859,0.743348603807871,6,0.5733819732834392,-0.5696090368143473,-0.7919052316774097,1307.289012254808,17,-0.01758756233035252,-1.758756233035252,6536.597189523202,59,0.11411992263056092,0.7988394584139265,0.016928437160574777,0.0,0.7288135593220338,43,-0.012217195977228035,-438.4260876299424,-0.45026310745384096,1.25,1.1,1.0,2.5,1907,True,False,True,0.0,-0.005218186633657415,0.5780890076197778,12,-407.77337373355397,-0.40858022806190764,11.806137771757086,0.012212177623321205,0.0007978847348082527,130.38295624064935,0.13113177053436412,0.012433747350129032,608.129206803983,0.612773145983061,0.0,0.00491605432897857,0.49160543289785696,0.3443414508024303,-4.296669604275059e-06,11.806137771757108,0.012212177623321205,0.057619469739705054,5301.053858536202,5997.615987069871,13,2,14,-0.014276684719549522,6088,1.4276684719549522,1.434555014830316,13.203199986910795,0.013115790813685982,0.0009930040000000286,False,0.31974367293006184,1.1314006888294497,11,0.4879018779337671,0.21890732531510204,0.21415394742366106,1466.5112669864257,17,0.006965621285336529,0.6965621285336528,1466.5148965746328,59,0.11411992263056092,0.7988394584139265,0.00711230269943588,0.0,0.7796610169491526,46,-0.012144304936524186,-437.87427685110015,-0.4413204302953079,0.2,0.001,1.25,168,0,1.7885584491955155,-0.049163666325705166,1.2941702323445623,0.5246968940150758,2,62,-358.0302782672001,83,11
True,False,4.0,12.0,1.0,48,-64.7825796157926,8,80,False,flow_breakout,0.0025,1.25,240,6,True,0.0025,-1.0,1.2,0.5,0.75,64.11011585177275,26.19013023226559,6,0.0,0.0,-0.02750689283438255,2.6755748381809172,18,-976.7695115732058,-0.9990320987885092,-71.16779666284896,-0.07204279226664603,-0.0054589627109372894,130.07702887278595,0.13395483140487907,0.012375822882222165,1112.3333045570253,1.1432666279869543,0.0,-0.03903347616126163,-3.9033476161261627,-0.6885310292321206,-1.1329647130853877e-05,-71.16779666284886,-0.07204279226664603,0.114836006124587,13674.773162024881,8194.852818985515,14,2,24,-0.056690947109229686,12144,5.669094710922969,5.747738799168395,83.03804790165623,0.08417568297001528,0.004933060000000019,False,0.13317064807160198,0.5992679163222089,8,0.9666305860935571,-0.9224737550803472,-4811.113165994081,2515.846339179618,17,-0.05479920343039354,-5.479920343039354,12579.47208084989,77,0.14893617021276595,1.0425531914893615,0.030016730044955097,0.0,0.8181818181818182,63,-0.024726522780414206,-1000.1166622937945,-0.9990435340683111,2.0,0.95,1.5,3.0,826,True,True,False,0.0,-0.004879683412861731,0.7596810806639915,33,-1037.0021403382184,-0.9990369476719587,117.79664078950177,0.11532339517077442,0.005722898985547423,262.1464884304668,0.2546184380261161,0.018208078478156198,1535.46088852197,1.4995225209191347,0.0,0.05187569446864271,5.187569446864271,4.034680019537547,-5.661640733244578e-06,117.79664078950168,0.11532339517077442,0.17245547586429205,7259.014982367529,14680.203352106138,7,1,19,-0.012857449467476894,3100,1.2857449467476894,1.283629805058554,116.1383401279387,0.11392866306085848,0.005048598755044613,False,0.2527926204134619,2.0223409633076948,12,5.77189775352461,1.0962139976163294,4570.424069868694,2537.553766270272,17,0.07421188369738607,7.421188369738607,2537.566262578538,63,0.1218568665377176,0.8529980657640233,0.006525921986340521,0.0,0.8888888888888888,56,-0.009990422310301561,-1082.7728231991023,-0.999052271450164,0.12,0.001,1.5,168,0,2.763454541941184,-0.09241414259146943,0.3461524670518893,0.5604630218266582,0,36,-302.07197247131234,83,11
True,True,6.0,3.0,0.5,72,-66.67900252104721,50,300,False,funding_contra_revert,0.0025,1.5,96,4,True,0.0,-0.25,0.8,0.33,0.25,63.91664728955399,42.307391607261444,18,0.0,0.0,-0.020082761356075913,2.1741676534133068,4,-281.7737069479144,-0.2860943365082177,-9.871590244002837,-0.009173990016331672,-0.0015309760427601254,137.90129926899257,0.14132619829447596,0.020236900063087093,2723.736167892544,2.824345781498056,0.0,-0.004956704143176949,-0.4956704143176949,-0.1215042514089142,-5.7857615375387615e-06,-9.871590244002817,-0.009173990016331672,0.02756064146990088,7044.342673697859,6343.459766373658,25,3,8,-0.040794491433024035,11091,4.079449143302403,4.1561203345124165,45.915293621099224,0.04664674310580514,0.004933059999999964,False,0.4894044258518539,0.9005041435674112,6,0.17180822280254493,-0.14004482615589953,-0.17593840839582506,1590.1894107987061,17,-0.007008829073241504,-0.7008829073241505,7951.168065857707,71,0.13733075435203096,0.9613152804642167,0.02349450475795253,0.0,0.647887323943662,46,-0.008157653707840606,-329.0290157321805,-0.33463921527400137,2.5,1.2,1.0,1.5,1659,True,False,True,0.0,-0.012067086098587844,1.2948091692726134,5,-248.6153552247444,-0.2496804216409661,29.473083715634807,0.03006832982846182,0.0013377213388729812,146.27022807059407,0.14756280544562153,0.028258312129984864,3158.587927680247,3.2134500753456305,0.0,0.014738718620130431,1.473871862013043,0.5695467411009905,-4.242829628143967e-06,29.473083715634786,0.03006832982846182,0.028769441534370215,5220.9224597196335,7313.511403529705,21,3,9,-0.025877979025284253,8925,2.5877979025284255,2.614524722562218,11.030280071063093,0.011027111364517186,0.0009930040000000148,False,0.5883394770140729,1.4008082786049354,9,0.8086369270820647,0.41355374431759434,0.6053277869018912,1780.952367881819,17,0.020925889438099983,2.0925889438099983,1780.9580223810478,71,0.13733075435203096,0.9613152804642167,0.014861115019925333,0.0,0.704225352112676,50,-0.0074642462293340595,-299.7002506024823,-0.3015913644906578,0.2,0.003,1.5,48,0,1.3543135178924266,-0.04927031814682647,0.2585177596788657,0.3586282404464222,0,93,-392.7308606688215,85,11
True,False,2.0,4.0,0.75,36,-79.04717865355839,14,150,True,funding_contra_revert,0.0005,0.75,168,12,True,0.01,0.0,1.2,0.33,0.25,59.118676796184445,36.87618777824878,36,0.001,0.0,-0.03190988985301717,3.9230995718861448,12,-549.4717811321294,-0.5649805698652451,-34.35491452142061,-0.03366101583144879,-0.00024958570502982936,328.76025374514467,0.3408757189792603,0.017253908474116786,1144.9795365965724,1.1529538145514122,0.0,-0.02537633180986687,-2.537633180986687,-0.3891429018736552,-1.967616789844141e-05,-34.35491452142054,-0.03366101583144879,0.10057216536384882,23627.28658868156,20054.375478453825,43,3,7,-0.06521083048845105,9326,6.521083048845106,6.650044280814981,99.82868227155053,0.10220287513826246,0.004933059999999951,False,0.5983205417169347,0.8487803033658844,8,0.5479014886738146,-0.46586211911735326,-0.16408418285655546,5328.840592918292,17,-0.03572911110227811,-3.5729111102278113,26644.912985652914,104,0.2011605415860735,1.4081237911025144,0.03888366233760041,0.0,0.5865384615384616,61,-0.02316302232977907,-712.5813302713391,-0.7088573859982837,1.25,0.95,1.0,1.5,1276,True,False,True,0.0,-0.006228266252904649,0.9719854334164618,12,-589.3901671919733,-0.5423028521221415,183.94681885914213,0.17045209031974112,0.006258728238556356,512.3501964972869,0.4731288466991706,0.05205425786241258,1951.8078017599237,1.6692396249619834,0.0,0.1316408104078961,13.164081040789611,5.377002818764957,-1.3629013713649244e-05,183.94681885914196,0.17045209031974112,0.10057216536384882,18271.095182951176,37401.564344301936,31,3,7,-0.024482191072782933,3567,2.4482191072782933,2.461107008288552,46.07301432875067,0.0426118942069251,0.0009930040000000954,False,0.8692886733049394,2.0470346177825984,11,7.814034742428869,1.852555753094578,0.548686396681303,7665.852488601381,17,0.19130469161350774,19.130469161350774,7665.886950809561,104,0.2011605415860735,1.4081237911025144,0.009203993892708144,0.0,0.7019230769230769,73,-0.006052225931249877,-901.8250620985438,-0.7514354315035277,1.0,0.001,0.75,72,0,5.256993575245493,-0.06574788968588266,0.6747248671845472,0.35645465645465646,3,49,-327.43467421587485,121,11
