alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gate_pass,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,trades_per_week,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0016088958939826407,0.7715740447073974,8.0,-402.6629603090537,-0.3953141224265027,190.7287496226129,0.18869346108563365,0.01284627763530099,502.8851635933768,0.4958347999682444,0.016601501093194575,1771.3509165768655,1.7341699327354125,0.0,0.1686940010071047,16.86940010071047,12.146306807347814,-1.7873689234088324e-05,190.72874962261292,0.18869346108563365,0.14319801304602064,True,2889.372179953908,6759.263580514328,12,3.0,6.621621621621622,-0.013653102231670957,189.24324324324326,1.3653102231670957,1.3732240646510596,84.42484346633074,0.08273872231321693,0.005794727083770077,1.2188630497051103,2.590820046517205,1.5945945945945945,2.81970671264671,partial_highwin_SOLUSDT_1h_20260608_232410#r5|partial_highwin_BTCUSDT_4h_20260608_232410#r7,3.489456022518285,3.013787782487871,2021-04-01,2021-01-01,784.135750302697,3.0,0.03869891400560392,3.8698914005603924,784.1411884709995,37,0.2129129129129129,1.4903903903903903,2021-01-01,2020-01-01,0.003688910330616382,0.0,0.6756756756756757,1,25,-0.00014430665907002923,-476.4488740363118,-0.4668388654446904
0.0,-0.003599375970818817,0.44768497963591386,7.470588235294118,-330.4008398808386,-0.32491494521005027,121.76347939080225,0.1208081719602,0.01704753120225702,384.63101538962445,0.3795442255370829,0.008170350711168875,1165.1529388116862,1.1472969480057507,0.0,0.12093167230261201,12.0931672302612,15.170967668066112,-1.705200934432805e-05,121.76347939080217,0.1208081719602,0.09359001806448558,False,1767.1091696772414,4620.875700677556,13,3.2058823529411766,3.4705882352941178,-0.0090203580860571,722.6176470588235,0.9020358086057101,0.9025700247261274,167.35941612242823,0.16310057763526215,0.01637149227674732,1.85876728229973,2.865083200645163,1.0,3.5777944069343275,partial_highwin_SOLUSDT_1h_20260608_232410#r17|partial_highwin_BTCUSDT_4h_20260608_232410#r29,2.640982631950961,1.1252678270497536,2021-07-01,2021-04-01,376.06282322714776,3.0,0.028537665310003294,2.8537665310003293,376.06642912291363,34,0.22818358112475762,1.5972850678733033,2021-04-01,2020-04-01,0.004991297666708834,0.0,0.6176470588235294,2,21,-0.005372603230811453,-470.993052812284,-0.4613244135440528
0.0,-0.0040053720431904,0.6703592211975123,6.0,-617.2412128107278,-0.6096627133977819,155.1838075062643,0.15333298571619158,0.003797063986492435,418.71650664223614,0.4144339382490251,0.026980805578620093,1800.4102841694935,1.7598902371708318,0.0,0.1854514922003165,18.54514922003165,11.54244856333363,-5.756842244019725e-05,155.18380750626417,0.15333298571619158,0.19151091098780385,False,4290.861358184684,8598.844564424786,14,2.0,9.090909090909092,-0.015276152847650618,449.4909090909091,1.5276152847650617,1.5306472623308367,35.04959409978842,0.03438202791876256,0.0009998767272727752,0.6784070097738159,2.246236864696021,1.509090909090909,2.6887846767092083,partial_highwin_SOLUSDT_1h_20260608_232410#r6|partial_highwin_BTCUSDT_4h_20260608_232410#r3,2.4860112974147,1.7058332303647072,2021-10-01,2021-07-01,1877.858809028464,3.0,0.043079832062401034,4.307983206240103,1877.8668727372547,55,0.29901185770750993,2.0930830039525694,2021-07-01,2020-07-01,0.006411447419771219,0.0,0.7454545454545455,3,41,-0.0030943528554580654,-853.8583054559907,-0.8416885166672454
0.0,-0.010462160550082837,1.5694816813640122,8.607142857142858,-634.2434337899073,-0.6186656349016804,91.40415179172587,0.09171898340261331,0.0017550870777872784,359.789081325289,0.35469845673487777,0.006339420248442041,1905.5688367625319,1.9053211049527736,0.0,0.13228460854928253,13.228460854928255,4.671229092313707,-2.293675855895611e-05,91.40415179172585,0.09171898340261331,0.12323772877190713,False,5127.712546736037,8279.0765993769,16,4.392857142857143,7.910714285714286,-0.02863355325204342,1248.0892857142858,2.8633553252043424,2.8948456104074056,43.911898436810404,0.04277113262834358,0.0009930040000000182,0.6706950790147348,1.574110626358354,1.6964285714285714,1.1125840973568255,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r3,1.5199425385675482,399.4659891994009,2022-01-01,2021-10-01,2689.9798435765447,3.0,0.03151364052640866,3.1513640526408664,2689.9883749086725,56,0.35131987577639745,2.4592391304347823,2021-10-01,2020-10-01,0.0134629941259907,0.0,0.7142857142857143,4,40,-0.005117952215402603,-710.6315324383792,-0.6836853611040035
0.0,-0.004950911740329806,1.4445894950034974,11.444444444444445,-1013.8501264201827,-0.9990783497993938,135.18755883832821,0.13166938468882436,0.006156586431200916,529.6103887231873,0.5220510334722095,0.015767312431102038,1232.3960095388718,1.2316617844202207,0.0,0.07594252305606794,7.594252305606797,4.469343294804372,-1.1339840298261709e-05,135.18755883832827,0.13166938468882436,0.050079695614170396,False,2469.4130886415683,4092.3520139402212,5,1.5555555555555556,4.222222222222222,-0.023754512233044287,644.1111111111111,2.3754512233044287,2.3928128646497586,33.59618451791529,0.03335203169758019,0.000993004000000013,0.5159553762554974,1.95071325365227,1.5555555555555556,1.7408100814509722,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r77,0.19967049478106721,4727.22322764507,2022-04-01,2022-01-01,680.9127540762994,3.0,0.016229389252986583,1.6229389252986586,680.9157388436731,18,0.10123456790123458,0.7086419753086421,2022-01-01,2021-01-01,0.008120407407861885,0.0,0.7222222222222222,5,13,-0.006832699529627038,-1020.9563067260658,-0.9990968081630709
0.0,-0.011762739573154877,1.2648995371707794,9.944444444444445,-279.48010617306943,-0.2831862867515836,-151.6202011545992,-0.1540113711208223,-0.0034971651574628973,120.26229829175037,0.12150496291105577,0.0006695756069471247,223.7955681811066,0.22700952240946798,0.0,-0.06735583029330466,-6.735583029330465,-2.2201838483858105,-1.0387392453061304e-05,-151.6202011545992,-0.1540113711208223,0.040986524281718784,False,2235.8408493845554,464.40276577960765,8,2.4444444444444446,3.3333333333333335,-0.02055727146393666,1315.111111111111,2.055727146393666,2.0850612793551537,-306.87449922524115,-0.3147578705241258,-0.006627131131053381,0.2063238955507709,inf,0.3888888888888889,0.580503553268137,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_ETHUSDT_1h_20260608_232410#r3,-0.9168772363878966,-0.45957446977053923,2022-07-01,2022-04-01,697.454693665938,3.0,-0.01771438083604945,-1.7714380836049448,697.4543171368248,18,0.10378510378510379,0.7264957264957266,2022-04-01,2021-04-01,0.01243755234791091,0.0,0.5555555555555556,6,10,-0.010539428126785001,-324.1558208027324,-0.32651147171846234
0.0,-0.018427765749863392,2.137327844493038,9.733333333333333,-994.2907696689897,-0.9999330301078956,-89.42203531273616,-0.08894128060342249,-0.0038755791444754087,350.4790393530921,0.35502506142302714,0.007233382605918711,2031.438560004248,2.065678058924776,0.0,-0.0549025334260184,-5.490253342601841,-0.6677882698462397,-4.9017030800191514e-05,-89.42203531273614,-0.08894128060342249,0.12158775091541507,False,5023.98001564929,3504.790393530921,10,2.533333333333333,7.0,-0.03143697601189831,1103.9333333333334,3.1436976011898308,3.1732624025919534,38.639372222492085,0.03931823186102578,0.0009995373333333538,0.3501389384185982,0.7902468854786793,0.9333333333333333,0.8258435669195892,partial_highwin_SOLUSDT_1h_20260608_232410#r16|partial_highwin_BTCUSDT_4h_20260608_232410#r5,-0.6391008848668697,1945.236249534304,2022-10-01,2022-07-01,1230.8972319753661,3.0,-0.015191896221183745,-1.5191896221183747,1230.8981745810756,30,0.16376811594202897,1.1463768115942028,2022-07-01,2021-07-01,0.021619836885439846,0.0,0.6666666666666666,7,20,-0.010013824151542098,-1011.338027137336,-0.9999615686669103
0.0,-0.006985239293664936,1.1869850290060335,6.923076923076923,-616.1945007764666,-0.6248294710889676,12.006444064102338,0.01047313592655465,-0.0008563116585141429,663.937253263571,0.6731516635890048,0.0022543674635557157,1533.9716756163539,1.5616001264351262,0.0,0.002250454531757249,0.2250454531757253,2.235527765507189,-6.532611831447625e-05,12.006444064102338,0.01047313592655465,0.1018494315764975,False,4324.599070046312,4296.135532231397,13,3.0,2.923076923076923,-0.022832779797272315,541.1538461538462,2.283277979727232,2.3804314737193843,-95.07754994616268,-0.0955155882422384,-0.0007251721283608384,1.171749304908334,1.3437389752502493,0.46153846153846156,1.2896651452646235,partial_highwin_BTCUSDT_4h_20260608_232410#r5|partial_highwin_ETHUSDT_1h_20260608_232410#r25,-0.40586499370125273,-0.43056654592519633,2023-01-01,2022-10-01,1854.6641467990553,3.0,-0.00028463537814911563,-0.028463537814911725,1854.6678276674122,26,0.14214046822742474,0.9949832775919731,2022-10-01,2021-10-01,0.009566332954201529,0.0,0.5,8,13,-0.014365382241111639,-889.2958130362846,-0.8758310923468083
0.0,-0.0049041056431950135,1.1067494364987003,8.0,-589.9033963055435,-0.4961947828068001,461.1375071895042,0.4555043591037161,0.008134160271699983,762.930210279201,0.7252964429575779,0.08002197931157447,4861.0861382254325,5.9768329755022185,0.0,1.1313065623322354,113.13065623322353,70.56029867890635,-2.6082577207104848e-05,461.1375071895044,0.4555043591037161,0.15688657407407405,True,6752.275204686831,26627.92252597774,14,1.7083333333333333,11.875,-0.03059024700269402,734.5416666666666,3.0590247002694024,3.1151848363030976,139.59816852071285,0.13790800673378917,0.0026672076583075304,1.37267108709267,12.575489693857023,2.0,14.149638249610724,partial_highwin_ETHUSDT_1h_20260608_232410#r1|partial_highwin_SOLUSDT_1h_20260608_232410#r20,4.419601072902836,1.5154904738580859,2023-04-01,2023-01-01,7332.07961397637,3.0,0.19875647321290887,19.875647321290884,7332.114153817074,72,0.4694444444444444,3.2861111111111105,2023-01-01,2022-01-01,0.008577266597212033,0.0,0.8055555555555556,9,58,0.0,-902.0180611617075,-0.744702457884989
0.0,-0.003646258097004913,0.776371612569371,8.0,-444.0065915377641,-0.44047040318675706,174.38351278080833,0.19309516328017112,0.003014701374126062,396.6058813339669,0.42049616489692404,0.04395304831918065,1740.1158523351644,1.8922588016353128,0.0,0.3232754413430643,32.32754413430642,20.597804247799164,-2.1990823825270766e-05,174.38351278080827,0.19309516328017112,0.17090993237857713,False,4955.575795389101,12053.67214292934,24,2.393258426966292,11.606741573033707,-0.014896285832721914,595.1348314606741,1.4896285832721912,1.5775773413110006,60.562774146359615,0.06630015969750731,0.0010070040000000613,0.871909291831693,2.3719841468342695,2.0,4.560798125074683,partial_highwin_ETHUSDT_1h_20260608_232410#r2|partial_highwin_SOLUSDT_1h_20260608_232410#r20,2.9837438941789327,2.0045557352347334,2023-07-01,2023-04-01,4721.384812715505,3.0,0.07098096347540256,7.098096347540255,4721.401353597784,89,0.511297691072972,3.5790838375108036,2023-04-01,2022-04-01,0.005544430416560652,0.0,0.7303370786516854,10,65,0.0,-592.7654616179336,-0.5519693072276485
