entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,risk_amount,r_multiple,fees,slippage,holding_bars,metadata
2020-01-02 20:00:00+00:00,2020-01-03 20:00:00+00:00,SHORT,6968.66474,7073.418667413319,8.425220409442739,58712.53639401198,7059.300067278761,6402.792133319286,stop_loss,-999.9999999999999,-0.01703213762200859,999.9999999999999,-1.0,117.42507278802395,236.61271158161043,6,{}
2020-01-06 04:00:00+00:00,2020-01-07 08:00:00+00:00,LONG,7555.9818,7879.34972,7.508524372087922,56734.27350035276,7454.151926074142,8203.208198498854,signal_reversal,2314.5473614706766,0.040796280954514826,989.9999999999999,2.3379266277481583,113.46854700070553,231.80376509704882,7,{}
2020-01-07 20:00:00+00:00,2020-01-08 20:00:00+00:00,LONG,8089.83738,7914.0203325973325,5.276889429166029,42689.1773541942,7929.880092782898,9171.656516889489,stop_loss,-1013.1454736147066,-0.023733075603884067,1013.1454736147067,-0.9999999999999999,85.3783547083884,168.898139703047,6,{}
2020-01-14 04:00:00+00:00,2020-01-15 08:00:00+00:00,LONG,8478.75366,8712.54,6.03351876815026,51156.71933813271,8346.163185602123,9345.01468140475,signal_reversal,1308.240831450896,0.02557319641245487,1003.0140188785596,1.3043096176398425,102.31343867626542,207.4544579276944,7,{}
2020-01-23 12:00:00+00:00,2020-01-24 16:00:00+00:00,SHORT,8406.134039999999,8515.757520000001,6.397660156022766,53779.58881389468,8531.082739026835,7597.804915727964,signal_reversal,-808.8929477883607,-0.015040891268015279,1016.0964271930685,-0.7960789213902658,107.55917762778937,216.5190835371621,7,{}
2020-01-26 20:00:00+00:00,2020-01-28 00:00:00+00:00,LONG,8584.12398,9093.7261,7.156593502193231,61433.0858972891,8477.3968395789,9269.239521565176,signal_reversal,3524.149048901314,0.05736565235862304,1008.007497715185,3.4961536068822685,122.86617179457821,253.0419742593379,7,{}
2020-01-30 20:00:00+00:00,2020-01-31 20:00:00+00:00,LONG,9525.33264,9322.185103456402,4.695127951721353,44722.65552750775,9340.866837130663,10773.84686712235,stop_loss,-1043.248988204198,-0.02332708055680018,1043.248988204198,-1.0,89.4453110550155,176.9799074606544,6,{}
2020-02-06 16:00:00+00:00,2020-02-07 20:00:00+00:00,LONG,9806.44374,9794.10254,5.505489195641292,53989.27005823419,9657.77458784563,10772.579959326991,signal_reversal,-175.92288337772086,-0.0032584786419221075,1032.816498322156,-0.17033314597850957,107.9785401164684,215.82178305617077,7,{}
2020-02-16 20:00:00+00:00,2020-02-18 00:00:00+00:00,SHORT,9726.41818,9924.908231662112,4.7308599002495315,46014.32174082003,9905.09803559093,8527.597991162162,stop_loss,-1031.0572694883788,-0.02240731212547053,1031.0572694883788,-1.0,92.02864348164006,185.93233183010966,7,{}
2020-02-23 08:00:00+00:00,2020-02-24 08:00:00+00:00,LONG,9900.47142,9764.194934041041,6.540002001880136,64749.102906357075,9783.76245895896,10620.80321230502,stop_loss,-1020.746696793495,-0.015764646164592312,1020.746696793495,-1.0,129.49820581271416,257.2113784950253,6,{}
2020-02-26 16:00:00+00:00,2020-02-27 20:00:00+00:00,SHORT,8977.7585,8840.856419999998,4.466058227575399,40095.19221410997,9167.738454281509,7678.672582226374,signal_reversal,531.222276327973,0.013249026803294126,1010.5392298255604,0.5256819929887063,80.19038442821994,159.16102582967034,7,{}
2020-03-08 16:00:00+00:00,2020-03-09 20:00:00+00:00,SHORT,8384.0483,7945.72974,5.815575049278193,48758.062105423254,8524.908117909814,7453.512658796386,signal_reversal,2451.5583569607043,0.050280061411382936,1015.85145258884,2.413303983287169,97.51612421084651,189.94505553749593,7,{}
2020-04-06 08:00:00+00:00,2020-04-07 12:00:00+00:00,LONG,7044.540959999999,7303.40392,6.060152226892172,42690.99058617712,6900.758141892264,8030.03936626488,signal_reversal,1483.3669623315473,0.03474660442317882,1040.3670361584468,1.4258111904514745,85.38198117235424,173.90843086121384,7,{}
2020-04-10 08:00:00+00:00,2020-04-11 12:00:00+00:00,SHORT,6909.044220000001,6844.9425599999995,5.7042997595369656,39411.259282776264,7066.077366596531,5830.453621126372,signal_reversal,286.8325651583745,0.007277934538968861,1055.2007057817623,0.27182749555296215,78.82251856555253,156.9158172472577,7,{}
2020-04-13 04:00:00+00:00,2020-04-14 04:00:00+00:00,SHORT,6662.17894,6814.881208396464,6.372887621479887,42457.31769880999,6801.278651094275,5715.372046477909,stop_loss,-1058.069031433346,-0.024920769581800548,1058.069031433346,-1.0,84.91463539761997,171.77237405922529,6,{}
2020-04-16 12:00:00+00:00,2020-04-17 16:00:00+00:00,LONG,7038.027959999999,7058.56458,5.667690738162081,39889.365883817765,6881.0486293901895,8115.325373514514,signal_reversal,36.61647919952298,0.0009179508971431775,1047.4883411190128,0.034956455133816816,79.77873176763553,159.7913587034824,7,{}
2020-04-18 16:00:00+00:00,2020-04-19 16:00:00+00:00,LONG,7258.137299999999,7105.061456439267,6.252409226703874,45380.844623203535,7119.300056552372,8190.624930442437,stop_loss,-1047.854505911008,-0.023090238064349133,1047.854505911008,-1.0,90.76168924640707,179.60608291254664,6,{}
2020-04-20 12:00:00+00:00,2020-04-21 16:00:00+00:00,SHORT,6951.48916,7082.5276376543225,7.157206707207894,49753.244841034975,7068.390855942437,6189.010732782776,stop_loss,-1037.3759608518978,-0.020850418182098176,1037.3759608518978,-1.0,99.50648968206995,200.88577037167937,7,{}
2020-04-29 12:00:00+00:00,2020-04-30 12:00:00+00:00,LONG,8143.22394,8892.46129711083,6.793475390294195,55320.791434044535,8024.384368715697,8910.281860832496,take_profit,4979.283964153405,0.09000746075894248,1027.0022012433787,4.848367372655139,110.64158286808907,231.48430246961755,6,{}
2020-05-06 12:00:00+00:00,2020-05-07 20:00:00+00:00,LONG,9332.58792,9120.53616371613,4.667169552630791,43556.77018747393,9138.813791298728,10642.884905420337,stop_loss,-1076.7950408849129,-0.02472164571087913,1076.7950408849129,-1.0,87.11354037494786,172.24444800067275,8,{}
2020-05-14 12:00:00+00:00,2020-05-15 12:00:00+00:00,LONG,9706.083419999999,9467.684433827177,4.13491456059329,40133.825659691116,9486.657749325828,11214.078156472204,stop_loss,-1066.027090476064,-0.026561810965026963,1066.0270904760637,-1.0000000000000002,80.26765131938224,158.56047496459357,6,{}
2020-05-20 16:00:00+00:00,2020-05-21 20:00:00+00:00,SHORT,9395.680980000001,9086.7873,4.217612173302717,39627.3384777168,9607.902325685642,7937.902997744654,signal_reversal,1223.5390680688447,0.030876135392157708,1055.366819571303,1.1593495696272262,79.25467695543361,155.90960123420177,7,{}
2020-05-27 12:00:00+00:00,2020-05-28 16:00:00+00:00,LONG,9167.16774,9433.3455,5.561364604047897,50981.962188605765,9011.557519585509,10213.37682516698,signal_reversal,1378.347648471537,0.027035986637242288,1067.6022102519914,1.2910685602142007,101.96392437721153,206.89522072729778,7,{}
2020-06-02 00:00:00+00:00,2020-06-03 00:00:00+00:00,LONG,10223.115419999998,10012.834125896488,4.6868516749419795,47914.22562935217,10032.899925747985,11482.432190618176,stop_loss,-1081.385686736707,-0.022569198865947066,1081.385686736707,-1.0,95.82845125870435,189.68260454792602,6,{}
2020-06-07 16:00:00+00:00,2020-06-08 16:00:00+00:00,SHORT,9481.039920000001,9635.07610668037,6.188338481086984,58671.88417765787,9615.84441784468,8615.804737448785,stop_loss,-1070.5718298693398,-0.018246760690821845,1070.5718298693398,-1.0,117.34376835531575,236.59112628591546,6,{}
2020-06-11 16:00:00+00:00,2020-06-12 20:00:00+00:00,SHORT,9502.496920000001,9484.060259999998,6.303014764608012,59894.37838740217,9632.379416869115,8671.585120662767,signal_reversal,-3.5822165847272913,-5.980889494431674e-05,1059.8661115706464,-0.0033798765198924047,119.78875677480434,239.34652268147144,7,{}
2020-06-15 04:00:00+00:00,2020-06-16 04:00:00+00:00,SHORT,9145.76182,9280.065072091606,6.945390393108223,63520.88628228397,9261.541988115374,8419.195578813236,stop_loss,-1059.8302894047988,-0.016684752865301036,1059.8302894047988,-1.0,127.04177256456795,255.9464147944174,6,{}
2020-06-22 16:00:00+00:00,2020-06-23 20:00:00+00:00,LONG,9511.2345,9605.64022,7.449127088083126,70850.39455506078,9408.220397878526,10133.889432962469,signal_reversal,561.5394170118607,0.007925706279242597,1049.231986510751,0.535190905568248,141.70078911012155,284.81201084135927,7,{}
2020-06-24 16:00:00+00:00,2020-06-25 20:00:00+00:00,SHORT,9231.47006,9267.98898,6.274724305194509,57924.929558157404,9362.392888348311,8391.293149531037,signal_reversal,-344.9960140397714,-0.005955915987664531,1054.84738068087,-0.32705775295862005,115.84985911631482,232.1580225899472,7,{}
