alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gate_pass,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,trades_per_week,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.0089320192474721,1.1077501677403214,8,-374.3713993251438,-0.34463349646831043,112.01611515308691,0.1110026054021925,0.0029014869105193786,849.9833784993679,0.8023125530677833,0.06056329618432277,4552.73723887417,4.580023960609007,0.0,0.3757319127837686,37.57319127837686,9.6100861290282,-7.122533510852801e-05,112.0161151530869,0.1110026054021925,0.27188513200555814,False,16472.341570306333,24649.517976481664,44,6,4,-0.03909766340686935,674,3.909766340686935,3.9662221254263805,-60.40471460353516,-0.057618592582653026,-0.0030250327127592873,2.270428189844578,1.4964185796702891,1,2.09147444978481,1.9291468925435167,1.5380667563685282,2021-04-01,2021-01-01,4410.808868476764,3,0.08177176406175378,8.177176406175377,8829.6012546463,73,0.8111111111111111,5.677777777777778,2021-01-01,2020-01-01,0.011550418298023151,0.0,0.3972602739726027,1,29,-0.034798172121427995,-604.463976876636,-0.5532057483839591
0.0,-0.004949017171611687,0.7628951401827162,8,-339.96753744583697,-0.32981322592952433,197.5284640007182,0.19060641214119461,0.009523611763379621,735.0244654472733,0.7110260502119135,0.08099701778894342,3097.7098356032047,3.0388638898118283,0.0,0.48059439728624054,48.059439728624056,28.922015267847822,-3.9828815021679674e-05,197.52846400071817,0.19060641214119461,0.1926605504587156,False,8839.155973591762,19110.636101629105,26,5,3,-0.016616905593729848,817,1.6616905593729847,1.6554619754251447,-30.364094251501072,-0.026860530683252386,-0.0009122633025614908,2.1620430908476846,2.162043090847684,2,6.181343493889228,3.175012118327671,2.2614345998175978,2021-07-01,2021-04-01,2874.603906401642,3,0.10271480128037351,10.271480128037352,5728.04631006916,52,0.5714285714285714,4.0,2021-04-01,2020-04-01,0.007225752757916133,0.0,0.5,2,26,0.0,-577.2434037624516,-0.5385387502240955
0.0,-0.011674987363101142,1.2691248903217183,8,-383.34204379107126,-0.366981752524478,123.94503582304247,0.1240614481725838,0.0036073643462286933,723.4661299124496,0.7043852308145658,0.01503818753263153,4883.040070540918,4.841868156441725,0.0,0.25789142486763317,25.789142486763318,9.720310167834354,-4.376846589741473e-05,123.94503582304242,0.1240614481725838,0.1761234679981843,False,9966.893138567855,15916.254858073891,26,5,4,-0.026531192977876997,1447,2.6531192977876996,2.6769446624400324,-107.37816942430635,-0.10184940871285673,-0.003102456814427417,1.8872600635132848,1.5969123614343177,1,2.2424026407206212,1.6462380721804788,1.2313827713170364,2021-10-01,2021-07-01,3782.996930810225,3,0.05949361719505978,5.949361719505978,7570.550761646076,48,0.5217391304347826,3.652173913043478,2021-07-01,2020-07-01,0.014373864121512444,0.0,0.4583333333333333,3,22,-0.023557114803929413,-581.5716104459988,-0.5544703812824239
0.0,-0.01219780633092445,1.2697979503009704,8,-387.74277687533913,-0.37144564176326544,41.997525334177624,0.04360575501573915,0.0007699941358422128,745.2089289497503,0.7227807679268374,0.0,2584.5178730084413,2.5704329652380937,0.0,0.10026066706382064,10.026066706382064,2.56361127979623,-6.1171285926247e-05,41.99752533417754,0.04360575501573915,0.2127659574468085,False,13958.739967512209,16394.596436894506,36,4,3,-0.03910915350309658,1546,3.910915350309658,3.9505332230436667,-198.6973796590814,-0.18952632219641252,-0.005421676018763831,1.9219156961609578,1.1745040365428074,0,0.6228353853758168,0.8425380610106823,0.5447736758124408,2022-01-01,2021-10-01,4574.4737982128045,3,0.024358564693823137,2.4358564693823137,9169.855731443877,58,0.6304347826086957,4.41304347826087,2021-10-01,2020-10-01,0.01557673140527727,0.0,0.3793103448275862,4,22,-0.01794207371178924,-583.5236864034039,-0.5547805925766583
0.0,-0.00586323389998941,0.8303150144960083,8,-395.757156764308,-0.37658170361243026,176.37936704007032,0.17264843604252483,0.0033882597736418726,676.9988253689013,0.6532248082406105,0.04801833987057358,2876.7751240085304,2.688031801240938,0.0,0.36338175206325096,36.3381752063251,16.784229912092858,-3.7023482096727815e-05,176.37936704007026,0.17264843604252483,0.16890328551596484,False,8310.900292050468,16247.971808853632,21,4,4,-0.021650189133874908,666,2.165018913387491,2.177954449299725,78.39998303965771,0.073403194181754,0.0019879999999999607,1.7106420283186083,1.9550194609355525,2,3.6660518149397863,2.5240929461458586,1.4152768101815418,2022-04-01,2022-01-01,3902.325363603137,3,0.07937071516803175,7.937071516803175,7803.1945311940735,45,0.5,3.5,2022-01-01,2021-01-01,0.009457577534598945,0.0,0.5333333333333333,5,24,0.0,-611.4534844337816,-0.5632996712086266
0.0,-0.003212372932072661,0.693087193981747,8,-334.8781702747301,-0.32538625842383023,286.7941493274012,0.2757010142020791,0.008232242556857745,654.1459745468426,0.6308889480264801,0.05393303621115164,2391.853552648844,2.2710076283868057,0.0,0.46804088360234464,46.804088360234466,26.409910224944266,-1.9565316186446783e-05,286.79414932740127,0.2757010142020791,0.12951945080091534,False,4353.416213571491,14391.211440030536,13,6,5,-0.01772216867137542,501,1.772216867137542,1.784713417381004,146.01843200261737,0.1467971065824204,0.003364697372549917,1.9533849399923229,3.305728359987008,2,5.663976803624464,3.90066965094113,2.029482723615217,2022-07-01,2022-04-01,2661.5389740321443,3,0.10037795226459056,10.037795226459057,5299.347974284185,35,0.38461538461538464,2.6923076923076925,2022-04-01,2021-04-01,0.00610076859952466,0.0,0.6285714285714286,6,22,0.0,-556.2917866202762,-0.5471953987925898
0.0,-0.010540433380475828,1.1642954930257863,8,-310.9593559562581,-0.2975812064533641,125.13818776397069,0.12416912262257664,0.0031578161669556654,735.6747489722911,0.7146195833288937,0.015517151590697331,3644.2512634637064,3.5211764214804453,0.0,0.2605930980556517,26.059309805565167,8.817095020787892,-3.808169003973573e-05,125.13818776397079,0.12416912262257664,0.17473970122227253,False,8706.861966775226,14713.494979445823,28,7,5,-0.029555437186653478,1002,2.9555437186653477,2.988863864514334,-104.32997954028997,-0.10183748318951447,-0.0023537206671988115,2.3658228475228023,1.6898734625162872,2,2.032327579773727,1.9444456478991379,1.1342967349491435,2022-10-01,2022-07-01,3903.228536686088,3,0.06006633012670587,6.006633012670587,7809.416716482803,48,0.5217391304347826,3.652173913043478,2022-07-01,2021-07-01,0.012860365577030118,0.0,0.4166666666666667,7,20,0.0,-581.3630192772081,-0.5521705718687557
0.0,-0.00231082522985649,0.4338964031120266,8,-344.05774289168744,-0.33587669204981796,332.3189625463117,0.32596197228229573,0.009156363743624388,885.718085177402,0.8674663340085705,0.050700159532233835,3142.9628714450914,3.152874494342292,0.0,0.29106799535749706,29.106799535749705,35.54585214027906,-1.3759172637452761e-05,332.3189625463118,0.32596197228229573,0.07378904481665913,False,3096.519686025187,9742.898936951422,9,2,2,-0.008188522087157143,475,0.8188522087157143,0.8203227190334434,142.92756104079243,0.1381089271736571,0.0019999999999999593,2.574329755619638,3.146403034646224,2,8.116701866568109,2.608323205251944,1.2816235378632335,2023-01-01,2022-10-01,2016.9936289913257,3,0.06646379250926257,6.646379250926257,4024.118784379314,20,0.21739130434782608,1.5217391304347825,2022-10-01,2021-10-01,0.0033988296293878447,0.0,0.55,8,11,0.0,-581.5892955742189,-0.5793296346378933
0.0,-0.006611910855139218,0.6921407385005318,8,-406.00701155059943,-0.36964109890583496,317.96652175065844,0.30335611576703,0.005816481090838784,1222.9334383772307,1.144602634108111,0.05557195943885995,4911.645421243508,4.6050480980960815,0.0,0.7206871550075296,72.06871550075296,31.465884637301812,-4.320255947941017e-05,317.96652175065833,0.30335611576703,0.1675925925925926,False,10150.175288764987,24458.668767544612,25,5,3,-0.02290376270410582,653,2.290376270410582,2.311250944188739,-91.38579438434101,-0.080848144356427,-0.0023256962548342773,3.01209930761213,2.4096794460897035,2,6.247223944655446,3.0367144860645956,2.819636446655437,2023-04-01,2023-01-01,4345.777830375103,3,0.14308493478779624,14.308493478779624,8715.146632702488,45,0.5,3.5,2023-01-01,2022-01-01,0.00874635392869392,0.0,0.4444444444444444,9,20,0.0,-625.5447748417367,-0.5716659597559524
0.0,-0.012747513453758274,1.0796694685643387,8,-383.04093851755226,-0.3851499654755971,40.99027562820176,0.04299492028354916,0.0016746058418361611,619.2146585542299,0.6268288554096577,0.03509053274499907,2050.4724778453187,2.088533784157354,0.0,0.04346816972808898,4.346816972808898,1.4521666969365523,-2.6586513953676614e-05,40.99027562820174,0.04299492028354916,0.09610983981693363,False,5745.614077763284,6811.361244096529,15,3,4,-0.02993331951475553,1639,2.993331951475553,3.023737569946232,-203.90919958175752,-0.20485983947785835,-0.004217587028051833,1.6165756614703348,1.185488818411579,1,0.3560404203776706,0.5450615321606187,0.26091708375521566,2023-07-01,2023-04-01,2667.5207386448164,3,0.010657471663332689,1.065747166333269,5344.902928063699,26,0.2857142857142857,2.0,2023-04-01,2022-04-01,0.01622656468014145,0.0,0.4230769230769231,10,11,-0.01603400232822605,-557.7188242425774,-0.5664075787533219
0.0,-0.004567597601609159,0.7281456776429467,8,-464.59487761010826,-0.463669941508552,-23.652405598337054,-0.02069826016946208,-0.0021014878425486463,711.2517144212816,0.7175878753956878,0.0,1877.0072799839895,1.894126877657253,0.0,-0.0074911265357699985,-0.7491126535769999,-0.6507244296939939,-1.0514057630579438e-05,-23.652405598337054,-0.02069826016946208,0.028972385694884563,False,2322.974388050541,2133.7551432638447,5,2,1,-0.011511979870331186,915,1.1511979870331186,1.154530081701176,-332.159232453006,-0.3328263303767305,-0.004175861040629041,1.5309073532622324,0.9185444119573394,0,0.1643672477871256,-0.12501904100110697,-0.036034039971295395,2023-10-01,2023-07-01,1132.1328857816554,3,-0.0018921924478671282,-0.18921924478671281,2260.712648079407,8,0.08695652173913043,0.6086956521739131,2023-07-01,2022-07-01,0.006949888583036693,0.0,0.375,11,3,-0.0018921924478670915,-584.6133115963931,-0.5823108888913301
0.0,-0.01565819104580082,1.3993079401472488,8,-397.3444091078809,-0.3927705378329999,56.07367958907364,0.05788637368855606,0.0006619887826473942,768.5878189700023,0.7660615203652869,0.017895655009905642,1972.934808396516,1.951976036457739,0.0,0.08257722683162161,8.25772268316216,2.7464481349932757,-3.9384465963199606e-05,56.07367958907366,0.05788637368855606,0.1308284291534631,False,8741.57700037338,10760.229465580032,22,5,3,-0.03006691653102118,971,3.006691653102118,3.0443930046438323,-153.6479871414398,-0.15335146017206988,-0.002898356784010051,1.9343113967442966,1.2309254342918252,2,0.6713865930096083,0.8318908535119138,0.3812779896421521,2024-01-01,2023-10-01,4039.3926389281064,3,0.020186524652066582,2.0186524652066584,8094.304620247596,36,0.391304347826087,2.739130434782609,2023-10-01,2022-10-01,0.017767578745381513,0.0,0.3888888888888889,12,14,0.0,-589.566110933134,-0.5810476599936345
0.0,-0.013512137830539754,1.3205057748012032,8,-362.6474538730775,-0.36142076285948,-26.671718955344684,-0.025431190827847356,-0.0016330439070223175,568.9216293079089,0.5701866868645922,0.0066668342532676395,1975.0166187429509,2.001411117683611,0.0,-0.0637189125348534,-6.37189125348534,-1.62164850051818,-6.51961598127648e-05,-26.671718955344716,-0.025431190827847356,0.22517162471395882,False,14143.250701050023,12516.275844773998,39,9,3,-0.03929267810779754,639,3.929267810779754,3.9921281959783315,-145.2441601681361,-0.14696891430250647,-0.00369523808753113,1.5688008373747608,0.8849645749293523,1,0.41406565666318546,-0.6103366448664561,-0.29138495649587537,2024-04-01,2024-01-01,5600.022874124184,3,-0.01626974856276036,-1.626974856276036,11212.04643431721,61,0.6703296703296703,4.692307692307692,2024-01-01,2023-01-01,0.01694766149189914,0.0,0.36065573770491804,13,22,-0.020759178504121456,-568.491499344611,-0.5649562869535022
