entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,holding_bars,metadata
2023-01-02 07:00:00+00:00,2023-01-02 11:00:00+00:00,LONG,16646.09233,16735.11,0.06007415915852967,1000.0,16651.000714285714,16861.83857142857,signal_reversal,4.147661675501538,0.004147661675501538,1.2,4,{}
2023-01-04 03:00:00+00:00,2023-01-04 07:00:00+00:00,LONG,16741.540956,16869.44,0.059734135540154686,1000.041476616755,16775.189285714285,17035.681428571428,signal_reversal,6.439889057811979,0.006439621964079728,1.2000497719401058,4,{}
2023-01-04 18:00:00+00:00,2023-01-04 21:00:00+00:00,LONG,16898.047894,16861.151922178575,0.05918469883509097,1000.1058755073332,16866.211785714288,17111.69642857143,stop_loss,-3.383804031087818,-0.0033834458070464628,1.2001270506087998,3,{}
2023-01-06 19:00:00+00:00,2023-01-06 23:00:00+00:00,LONG,16855.695192,16950.65,0.05933140259570388,1000.0720374670221,16852.72464285714,17114.280714285713,signal_reversal,4.433715496885469,0.004433396126258228,1.2000864449604265,4,{}
2023-01-08 15:00:00+00:00,2023-01-08 18:00:00+00:00,LONG,16957.525732,16961.63712471429,0.05897773003137502,1000.116374621991,16966.727142857144,17067.835714285713,stop_loss,-0.9576590399899985,-0.000957547605749341,1.2001396495463892,3,{}
2023-01-08 23:00:00+00:00,2023-01-09 03:00:00+00:00,LONG,16968.358981,17197.0,0.058939512014770656,1000.1067980315911,17055.300714285717,17272.888571428575,signal_reversal,12.275861928781925,0.012274551030893161,1.2001281576379093,4,{}
2023-01-10 18:00:00+00:00,2023-01-10 22:00:00+00:00,LONG,17330.807683,17428.08,0.05771396088088937,1000.2295566508789,17346.945714285714,17607.95857142857,signal_reversal,4.413695230150569,0.00441268226958737,1.2002754679810546,4,{}
2023-01-11 23:00:00+00:00,2023-01-12 02:00:00+00:00,LONG,17561.676923,18226.32189114286,0.056957755115808556,1000.2736936031803,17798.994285714285,18231.79142857143,take_profit,36.656356902111604,0.03664632703682157,1.2003284323238161,3,{}
2023-01-13 15:00:00+00:00,2023-01-13 19:00:00+00:00,LONG,19001.968881,19067.629423142855,0.05265981980281727,1000.6402571722014,19073.351428571426,19636.86714285714,stop_loss,2.256904008791337,0.00225545993439173,1.2007683086066416,4,{}
2023-01-13 21:00:00+00:00,2023-01-14 00:00:00+00:00,LONG,19480.662446,20421.90801764286,0.05136698143536476,1000.6628262122894,19511.196785714288,20428.03642857143,take_profit,47.14814841324349,0.04711691808489453,1.2007953914547471,3,{}
2023-01-16 01:00:00+00:00,2023-01-16 05:00:00+00:00,LONG,20972.869974,21187.16,0.047734731056718736,1001.1343076964217,20924.606428571427,21699.397142857142,signal_reversal,9.0277155900115,0.009017486985121894,1.201361169235706,4,{}
2023-01-20 16:00:00+00:00,2023-01-20 20:00:00+00:00,LONG,21151.393515,21652.657967571427,0.04733610502505569,1001.2245848523219,21140.357142857145,21659.155714285713,take_profit,22.52643727042536,0.022498885476077233,1.2014695018227861,4,{}
2023-01-20 20:00:00+00:00,2023-01-21 00:00:00+00:00,LONG,21503.119001,22576.17,0.04657230651881031,1001.4498492250261,22011.519285714287,22842.071428571428,signal_reversal,48.77272021667355,0.04870210950095645,1.2017398190700312,4,{}
2023-01-20 22:00:00+00:00,2023-01-21 02:00:00+00:00,LONG,22323.184947,22551.05,0.04488327175562117,1001.9375764271929,22269.664642857144,23245.910714285714,signal_reversal,9.025004005695289,0.009007551186848917,1.2023250917126314,4,{}
2023-01-21 09:00:00+00:00,2023-01-21 13:00:00+00:00,LONG,22707.430185999998,22678.698634428572,0.04412775106031322,1002.0278264672498,22685.504285714287,23741.46142857143,stop_loss,-2.4702921470811097,-0.0024652929607657443,1.2024333917606997,4,{}
2023-01-25 20:00:00+00:00,2023-01-26 00:00:00+00:00,LONG,22756.794991,23386.778289642858,0.04403094214022922,1002.0031235457791,22710.236785714285,23393.79642857143,take_profit,26.53635442359954,0.026483305091600504,1.2024037482549348,4,{}
2023-01-29 01:00:00+00:00,2023-01-29 05:00:00+00:00,LONG,23119.883885,23081.230695714283,0.04335093082972961,1002.2684870900151,23088.15714285714,23520.645714285714,stop_loss,-2.87837391958156,-0.0028718591441886264,1.202722184508018,4,{}
2023-01-29 18:00:00+00:00,2023-01-29 22:00:00+00:00,LONG,23598.457414,23765.93,0.04247056007805966,1002.2397033508194,23444.79285714286,24147.384285714284,signal_reversal,5.909966881120024,0.005896759888239357,1.202687644020983,4,{}
2023-01-30 19:00:00+00:00,2023-01-30 23:00:00+00:00,SHORT,23132.118282000003,22826.15,0.043329313416124025,1002.2988030196306,23103.89607142857,22146.78785714286,signal_reversal,12.054637022547531,0.012026989343128484,1.2027585636235565,4,{}
2023-02-01 19:00:00+00:00,2023-02-01 23:00:00+00:00,LONG,23082.452659,23732.66,0.04342776585308001,1002.419349389856,23146.225714285716,23865.518571428573,signal_reversal,27.034148941633976,0.026968901745650548,1.202903219267827,4,{}
2023-02-02 00:00:00+00:00,2023-02-02 03:00:00+00:00,LONG,23738.529423,23844.580550607145,0.04223891349848224,1002.6896908792725,23851.73607142857,24866.077857142856,stop_loss,3.2762567763595607,0.003267468296683659,1.203227629055127,3,{}
2023-02-05 12:00:00+00:00,2023-02-05 16:00:00+00:00,SHORT,23349.852942,23075.54,0.042943416214986624,1002.722453447036,23308.038214285716,22895.60357142857,signal_reversal,10.576667897327063,0.01054795159016126,1.203266944136443,4,{}
2023-02-05 17:00:00+00:00,2023-02-05 21:00:00+00:00,SHORT,23068.607341,22896.41,0.0434715544506961,1002.8282201260092,23025.12,22504.199999999997,signal_reversal,6.282292221395336,0.006264574625359009,1.203393864151211,4,{}
