allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,bb_width_lookback,bb_width_quantile,deploy_score,donchian_lookback,ema_fast,ema_slow,family,max_holding_bars,max_trend_strength,min_holding_bars,pullback_depth,pullback_rsi,range_lookback,rsi_high,rsi_low,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_r_multiple,stress_avg_win,stress_avg_win_r,stress_calmar_ratio,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_max_consecutive_losses,stress_max_drawdown_pct,stress_max_drawdown_r,stress_payoff_ratio,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_win_rate,train_avg_drawdown_r,train_avg_holding_bars,train_avg_loss,train_avg_loss_r,train_avg_r_multiple,train_avg_win,train_avg_win_r,train_calmar_ratio,train_expectancy,train_expectancy_r,train_exposure_pct,train_max_consecutive_losses,train_max_drawdown_pct,train_max_drawdown_r,train_payoff_ratio,train_profit_factor,train_rank,train_score,train_sharpe_ratio,train_sortino_ratio,train_total_fees,train_total_return_pct,train_total_slippage,train_total_trades,train_trades_per_day,train_win_rate,trend_slope_bars,trend_slope_min,trial,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min
True,False,0.8381536326971564,8.744519094137159,55,1.5,150,0.2,344.83022536081734,16,80,100,channel_breakout,360,0.06071771565928867,3,0.03437802573797191,42.63428795414767,120,59.771128483347354,34.96066554222221,2.799909870425994,14,-1173.0529887113719,-1.0,1.422582039733776,7380.075442057741,6.752262527148083,2.8042821112372693,1499.7996459039762,1.422582039733776,0.21835748792270532,6,5.851985059900004,6.0,6.291340214873788,2.8597000976699034,3.3978177495717214,330071427976710.25,1390.9390986109097,23.9967943344636,2832.7665460878825,16,0.030947775628626693,0.3125,3.5,15,-1032.368289947973,-1.0,0.690902695081662,8345.462635684662,8.29996482294914,0.45504633581984927,672.6918783488699,0.690902695081662,0.11647824597464886,8,7.725530557208005,8.0,8.08380373258582,1.796400829463515,73,-999978,1.2762272223578657,87661462494068.39,1856.7104079041428,14.799221323675097,1873.3848689522108,22,0.015078821110349555,0.18181818181818182,48,0.018627076477245152,1199,2.7672237868586116,14,-1195.738609171386,-1.0,1.628157928916922,8200.534611918358,7.41010537253415,3.2389836178996183,1740.596772419159,1.628157928916922,0.21835748792270532,6,5.851985059900003,6.0,6.858133164739995,3.117333256699998,3.5674688639095895,585284161429853.9,1533.2402969900477,27.84954835870654,1562.65403108838,16,0.030947775628626693,0.3125,0.12,0.0005,10,0.22788938892326574
True,False,1.1116420278805441,7.428688113646889,20,1.8,100,0.25,259.1091792922244,12,50,150,channel_breakout,360,0.009434037967008348,3,0.00036952227029346643,36.14889976498987,55,61.53711179810132,32.80474877534299,2.0,26,-1055.5666469646171,-1.0,1.0365122277562107,5268.101735501764,5.109536683268632,2.224241805275733,1052.3228138575096,1.0365122277562107,0.30241545893719807,4,3.9403990000000015,4.0,4.99078078172581,2.495390390862905,2.8348618605709524,238328397073973.72,792.6129061792586,12.627873766290126,1612.1269161578086,12,0.02321083172147002,0.3333333333333333,2.7821727261555615,23,-1015.361653941884,-1.0,0.5217565110610028,5082.400308335704,5.087026044244011,0.41985919124565624,509.07883662751294,0.5217565110610028,0.16375471051730045,6,5.851985059900006,6.0,5.00550743531093,1.6685024784369766,85,-999980,1.215871791890692,54723299999136.31,1233.9153358741812,10.181576732550282,1245.34348877809,20,0.013708019191226868,0.25,12,0.011407611935791487,535,2.0,26,-1063.2724778239199,-1.0,1.185430913214961,5765.397833484823,5.556292739644883,2.557145844271801,1212.9509592789946,1.185430913214961,0.30241545893719807,4,3.940398999999991,4.0,5.422314555986829,2.7111572779934145,2.999591285999313,208178563589191.6,852.53703445321,14.555411511347934,867.9612589087766,12,0.02321083172147002,0.3333333333333333,0.12,0.001,100,0.7435291856129579
True,True,1.20130572609808,5.385668438769482,40,1.8,200,0.1,236.69261584843778,30,50,80,range_reversion,168,0.022930582797261696,4,0.02032203600671003,52.26466928078696,120,80.81894489850319,41.55502257268777,1.6666666666666667,18,-1069.4151231314274,-1.0,0.8581151121605224,2562.089319725255,2.450785208298113,2.695594849017265,886.0103460990936,0.8581151121605224,0.23671497584541062,3,2.9700999999999977,3.0,2.395785569426984,2.795083164331481,3.75956059891129,0.0,735.2577759948015,11.518134499288237,1483.481857658175,13,0.025145067698259187,0.5384615384615384,5.135846507958031,14,-968.8980978434702,-1.0,-0.4211037501639447,2246.420398183257,2.3286534365573184,-0.2258591249178083,-409.7122724475176,-0.4211037501639447,0.11099691675231244,10,10.835515043442316,11.364126944841097,2.3185311264241704,0.48811181608929904,69,-999977,-2.134312233210118,-73733005297120.06,1207.8853512488618,-9.423382266292931,1212.320989975609,23,0.015764222069910898,0.17391304347826086,24,0.0010623169200852489,1105,1.6666666666666667,18,-1076.177872761625,-1.0,0.9431242140375177,2740.534993431658,2.6086592546411045,2.973569928013578,978.9752090347582,0.9431242140375177,0.23671497584541062,3,2.9700999999999924,3.0,2.5465446398735714,2.970968746519166,3.9250351304391335,0.0,783.6144392576981,12.726677717451851,790.5936636798745,13,0.025145067698259187,0.5384615384615384,0.2,0.001,10,1.7914975208806074
True,True,0.8659367448373555,9.652680324803882,14,1.8,100,0.2,227.4549333654022,30,20,150,channel_breakout,96,0.025755500520475132,5,0.030840486919235053,41.11791651438467,30,69.09850853503468,24.721501481152437,2.5454545454545454,15,-1120.1827482011881,-1.0,0.9583978231874711,8514.272216551699,8.139189841541532,1.870765804873348,944.3433156744304,0.9583978231874711,0.20579710144927535,5,4.900995010000001,5.0,7.600788559031183,2.072942334281232,2.237588693178369,0.0,1125.975827579254,13.22080641944203,2293.5101465139087,14,0.027079303675048357,0.21428571428571427,2.5789473684210527,26,-1079.5730236927611,-1.0,0.9863301110870882,8976.103480250866,8.534384533218025,1.1449199293723333,1015.3595812954945,0.9863301110870882,0.21616992120589243,5,4.900995009999998,5.0,8.314494048348323,2.1880247495653484,60,-999976,1.717825094444215,151681258638926.88,1795.3716395052431,24.368629951091876,1815.847058065874,24,0.01644962302947224,0.20833333333333334,36,0.015817520413207217,238,2.5454545454545454,15,-1138.9493584957186,-1.0,1.1340965261028608,9448.407932077673,8.959117121813351,2.2303808365342737,1129.7700609128653,1.1340965261028608,0.20579710144927535,5,4.900995010000004,5.0,8.295722598726227,2.262469799652607,2.418231157759386,356720703908865.0,1235.6125796159176,15.816780852780079,1259.1699099473337,14,0.027079303675048357,0.21428571428571427,0.2,0.003,200,1.3384294899296045
True,False,1.7916241595893558,5.2516601778595495,20,2.2,150,0.3,179.23052900064678,16,10,200,channel_breakout,48,0.06330329129376502,4,0.01268471426812858,35.30768630530201,20,68.18374047121858,38.56123497187151,1.5216329212114499,22,-1078.738225323004,-1.0,0.6458959954520812,2185.352317819449,2.0860549914726523,2.3293439458241982,662.1100643529711,0.6458959954520812,0.32560386473429953,3,2.9700999999999964,3.0,2.0258411786280166,2.315247061289162,3.516873374045283,0.0,652.5437983268,9.931650965294567,1326.3036281744094,15,0.029013539651837523,0.5333333333333333,2.3943155450936264,15,-1091.6942532091632,-1.0,0.4314438585456142,2615.065177696881,2.459322658151901,0.5753955522833935,442.1372354416137,0.4314438585456142,0.1500513874614594,5,5.328905576374305,5.428694258170356,2.3954190195740157,1.6908840138169525,6,95.80902580138027,1.89209068525372,76429481970138.42,1486.2513030275545,12.821979827806777,1500.5753429647953,29,0.019876627827278958,0.41379310344827586,48,0.009399706151119938,810,1.4689615915822225,22,-1086.1249243579718,-1.0,0.7202125526860678,2342.3800723279132,2.225398536286377,2.6075553122031256,742.4110738745002,0.7202125526860678,0.32560386473429953,3,2.9700999999999897,3.0,2.156639645952823,2.464731023946084,3.7137841607088924,149979019026002.97,683.9568209708401,11.136166108117513,695.7894598122768,15,0.029013539651837523,0.5333333333333333,0.12,0.002,150,0.16405331358481667
True,False,2.4125039957924383,6.43687667115601,80,1.8,100,0.1,167.76389249878366,40,14,300,channel_breakout,360,0.04629600047551928,6,0.00670905230478327,53.44655238566692,120,70.12937471528289,35.4772554969038,1.4747666076898636,30,-1054.2210937065665,-1.0,0.6043117841828175,1996.3932170266646,1.941238271001832,2.3583887945470243,609.7503485115594,0.6043117841828175,0.32367149758454106,2,1.9900000000000004,2.0,1.8937139741792566,2.272456769015108,2.866286904484163,100693310621684.25,375.3777000656501,6.707253833627168,764.9520535330391,11,0.02127659574468085,0.5454545454545454,1.1599425384505404,49,-991.4768703949776,-0.9099425384505404,0.92033339343521,2422.55771324616,2.251443162079392,2.2053348438052067,985.0694675025231,0.92033339343521,0.31928742720109626,2,1.9900000000000084,2.0,2.4433829830857055,3.3596516017428457,94,-999981,3.0810641102580925,1.8295938429536536,580.3543021609164,18.716319882547918,599.670872690658,19,0.013022618231665525,0.5789473684210527,6,2.4527728790410542e-05,430,1.4665379832040344,30,-1058.1411099900256,-1.0,0.6608359026298624,2108.2163086167034,2.0448658214880813,2.5850564933814404,668.9629365227356,0.6608359026298624,0.32367149758454106,2,1.9899999999999978,2.0,1.9923772819265817,2.390852738311898,3.007935394116186,89901196157565.62,388.88183863192626,7.358592301750104,396.63745688389355,11,0.02127659574468085,0.5454545454545454,0.2,0.003,50,1.5825961938743032
True,False,2.055046945241436,7.961635197219504,30,1.5,50,0.3,164.7232411092847,16,30,50,channel_breakout,72,0.03036736802531333,4,0.007420298716550897,52.962548610910694,40,63.007049857273394,30.46991212180415,1.625,17,-1052.5416687201641,-1.0,0.6533731113764473,3390.417663662515,3.2987700895787633,2.0048778029045993,656.2888437347126,0.6533731113764473,0.21739130434782608,3,2.9701000000000146,3.0,3.2211719159632763,2.0132324474770478,2.6000101414423398,162751397428819.2,490.03759057708737,8.531754968551235,998.1588460780507,13,0.025145067698259187,0.38461538461538464,2.4833753690853335,24,-1118.3992422135045,-0.9465098050860269,0.8935925031215532,3876.8840840433973,3.469735734612166,1.0395155597018932,962.968810393538,0.8935925031215532,0.19767043508050702,6,5.1398240560744,5.2511372712043745,3.466458074819844,2.4760414820141743,62,-999976,2.6732505402818467,2.8558353410286212,1085.7232927251412,23.111251449444943,1109.9455743875726,24,0.01644962302947224,0.4166666666666667,36,0.009092254301301029,754,1.625,17,-1057.2384676684756,-1.0,0.7211710985208654,3583.7820091057647,3.4750448561542497,2.2203936608321664,727.7694080139245,0.7211710985208654,0.21739130434782608,3,2.9701000000000066,3.0,3.389757484902216,2.118598428063885,2.742105132562379,0.0,509.9677604197088,9.461002304181019,519.9492214035708,13,0.025145067698259187,0.38461538461538464,0.12,0.001,30,1.071785427625631
True,True,3.007825647602214,10.816599137531549,40,2.2,150,0.2,157.73024420757187,30,10,400,trend_pullback,12,0.026674285282776135,3,0.0037377691549987067,49.02153235441309,80,69.6619675916625,38.00796265683166,0.4201817918066075,10,-417.4495881650555,-0.3986272089853949,0.3343642615058783,794.3687624249706,0.7741591438006423,3.379827892319852,339.9368809537108,0.3343642615058783,0.16231884057971013,2,1.1280342219580017,1.1293274969272749,1.9029094409140606,3.1715157348567677,3.940649377908104,1.0958862376370442,401.44554431616996,5.438990095259389,814.5985800483677,16,0.030947775628626693,0.625,2.5482289270923015,10,-439.6655195358652,-0.4363525844220585,-0.06048650030502016,489.7237798613594,0.488856238019882,-0.09070010873439435,-62.101116655742715,-0.06048650030502016,0.11270983213429256,5,5.526334849517242,5.658036293977708,1.113855324334595,0.7621115377026177,35,-36.06841472147548,-0.7333744186486693,-0.15788680939860333,854.7476512258298,-1.9872357329838122,858.853540772501,32,0.02193283070596299,0.40625,6,0.004853222111422421,582,0.40619618931353235,10,-406.12998327841314,-0.38641111962139574,0.36925471600070997,846.1039133522734,0.8226542173739736,3.7756110487743797,376.51620211576596,0.36925471600070997,0.16231884057971013,2,1.1175233139712897,1.1187104181528191,2.0833327953830145,3.472221325638358,4.172092392636465,1.1871982041609905,412.18205489127297,6.024259233852281,418.62535124663555,16,0.030947775628626693,0.625,0.12,0.0005,20,0.21640540702747202
True,True,1.0563803658491246,7.628374267355412,80,1.5,150,0.2,152.21381185194173,10,10,80,channel_breakout,48,0.024390276116551767,4,0.002764734032638582,44.29350845627897,40,60.88131953538379,30.471383480621363,2.75,14,-1038.316588436405,-1.0,0.6311116652361632,5591.898196244854,5.524446660944653,1.4082836756403943,619.2371077339099,0.6311116652361632,0.221256038647343,5,4.900995010000004,5.0,5.385542577785126,1.7951808592617085,2.106349411533653,160428919191427.9,1056.8633154643294,9.907793723742536,2155.23135977083,16,0.030947775628626693,0.25,3.563324229415377,12,-1111.617841110442,-1.0,0.40271032934919065,5251.334722377095,4.922554723918805,0.3667700899750091,395.3972397155535,0.40271032934919065,0.16820829051044878,10,9.723870092626937,10.123684172431247,4.724046815523684,1.4660834944728671,12,67.99433220128338,1.3416771133206167,137451903188538.11,2685.180336216426,15.025095109191025,2717.410787674242,38,0.02604523646333105,0.23684210526315788,48,0.02313182587993309,780,2.75,14,-1045.7749228739196,-1.0,0.7512508276432586,6118.38148029178,6.005003310573034,1.6902484084694787,745.2641779175051,0.7512508276432586,0.221256038647343,5,4.9009950100000035,5.0,5.850571998301227,1.950190666100409,2.3241987429838913,282028887042052.06,1139.217865255792,11.924226846680089,1162.1033938840867,16,0.030947775628626693,0.25,0.12,0.001,200,0.9704516148115945
True,False,1.606107911047099,5.167510652310233,14,2.2,100,0.2,144.9005615929713,40,80,150,channel_breakout,120,0.03182129930900301,4,0.024335935775359564,48.34027382198592,20,79.82549537500167,24.847673044579423,1.4790095387577502,14,-1047.548649347913,-1.0,0.5507178227333235,2688.9062359489817,2.618341586377755,1.8238587098965218,553.7891586364703,0.5507178227333235,0.19516908212560385,3,2.970100000000005,3.0,2.566855713691956,1.9251417852689674,2.657897997296324,147732920545408.0,632.2075450966894,7.753048220910583,1281.2242676455285,14,0.027079303675048357,0.42857142857142855,6.2271876234160946,21,-1037.4886747107423,-1.0,-0.03701768757187902,2910.7668409643384,2.851929249712484,-0.027072930079149623,-50.4247957919722,-0.03701768757187902,0.20863309352517986,14,13.125418723102165,14.0,2.8055890265750385,0.9351963421916795,38,-46.006969897696116,-0.1689145278666692,-4340695643194.485,1084.3574244911897,-1.411894282175228,1084.0306441272307,28,0.019191226867717615,0.25,24,0.0179132731128959,1395,1.4610981292464107,14,-1053.3292051860963,-1.0,0.6275694317160693,2885.7685297697735,2.797662007337495,2.0875585586336256,634.8555383664194,0.6275694317160693,0.19516908212560385,3,2.9701000000000066,3.0,2.7396644045960277,2.054748303447021,2.8654272078211096,111352241034521.16,664.5857123768111,8.88797753712986,674.1485023380314,14,0.027079303675048357,0.42857142857142855,0.2,0.001,30,0.05576742279795897
