allow_long,allow_short,atr_stop_mult,atr_tp_mult,deploy_score,ema_fast,ema_slow,family,max_holding_bars,min_holding_bars,slope_bars,slope_min,sma_period,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_r_multiple,stress_avg_win,stress_avg_win_r,stress_calmar_ratio,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_max_consecutive_losses,stress_max_drawdown_pct,stress_max_drawdown_r,stress_payoff_ratio,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_win_rate,trial,use_take_profit,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,3.0,16.0,-20.017145298213396,10,400,ema_state,540,1,6,0.005,150,6.00297985892997,101,-861.5595575864755,-0.8213167748841516,0.2500947803606921,5164.728671768322,5.205373223368094,0.4757426236920257,209.78057207659958,0.2500947803606921,0.3663470062051737,13,13.831907867351855,14.461333249147577,5.994627563805922,1.296135689471551,0.3579030914096849,0.2946533735847478,2530.7172350318647,9.440125743446945,12714.05751256387,45,0.08704061895551257,0.17777777777777778,406,False,3.9351238245389832,101,-908.9205325582604,-0.8002775308435415,0.6104921950211021,6594.385508144104,6.253571098479676,1.7534508032847103,591.7406755822126,0.6104921950211021,0.3663470062051737,13,10.351368003217248,10.876622233229975,7.255183783320919,1.8137959458302295,0.6539880827695324,0.6647843269587931,3529.646602864094,26.628330401199534,3559.83829768328,45,0.08704061895551257,0.2,0.12,0.001,11.249656885305997,0.19534091327338937,1.7623010715123646,1.0605167522203092,-0.9229562069037957,0.0,-9.825820217867644,5,5,37,1.0199585813068488,100,11
True,True,4.0,6.0,-20.784672402044187,80,200,ema_state,120,4,18,0.0,400,3.4017714841085156,72,-828.704892912976,-0.8232509809089457,-0.008806167393505102,1457.2338754250452,1.47200258445275,-0.10528412077292394,-17.56532995432326,-0.008806167393505102,0.36264001934080103,9,7.319504101803146,7.523389235331284,1.7584472927422095,0.9671460110082153,-0.036143474267427,-0.012563566095030244,2528.8482296949164,-1.0890504571680066,12617.336842507328,62,0.11992263056092843,0.3548387096774194,1037,False,2.885549733380093,72,-906.780129744228,-0.8371407931297437,0.2075014900063072,1966.759967794237,1.861518438305054,1.2413448341224005,205.55797252872605,0.2075014900063072,0.36264001934080103,9,7.1245474035616,7.357659042578685,2.1689491236966045,1.3698626044399616,0.6740519250894884,0.31284373541453114,3326.350876080123,12.744594296781012,3321.1496744654232,62,0.11992263056092843,0.3870967741935484,1.0,0.002,6.851798780182195,0.03967619545172521,1.6050792521312374,-0.6651568876090104,-0.5679254659337509,0.28283457980064636,-5.571652042090369,3,3,46,-7.876856293979973,115,11
True,False,6.0,8.0,-22.837688549734615,10,300,sma_slope_state,240,1,36,0.005,300,4.366278653722578,64,-420.927131222341,-0.43725692201619903,-0.1348224587275374,887.3192052431343,0.9374451838413534,-0.5810802347987365,-133.11293719993648,-0.1348224587275374,0.25787734708679183,8,8.173362056455764,8.415912942290419,2.10801143339567,0.5945673273680095,-0.8663833674096499,-0.15175901398755076,1381.0692161324448,-6.655646859996836,6879.013303334312,50,0.09671179883945841,0.22,1014,False,2.68032233353238,64,-381.0682785250459,-0.38611457062713744,-0.028326338095829268,962.5604148423743,0.9899940160317401,-0.19065241959902318,-31.72481824951666,-0.028326338095829268,0.25787734708679183,8,5.891736545596705,6.0122728810899115,2.52595261554711,0.8874968649219576,-0.16253823917206395,-0.029451515035858595,1612.2504324068384,-1.5862409124758416,1612.2780802142815,50,0.09671179883945841,0.26,0.08,0.0005,3.1112333064868856,0.058552256453823934,1.209489901713469,0.8764316607059207,-0.17405760288525063,0.0,-0.5214727403247962,7,7,1,87.86031708824369,104,11
True,False,2.5,16.0,-26.56031774844023,50,300,sma_slope_state,168,4,6,0.001,300,3.477908138819685,43,-705.9812413381849,-0.7109399953951171,0.025005974509606985,1805.497790048174,1.8648708992714171,0.05444204623189104,11.584196200774784,0.025005974509606985,0.1941332903537755,12,8.410206456502802,8.50253751542899,2.5574302606480868,1.0229721042592348,0.0784158558920148,0.032305168446009745,3292.220319251997,0.6487149872433802,16481.31682909567,56,0.10831721470019343,0.2857142857142857,904,False,2.915696150247114,43,-708.1010581588625,-0.656171384975778,0.33277518592051974,2546.018860396585,2.4205512800349265,1.99349147759526,337.86605851967414,0.33277518592051974,0.1941332903537755,7,6.532826705269685,6.725928785251293,3.595558615625434,1.7031593442436261,0.7863942203712041,0.36004994384037214,4767.895265414244,18.920499277101698,4791.612139963181,56,0.10831721470019343,0.32142857142857145,1.0,0.0,10.02174538416271,0.10453231174631519,1.7751429933933707,1.3655605860763183,-0.6070811007886504,0.0,-9.293576126064014,5,5,16,14.589115476391854,122,11
True,True,5.0,4.0,-27.59295464572549,20,300,ema_state,240,4,36,0.0025,150,4.202088219016164,101,-675.6384251673127,-0.6818296672538697,0.042960382744077166,1901.403044532669,1.9537705145568465,0.17793654289847116,33.04797900018235,0.042960382744077166,0.6513820614070432,11,10.456829775932814,10.999067955062074,2.814231656616943,1.0674671800960824,0.18462947658428008,0.08880520578356679,2837.935242738106,2.6438383200146056,14181.084331131806,80,0.15473887814313347,0.275,84,False,3.172408033371489,101,-700.3098172635101,-0.6553150353056993,0.23039642614744352,2417.7722540278105,2.297056502871443,1.3878107546711893,235.11480412388602,0.23039642614744352,0.6513820614070432,11,9.330077754141161,9.751321018527056,3.4524323298441777,1.479613855647505,0.8203007561541172,0.45153133294420583,3617.972171106783,18.809184329910902,3615.4151023153536,80,0.15473887814313347,0.3,0.2,0.0,12.640483752219744,0.0479288555729988,1.690983681842826,-0.7409992944721057,-0.4796450007020492,0.24069175027019016,-11.402891006045072,5,5,21,9.998264613885382,169,11
True,False,6.0,6.0,-35.8843434699156,30,80,sma_slope_state,48,6,18,0.0025,300,5.607076711417913,24,-448.41222808911215,-0.4712009435798482,-0.16708063273326412,466.9763168807022,0.501984051129221,-0.6542122760952302,-162.35330778604518,-0.16708063273326412,0.09517285840921912,5,8.51520170211303,8.843508469890534,1.041399604267484,0.47336345648522005,-1.2929428892157158,-0.18107763942719335,1392.2488713747712,-7.792958773730206,6929.254020964985,48,0.09284332688588008,0.3125,1174,False,3.0004708919211005,24,-408.9418853170545,-0.41979056423438277,-0.05702244329155603,580.7056725568024,0.6044958948983047,-0.380999834524338,-58.44170857006347,-0.05702244329155603,0.09517285840921912,5,5.223302888418345,5.338485358544292,1.4200200405164627,0.7787206673799956,-0.409500013968908,-0.05591094474758811,1636.7855706124292,-2.805202011363072,1635.6176213727595,48,0.09284332688588008,0.3541666666666667,0.12,0.003,3.99554731316462,-0.05812110502044718,1.3514371012174946,-0.20441769851433425,-0.5638677638093216,0.0,-3.9283055668734015,6,6,5,38.18639581370306,98,11
True,False,4.0,4.0,-36.52405773735062,10,400,ema_state,240,3,36,0.0025,300,4.221839644557795,70,-713.0378075114126,-0.718231459684996,0.0424823782776795,3426.6987914306246,3.5607838788550543,0.06448951266792967,22.915365633838633,0.0424823782776795,0.2559432669836409,13,11.27963512489412,11.653569473743513,4.805774329681359,1.039086341552726,0.09830432268820409,0.04851564923861567,1968.00667853412,1.0311914535226971,9855.350747052762,45,0.08704061895551257,0.17777777777777778,934,False,3.2089970454089167,70,-707.6387082593952,-0.6808368916770344,0.26556847446540827,4075.1554598024845,4.051189939035179,0.8912593046612295,248.9201253529808,0.26556847446540827,0.2559432669836409,13,8.739746153668934,9.109109457873876,5.7588080078692885,1.439702001967322,0.4978431205382232,0.2771197133122692,2526.6241630359527,11.201405640884099,2540.368461238017,45,0.08704061895551257,0.2,1.0,0.001,9.673808708296278,0.30514198193856734,1.9729250884135516,0.6366027352605186,-0.8153505364212604,0.0,-8.505688006093886,6,6,6,37.65618304466928,94,11
True,True,5.0,4.0,-37.307920583455434,50,300,ema_state,540,2,24,0.001,400,8.001365562243222,143,-734.6895051768057,-0.7258761950490785,0.01642214318558118,2057.4619587906077,2.087043823524369,0.007361129103499215,2.128242259039439,0.01642214318558118,0.835442017890241,12,14.703177243634444,15.511335578078011,2.8004509990863036,1.0039352638233923,0.056512456655734934,0.024321240158454153,2282.0245068765257,0.15323344265084596,11416.473369863437,72,0.13926499032882012,0.2638888888888889,1042,False,4.975907453572918,143,-777.7657330976787,-0.7228816079971496,0.17011210940395954,2433.0409142717813,2.338811137378082,0.8160467527559854,158.71953905174723,0.17011210940395954,0.835442017890241,7,9.735194547025614,9.748179961619437,3.1282439052457183,1.2881004315717668,0.4944024446661239,0.2458681431414495,2831.5420492068934,11.427806811725794,2831.6240619823197,72,0.13926499032882012,0.2916666666666667,0.08,0.002,9.664941476085243,0.04268728925403973,1.3215651455923287,0.46136242190132104,-0.4969753227661342,0.2450254851490695,-9.09501440804069,7,7,4,48.967294962080054,161,11
True,False,5.0,6.0,-37.66598363700035,10,400,sma_slope_state,120,1,18,0.0025,300,3.6059821489455475,40,-455.03235397293537,-0.4700796392780006,-0.11301410167201294,1095.6331103415725,1.1529455316583066,-0.5373443823282112,-113.88595182374365,-0.11301410167201294,0.16165686195503265,8,7.550796898081928,7.71194964646801,2.40781364396506,0.6791269252209144,-0.6017083705384069,-0.11514540954041358,1685.4566396093155,-5.694297591187103,8407.348955988715,50,0.09671179883945841,0.22,286,False,2.3069946520000064,40,-425.0244988433946,-0.4244331635004003,0.019132897267700115,1142.311379036593,1.1597313392428155,0.09052325753412711,13.829546963001974,0.019132897267700115,0.16165686195503265,6,5.391105416091617,5.519220570302613,2.6876365530578306,1.045191992855823,0.09050325011554668,0.017824973786927406,2041.0710492932271,0.6914773481501033,2043.8083740473228,50,0.09671179883945841,0.28,0.12,0.002,5.91861608145322,-0.04337963005336936,1.138703861731872,0.17859268522876398,-0.538056007404838,0.0,-5.765858763759738,6,6,9,32.557507572850724,110,11
True,True,6.0,4.0,-39.52908307072442,100,200,ema_state,240,3,12,0.001,50,4.81063997367357,137,-774.4534127943701,-0.7784908110734052,-0.04789275787084435,1346.962499075533,1.3748508194183533,-0.19518784220071367,-54.687299838510114,-0.04789275787084435,0.6201144330727698,11,11.135125436463666,11.69439483363659,1.7392427702209292,0.8931246657891255,-0.20105390847503954,-0.05241638647034477,1602.4145283677453,-3.062488790956544,7991.953070463301,56,0.10831721470019343,0.3392857142857143,827,False,4.15099070478667,137,-834.0190020789613,-0.8019316292671924,0.08661458281168485,1597.4606587404885,1.5675249362764805,0.3108073793101242,77.78587072833238,0.08661458281168485,0.6201144330727698,11,9.839272793262408,10.244266343342527,1.915376813667907,1.1492260882007446,0.30976595013192787,0.09984465104144515,1924.098351614662,4.3560087607866445,1919.4420648197347,56,0.10831721470019343,0.375,0.12,0.003,7.340307807979439,0.0641753965851654,1.3712963454167815,0.31955323861762536,-0.5496002667968003,0.12260248639211122,-6.930773861588678,5,5,12,26.222565490385932,128,11
