run_dir,kind,summary_file,symbol,timeframe,family,trial,trials,seed,fee_rate,slippage_rate,stress_slippage_rate,candidate_section,prop_pass_count,deploy_score,wf_score,wf_positive_exp,wf_profitable,wf_windows,wf_mean_exp_r,wf_min_exp_r,wf_max_dd_r,wf_total_trades,validation_trades,validation_win_rate,validation_sharpe,validation_pf,validation_exp_r,validation_avg_win_r,validation_avg_loss_r,validation_payoff_ratio,validation_dd_r,validation_dd_pct,validation_trades_per_week,validation_avg_holding_bars,validation_max_consecutive_losses,validation_return_pct,stress_trades,stress_win_rate,stress_sharpe,stress_pf,stress_exp_r,stress_avg_win_r,stress_avg_loss_r,stress_payoff_ratio,stress_dd_r,stress_dd_pct,stress_trades_per_week,stress_avg_holding_bars,stress_max_consecutive_losses,stress_return_pct,best_params
vwap_profile_ETHUSDT_1h_20260609_061405,vwap_profile_ETHUSDT,vwap_profile_ETHUSDT_1h_20260609_061405/best_summary.json,ETHUSDT,1h,momentum_volume_breakout,400,1200,20260642,0.001,0.0002,0.001,,,300.7848081637519,429.14726208952015,11,,11,0.4945984834211084,,3.835498910791147,459,252,0.5595238095238095,3.7328409476956343,3.119749660882661,0.4431140245089275,1.1811273468748285,-0.4943623579558654,2.455973137290604,5.110472665334722,5.016577811962538,3.411992263056093,8,7,195.27806573958597,252,0.5158730158730159,3.055060580748063,2.4467976536519784,0.3199216053878624,1.0672431195448169,-0.476404598222007,2.296225490350317,5.9960550807205575,5.850655084577616,3.411992263056093,8,7,119.31438635990774,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 1.5, ""atr_tp_mult"": 8.0, ""break_even_atr"": 1.5, ""deploy_score"": 300.7848081637519, ""donchian_lookback"": 30, ""ema_fast"": 30, ""ema_slow"": 200, ""exit_on_flat_signal"": true, ""family"": ""momentum_volume_breakout"", ""max_holding_bars"": 72, ""min_holding_bars"": 8, ""mom_lookback"": 6, ""mom_min"": 0.005, ""move_stop_after_partial"": true, ""partial_exit_atr"": 1.5, ""partial_exit_fraction"": 0.33, ""poc_distance_max"": 0.005, ""profile_lookback"": 72, ""profile_value_area"": 0.75, ""rsi_high"": 65.56142688179145, ""rsi_low"": 27.451844176270605, ""slope_bars"": 24, ""slope_min"": 0.0005, ""trail_atr_mult"": 1.0, ""trend_strength_max"": 0.08, ""trial"": 400, ""use_break_even"": false, ""use_partial_exit"": false, ""use_poc_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.12, ""volatility_min"": 0.002, ""volume_lookback"": 30, ""volume_min"": 0.5, ""vwap_band_atr"": 0.5, ""vwap_distance_max"": 0.04, ""vwap_lookback"": 24}"
vwap_profile_BTCUSDT_1h_20260609_062402,vwap_profile_BTCUSDT,vwap_profile_BTCUSDT_1h_20260609_062402/best_summary.json,BTCUSDT,1h,vwap_profile_confluence,1332,1500,202606091,0.001,0.001,0.005,,,135.17352355991574,355.9655845798756,11,,11,0.19914182068940167,,2.571499547948532,193,137,0.7007299270072993,1.0961247500903892,1.4936485557166828,0.06486033276758679,0.2797137832599822,-0.43821116106826585,0.6379124040039998,3.214425845592338,3.1802621314572663,1.8549323017408121,8,2,9.118703782636455,136,0.5808823529411765,-1.4605910398169863,0.6378475507942951,-0.07237228720052376,0.22337437417331257,-0.48226678278882323,0.46021911892752937,10.109493458065122,9.703284102273654,1.841392649903288,8,4,-9.47398775573974,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 3.0, ""atr_tp_mult"": 3.0, ""break_even_atr"": 0.25, ""deploy_score"": 135.17352355991574, ""donchian_lookback"": 16, ""ema_fast"": 14, ""ema_slow"": 400, ""exit_on_flat_signal"": true, ""family"": ""vwap_profile_confluence"", ""max_holding_bars"": 72, ""min_holding_bars"": 8, ""mom_lookback"": 18, ""mom_min"": 0.001, ""move_stop_after_partial"": true, ""partial_exit_atr"": 0.8, ""partial_exit_fraction"": 0.33, ""poc_distance_max"": 0.025, ""profile_lookback"": 168, ""profile_value_area"": 0.75, ""rsi_high"": 62.426993583737165, ""rsi_low"": 23.62336790017937, ""slope_bars"": 36, ""slope_min"": 0.005, ""target_mode"": ""atr"", ""trail_atr_mult"": 1.5, ""trend_strength_max"": 0.04, ""trial"": 1332, ""use_break_even"": true, ""use_partial_exit"": false, ""use_poc_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.08, ""volatility_min"": 0.0005, ""volume_lookback"": 150, ""volume_min"": 1.25, ""vwap_band_atr"": 0.25, ""vwap_distance_max"": 0.005, ""vwap_lookback"": 168}"
vwap_profile_BTCUSDT_1h_20260609_061405,vwap_profile_BTCUSDT,vwap_profile_BTCUSDT_1h_20260609_061405/best_summary.json,BTCUSDT,1h,vwap_profile_confluence,346,1200,20260641,0.001,0.0002,0.001,,,320.65724595522147,411.56547150371154,11,,11,0.4722439332136581,,5.016015672590767,284,181,0.5911602209944752,3.603066127337906,3.2916468801538645,0.4711827998146906,1.1260872547881273,-0.47577364183608944,2.276466066648467,2.8819938665638993,2.7722682127981253,2.450676982591876,8,4,124.57204102143724,181,0.569060773480663,2.850728238037706,2.427639832242351,0.31502314287314975,0.9281268845872936,-0.4945882083647578,1.838406863251489,4.277402071448552,4.20679260799695,2.450676982591876,8,4,74.57126092516928,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 1.5, ""atr_tp_mult"": 8.0, ""break_even_atr"": 1.25, ""deploy_score"": 320.65724595522147, ""donchian_lookback"": 10, ""ema_fast"": 10, ""ema_slow"": 300, ""exit_on_flat_signal"": true, ""family"": ""vwap_profile_confluence"", ""max_holding_bars"": 24, ""min_holding_bars"": 8, ""mom_lookback"": 3, ""mom_min"": 0.0005, ""move_stop_after_partial"": true, ""partial_exit_atr"": 0.8, ""partial_exit_fraction"": 0.5, ""poc_distance_max"": 0.01, ""profile_lookback"": 72, ""profile_value_area"": 0.75, ""rsi_high"": 68.83508186789199, ""rsi_low"": 39.73726712846163, ""slope_bars"": 12, ""slope_min"": 0.0005, ""trail_atr_mult"": 1.0, ""trend_strength_max"": 0.015, ""trial"": 346, ""use_break_even"": true, ""use_partial_exit"": true, ""use_poc_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.04, ""volatility_min"": 0.002, ""volume_lookback"": 150, ""volume_min"": 1.0, ""vwap_band_atr"": 0.25, ""vwap_distance_max"": 0.08, ""vwap_lookback"": 48}"
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3_wf_edge_BTCUSDT,v3_wf_edge_BTCUSDT_4h_20260608_192533/best_summary.json,BTCUSDT,4h,v3,555,800,8080,0.001,0.002,,,,,26.078986901738894,6,6,11,0.06560750406118122,-0.6479602477801809,9.211740875522107,103,57,0.3508771929824561,2.5848029184351144,1.905762660453502,0.5001146317590835,2.860663059649945,-0.7758574914251659,3.525660921838979,8.867434807326909,8.530468697675637,,43,8,31.450659005359284,,,,,,,,,,,,,,,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 2.623331473171495, ""atr_tp_mult"": 13.47870015122297, ""donchian_lookback"": 8, ""max_holding_bars"": 120, ""min_holding_bars"": 3, ""trend_sma_period"": 50, ""trial"": 555, ""use_trend_filter"": true, ""volatility_max"": 0.08, ""volatility_min"": 0.0, ""volume_lookback"": 150, ""volume_mult"": 1.3229217634769994}"
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3_wf_edge_BTCUSDT,v3_wf_edge_BTCUSDT_1d_20260608_192634/best_summary.json,BTCUSDT,1d,v3,373,600,555,0.001,0.002,,,,,-999998,,,,,,,,2,0.5,2.882998660390407,6.702709023899723,2.885206577727132,6.770413155454264,-0.9999999999999999,6.702709023899723,0.9999999999999999,1.0,,22,1,5.702709023899718,,,,,,,,,,,,,,,"{""allow_long"": true, ""allow_short"": false, ""atr_stop_mult"": 1.5310337274729693, ""atr_tp_mult"": 11.68438055694719, ""donchian_lookback"": 55, ""max_holding_bars"": 48, ""min_holding_bars"": 2, ""trend_sma_period"": 50, ""trial"": 373, ""use_trend_filter"": true, ""volatility_max"": 0.2, ""volatility_min"": 0.001, ""volume_lookback"": 30, ""volume_mult"": 2.2315152218519407}"
v3_edge_SOLUSDT_4h_20260608_191748,v3_edge_SOLUSDT,v3_edge_SOLUSDT_4h_20260608_191748/best_summary.json,SOLUSDT,4h,v3,421,1000,4242,0.001,0.001,0.002,,,25.852608626087417,,,,,,,,,82,0.573170731707317,1.7390340782301437,1.4165021522459624,0.10316845247133499,0.6095074427590366,-0.5767724773435784,1.0548420282682698,3.0639859088760457,3.0408018475560588,,3,3,8.578239286101468,82,0.573170731707317,1.141775169255135,1.252296189700494,0.06488683974650727,0.5527244279619304,-0.5902093501427752,0.9325609923301551,3.6048141059891625,3.5934286325835814,,3,3,5.242590026216233,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 2.184426494339339, ""atr_tp_mult"": 7.4029040864239954, ""deploy_score"": 25.852608626087417, ""donchian_lookback"": 24, ""max_holding_bars"": 12, ""min_holding_bars"": 3, ""trend_sma_period"": 50, ""trial"": 421, ""use_trend_filter"": false, ""volatility_max"": 0.12, ""volatility_min"": 0.0005, ""volume_lookback"": 14, ""volume_mult"": 1.7811642046125262}"
v3_edge_ETHUSDT_4h_20260608_191748,v3_edge_ETHUSDT,v3_edge_ETHUSDT_4h_20260608_191748/best_summary.json,ETHUSDT,4h,v3,421,1000,4242,0.001,0.001,0.002,,,16.699792504961763,,,,,,,,,95,0.45263157894736844,1.4602544921932046,1.3354363940004423,0.09424556155809352,0.7860857102683791,-0.47785302295233506,1.6149463369307673,5.2203126577973205,5.149363463173044,,3,7,8.970197435195166,95,0.4,0.7313653326318241,1.1473868560519598,0.04493669949868354,0.798334135515808,-0.4573282578460661,1.7210802840779393,6.464344640555042,6.318743311876136,,3,7,4.018479582727101,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 2.184426494339339, ""atr_tp_mult"": 7.4029040864239954, ""deploy_score"": 16.699792504961763, ""donchian_lookback"": 24, ""max_holding_bars"": 12, ""min_holding_bars"": 3, ""trend_sma_period"": 50, ""trial"": 421, ""use_trend_filter"": false, ""volatility_max"": 0.12, ""volatility_min"": 0.0005, ""volume_lookback"": 14, ""volume_mult"": 1.7811642046125262}"
v3_edge_BTCUSDT_4h_20260608_192109,v3_edge_BTCUSDT,v3_edge_BTCUSDT_4h_20260608_192109/best_summary.json,BTCUSDT,4h,v3,1137,3000,777,0.001,0.001,0.002,,,65.79479182056485,,,,,,,,,88,0.25,1.9823894114967022,1.5067879722690811,0.46602221444254516,4.864088857770181,-1.0,4.520363916807244,8.0,7.4018323142140785,,9,8,42.515551387860725,88,0.25,1.2798874593831946,1.2702090143050708,0.24861399085792835,3.994455963431712,-1.0,3.810627042915212,8.246849414478215,7.976274534782451,,9,8,20.982870413759695,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 0.6828294809532724, ""atr_tp_mult"": 10.85745707218686, ""deploy_score"": 65.79479182056485, ""donchian_lookback"": 8, ""max_holding_bars"": 24, ""min_holding_bars"": 3, ""trend_sma_period"": 50, ""trial"": 1137, ""use_trend_filter"": false, ""volatility_max"": 0.05, ""volatility_min"": 0.002, ""volume_lookback"": 50, ""volume_mult"": 1.256094853283014}"
v3_edge_BTCUSDT_4h_20260608_191932,v3_edge_BTCUSDT,v3_edge_BTCUSDT_4h_20260608_191932/best_summary.json,BTCUSDT,4h,v3,249,2000,9090,0.001,0.001,0.002,,,29.845853841930136,,,,,,,,,85,0.6352941176470588,2.325799093404119,1.4424115230824304,0.12222010075275838,0.5942552098033883,-0.7000346053354354,0.8280510595473211,4.422959535140269,4.363726128017845,,12,4,10.73168772472399,85,0.6235294117647059,1.5255741262130729,1.2700636262039044,0.07600354551141936,0.5377951192811647,-0.6888387485447214,0.7668308686514138,4.771527207652386,4.695208259022977,,12,4,6.486954058731338,"{""allow_long"": true, ""allow_short"": false, ""atr_stop_mult"": 3.3242534006934257, ""atr_tp_mult"": 2.7893488622689873, ""deploy_score"": 29.845853841930136, ""donchian_lookback"": 12, ""max_holding_bars"": 24, ""min_holding_bars"": 2, ""trend_sma_period"": 300, ""trial"": 249, ""use_trend_filter"": false, ""volatility_max"": 0.12, ""volatility_min"": 0.0005, ""volume_lookback"": 30, ""volume_mult"": 0.9267887201400914}"
v3_edge_BTCUSDT_4h_20260608_191650,v3_edge_BTCUSDT,v3_edge_BTCUSDT_4h_20260608_191650/best_summary.json,BTCUSDT,4h,v3,1388,1600,20260608,0.001,0.001,0.002,,,38.33586889261747,,,,,,,,,96,0.4375,2.153351550834941,1.480528916013222,0.254912851849397,1.6853872805583836,-0.8576783704798148,1.903537177731285,8.771293176725285,8.669750458768771,,6,9,26.152312726165867,96,0.4166666666666667,1.1384358554656804,1.2118534504859761,0.11831717004428194,1.4618374990078578,-0.8413402077868437,1.6965948306803664,11.768670269386135,11.320602170272846,,6,9,10.962645544078638,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 1.023096455110046, ""atr_tp_mult"": 7.817721854514393, ""deploy_score"": 38.33586889261747, ""donchian_lookback"": 16, ""max_holding_bars"": 96, ""min_holding_bars"": 6, ""trend_sma_period"": 150, ""trial"": 1388, ""use_trend_filter"": true, ""volatility_max"": 0.08, ""volatility_min"": 0.0, ""volume_lookback"": 20, ""volume_mult"": 1.3829755218524156}"
v3_edge_BTCUSDT_4h_20260608_191403,v3_edge_BTCUSDT,v3_edge_BTCUSDT_4h_20260608_191403/best_summary.json,BTCUSDT,4h,v3,553,1200,1337,0.001,0.001,0.002,,,35.81985617963801,,,,,,,,,89,0.4044943820224719,1.7034245014948655,1.4053878381571052,0.26369896679238863,1.9166329097235706,-0.8590486170853954,2.069043206175738,9.340983222113586,0.16269267244752111,,6,8,0.29725123896219885,89,0.38202247191011235,0.6843694525169242,1.140786174773283,0.11259209226862174,1.6588969911817486,-0.8433054816049476,1.8453894003685465,10.053344002353784,0.20139238270078896,,6,8,0.11828534705907805,"{""atr_stop_mult"": 0.9536872550645946, ""atr_tp_mult"": 7.281255470559485, ""deploy_score"": 35.81985617963801, ""donchian_lookback"": 16, ""max_holding_bars"": 48, ""min_holding_bars"": 6, ""trend_sma_period"": 300, ""trial"": 553, ""use_trend_filter"": false, ""volatility_max"": 0.08, ""volatility_min"": 0.003, ""volume_lookback"": 10, ""volume_mult"": 1.8459375298024634}"
v3_edge_BTCUSDT_4h_20260608_191322,v3_edge_BTCUSDT,v3_edge_BTCUSDT_4h_20260608_191322/best_summary.json,BTCUSDT,4h,v3,28,1000,42,0.001,0.001,0.002,,,16.070555829568228,,,,,,,,,96,0.4583333333333333,0.8852190518222274,1.204418523885166,0.1564808089206128,1.2006233300034106,-0.7270244012263698,1.4234037100461054,9.271975753333233,0.23366715806340177,,3,6,0.17656095827002719,96,0.3958333333333333,-0.08088980590251063,0.9830384311862903,0.0488973042992033,1.1560436450089049,-0.6764744361657735,1.5004270791790748,11.498392832922814,0.3252513633987564,,3,6,-0.01650962644854735,"{""atr_stop_mult"": 1.1928253837167553, ""atr_tp_mult"": 6.817788704874343, ""deploy_score"": 16.070555829568228, ""donchian_lookback"": 8, ""max_holding_bars"": 24, ""min_holding_bars"": 3, ""trend_sma_period"": 400, ""trial"": 28, ""use_trend_filter"": true, ""volatility_max"": 0.08, ""volatility_min"": 0.0, ""volume_lookback"": 150, ""volume_mult"": 1.3783293800136436}"
v3_edge_BTCUSDT_1h_20260608_191205,v3_edge_BTCUSDT,v3_edge_BTCUSDT_1h_20260608_191205/best_summary.json,BTCUSDT,1h,v3,43,500,42,0.001,0.001,0.002,,,-40.24859087944788,,,,,,,,,129,0.4418604651162791,-0.42011008154894197,0.8697771451272809,-0.0288529309461104,0.5426744375250366,-0.48131209765243516,1.0986658675291967,9.022458764682757,0.273691058839315,,6,7,-0.14395350247224267,129,0.40310077519379844,-1.165177634849471,0.679526401841057,-0.08900580479054714,0.49438768075641587,-0.4829858210040806,1.0062217873415649,14.221084180788468,0.45926620440750743,,6,7,-0.4019576119657577,"{""atr_stop_mult"": 3.3664828168754997, ""atr_tp_mult"": 6.456342785399302, ""deploy_score"": -40.24859087944788, ""donchian_lookback"": 55, ""max_holding_bars"": 96, ""min_holding_bars"": 6, ""trend_sma_period"": 200, ""trial"": 43, ""use_trend_filter"": false, ""volatility_max"": 0.05, ""volatility_min"": 0.002, ""volume_lookback"": 150, ""volume_mult"": 3.150969633407823}"
v3_edge_BTCUSDT_1h_20260608_191157,v3_edge_BTCUSDT,v3_edge_BTCUSDT_1h_20260608_191157/best_summary.json,BTCUSDT,1h,v3,4,5,42,0.001,0.001,0.002,,,-65.38065228054919,,,,,,,,,163,0.4601226993865031,-1.1811936348899839,0.7317631992326021,-0.07830168143539651,0.3864669077621865,-0.4744112745015183,0.858602153766253,15.935538824419872,0.40848261634720795,,5,7,-0.32441735859775506,163,0.4294478527607362,-2.3090609627947933,0.5321228261808558,-0.13687253020393192,0.320919823103482,-0.4814474197901573,0.7069631833545655,23.796749290422714,0.6871683933201744,,5,7,-0.649572967040469,"{""atr_stop_mult"": 3.2908271906360382, ""atr_tp_mult"": 2.362470954963773, ""deploy_score"": -65.38065228054919, ""donchian_lookback"": 8, ""max_holding_bars"": 24, ""min_holding_bars"": 5, ""trend_sma_period"": 150, ""trial"": 4, ""use_trend_filter"": true, ""volatility_max"": 0.04, ""volatility_min"": 0.001, ""volume_lookback"": 150, ""volume_mult"": 2.9434906911732748}"
v3_edge_BTCUSDT_1d_20260608_192634,v3_edge_BTCUSDT,v3_edge_BTCUSDT_1d_20260608_192634/best_summary.json,BTCUSDT,1d,v3,1069,1200,555,0.001,0.001,0.002,,,-1000000,,,,,,,,,20,0.5,5.648512412242189,2.4769721861538687,0.5980816392770937,2.0002489921807216,-0.8040857136265341,2.4769721861538683,2.0,1.9900000000000049,,19,3,12.413769900442407,20,0.5,5.4208514339445015,2.3624424709827103,0.5550121235728329,1.918325241981708,-0.8083009948360423,2.3624424709827103,2.0000000000000004,1.9900000000000049,,19,3,11.468358691510904,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 1.969241885657837, ""atr_tp_mult"": 5.008250158537497, ""deploy_score"": -1000000, ""donchian_lookback"": 16, ""max_holding_bars"": 120, ""min_holding_bars"": 4, ""trend_sma_period"": 200, ""trial"": 1069, ""use_trend_filter"": false, ""volatility_max"": 0.2, ""volatility_min"": 0.002, ""volume_lookback"": 20, ""volume_mult"": 0.8690116169630336}"
trailing_highwin_SOLUSDT_1h_20260608_231904,trailing_highwin_SOLUSDT,trailing_highwin_SOLUSDT_1h_20260608_231904/best_summary.json,SOLUSDT,1h,trend_state_tp,162,800,20260622,0.001,0.002,0.005,,,174.8207394286855,305.1153266044163,10,,11,0.2741456256678323,,3.687619763471811,444,243,0.6954732510288066,2.7734996083463694,2.194753600857308,0.19528013703629107,0.5293800889061898,-0.5677319152071264,0.961016369606158,3.3439646637406,3.2989698088080956,3.2901353965183753,8,3,59.59334815472469,241,0.6224066390041494,0.5996670258521736,1.1476067201817293,0.032741437723003405,0.4004719681875621,-0.573407788317478,0.6962147435769159,5.820783076546148,5.788754601204893,3.263056092843327,8,4,7.756868634458515,"{""allow_long"": true, ""allow_short"": false, ""atr_stop_mult"": 1.5, ""atr_tp_mult"": 2.2, ""bb_lookback"": 30, ""bb_std"": 2.5, ""break_even_atr"": 0.5, ""deploy_score"": 174.8207394286855, ""donchian_lookback"": 40, ""ema_fast"": 8, ""ema_slow"": 100, ""exit_on_flat_signal"": true, ""family"": ""trend_state_tp"", ""max_holding_bars"": 12, ""min_holding_bars"": 8, ""pullback_depth"": 0.0025, ""rsi_high"": 65.09798249252948, ""rsi_low"": 39.71156962084643, ""slope_bars"": 48, ""slope_min"": 0.0025, ""trail_atr_mult"": 1.0, ""trend_strength_max"": 0.08, ""trial"": 162, ""use_break_even"": true, ""use_mid_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.12, ""volatility_min"": 0.0005, ""volume_lookback"": 150, ""volume_min"": 1.0}"
trailing_highwin_ETHUSDT_1h_20260608_231904,trailing_highwin_ETHUSDT,trailing_highwin_ETHUSDT_1h_20260608_231904/best_summary.json,ETHUSDT,1h,range_bb_reversion,618,800,20260621,0.001,0.002,0.005,,,-145.37731005179677,137.10299958562473,9,,11,0.054907640019550195,,11.39221420142773,428,296,0.6722972972972973,0.24744120960134924,1.0461367297056203,0.01649493306806152,0.46466589962141386,-0.9029485962527335,0.5099259436253527,8.740923443281766,8.384686363933511,4.007736943907156,8,5,4.118552440493921,296,0.5371621621621622,-3.664481259151045,0.46231855210297107,-0.21333532016752535,0.34979737474152617,-0.8668980828721911,0.39834994740947816,64.58282036013102,47.93362483971716,4.007736943907156,8,7,-47.20457810748064,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 1.0, ""atr_tp_mult"": 6.0, ""bb_lookback"": 40, ""bb_std"": 1.8, ""break_even_atr"": 0.5, ""deploy_score"": -145.37731005179677, ""donchian_lookback"": 40, ""ema_fast"": 14, ""ema_slow"": 150, ""exit_on_flat_signal"": true, ""family"": ""range_bb_reversion"", ""max_holding_bars"": 96, ""min_holding_bars"": 8, ""pullback_depth"": 0.005, ""rsi_high"": 58.1468215915154, ""rsi_low"": 37.907546949359194, ""slope_bars"": 24, ""slope_min"": 0.005, ""trail_atr_mult"": 3.0, ""trend_strength_max"": 0.04, ""trial"": 618, ""use_break_even"": true, ""use_mid_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.04, ""volatility_min"": 0.0005, ""volume_lookback"": 150, ""volume_min"": 0.0}"
trailing_highwin_BTCUSDT_4h_20260608_231904,trailing_highwin_BTCUSDT,trailing_highwin_BTCUSDT_4h_20260608_231904/best_summary.json,BTCUSDT,4h,trend_state_tp,97,800,20260623,0.001,0.002,0.005,,,539.1382244502951,295.1548761551437,10,,11,0.22951830206690407,,2.281040197881354,129,101,0.7326732673267327,4.886215326405129,3.497854744695177,0.3047346177288582,0.5747895733157272,-0.4354160012870048,1.276244298740132,1.817099591253701,1.805539274423778,1.367504835589942,8,3,35.52056428541476,100,0.67,2.966189330180917,1.8835490093385172,0.135932957798875,0.42643225297097537,-0.45386864148993483,0.9277181687786726,1.7334620422978606,1.7236944801764262,1.3539651837524178,8,3,14.328025529755323,"{""allow_long"": true, ""allow_short"": false, ""atr_stop_mult"": 2.0, ""atr_tp_mult"": 12.0, ""bb_lookback"": 30, ""bb_std"": 2.0, ""break_even_atr"": 0.5, ""deploy_score"": 539.1382244502951, ""donchian_lookback"": 16, ""ema_fast"": 20, ""ema_slow"": 100, ""exit_on_flat_signal"": true, ""family"": ""trend_state_tp"", ""max_holding_bars"": 24, ""min_holding_bars"": 8, ""pullback_depth"": 0.0, ""rsi_high"": 60.093107426690786, ""rsi_low"": 42.959820067407676, ""slope_bars"": 24, ""slope_min"": 0.0025, ""trail_atr_mult"": 1.0, ""trend_strength_max"": 0.04, ""trial"": 97, ""use_break_even"": true, ""use_mid_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 1.0, ""volatility_min"": 0.001, ""volume_lookback"": 30, ""volume_min"": 0.5}"
trailing_highwin_BTCUSDT_1h_20260608_231904,trailing_highwin_BTCUSDT,trailing_highwin_BTCUSDT_1h_20260608_231904/best_summary.json,BTCUSDT,1h,trend_state_tp,641,800,20260620,0.001,0.002,0.005,,,-50.46632433158202,196.57818871934356,10,,11,0.15394632197839123,,3.9662221254263805,458,237,0.4177215189873418,0.710065838019517,1.1836653359721492,0.04169830391355247,0.6172192840916494,-0.3711754427359519,1.6499577410520865,5.938459007386589,5.800522729948496,3.2088974854932304,8,11,9.871055508611157,238,0.3445378151260504,-2.7737046878247282,0.5379796983901295,-0.1282031411702077,0.4385131223551858,-0.42609245917714533,1.0234735725470756,30.512347598509432,26.51365787256774,3.2224371373307545,8,11,-26.51365787256774,"{""allow_long"": true, ""allow_short"": true, ""atr_stop_mult"": 2.0, ""atr_tp_mult"": 6.0, ""bb_lookback"": 20, ""bb_std"": 1.5, ""break_even_atr"": 1.5, ""deploy_score"": -50.46632433158202, ""donchian_lookback"": 40, ""ema_fast"": 50, ""ema_slow"": 150, ""exit_on_flat_signal"": true, ""family"": ""trend_state_tp"", ""max_holding_bars"": 14, ""min_holding_bars"": 8, ""pullback_depth"": 0.012, ""rsi_high"": 63.25889393131009, ""rsi_low"": 31.442864036194006, ""slope_bars"": 36, ""slope_min"": 0.01, ""trail_atr_mult"": 1.0, ""trend_strength_max"": 0.04, ""trial"": 641, ""use_break_even"": true, ""use_mid_target"": false, ""use_trailing_stop"": true, ""volatility_max"": 0.2, ""volatility_min"": 0.003, ""volume_lookback"": 50, ""volume_min"": 1.25}"
trade_filter_SOLUSDT_1h_20260609_091507,trade_filter_SOLUSDT,trade_filter_SOLUSDT_1h_20260609_091507/best_summary.json,SOLUSDT,1h,trade_filter_edge_search,1665,3000,2026060923,0.0005,0.0002,0.001,,,502.90084603879563,499.1319996142544,11,,11,0.30484661896204407,,1.0624199286803275,228,139,0.8273381294964028,3.7905048181291345,5.3690116195940645,0.23987232645354448,0.3561915002516685,-0.3174903813291335,1.1204893814805001,1.3243440831084836,1.317801379411179,1.8820116054158609,8,2,39.31180403306909,139,0.7913669064748201,3.441048247336093,4.082759422360507,0.20143012997343457,0.3370196578729628,-0.3128749758523624,1.076363847713224,1.4035189217534132,1.3961257803801608,1.8820116054158609,8,3,32.09887771329671,"{""deploy_score"": 502.90084603879563, ""dow_mode"": ""all"", ""hour_len"": 24, ""hour_start"": 4, ""max_daily_vol"": 0.12, ""max_poc_dist"": 0.08, ""max_rsi"": 0.0, ""max_session_vwap_dist"": 0.0, ""max_volume_ratio"": 3.0, ""max_vwap_dist"": 0.16, ""min_daily_vol"": 0.015, ""min_poc_dist"": 0.005, ""min_rsi"": 0.0, ""min_session_vwap_dist"": 0.0, ""min_volume_ratio"": 0.0, ""min_vwap_dist"": 0.0, ""poc_side"": ""above"", ""session_side"": ""above"", ""side_mode"": ""both"", ""trial"": 1665}"
trade_filter_SOLUSDT_1h_20260609_064232,trade_filter_SOLUSDT,trade_filter_SOLUSDT_1h_20260609_064232/best_summary.json,SOLUSDT,1h,trade_filter_edge_search,2306,2500,202606098,0.001,0.001,0.005,,,167.1935600438327,128.63841188091155,6,,11,0.08266275055455706,,1.7552157282549858,86,68,0.7941176470588235,1.776616661226378,2.9245146265500637,0.2642394870481293,0.504152309211815,-0.6611385412975157,0.7582074957722386,1.912854620565561,1.901002132516833,0.920696324951644,8,2,19.389198009283106,69,0.6956521739130435,0.7135527534680081,1.3767260744759915,0.07300833404957657,0.37537735505711706,-0.6181208568248014,0.6023176575832464,3.0496668999226353,3.012726604167912,0.9342359767891684,8,5,5.039575698342713,"{""deploy_score"": 167.1935600438327, ""dow_mode"": ""all"", ""hour_len"": 24, ""hour_start"": 2, ""max_daily_vol"": 0.08, ""max_poc_dist"": 0.0, ""max_rsi"": 0.0, ""max_session_vwap_dist"": 0.025, ""max_volume_ratio"": 5.0, ""max_vwap_dist"": 0.0, ""min_daily_vol"": 0.0, ""min_poc_dist"": 0.005, ""min_rsi"": 0.0, ""min_session_vwap_dist"": 0.0, ""min_volume_ratio"": 0.8, ""min_vwap_dist"": 0.06, ""poc_side"": ""any"", ""session_side"": ""above"", ""side_mode"": ""long"", ""trial"": 2306}"
