trial,train_score,donchian_lookback,volume_lookback,volume_mult,atr_stop_mult,atr_tp_mult,min_holding_bars,max_holding_bars,trend_sma_period,volatility_min,volatility_max,use_trend_filter,train_total_trades,train_win_rate,train_profit_factor,train_sharpe_ratio,train_sortino_ratio,train_calmar_ratio,train_total_return_pct,train_max_drawdown_pct,train_max_drawdown_r,train_avg_drawdown_r,train_expectancy,train_expectancy_r,train_avg_win,train_avg_loss,train_avg_win_r,train_avg_loss_r,train_avg_r_multiple,train_payoff_ratio,train_trades_per_day,train_avg_holding_bars,train_max_consecutive_losses,train_exposure_pct,train_total_fees,train_total_slippage,train_rank,validation_total_trades,validation_win_rate,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_calmar_ratio,validation_total_return_pct,validation_max_drawdown_pct,validation_max_drawdown_r,validation_avg_drawdown_r,validation_expectancy,validation_expectancy_r,validation_avg_win,validation_avg_loss,validation_avg_win_r,validation_avg_loss_r,validation_avg_r_multiple,validation_payoff_ratio,validation_trades_per_day,validation_avg_holding_bars,validation_max_consecutive_losses,validation_exposure_pct,validation_total_fees,validation_total_slippage,stress_total_trades,stress_win_rate,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_calmar_ratio,stress_total_return_pct,stress_max_drawdown_pct,stress_max_drawdown_r,stress_avg_drawdown_r,stress_expectancy,stress_expectancy_r,stress_avg_win,stress_avg_loss,stress_avg_win_r,stress_avg_loss_r,stress_avg_r_multiple,stress_payoff_ratio,stress_trades_per_day,stress_avg_holding_bars,stress_max_consecutive_losses,stress_exposure_pct,stress_total_fees,stress_total_slippage,deploy_score
769,-999993,40,30,1.7514131398298056,2.799540859041401,1.8889993369935525,4,36,300,0.003,0.02,False,7,0.42857142857142855,0.28275845283233547,-0.9917590323868525,-0.038266880733862245,-0.21515497650969162,-0.050647385015836335,0.05894175020039256,2.084320426250168,1.1116748421633138,-7.235340716549261,-0.24443296644790177,6.655580342789865,-17.653531511053608,0.3314763777426953,-0.6763649745908497,-0.24443296644790177,0.37701127044311394,0.004796710826861581,4,2,0.003654636820465966,13.996286616677754,14.056133600421024,1008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
1070,-999993,10,75,2.594499678235085,1.9457930687951615,6.53133894773579,2,72,400,0.003,0.03,True,7,0.5714285714285714,11.300695037685356,1.3024292463239673,0.42014802154975717,5.234695325968296,0.1037282038853009,0.0049587429416133085,0.2249049479807138,0.14064568390053198,14.818314840754455,0.7666005082188294,28.4495559432127,-3.3566732958565386,1.4470351523083504,-0.1406456839005319,0.7666005082188294,8.475521278264017,0.004796710826861581,2,1,0.0022841480127912287,14.004621034362229,14.01737421302181,1009,1,0.0,0.0,-1.396320115375941,0.0,-0.7064917164289932,-0.011598137594468427,0.011598137594468427,0.4068921231509928,0.4068921231509928,-11.598137594461416,-0.4068921231509928,0.0,-11.598137594461416,0.0,-0.4068921231509928,-0.4068921231509928,0.0,0.0019342359767891683,3,1,0.0009668063164679343,2.0,1.9903942546619757,1,0.0,0.0,-1.396320115375941,0.0,-0.706493768361726,-0.013576966448075836,0.013576966448075836,0.44588825079265293,0.44588825079265293,-13.576966448076762,-0.44588825079265293,0.0,-13.576966448076762,0.0,-0.44588825079265293,-0.44588825079265293,0.0,0.0019342359767891683,3,1,0.0009668063164679343,2.0,3.9768156665006753,-1000000
1090,-999993,20,30,2.984341055720891,3.3703863942505943,5.772655596307434,5,96,400,0.002,0.03,False,7,0.42857142857142855,1.3835434382207397,0.29745897311121644,0.03239759838118228,0.14194515139416325,0.022326665394895827,0.039373306956309445,1.1287309880124854,0.6303533018302344,3.1895236278401775,0.16225616931877282,26.846078198023235,-14.552892299797113,0.9424866773042545,-0.4229167116703385,0.16225616931877282,1.8447245842943196,0.004796710826861581,5,2,0.004682503426222019,14.001511028478372,13.945480762414586,1010,5,0.4,2.349751403638536,0.9556461312009044,2.1759243321796795,0.9538692260468439,0.026176167228419218,0.01938653608901645,0.5559108860968759,0.3245973858106397,5.235233445682579,0.1178133407635775,22.784745961750442,-6.46444156502933,0.5724887949573817,-0.18530362869895864,0.1178133407635775,3.524627105457804,0.009671179883945842,6,3,0.009668063164679342,10.002036112788652,9.972457710945609,5,0.4,1.6396622192647021,0.6098596555396689,1.407816195964921,0.4520471289464099,0.016235756011752527,0.025373368967330612,0.6880374216766921,0.44627446303365503,3.2471512023542406,0.058603753140206716,20.80876041444364,-8.460588272372025,0.49052809368886285,-0.22934580722556405,0.058603753140206716,2.4594933288970533,0.009671179883945842,6,3,0.009668063164679342,10.001641900959905,19.94009270095274,-1000000
1162,-999993,10,10,1.9728020878961956,1.9762122241239497,4.135738495864862,3,120,300,0.002,0.02,True,7,0.42857142857142855,0.9563829784873689,-0.04574831476065025,-0.003336907181704192,-0.012080760112996058,-0.0023111369201069465,0.04789278691944177,3.0,1.5411802067746352,-0.33016241715474504,0.021138094433737438,16.891968125190257,-13.246760323913495,1.180114152488849,-0.8480939491075961,0.021138094433737438,1.2751773046498251,0.004796710826861581,3,3,0.002740977615349475,13.999095859992362,14.069178206688028,1011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
55,-999994,24,100,1.6596962785774048,3.324862000371153,6.817215301039114,2,48,50,0.0,0.02,True,6,0.6666666666666666,1.271299664607182,0.19105406827787746,0.008479022892418314,0.08537196203493598,0.007456955355912213,0.021865986449513004,0.7798071091453571,0.3549588515147232,1.2428258926536104,0.05974278124898075,8.735750610584237,-13.743023543207638,0.34826631265114943,-0.5173042815553566,0.05974278124898075,0.635649832303591,0.004111466423024212,3,1,0.002055733211512106,11.998935972699178,12.013851357345708,1012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
122,-999994,12,100,1.8745408960792374,2.603882302691691,7.932336711608472,3,72,100,0.002,0.02,False,6,0.5,1.384114340651795,0.23652692594842126,0.017402265760186966,0.0961552411466141,0.015665712001049544,0.04078369868669697,2.321714445291937,1.4792267840014117,2.6109520001731115,0.060018562036044054,18.816564359772766,-13.594660359426543,0.8939419391694005,-0.7739048150973122,0.060018562036044054,1.384114340651795,0.004111466423024212,3,3,0.002512562814070352,11.99797354526489,11.989410953168639,1013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
288,-999994,16,20,2.0406235179743337,3.700416074080236,3.8489176334030892,4,120,100,0.003,0.02,True,6,0.3333333333333333,0.3191368862495455,-0.89201837761557,-0.03800058306954454,-0.19281732895001324,-0.053377552127363746,0.06931615005597433,2.6013891340060162,1.2572962073425438,-8.89625868789173,-0.3431863653294894,12.509670033166802,-19.599223048420995,0.43983158350626594,-0.7346953397473671,-0.3431863653294894,0.638273772499091,0.004111466423024212,4,2,0.0031978072179077205,11.999365986713578,12.06988975491516,1014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
346,-999994,20,20,3.11490598615931,3.4615139436670517,6.55406773537578,5,36,50,0.001,0.03,True,6,0.5,4.576459846404813,0.9258114570845414,0.1242087762356869,1.64181299352317,0.07082189399146592,0.010796016146015006,0.32613951076932035,0.20385033130785501,11.803648998577277,0.4259812875655679,30.208042591249598,-6.600744594095043,1.0455433469722732,-0.19358077184113734,0.4259812875655679,4.576459846404813,0.004111466423024212,5,2,0.003997259022384651,12.003187801473748,11.978595306766204,1015,4,0.5,3.432081437467512,1.1942426324082394,281.07073440468224,1.718736363405389,0.03229244023640058,0.013273049091096415,0.34440343822521857,0.2419064324004256,8.07311005909838,0.19337775074100522,22.78506858332446,-6.638848465127699,0.5589572205946197,-0.1722017191126093,0.19337775074100522,3.432081437467512,0.007736943907156673,6,2,0.007734450531743474,8.001702732468248,7.968010903224744,4,0.5,2.4118199848772774,0.9376319470094794,212.4906903698832,0.9977165151933945,0.024362276747240685,0.017250229057106825,0.4255826348665717,0.25214652360260287,6.090569186814815,0.1333356969404561,20.809106885272758,-8.627968511643129,0.47946271131419804,-0.21279131743328583,0.1333356969404561,2.4118199848772774,0.007736943907156673,6,2,0.007734450531743474,8.00146770829593,15.92749919182181,-1000000
490,-999994,16,10,2.08549304526355,3.1591566893507634,2.6730720844505633,1,120,400,0.001,0.02,True,6,0.6666666666666666,1.8901172595222777,0.5358549051505119,0.028371027341968776,0.31966584392497477,0.013629812940591363,0.010673489010992465,0.673880153580507,0.3909942226111567,2.2716354901003317,0.0892218511779399,7.235548015583431,-7.656189560865866,0.34901583422643656,-0.43036611491905336,0.0892218511779399,0.9450586297611389,0.004111466423024212,1,1,0.001027866605756053,12.00016115371919,12.010800992309868,1016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-1000000
529,-999994,24,50,2.650683087077632,3.245934826012922,2.1950013290294543,6,12,200,0.002,0.03,True,6,0.5,1.3005443890994204,0.23213821307160476,0.009591253762730158,0.1264419249991129,0.011604219884538908,0.022974226265054312,0.6870528319995752,0.3803273956440568,1.934036647421392,0.02766572241949482,16.73829624737716,-12.870222952534377,0.4649384508736625,-0.40960700603467287,0.02766572241949482,1.3005443890994204,0.004111466423024212,6,2,0.0045682960255824575,11.999461969873263,11.989578179391065,1017,4,0.5,1.3082908111522995,0.35848625466653805,0.028097493448049803,0.21783297628457346,0.00657371299409715,0.021319774429216422,0.6287920428857232,0.32147076948466585,1.643428248523982,0.07052270290029246,13.948401953958182,-10.661545456910218,0.45544142724344655,-0.3143960214428616,0.07052270290029246,1.3082908111522995,0.007736943907156673,6,2,0.008701256848211408,8.000376654832904,8.014973333544404,4,0.5,0.9427476251722842,-0.07951251237614784,-0.006183038515008332,-0.04045319565572187,-0.001447576826743898,0.025280717250043487,0.6971188100345829,0.41109531679343453,-0.36189420668397787,0.008381693308344054,11.9182795453147,-12.642067958682656,0.36532279163397957,-0.34855940501729143,0.008381693308344054,0.9427476251722842,0.007736943907156673,6,2,0.008701256848211408,8.00013566636839,16.013466714518476,-1000000
531,-999994,10,75,2.3446562256837384,3.579232106678474,1.8131814605196928,6,36,300,0.0005,0.03,True,6,0.6666666666666666,1.8973112400718595,0.5596946731575633,0.01859838071199567,0.2796979838729674,0.025670662748263566,0.022974226265054312,0.6170716250822718,0.32228173621543865,4.2784437913791455,0.0982869036667469,13.569772336880414,-14.304213299623385,0.33391347894086854,-0.3729662468814965,0.0982869036667469,0.9486556200359297,0.004111466423024212,6,1,0.004454088624942896,12.000949939901755,12.018968691012647,1018,2,0.5,1.8665769815297262,0.5714370809800902,0.0,0.6122883795375341,0.005642864652792923,0.00651088015534842,0.13267489272428762,0.13267489272428762,2.8214323263984644,0.10302696877622167,12.154536175430561,-6.511671522633632,0.33872883027673095,-0.13267489272428762,0.10302696877622167,1.8665769815297262,0.0038684719535783366,6,1,0.004189494038027715,4.000243090723509,4.009899851474471,2,0.5,1.191455822265573,0.17193474030724493,0.0,0.13527302639340555,0.0016275150691799354,0.008499873379794532,0.16673645203169501,0.16673645203169501,0.8137575345868413,0.05055691281870664,10.128249337344005,-8.500734268170323,0.2678502776691083,-0.16673645203169501,0.05055691281870664,1.191455822265573,0.0038684719535783366,6,1,0.004189494038027715,4.000202564986747,8.011715122972745,-1000000
