allow_long,allow_short,atr_stop_mult,atr_tp_mult,deploy_score,ema_fast,ema_slow,family,max_holding_bars,min_holding_bars,slope_bars,slope_min,sma_period,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_r_multiple,stress_avg_win,stress_avg_win_r,stress_calmar_ratio,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_max_consecutive_losses,stress_max_drawdown_pct,stress_max_drawdown_r,stress_payoff_ratio,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_win_rate,trial,use_take_profit,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,1.5,6.0,76.51592767722877,30,200,ema_state,720,4,6,0.01,400,4.67437892898138,99,-905.3768689638823,-0.9186418256515329,0.19678208894994453,4371.330271320073,4.534541756844579,0.49085166549964837,173.94959154874493,0.19678208894994453,0.3543395922314449,8,10.896212965095065,11.417281673599696,4.828188593245865,1.241534209691794,0.3706249314486367,0.2260245655977466,2825.700821039875,7.653782028144793,14181.518044467475,44,0.0851063829787234,0.20454545454545456,39,False,3.484062956355227,99,-1020.080246772764,-0.9563791919983792,0.674439763249774,5886.284218853947,5.5668966289942325,2.456905588960095,706.5108696339138,0.674439763249774,0.3543395922314449,5,8.577612217576213,8.793353300181462,5.7704129037655925,1.923470967921864,0.8813855930622525,1.049519176906513,4223.412107070239,31.086478263892204,4258.761566092894,44,0.0851063829787234,0.25,1.0,0.001,8.898929128339901,1.713934620104572,2.696311069437859,12.661390537465456,-1.0,0.0,-8.556652643830487,6,5,1,155.46126563009906,95,11
True,False,1.5,6.0,19.407313186512262,20,200,ema_state,540,4,6,0.01,50,6.356509160856567,78,-913.8634431161453,-0.9573922610093475,0.07155592281783638,4156.438613344538,4.496033113274726,0.10346744594355418,42.79732225379496,0.07155592281783638,0.33725521798694497,8,15.436693797130472,16.62187161017893,4.548205363343641,1.057722177521777,0.14743869818329802,0.14833405836477906,3312.320871065106,2.268258079451116,16590.061516089598,53,0.10251450676982592,0.18867924528301888,1160,False,4.813287928547084,78,-978.3312244704069,-0.9417984464861759,0.5132451578635455,6923.853129837172,6.769932656567347,1.391302029334197,512.6469555876267,0.5132451578635455,0.33725521798694497,8,13.302387858244998,14.072810767655797,7.077207551650221,1.6458622213140048,0.7304238710694955,0.7717771164277457,5008.9900702992145,27.170288646144197,5041.206569500662,53,0.10251450676982592,0.18867924528301888,1.0,0.001,8.5567218526364,1.3961194862523465,2.6035102918795427,13.693208333386712,-1.0,0.0,-7.814678285006929,6,6,2,127.49717525457092,108,11
True,False,5.0,8.0,-999962,20,400,ema_state,720,1,48,0.0,300,2.772708337766501,163,-651.6916943288886,-0.6421830356797206,0.16996903702276717,2156.812601380558,2.1634332154743277,0.7469279967979044,161.29639127121442,0.16996903702276717,0.5001208800064469,5,5.746528262883123,5.892482871557872,3.309559750645037,1.3483391576702002,0.4395226613139372,0.16688516361973538,1017.290730032529,6.129262868306163,5122.493144322852,38,0.0735009671179884,0.2894736842105263,459,False,2.213860586543834,163,-627.9917812293587,-0.6051066005516711,0.31506215109998165,2631.5469843240476,2.573658177881311,1.6237855638517276,315.5589140624169,0.31506215109998165,0.5001208800064469,5,5.129801558946068,5.2411867624937605,4.190416280882726,1.7072066329522217,0.7217260277758113,0.2819444734466958,1169.4755618131012,11.991238734371858,1182.650619474154,38,0.0735009671179884,0.2894736842105263,1.0,0.001,5.607810559647871,0.6319878295048349,2.3435438547513763,3.1457211069507007,-0.497030676997713,0.0,-4.855493160875675,5,5,3,88.67565729049342,83,11
True,False,6.0,4.0,-19.383800683714462,30,400,sma_slope_state,240,6,6,0.0025,300,2.5076414487819076,52,-299.041352361298,-0.305932641485721,-0.08298639500645603,736.8256694931786,0.7642093416147511,-0.5949007228158579,-83.23572280828202,-0.08298639500645603,0.20259489080506085,11,4.772982868614044,4.865344503041639,2.4639591269737005,0.6484102965720266,-0.63813824841703,-0.13098917311244693,1070.2726878760707,-3.995314694797547,5336.7985232586,48,0.09284332688588008,0.20833333333333334,1142,False,0.9994999354687768,52,-268.5552663625506,-0.2686019593209599,0.011314582883239646,682.8100187301187,0.6911118996648673,0.12713263018879642,8.926275122811319,0.011314582883239646,0.20259489080506085,7,2.379476851236231,2.3834379747303016,2.5425307348407116,1.0469244202285284,0.0783094865954834,0.01751935282345977,1200.8301003450183,0.42846120589494235,1202.4622234047283,48,0.09284332688588008,0.2916666666666667,0.2,0.0005,4.880791542377835,0.23103447178600456,2.176842144653044,1.7532328076138668,-0.37021700065873003,0.0,-4.7799694444599155,6,6,4,80.0953256374414,99,11
True,False,2.0,4.0,-12.04323752236877,20,150,ema_state,540,2,36,0.01,150,5.13228590961759,74,-904.6598266031099,-0.9285164113555863,-0.043421475039501556,2779.563531659828,2.9437739350272842,-0.29047703835867517,-62.551630428724025,-0.043421475039501556,0.42009831573857687,9,10.719144471870765,11.11876467706475,3.072495815467742,0.9103691305089604,-0.12312960677487736,-0.13165262331606642,3531.8983333232613,-4.378614130010756,17655.678311695567,70,0.13539651837524178,0.22857142857142856,134,False,3.629470403688524,74,-973.7015526824632,-0.9111961841699862,0.23426687744779146,4222.2263223747605,4.100204710407791,1.2205477250553374,213.93910447347355,0.23426687744779146,0.42009831573857687,9,8.489108476671694,8.607187942607712,4.3362633147116725,1.28481875991457,0.5056425181679975,0.5727687617564191,4943.159833148675,14.975737313143137,4963.103612295454,70,0.13539651837524178,0.22857142857142856,1.0,0.003,8.505359148459231,0.765997313951804,1.9549819926424952,8.261047368218152,-0.850535914845923,0.0,-8.191260407789859,6,6,5,76.69771250180096,124,11
True,False,6.0,8.0,-1.915502801187266,20,150,ema_state,720,4,24,0.01,150,2.9609704456669808,89,-488.2902001266523,-0.4987034685177714,-0.05673695441884449,1153.434815624399,1.195501502194782,-0.48285204307388546,-60.01410906116064,-0.05673695441884449,0.4963333064711097,9,6.096314910245517,6.239043834280457,2.3621912037661663,0.8337145425057063,-0.3426289267979636,-0.1117253672210037,1498.1076025408845,-4.140973525220063,7477.44454755658,69,0.13346228239845262,0.2608695652173913,271,False,2.0350570208193166,89,-476.7650981664265,-0.47161535961642936,0.04090951643265452,1291.0371930177612,1.2965954627529102,0.36344109772959715,35.641363046381514,0.04090951643265452,0.4963333064711097,9,4.7633796525033745,4.824169752773591,2.7079104531412095,1.1052695727106971,0.22042789067022964,0.07932893512423803,1701.23126067083,2.45925405020031,1705.397611864524,69,0.13346228239845262,0.2898550724637681,1.0,0.002,4.954926406702446,0.26876795991903724,1.959613275919115,2.8611452522936243,-0.4442860626540993,0.0,-4.357665590566074,6,6,6,71.82719614970969,124,11
True,False,6.0,8.0,-999962,20,400,ema_state,360,4,36,0.0,300,2.087531459571396,130,-564.3147307547074,-0.5658220880765392,0.16176028360302386,1927.764944277724,1.9476442868164967,0.8249080203078584,157.0767541231017,0.16176028360302386,0.3992263679587396,5,5.0683197601755765,5.18112148940515,3.416116644163365,1.3917512253998896,0.5088249324568216,0.1676594339577589,858.5712379787498,5.9689166566778145,4327.272498376809,38,0.0735009671179884,0.2894736842105263,18,False,1.7405188221402559,130,-535.4451124102739,-0.5272600341814999,0.2879449539585767,2320.0203319838465,2.288902652120583,1.7215490809145109,291.13698991433995,0.2879449539585767,0.3992263679587396,5,4.469650713563636,4.55364946644704,4.33288170572781,1.7652481023335522,0.7972551970006507,0.2767011183856426,964.8857680377399,11.063205616744934,976.926864440733,38,0.0735009671179884,0.2894736842105263,1.0,0.002,5.26170774816867,0.26226406560607357,1.9248248545022038,0.9475532374469356,-0.4266515615668638,0.0,-4.61076599714384,6,6,7,71.30078480051246,82,11
True,False,5.0,4.0,-999961,80,100,ema_state,168,2,36,0.0,300,2.9838604322873925,40,-739.8298952205807,-0.7587895358084434,-0.1526318132228904,470.33817383332087,0.48542894739348125,-0.6100631820431117,-150.26083593791068,-0.1526318132228904,0.1266822467563865,4,6.846226148619418,7.008411674592853,0.6357382647981389,0.6039513515582321,-1.0023064190556008,-0.16018383821678459,1040.6201180307344,-5.860172601578524,5179.011814219135,39,0.07543520309477757,0.48717948717948717,1033,True,1.911656591716298,40,-728.6827013132418,-0.7325752194796723,-0.04424229623799007,671.6073098515966,0.6803186755953599,-0.2816358991905445,-46.49013177139739,-0.04424229623799007,0.1266822467563865,4,4.5603717986770755,4.638203681807401,0.9216731900472138,0.8755895305448529,-0.26393515352631813,-0.041845731068392504,1201.1150414046356,-1.8131151390845188,1200.5036298104283,39,0.07543520309477757,0.48717948717948717,1.0,0.0005,3.378114617704134,0.049525584712338394,2.178170365482323,0.04415585453738062,-0.33861878443045823,0.39536116609265465,-2.030103422645756,6,6,8,70.19297810884726,80,11
True,False,5.0,6.0,-41.41435033992884,10,200,sma_slope_state,360,6,6,0.0,300,4.843114029991036,64,-438.3885106429312,-0.4568439555949643,-0.08395333393292048,1195.6522329275022,1.2677751695919888,-0.4795382136044427,-85.08240392499965,-0.08395333393292048,0.3843984205012491,12,9.363850071669146,9.745827285020987,2.7273804032272295,0.7523808008902703,-0.5662906490284049,-0.13984439399499704,2006.0467931165324,-6.296097890449993,10008.92668198551,74,0.14313346228239845,0.21621621621621623,603,False,2.715453440986372,64,-414.0653867091366,-0.4160828724147364,0.02851216614520335,1291.60961413041,1.3154978040818712,0.17820548774675937,23.878194587503685,0.02851216614520335,0.3843984205012491,12,6.987030545170407,7.195767290480054,3.1193373210828437,1.0775892563740734,0.1728545862484141,0.04451408328703536,2353.4824611046,1.766986399475325,2357.6094080433354,74,0.14313346228239845,0.25675675675675674,1.0,0.0005,6.421580603724493,0.16768802201383723,1.6276842409337662,2.155098586624205,-0.421676132115378,0.0,-6.239243110895084,7,7,9,68.6132388293078,149,11
True,False,6.0,16.0,-10.365685155743495,10,200,sma_slope_state,360,4,24,0.01,200,3.806137789773004,70,-411.8572418168186,-0.4254020309419514,-0.09060630298035847,492.0475049824704,0.5162109539500287,-0.4446702964274972,-90.4688873992936,-0.09060630298035847,0.2573938270610041,9,6.507388969177977,6.684731242442246,1.1947040261132957,0.6591470488900942,-0.7160007827926269,-0.07404345260533415,903.4619323911511,-4.07109993296821,4501.504818623272,45,0.08704061895551257,0.35555555555555557,219,False,2.241294965980706,70,-418.452430942559,-0.4265231740246016,-0.009512144664727298,545.3348763567387,0.5611345270908903,-0.07572525256179993,-11.5200123050777,-0.009512144664727298,0.2573938270610041,4,4.840112274503045,4.916007538698236,1.30321832550567,0.9523518532541435,-0.06969953385158548,-0.007451098343098943,1000.5885676588584,-0.5184005537284975,1001.0722389329851,45,0.08704061895551257,0.4222222222222222,1.0,0.0,3.6174429066797686,0.18402071762803818,1.9643574062915454,2.173070217009965,-0.48891607377994656,0.0,-3.5644996922791035,6,6,10,68.15155965262926,96,11
