alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.000251012861520761,0.2160269515275054,9,-343.9988493406651,-0.33333333333333326,200.2991492968265,0.1984878566579114,0.03890672143864718,381.7318155093237,0.375761586654993,0.00802623290029425,979.8394506740435,0.9798394506740435,0.0,0.06664150859054385,6.664150859054385,19.30723588773646,-1.2656855873266336e-05,200.2991492968265,0.1984878566579114,0.1423290203327172,687.9976986813302,2290.3908930559423,2,1,4,-0.0034516338318978687,32,0.34516338318978684,0.33827708873184203,243.6551840993844,0.23955651901016453,0.044759692983705746,1.1096892220453078,3.3290676661359235,1,4.64241942342286,4.258008560112628,22.51612714353358,2021-04-01,2021-01-01,83.27514955262133,3,0.01602393194374614,1.602393194374614,169.40547965953186,8,0.08888888888888889,2021-01-01,2020-01-01,0.0009112328858676915,0.0,0.75,1,6,-0.0018462851157639015,-351.36413858190497,-0.33333333333333326
0.0,-0.0013400268571944678,0.47720048529541464,9,-281.57274946609664,-0.2824285373892212,87.47094810655207,0.08351044816199901,0.029907193920187397,333.50007982165124,0.3274697718628125,0.010161950586420554,632.8220611898012,0.6135201104332144,0.0,0.03557401038235408,3.557401038235408,3.593213398439887,-2.0862116866234095e-05,87.47094810655209,0.08351044816199901,0.1663619744058501,1126.2909978643866,2001.0004789299076,4,3,4,-0.009900333333333256,174,0.9900333333333255,1.0,102.15333042244158,0.10154020280850082,0.03196886691563289,1.184418877373668,1.776628316060502,2,0.8835151823833003,2.499676893830533,1.276861353989167,2021-07-01,2021-04-01,178.87940399075555,3,0.008747094810655399,0.8747094810655399,358.74528355034386,10,0.10989010989010989,2021-04-01,2020-04-01,0.0022637676684479466,0.0,0.6,2,6,0.0,-333.33333333333326,-0.33333333333333337
0.0,-0.009534241835361182,1.3395895380676923,9,-305.0588218926843,-0.3082224311250187,5.830815590593662,0.008684192286165545,-0.013566885283337946,627.6100905571496,0.6424974391085339,0.022703422444251276,1957.3258449352147,1.9970674879453265,0.0,0.0034768584397741886,0.34768584397741886,0.12472264776183956,-5.644481237804245e-05,5.830815590593659,0.008684192286165545,0.2640144665461121,3050.5882189268436,3138.0504527857483,10,3,2,-0.02787672088563515,455,2.787672088563515,2.816055650910166,-279.7211038659864,-0.2831359062399037,-0.04461049198965677,2.0573412257454224,1.028670612872711,1,0.03137464919842127,0.1619601630330115,0.3599159524905958,2021-10-01,2021-07-01,249.72514609860693,3,0.0008746223385891062,0.08746223385891062,492.5283946539423,15,0.16304347826086957,2021-07-01,2020-07-01,0.012530842873107682,0.0,0.3333333333333333,3,5,-0.009801807504260851,-334.13955545942713,-0.33333333333333337
0.0,-0.00335606016540701,0.36385283139701863,11,-137.4867326167601,-0.1361290885376741,117.95025370522626,0.11794132287492337,0.012440778713044961,355.1417410042136,0.3538638477580496,0.01760082067708013,1102.8728138603685,1.0911993803310183,0.0,0.1325399304567687,13.253993045676872,15.302200046549787,-3.0582058580761044e-05,117.95025370522625,0.11794132287492337,0.5750452079566004,1787.3275240178812,4971.98437405899,13,2,3,-0.008661495082640271,271,0.8661495082640271,0.8665505708800211,6.275235876647313,0.0062667451672290195,0.0010020710533442452,2.5830982687919417,2.781798135622091,2,3.676798081227259,5.457124549190238,3.976220985479509,2022-01-01,2021-10-01,370.67875861210536,3,0.031846568500411086,3.1846568500411085,741.8224073602955,27,0.29347826086956524,2021-10-01,2020-10-01,0.004232952575092551,0.0,0.5185185185185185,4,14,-0.004660879841419829,-344.3901895204526,-0.3333333333333333
0.0,-0.004636338197744615,1.033496733425871,8,-270.94255146873894,-0.26758928752433253,37.43816224251174,0.036341163780842366,0.019303627203240668,429.92270696592163,0.42316173816924674,0.0010042854808993695,1033.7582222179556,1.0254272390641135,0.0,0.03853127541882562,3.8531275418825617,2.0266583287085322,-7.057426197149396e-05,37.43816224251171,0.036341163780842366,0.38632162661737524,3793.1957205623453,4729.149776625139,14,5,4,-0.019012220695029187,264,1.9012220695029187,1.9281641125443036,-26.278748803676084,-0.02554418250748805,-0.0054515901480713565,1.5867670273103103,1.2467455214581011,1,0.49229075923125426,1.5160554899334004,1.0530718560682277,2022-04-01,2022-01-01,444.8771387731512,3,0.009359540560628083,0.9359540560628083,886.5023516005512,25,0.2777777777777778,2022-01-01,2021-01-01,0.007744328227149428,0.0,0.44,5,11,-0.013144581565360247,-352.99181987880786,-0.3333333333333333
0.0,-0.0073183653295191674,1.2290657380092955,9,-331.3962451564169,-0.3333333333333333,7.554770442638742,0.009757082930011493,0.011724599857734469,301.3123172951536,0.3071021103582437,0.018642119746861585,1010.0491058879645,1.035471545080573,0.0,0.008517501574029973,0.8517501574029973,0.29919276596120636,-8.149517881060806e-05,7.554770442638727,0.009757082930011493,0.4606946983546618,4308.15118703342,4519.684759427305,13,3,3,-0.028468273778833146,478,2.8468273778833146,2.872849572363419,20.091838395150376,0.020374174026768166,0.004942212291098944,0.9092206737373748,1.0491007773892789,1,0.07430502250935822,0.3496235624244032,0.1677019904370276,2022-07-01,2022-04-01,523.2479575557243,3,0.0021153357239387695,0.21153357239387693,1040.2499455117716,28,0.3076923076923077,2022-04-01,2021-04-01,0.010845851265018708,0.0,0.5357142857142857,6,15,-0.0001924538358736294,-334.93386189040854,-0.33333333333333337
0.0,-0.005988521983927487,0.8971772561670441,8,-327.8409771993795,-0.3257126968665878,-0.8288551364050043,0.0009063710589128864,-0.0021448463936430922,326.1832669265695,0.32752543898441355,0.0173355370364352,1316.0168951084438,1.329309995059034,0.0,-0.0007237458788489359,-0.0723745878848936,-0.040944461403890076,-6.623188305353562e-05,-0.8288551364049965,0.0009063710589128864,0.3562386980108499,3606.2507491931747,3588.0159361922642,11,3,3,-0.01767628279951373,291,1.7676282799513732,1.7737096764138933,-106.01006433421688,-0.10515816862943415,-0.0029694967036890422,0.9949435537711876,0.9949435537711874,1,0.010315977181230382,0.0020570603451779855,0.006509867409705735,2022-10-01,2022-07-01,388.2350745799963,3,-0.00018234813000875873,-0.018234813000875875,769.6198410845695,22,0.2391304347826087,2022-07-01,2021-07-01,0.007956554671790524,0.0,0.5,7,11,-0.014316191847712711,-346.96013723317924,-0.33333333333333337
0.0,-0.024241297780379624,3.01924476311567,8,-279.2676094277466,-0.2905352594428072,-95.90515349834126,-0.10088483709338708,-0.00719619365739111,425.97260568535063,0.43888944190111623,0.0,960.8888560264201,0.9709236893823767,0.0,-0.1772417408889534,-17.72417408889534,-3.313140479959482,-0.0035111137761054956,-95.9051534983413,-0.10088483709338708,0.7540687160940326,10332.901548826621,5537.643873909558,37,8,3,-0.053496596948138145,481,5.349659694813814,5.613168522592288,-302.10915063769994,-0.33333333333333326,-0.012393340752409103,1.5253204858172433,0.5359234139357884,0,0.896366862282056,-5.917598730449535,-4.1246417760576195,2023-01-01,2022-10-01,1510.5479684431625,3,-0.0479525767491704,-4.79525767491704,3023.7180496247793,50,0.5434782608695652,2022-10-01,2021-10-01,0.029153401626249107,-0.0017792402610365518,0.26,8,13,-0.022972480735871992,-345.8533958395253,-0.33333333333333337
0.0,-0.0071331445197297646,1.0960436139241592,9,-285.5947990800416,-0.26863302919609816,162.63777443645336,0.1631575066518665,0.012525265600955212,931.0364718933018,0.9033698538198058,0.013093888385173669,3151.8406135065,2.950162927594687,0.0,0.2755396134000696,27.55396134000696,11.002557775721787,-0.0001229027545399872,162.63777443645336,0.1631575066518665,0.6765249537892791,6854.2751779209975,13034.510606506226,24,4,4,-0.025043232584342757,130,2.5043232584342756,2.5040941493468463,-147.52966363660585,-0.1417591951430007,-0.013813642479253744,3.2599909903554196,1.9016614110406616,1,2.4678265506543213,4.168347857961779,3.897486812825724,2023-04-01,2023-01-01,1063.679152941453,3,0.06180235428585249,6.180235428585249,2148.52691479413,38,0.4222222222222222,2023-01-01,2022-01-01,0.010043273520036838,0.0,0.3684210526315789,9,14,-0.0029890188971961607,-387.6389200254897,-0.3333333333333333
0.0,-0.02821499295487266,2.992527580537256,9,-262.01311715923504,-0.26698597212555536,-10.988450912241134,-0.007897724131450092,0.0018103582367236097,505.00669637324637,0.5246725634119884,0.026984662661232672,1909.163826046478,2.0493662782368216,0.0,-0.024037590397656183,-2.4037590397656183,-0.41571960544699105,-0.003316337787123353,-10.98845091224112,-0.007897724131450092,0.9378427787934186,9694.485334891699,9090.120534718435,37,11,3,-0.057821642478974325,393,5.782164247897432,5.963715412196736,-146.76916366529193,-0.1452957537420952,-0.011863757915950297,1.927409977975779,0.9376589082044328,1,0.10452224707954064,-0.504341109922857,-0.5328037882839367,2023-07-01,2023-04-01,1571.4786393258348,3,-0.006043648001732217,-0.6043648001732217,3149.0364273534183,55,0.6043956043956044,2023-04-01,2022-04-01,0.034749022320337906,-0.0012925592892508442,0.32727272727272727,10,18,-0.03702481614708042,-341.1136917661109,-0.33333333333333337
