allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,deploy_score,donchian_lookback,ema_fast,ema_slow,exit_on_flat_signal,family,max_holding_bars,min_holding_bars,pullback_depth,rsi_high,rsi_low,slope_bars,slope_min,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_r_multiple,stress_avg_win,stress_avg_win_r,stress_calmar_ratio,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_max_consecutive_losses,stress_max_drawdown_pct,stress_max_drawdown_r,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_win_rate,trend_strength_max,trial,use_mid_target,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_min_exp_r,wf_min_pf,wf_min_win_rate,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,5.0,1.7,14,2.2,82.49392995818502,20,10,300,False,trend_bb_reversion,48,3,0.0,63.55901079148621,44.67656544014335,3,0.0005,5.796063532952571,18,-721.2359218463542,-0.757176494768927,-0.1653440987397887,130.29018886746982,0.1374538713216309,-0.7062462640115099,-157.91864860490142,-0.1653440987397887,0.09613989846079458,4,10.430067224128667,10.931976431385975,False,0.18064850199630753,0.35308570844732845,-1.8450005780212924,-0.1786269189577801,1601.6493121975845,-10.264712159318586,7964.913793025891,65,0.12572533849129594,0.8800773694390716,0.6615384615384615,0.04,458,False,3.746058798854853,18,-796.7517073897137,-0.8207360198311836,-0.09636337613779095,217.320124258435,0.22558002105927255,-0.6375174357704559,-94.70197778714925,-0.09636337613779095,0.09613989846079458,4,6.8848234747611485,7.059139022211957,False,0.27275765115133616,0.6137047150905063,-1.0357986527415488,-0.12103206444514267,1781.4555005375892,-6.155628556164709,3554.159374909206,65,0.12572533849129594,0.8800773694390716,0.6923076923076923,1.0,0.0005,100,1.25,0,3.0477167911565,-0.04692457253273142,1.9944469962893074,0.6914160299468489,-0.2637810388686069,0.33668745587454646,0.5,4,4,1,164.36684038604443,129,11
True,True,2.5,6.0,30,2.0,-5.613777193165369,10,80,200,False,trend_bb_reversion,36,1,0.018,69.71566068973871,43.2730316242765,18,0.01,9.396466301458368,9,-602.0451553540045,-0.6501438241074373,-0.2760761404779111,187.02487053948866,0.2070946175435602,-0.7165495490684552,-257.72368950957116,-0.2760761404779111,0.042549762269320654,11,14.285698036689443,15.313565334365588,False,0.3106492409685075,0.24050263816916712,-2.360103356263484,-0.21833060567484486,2117.6755687670175,-14.174802923026435,10571.14324283798,55,0.10638297872340426,0.7446808510638298,0.43636363636363634,0.01,689,True,6.744009514242755,9,-752.9634322499204,-0.7962728177220427,-0.17122890538234203,289.7158597026114,0.31267605900968437,-0.6768680964597575,-165.27146769485705,-0.17122890538234203,0.042549762269320654,9,9.619400637614206,10.009590363019244,False,0.384767503033866,0.49699135808541034,-1.39064997048169,-0.15594503278764976,2505.5135386442107,-9.089930723217083,5010.168837331405,55,0.10638297872340426,0.7446808510638298,0.5636363636363636,0.08,0.001,20,0.5,0,6.399234068316416,-0.051463657555831446,1.142342950670527,0.6663701107973554,-0.3073241525059958,0.3848704726576771,0.3333333333333333,6,6,2,155.8334790419951,141,11
True,True,6.0,2.2,14,1.8,33.97990693993226,16,80,400,False,trend_bb_reversion,120,3,0.018,76.84236813750464,33.92464683986713,36,0.001,13.253002826553555,32,-706.9506635301556,-0.8048121932071282,-0.1622405680439346,159.79740001636898,0.1815916173504058,-0.7355528285199983,-142.3262107055624,-0.1622405680439346,0.46168103795632204,4,24.90708687347338,28.392099407688555,False,0.22603755574458512,0.42243084188332286,-2.8004067406294304,-0.5387511735769343,3498.0188528533376,-24.90708687347338,17465.672247859373,175,0.33849129593810445,2.369439071566731,0.6514285714285715,0.01,25,False,8.088298322691701,32,-759.754812889836,-0.8216799724170771,-0.1031123863571722,242.14787605592178,0.2623659548284691,-0.6898227038468181,-95.63645907436234,-0.1031123863571722,0.46168103795632204,4,17.595183119416543,19.097230948878256,False,0.3187184496204476,0.6266328839995242,-1.7155232081206222,-0.3543380222984354,3973.575351427932,-16.736380338013447,7941.949481148281,175,0.33849129593810445,2.369439071566731,0.6628571428571428,0.12,0.0005,100,0.25,0,6.546885757197876,-0.0625926655646792,0.8619543631230381,0.7031548952137187,-0.18896805207272196,0.45147133136343826,0.6,3,3,3,155.2601938749642,329,11
True,True,6.0,3.0,30,2.0,80.68007439727715,30,30,300,False,channel_reclaim,96,2,0.012,63.150222410242606,37.567022792511565,3,0.0005,5.560557880817906,39,-760.8956690451569,-0.8002359207910459,-0.1290551204686841,261.00310707169234,0.27618611746179844,-0.6533243376961355,-123.71172628994498,-0.1290551204686841,0.27125473446691917,4,11.555008359963743,12.14704080281546,False,0.34302088668637515,0.5681283435743085,-1.4471812569201434,-0.21794215496094224,1772.9016133261193,-10.515496734645275,8855.38048625245,85,0.1644100580270793,1.1508704061895552,0.6235294117647059,0.006,215,False,3.758785679011978,39,-771.8960272167743,-0.7910033855088299,-0.06808440905182665,357.1948060776828,0.36839497295994894,-0.48803491540202965,-67.87468410375988,-0.06808440905182665,0.27125473446691917,4,8.42424689542887,8.702488381562109,False,0.46274989568947544,0.7664295147356939,-0.7265515078721984,-0.10970663502936753,1963.1908879570533,-5.769348148819612,3923.1853946219167,85,0.1644100580270793,1.1508704061895552,0.6235294117647059,0.12,0.002,20,0.0,0,5.161705029672345,-0.03646496775570434,1.0348138139558627,0.6446511821511822,-0.31059183726589507,0.3491833839512012,0.4,5,5,4,149.85063338773912,154,11
True,False,5.0,1.0,20,1.5,-18.23295001378527,10,30,100,False,range_bb_reversion,18,3,0.005,67.61761041054372,25.5221663414958,36,0.01,8.682564674241434,7,-291.9003406829677,-0.317540063205582,-0.18272211429959995,40.19581609964851,0.043189043326640135,-0.7150923838394864,-167.7835952187576,-0.18272211429959995,0.06326053670722863,11,16.842285914121437,18.36787119497572,False,0.13770390265938434,0.08217813545801966,-3.264944548619104,-0.3016462970634703,2546.314983379821,-16.610575926657024,12661.218536122416,99,0.19148936170212766,1.3404255319148937,0.37373737373737376,0.025,595,False,5.19507943243345,7,-597.6425644715813,-0.6264926108184393,-0.11117969800047615,87.94565051551854,0.0920422957868896,-0.6873733795941525,-105.95808705659053,-0.11117969800047615,0.06326053670722863,4,10.955399386016015,11.528605351439914,False,0.14715426200153198,0.37314116436102746,-1.990000034188273,-0.1986047519490288,2881.992987137045,-10.48985061860243,5748.762822631939,99,0.19148936170212766,1.3404255319148937,0.7171717171717171,1.0,0.003,20,0.75,0,4.9277302294634975,-0.06454293818855722,0.7398680079078168,0.7155605712657929,-0.15817632537155948,0.2352539891261169,0.6111111111111112,3,3,5,149.60708452025887,201,11
True,False,5.0,1.3,20,2.0,19.88312889447935,16,50,150,False,channel_reclaim,72,4,0.0,58.848118151849896,44.56100574616444,36,0.0,12.351513720287466,20,-600.6345877000524,-0.6723459898978822,-0.20690429772976449,68.76819920030087,0.07613456912922605,-0.7316965533575391,-184.3673084510932,-0.20690429772976449,0.19969377065033445,5,21.939709705680112,24.621611429841966,False,0.11449257270319345,0.1882766751119182,-3.1802296946230033,-0.35472539549714316,2845.1452746394684,-21.939709705680112,14130.129440167217,119,0.23017408123791103,1.6112185686653773,0.6218487394957983,0.01,343,False,8.596204362279469,20,-801.8697851454664,-0.8667469550015425,-0.139828188492566,138.87814647792734,0.15093931811102457,-0.7236818962075091,-129.9069768430423,-0.139828188492566,0.19969377065033445,3,15.458930244321994,16.639554430615355,False,0.17319289122826045,0.43298222807065123,-2.1022339732756072,-0.3477742775639142,3226.872879745406,-15.458930244321994,6429.258433565926,119,0.23017408123791103,1.6112185686653773,0.7142857142857143,0.08,0.0,150,0.75,0,4.518511842872067,-0.09205450471250799,0.9230769576564498,0.7506102490166783,-0.3235924954364389,0.23781606646937242,0.5454545454545454,3,3,6,148.63246216819905,179,11
True,False,5.0,3.0,55,2.0,36.38576094459405,12,30,300,False,channel_reclaim,120,1,0.0,68.81193465353155,37.51810466292053,36,0.0025,9.627896094279524,42,-801.5712613533183,-0.874823247666975,-0.16680047088146613,307.36342276955145,0.33599831263288055,-0.7079714973385177,-153.1264036882504,-0.16680047088146613,0.40752679506809575,6,18.55062165797417,20.273068977976493,False,0.38345115099388666,0.5399618248689425,-1.9616571955584796,-0.4826966060279454,2788.303078883118,-18.068915635213518,13865.07694324347,118,0.22823984526112184,1.597678916827853,0.5847457627118644,0.04,286,False,6.0083667267741525,42,-826.0427326141821,-0.8676404672948385,-0.09820275832800741,424.4942822276602,0.44820952774988704,-0.651162146597497,-94.79651207107091,-0.09820275832800741,0.40752679506809575,6,12.345771688285714,12.983086897839769,False,0.5138890101777916,0.7236396265768903,-1.0938479977374473,-0.2692074763899762,3154.4509197469715,-11.185988424386407,6292.831809661886,118,0.22823984526112184,1.597678916827853,0.5847457627118644,0.12,0.0,20,0.25,0,4.576923432189533,-0.08357434183155357,0.9192368430148747,0.5863936611977364,-0.4188088083443103,0.30280173710087943,0.4,5,4,7,138.60810291570948,199,11
True,False,6.0,1.7,30,2.5,38.48734614425104,10,50,300,False,channel_reclaim,96,6,0.0025,71.42165536716179,44.194101336257525,48,0.0025,11.77274788142445,29,-688.1577275319186,-0.7658901095759973,-0.16979292564211568,98.49539997802783,0.10923128811416932,-0.7269480675582506,-152.321539228042,-0.16979292564211568,0.3334676444516077,4,21.123847288477602,23.562610252470275,False,0.14312910549051322,0.3057758162751874,-2.844629398837437,-0.39471870934803965,2808.8886659608847,-21.020372413469797,13953.279455959442,138,0.26692456479690524,1.8684719535783367,0.6811594202898551,0.015,349,False,7.749556200471533,29,-777.6273711106072,-0.8326339930961002,-0.10874365517314002,173.6587660886379,0.1867217888770477,-0.7132510731490093,-102.07634614302731,-0.10874365517314002,0.3334676444516077,4,14.260335799742746,15.20933110002999,False,0.223318741778107,0.5471309173563622,-1.7696880670152766,-0.30046308564901786,3143.450395525554,-14.086535767737704,6264.995907948809,138,0.26692456479690524,1.8684719535783367,0.7101449275362319,0.2,0.002,100,0.5,0,4.048623571168675,-0.09603984263452107,0.7173038870490246,0.7108492291352092,-0.3578982416632458,0.24397410765589425,0.5,2,2,8,138.52864663404344,240,11
True,False,2.5,2.2,40,1.5,14.190296554548851,10,8,200,False,channel_reclaim,72,1,0.025,62.518879981295946,30.74468262032201,18,0.01,11.682227463047871,17,-867.9457620299945,-0.9634077479223686,-0.27576952849797587,365.69829782793994,0.4118686909264169,-0.7281006098471903,-251.1237321010273,-0.27576952849797587,0.10734144572487711,4,19.08540363967804,20.958484165846166,False,0.42133773079625003,0.4213377307962499,-2.216723134650938,-0.7822887445625555,2781.212787374365,-19.08540363967804,13824.480989863594,76,0.1470019342359768,1.0290135396518376,0.5,0.025,294,False,8.064911557449793,17,-917.9866014707246,-0.9863823105862835,-0.17485455225576,546.1336617237547,0.5950563979552493,-0.7203865921857541,-166.66172956829433,-0.17485455225576,0.10734144572487711,4,12.666291447190392,13.288945971437757,False,0.5949255259812977,0.6270836625208271,-1.303084240408514,-1.005519171471729,3306.92797798,-12.666291447190392,6595.126172072386,76,0.1470019342359768,1.0290135396518376,0.5131578947368421,0.2,0.0,75,0.75,0,4.724489222164682,-0.028976964154866672,1.0782083034170997,0.5728676546280902,-0.3746486669166176,0.37618409069685965,0.4,4,4,9,137.73871064202567,178,11
True,False,6.0,3.0,14,1.8,64.9223954859636,20,20,150,False,trend_bb_reversion,96,3,0.018,77.96813766628415,44.52726207881451,3,0.0,6.5512730222221,40,-767.3390776774171,-0.8111329147892189,-0.12614466564346502,259.2690425943325,0.2734318130248914,-0.6852926325379305,-118.9550017163121,-0.12614466564346502,0.36860343299218307,5,14.276019483631734,15.261388308730055,False,0.33788067118787746,0.5792240077506472,-1.6226948178918643,-0.26348275060834725,2499.865732365337,-13.560870195659577,12444.058215853913,114,0.2205029013539652,1.5435203094777563,0.631578947368421,0.015,182,False,4.275230013184118,40,-805.4075060192873,-0.8208420145014055,-0.06220738896543801,355.85738402571803,0.36387507195202323,-0.4898519617211309,-61.790515025555834,-0.06220738896543801,0.36860343299218307,5,10.26759735842792,10.702282455751282,False,0.44183519692352635,0.7866821798882297,-0.7604644454645265,-0.13081918151917146,2790.6069769199507,-7.044118712913376,5572.712207169789,114,0.2205029013539652,1.5435203094777563,0.6403508771929824,0.2,0.003,20,0.25,0,4.085749335132477,-0.0781450427819731,0.8842689389147858,0.603618683283755,-0.5175755419418075,0.19847455553717086,0.2857142857142857,4,4,10,136.87115840476898,202,11
