run_id,validation_mode,symbol,timeframe,strategy_version,start,end,total_trades,win_rate,sharpe_ratio,sortino_ratio,calmar_ratio,profit_factor,max_drawdown_pct,max_drawdown_r,avg_drawdown_r,trades_per_day,avg_win,avg_loss,avg_win_r,avg_loss_r,avg_r_multiple,expectancy_r,payoff_ratio,expectancy,avg_holding_bars,avg_trade_return,total_return_pct,cagr_pct,max_consecutive_losses,exposure_pct,fee_rate,slippage_rate
full_BTCUSDT_1h_v3_20200101_20250601,full_period,BTCUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1508,0.7639257294429708,8.25478584513709,8.123304884936246,88.22419047544525,11.60225513688953,0.03561959075369343,0,0,0.7624504929636808,17.319020038458802,-4.830403210436069,0,0,0,0,3.5854191221637817,12.09011110171704,3,0.011107690229155382,18.231887541389543,3.1425095593112573,7,0.1196719929170707,0.0006,0.0003
full_BTCUSDT_4h_v3_20200101_20250601,full_period,BTCUSDT,4h,v3,2020-01-01 16:00:00+00:00,2025-06-01 00:00:00+00:00,188,0.8404255319148937,7.035546378043807,5.825143301075044,37.3128157847941,25.906449319293316,0.021630770460928435,0,0,0.09507754551584627,29.276642594862317,-5.951812066790823,0,0,0,0,4.918946073283541,23.65508068076873,3,0.023149412288946635,4.447155167984456,0.8071049534917885,2,0.05908631153068105,0.0006,0.0003
full_ETHUSDT_1h_v3_20200101_20250601,full_period,ETHUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1458,0.7750342935528121,8.399896023327713,7.3916279867566335,108.04680280408192,12.50469628564261,0.031765805755519405,0,0,0.7371703042049381,19.276432702313286,-5.310777641212613,0,0,0,0,3.6296817537086508,13.745153557816376,3,0.01253009540776252,20.04043388729621,3.4321937503793754,5,0.11663645178970446,0.0006,0.0003
full_SOLUSDT_1h_v3_20200101_20250601,full_period,SOLUSDT,1h,v3,2020-08-11 10:00:00+00:00,2025-06-01 00:00:00+00:00,737,0.746268656716418,6.109824572479365,4.160765056362368,44.15554295482586,9.210401412778012,0.04923069548776808,0,0,0.420042745191166,22.189733127210133,-7.085893224136696,0,0,0,0,3.131536480344523,14.76158912761467,3,0.014015279671867761,10.879291187051887,2.173808089306095,5,0.06637840919889765,0.0006,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_BTCUSDT_1h_v3_20200101_20250601,cost_stress,BTCUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1508,0.7340848806366048,7.851208803159707,7.2162782845432805,70.67111426906335,9.243113766962638,0.04121774660886276,0,0,0.7624504929636808,17.031664542119717,-5.08676933299704,0,0,0,0,3.3482282028473547,11.150038558086681,3,0.010307690229155383,16.814258145594838,2.9129040805082385,7,0.1196719929170707,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_BTCUSDT_4h_v3_20200101_20250601,cost_stress,BTCUSDT,4h,v3,2020-01-01 16:00:00+00:00,2025-06-01 00:00:00+00:00,188,0.8351063829787234,6.9127902730364506,5.561949164466378,34.73374246140677,22.117800819538793,0.022430770460931858,0,0,0.09507754551584627,28.620235503390166,-6.553438359729458,0,0,0,0,4.367209079017214,22.820321196173634,3,0.022349412288946626,4.290220384880639,0.7791046044009375,3,0.05908631153068105,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_ETHUSDT_1h_v3_20200101_20250601,cost_stress,ETHUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1458,0.7544581618655692,8.049626579144649,6.7837428315674115,93.71322536090975,10.155239561481215,0.03424887606653601,0,0,0.7371703042049381,18.80501302384659,-5.689749210205854,0,0,0,0,3.3050688754638857,12.790524080231519,3,0.011730095407762521,18.648584108977552,3.2095726411811576,5,0.11663645178970446,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_SOLUSDT_1h_v3_20200101_20250601,cost_stress,SOLUSDT,1h,v3,2020-08-11 10:00:00+00:00,2025-06-01 00:00:00+00:00,737,0.7327001356852103,5.875007923921444,3.8023281487094147,39.07069159854685,7.893941551208477,0.05242947548890153,0,0,0.420042745191166,21.68725242031101,-7.530748804342707,0,0,0,0,2.8798268251630925,13.877284657411714,3,0.013215279671867763,10.22755879251231,2.0484558675004427,6,0.06637840919889765,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf01_BTCUSDT_1h_v3_20210101_20210401,stress_walk_forward,BTCUSDT,1h,v3,2021-01-01 04:00:00+00:00,2021-04-01 00:00:00+00:00,41,0.7073170731707317,6.49875738726129,5.560489634546914,205.52774274023784,9.46374647550862,0.012587988195072824,0,0,0.45640074211502785,24.072593518758822,-6.14718858832003,0,0,0,0,3.916033024348394,15.22777924351623,3,0.015183601257016859,0.6243389489841793,2.587180799374078,2,0.071461716937355,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf02_BTCUSDT_1h_v3_20210401_20210701,stress_walk_forward,BTCUSDT,1h,v3,2021-04-01 04:00:00+00:00,2021-07-01 00:00:00+00:00,45,0.8666666666666667,7.677157472056733,6.3951424029362585,310.92693806946033,26.319476201060557,0.010910890519999746,0,0,0.4954128440366973,22.001405618401623,-5.433585966040158,0,0,0,0,4.049150184778546,18.343406740476052,3,0.018271688370506346,0.8254533033214538,3.392489780994623,2,0.08042279411764706,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf03_BTCUSDT_1h_v3_20210701_20211001,stress_walk_forward,BTCUSDT,1h,v3,2021-07-01 04:00:00+00:00,2021-10-01 00:00:00+00:00,69,0.7681159420289855,8.048311659308878,5.273441035741386,188.87368449968028,8.014306645482119,0.016124955142020697,0,0,0.7513611615245009,16.17408088328862,-6.685125151293798,0,0,0,0,2.419413326937999,10.873395425994147,3,0.010834546301106156,0.7502642843936337,3.045579690065514,2,0.11959981809913597,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf04_BTCUSDT_1h_v3_20211001_20220101,stress_walk_forward,BTCUSDT,1h,v3,2021-10-01 04:00:00+00:00,2022-01-01 00:00:00+00:00,76,0.8289473684210527,8.955516658704939,10.61049508658743,248.78708308696235,16.41784184451267,0.016971125597108686,0,0,0.8275862068965517,17.50530904168674,-5.167148127257405,0,0,0,0,3.3878086345819796,13.627125578577875,3,0.013559463915180823,1.035661543971946,4.2221968340071525,2,0.13197278911564625,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf05_BTCUSDT_1h_v3_20220101_20220401,stress_walk_forward,BTCUSDT,1h,v3,2022-01-01 04:00:00+00:00,2022-04-01 00:00:00+00:00,63,0.7142857142857143,7.602145928568249,10.657395158665054,192.39833374737285,12.244373346362133,0.017493823096938504,0,0,0.7012987012987013,19.59833371810289,-4.0014979051430295,0,0,0,0,4.897749338544854,12.855524682889769,3,0.01280627531704035,0.8098980550220439,3.3657824147222737,3,0.10894761242466389,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf06_BTCUSDT_1h_v3_20220401_20220701,stress_walk_forward,BTCUSDT,1h,v3,2022-04-01 04:00:00+00:00,2022-07-01 00:00:00+00:00,77,0.7792207792207793,9.090913369285934,11.243151197290208,305.9013611505782,12.042290704682914,0.014651064445038995,0,0,0.8477064220183487,19.742150595695303,-5.786123278517628,0,0,0,0,3.411982366326825,14.106038181908033,3,0.014032558807951713,1.0861649400068563,4.48178055604227,2,0.13434204493351673,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf07_BTCUSDT_1h_v3_20220701_20221001,stress_walk_forward,BTCUSDT,1h,v3,2022-07-01 04:00:00+00:00,2022-10-01 00:00:00+00:00,63,0.746031746031746,7.743805432288984,6.529528725574044,144.1061318089237,9.605360400961674,0.020844165957276613,0,0,0.6860254083484574,17.5761846254505,-5.375128072455432,0,0,0,0,3.269909923731633,11.747279813283916,3,0.011706016993459157,0.7400786282368499,3.0037721268863837,4,0.10385487528344671,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf08_BTCUSDT_1h_v3_20221001_20230101,stress_walk_forward,BTCUSDT,1h,v3,2022-10-01 04:00:00+00:00,2023-01-01 00:00:00+00:00,66,0.7272727272727273,7.664608964402673,7.249818880822148,107.58481647803728,8.527705301935992,0.017817171456472086,0,0,0.7186932849364792,11.19095999265766,-3.4994830289979006,0,0,0,0,3.1978894882259974,7.184475532206144,3,0.007168294966391089,0.47417538512560714,1.9168571213022734,4,0.11292517006802721,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf09_BTCUSDT_1h_v3_20230101_20230401,stress_walk_forward,BTCUSDT,1h,v3,2023-01-01 04:00:00+00:00,2023-04-01 00:00:00+00:00,55,0.7636363636363637,7.4921828851995595,10.025280006869732,272.8409271540193,14.946896971432995,0.0097428157152976,0,0,0.6122448979591837,16.364301854795848,-3.53714105453057,0,0,0,0,4.626420491157831,11.66032443986415,3,0.011624967656991359,0.6413178441925993,2.6582388728525475,2,0.09461966604823747,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf10_BTCUSDT_1h_v3_20230401_20230701,stress_walk_forward,BTCUSDT,1h,v3,2023-04-01 04:00:00+00:00,2023-07-01 00:00:00+00:00,76,0.7894736842105263,9.760777403249437,10.235716593379038,243.69631548468735,15.360508276366165,0.012707318050281633,0,0,0.8366972477064221,13.447242538402381,-3.282909563389687,0,0,0,0,4.096135540364312,9.925105253814577,3,0.009888957974582283,0.7543079992899002,3.096726588545695,4,0.13525905547913802,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf11_BTCUSDT_1h_v3_20230701_20231001,stress_walk_forward,BTCUSDT,1h,v3,2023-07-01 04:00:00+00:00,2023-10-01 00:00:00+00:00,60,0.6166666666666667,6.521374436952702,6.5389981752407,138.6686776443982,6.536993251193125,0.008392961146966662,0,0,0.6533575317604357,9.212089729416954,-2.267013002108297,0,0,0,0,4.06353634533627,4.811767015665608,3,0.0048052842822353435,0.288706020939906,1.1638408237706788,3,0.09931972789115646,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf12_BTCUSDT_1h_v3_20231001_20240101,stress_walk_forward,BTCUSDT,1h,v3,2023-10-01 04:00:00+00:00,2024-01-01 00:00:00+00:00,78,0.7307692307692307,8.283596164002049,4.9125708849962715,109.64645036076838,6.797580923077242,0.02177230309980113,0,0,0.8493647912885662,12.126257445959611,-4.842035383731601,0,0,0,0,2.504371919028459,7.557870914888899,3,0.00753657613653254,0.5895139313613472,2.3872557510719483,2,0.13242630385487528,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf13_BTCUSDT_1h_v3_20240101_20240401,stress_walk_forward,BTCUSDT,1h,v3,2024-01-01 04:00:00+00:00,2024-04-01 00:00:00+00:00,79,0.6962025316455697,7.883464281584725,6.175536967035552,143.92128081411835,6.821815186568512,0.021114349065928004,0,0,0.8697247706422019,15.773205040741166,-5.298725812674453,0,0,0,0,2.976792081411715,9.37160579413389,3,0.00933863692313412,0.7403568577366532,3.038804161124742,3,0.13204951856946354,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf14_BTCUSDT_1h_v3_20240401_20240701,stress_walk_forward,BTCUSDT,1h,v3,2024-04-01 04:00:00+00:00,2024-07-01 00:00:00+00:00,77,0.7142857142857143,8.834593459199029,9.256260081783918,164.57052825840555,9.72886800894784,0.017989930708442545,0,0,0.8477064220183487,14.621321615222191,-3.7572001187020585,0,0,0,0,3.8915472035791354,9.37031540552955,3,0.00933788092511035,0.7215142862257926,2.9606124000205014,2,0.1325080238422742,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf15_BTCUSDT_1h_v3_20240701_20241001,stress_walk_forward,BTCUSDT,1h,v3,2024-07-01 04:00:00+00:00,2024-10-01 00:00:00+00:00,77,0.7662337662337663,8.418167515181155,11.592033861486572,328.48728759353975,11.608870872694387,0.010664599848557235,0,0,0.838475499092559,15.978975932560735,-4.5116818679228965,0,0,0,0,3.5416894187881183,11.188952031148979,3,0.01114289929450643,0.8615493063984613,3.503185477523041,3,0.13242630385487528,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf16_BTCUSDT_1h_v3_20241001_20250101,stress_walk_forward,BTCUSDT,1h,v3,2024-10-01 04:00:00+00:00,2025-01-01 00:00:00+00:00,93,0.6129032258064516,6.934859974920916,6.916584419864383,70.07496617408744,4.90367503376676,0.041217746608867366,0,0,1.012704174228675,15.689717718274842,-5.06600720538627,0,0,0,0,3.097057916063217,7.655243554276993,3,0.007629506510404188,0.7119376505477267,2.888332199388488,7,0.15782312925170067,0.001,0.0003
stress_binance_spot_vip0_10bps_fee_3bps_exec_wf17_BTCUSDT_1h_v3_20250101_20250401,stress_walk_forward,BTCUSDT,1h,v3,2025-01-01 04:00:00+00:00,2025-04-01 00:00:00+00:00,80,0.7125,8.092914207212,7.201004736760648,164.02634095406606,7.126376356517969,0.01405619564007368,0,0,0.8905380333951763,11.366295976291877,-3.952730692391367,0,0,0,0,2.875555371928303,6.962075809045444,3,0.006943593717750064,0.5569660647236596,2.3055863385757824,2,0.14140009272137227,0.001,0.0003
stress_vip0_10bps_fee_10bps_exec_BTCUSDT_1h_v3_20200101_20250601,cost_stress,BTCUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1508,0.6883289124668435,7.0700187352395565,5.84163878232031,49.262083175462806,6.361867006898734,0.05099059850645314,0,0,0.7624504929636808,16.42773429208757,-5.702858281674812,0,0,0,0,2.8806141553395017,9.530268436869852,3,0.008906232874371433,14.371644802799683,2.511903104791524,7,0.1196719929170707,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_BTCUSDT_4h_v3_20200101_20250601,cost_stress,BTCUSDT,4h,v3,2020-01-01 16:00:00+00:00,2025-06-01 00:00:00+00:00,188,0.7978723404255319,6.681354480241057,4.873701773010711,30.58264268406076,16.979267624566855,0.023860374691418957,0,0,0.09507754551584627,28.433702970826005,-6.610314630899296,0,0,0,0,4.301414464890268,21.350337710902803,3,0.020937721507019866,4.013863489649797,0.7297133134954725,3,0.05908631153068105,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_ETHUSDT_1h_v3_20200101_20250601,cost_stress,ETHUSDT,1h,v3,2020-01-01 04:00:00+00:00,2025-06-01 00:00:00+00:00,1458,0.7085048010973937,7.374838217881668,5.673064698137218,70.85036420842246,7.207978927420047,0.03981165621156695,0,0,0.7371703042049381,18.263403035017888,-6.158565806079308,0,0,0,0,2.96552860034223,11.144516370089008,3,0.010328421810315626,16.24870486758974,2.820670342330023,6,0.11663645178970446,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_SOLUSDT_1h_v3_20200101_20250601,cost_stress,SOLUSDT,1h,v3,2020-08-11 10:00:00+00:00,2025-06-01 00:00:00+00:00,737,0.6960651289009498,5.430208632769605,3.141433554550464,31.530173717155527,6.091202589997139,0.058027408805178274,0,0,0.420042745191166,21.216065014480765,-7.976844760670168,0,0,0,0,2.659706394072826,12.343321744964065,3,0.011816286194965662,9.097028126038554,1.8296142799836712,6,0.06637840919889765,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf01_BTCUSDT_1h_v3_20210101_20210401,stress_walk_forward,BTCUSDT,1h,v3,2021-01-01 04:00:00+00:00,2021-04-01 00:00:00+00:00,41,0.7073170731707317,6.093956357366896,5.045623637858776,167.77135397409347,7.25109337292717,0.01397219648106917,0,0,0.45640074211502785,22.647339286043167,-7.547974784825697,0,0,0,0,3.0004524301767597,13.809686387252281,3,0.013773694644306719,0.5661971418773609,2.3441343216210386,2,0.071461716937355,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf02_BTCUSDT_1h_v3_20210401_20210701,stress_walk_forward,BTCUSDT,1h,v3,2021-04-01 04:00:00+00:00,2021-07-01 00:00:00+00:00,45,0.8444444444444444,7.341551515953884,5.7276935737845776,253.94331906489262,19.143921803085796,0.01232435561633728,0,0,0.4954128440366973,21.16461487666795,-6.001571924394186,0,0,0,0,3.5265119110947523,16.938763596502728,3,0.016877865951424115,0.7622443618426623,3.129687770548739,2,0.08042279411764706,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf03_BTCUSDT_1h_v3_20210701_20211001,stress_walk_forward,BTCUSDT,1h,v3,2021-07-01 04:00:00+00:00,2021-10-01 00:00:00+00:00,69,0.7246376811594203,7.30752493781762,4.333568710732532,139.74401043015587,5.948194292474182,0.018934668559870506,0,0,0.7513611615245009,15.694257570902662,-6.943397573683771,0,0,0,0,2.26031383114019,9.460700357175963,3,0.00943154916698884,0.652788324645182,2.6460065207220884,2,0.11959981809913597,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf04_BTCUSDT_1h_v3_20211001_20220101,stress_walk_forward,BTCUSDT,1h,v3,2021-10-01 04:00:00+00:00,2022-01-01 00:00:00+00:00,76,0.7631578947368421,8.337772763886356,8.213676266888525,191.08101899846324,11.467406365448694,0.019769674688815516,0,0,0.8275862068965517,17.530619588542812,-4.925922236236775,0,0,0,0,3.5588502513461453,12.211964945831859,3,0.012157883905547222,0.928109335883244,3.7776095848069957,2,0.13197278911564625,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf05_BTCUSDT_1h_v3_20220101_20220401,stress_walk_forward,BTCUSDT,1h,v3,2022-01-01 04:00:00+00:00,2022-04-01 00:00:00+00:00,63,0.6507936507936508,7.0037607114153095,8.492172185126195,147.69941444962154,8.182199258366934,0.020272723647893648,0,0,0.7012987012987013,20.047449383179803,-4.566150797470326,0,0,0,0,4.390448382538353,11.452223923270235,3,0.011413472129054145,0.7214901071660424,2.994269412092887,4,0.10894761242466389,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf06_BTCUSDT_1h_v3_20220401_20220701,stress_walk_forward,BTCUSDT,1h,v3,2022-04-01 04:00:00+00:00,2022-07-01 00:00:00+00:00,77,0.7402597402597403,8.489819329600016,8.746423091131051,214.64853336027994,8.890663041536364,0.01877420111927495,0,0,0.8477064220183487,19.337301507254494,-6.198785066783021,0,0,0,0,3.1195308917671443,12.704551747764231,3,0.012645208963366936,0.9782504845778602,4.029854735263294,3,0.13434204493351673,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf07_BTCUSDT_1h_v3_20220701_20221001,stress_walk_forward,BTCUSDT,1h,v3,2022-07-01 04:00:00+00:00,2022-10-01 00:00:00+00:00,63,0.6984126984126984,7.0924370482967065,5.318184793056137,99.84514447611785,6.898130798286436,0.026434988192899002,0,0,0.6860254083484574,17.30861950028042,-5.81072177592105,0,0,0,0,2.9787382992600526,10.336119750314898,3,0.010304450516667485,0.6511755442698487,2.6394052153444703,4,0.10385487528344671,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf08_BTCUSDT_1h_v3_20221001_20230101,stress_walk_forward,BTCUSDT,1h,v3,2022-10-01 04:00:00+00:00,2023-01-01 00:00:00+00:00,66,0.6363636363636364,6.539640799297598,5.153246026974347,65.73145007619223,5.032067312637156,0.02341683762143852,0,0,0.7186932849364792,11.329937580961333,-3.9402077783994116,0,0,0,0,2.8754670357926586,5.777157450284698,3,0.005766880182608927,0.38129239171878726,1.539222693055886,4,0.11292517006802721,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf09_BTCUSDT_1h_v3_20230101_20230401,stress_walk_forward,BTCUSDT,1h,v3,2023-01-01 04:00:00+00:00,2023-04-01 00:00:00+00:00,55,0.7454545454545455,6.871258901082659,8.232369934209357,186.1111213010707,9.656984611488957,0.012532667785250442,0,0,0.6122448979591837,15.328896089535334,-4.648631941066318,0,0,0,0,3.2975069405084247,10.243707136291277,3,0.010216676712045857,0.563403892495975,2.332468854406766,3,0.09461966604823747,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf10_BTCUSDT_1h_v3_20230401_20230701,stress_walk_forward,BTCUSDT,1h,v3,2023-04-01 04:00:00+00:00,2023-07-01 00:00:00+00:00,76,0.75,8.906411938047931,8.327035732439791,163.9036940657996,9.300743056272294,0.016182249423361623,0,0,0.8366972477064221,12.720680910257714,-4.1031176218804575,0,0,0,0,3.100247685424097,8.514731277223172,3,0.008488268845417129,0.6471195770689373,2.6523304587831253,4,0.13525905547913802,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf11_BTCUSDT_1h_v3_20230701_20231001,stress_walk_forward,BTCUSDT,1h,v3,2023-07-01 04:00:00+00:00,2023-10-01 00:00:00+00:00,60,0.5666666666666667,4.9404332171044825,4.004845179199801,62.51633499445322,3.3854043803004767,0.013175286176916831,0,0,0.6533575317604357,8.539565062060742,-3.2986084639329456,0,0,0,0,2.588838643759187,3.4096898674634772,3,0.003406599590599518,0.20458139204783946,0.8236706042839215,4,0.09931972789115646,0.001,0.001
stress_vip0_10bps_fee_10bps_exec_wf12_BTCUSDT_1h_v3_20231001_20240101,stress_walk_forward,BTCUSDT,1h,v3,2023-10-01 04:00:00+00:00,2024-01-01 00:00:00+00:00,78,0.6538461538461539,7.126560856664777,3.848534283824313,78.94781911900903,4.547572364604244,0.02454515861369577,0,0,0.8493647912885662,12.047579753464003,-5.004107182866414,0,0,0,0,2.4075383106728343,6.145072737041936,3,0.00613119079905802,0.47931567348928367,1.93778674248144,3,0.13242630385487528,0.001,0.001
