allow_long,allow_short,atr_stop_mult,atr_tp_mult,break_even_atr,deploy_score,donchian_lookback,ema_fast,ema_slow,exit_on_flat_signal,family,max_holding_bars,min_holding_bars,mom_lookback,mom_min,move_stop_after_partial,partial_exit_atr,partial_exit_fraction,poc_distance_max,profile_lookback,profile_value_area,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,target_mode,trail_atr_mult,trend_strength_max,trial,use_break_even,use_partial_exit,use_poc_target,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_lookback,volume_min,vwap_band_atr,vwap_distance_max,vwap_lookback,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,3.0,3.0,0.25,135.17352355991574,16,14,400,True,vwap_profile_confluence,72,8,18,0.001,True,0.8,0.33,0.025,168,0.75,62.426993583737165,23.62336790017937,36,0.005,0.0,-0.0497112471898845,5.3433351280019945,8,-458.95122860206413,-0.48226678278882323,-69.66167467455647,-0.07237228720052376,-0.003054329410956072,211.21813005794908,0.22337437417331257,0.019159501215916253,1619.4592838096453,1.7126823249392138,0.0,-0.06790264037055038,-6.790264037055039,-0.6997902942431581,-2.2296379770429864e-05,-69.66167467455641,-0.07237228720052376,0.08775888468047385,26160.22003031765,16686.232274577975,57,4,7,-0.09703284102273654,12363,9.703284102273654,10.109493458065122,99.50545324242174,0.10539307066355824,0.004933059999999927,False,0.46021911892752937,0.6378475507942951,3,0.9763692020024246,-1.4605910398169863,-0.6791485329077404,7202.490020684544,17,-0.0947398775573974,-9.47398775573974,36013.29364832025,136,0.26305609284332687,1.841392649903288,0.05641545138511611,0.0,0.5808823529411765,79,-0.020300496630725418,-529.7097133003708,-0.5426209966931115,atr,1.5,0.04,1332,True,False,False,True,0.0,-0.010901168864266158,1.232718563539633,8,-450.53795206531976,-0.43821116106826585,66.55988162508376,0.06486033276758679,0.0013839496239398405,287.40374809702695,0.2797137832599822,0.03376685066515406,2380.83012335435,2.3681131174206254,0.0,0.0635918821803716,6.3591882180371595,1.9995798947312684,-1.4592801822448791e-05,66.55988162508382,0.06486033276758679,0.08848416471915545,18472.05603467811,27590.759817314593,41,2,10,-0.03180262131457266,4698,3.1802621314572663,3.214425845592338,40.00576857601799,0.038392537013671665,0.0009930040000000824,False,0.6379124040039998,1.4936485557166828,8,2.867280559183989,1.0961247500903892,0.4524690660377313,10394.818547909372,17,0.09118703782636454,9.118703782636455,10394.848456279587,137,0.26499032882011603,1.8549323017408121,0.013813297119592213,0.0,0.7007299270072993,96,-0.009606219630759916,-616.8585001538239,-0.5623899008777404,0.08,0.0005,150,1.25,0.25,0.005,168,0,2.571499547948532,0.19914182068940167,3.955917198399293,0.7910347415976461,11,1,355.9655845798756,193,11
True,False,5.0,8.0,1.25,129.19812567619144,10,50,80,False,vwap_profile_confluence,18,8,6,0.015,True,1.0,0.25,0.025,120,0.75,73.59841199530408,39.48422691744927,36,0.001,0.0,-0.0176373865601889,1.7821501939940245,8,-238.07926449972024,-0.23639660863531917,-13.101490095945515,-0.012693681775213768,-0.001189625454255705,274.87006114088615,0.2736460646057211,0.012373048438163448,1355.1260638220879,1.3512924238582187,0.0,-0.01057504714930435,-1.057504714930435,-0.2662576926416907,-1.2242582094724395e-05,-13.101490095945493,-0.012693681775213768,0.07567088403578048,15237.072927982095,13743.503057044301,64,5,5,-0.039717339410491485,9016,3.9717339410491483,4.031160327710829,-136.26826833713272,-0.13622599304967975,-0.006024154611713443,False,1.1545317132866442,0.9019779010051904,7,0.37604982939598874,-0.29678840791239985,-0.12606962563208232,4931.804334470788,17,-0.014935698709377903,-1.4935698709377903,24659.724121318282,114,0.2205029013539652,1.5435203094777563,0.02141412731997538,0.0,0.43859649122807015,50,-0.01314039705645309,-344.6268806509574,-0.34043222432348497,value_area,1.0,0.08,654,True,False,False,True,0.0,-0.002145710926341054,0.2963391297187427,8,-178.32334883098088,-0.1610773572290839,143.81921489868475,0.13420278844310396,0.004581941927777843,381.7091081144378,0.352255819093335,0.04166026666876044,2165.9181988892765,2.0837714707705204,0.0,0.11225136224633414,11.225136224633413,9.402337239839,-6.264046947254368e-06,143.81921489868472,0.13420278844310396,0.07639616407446208,8559.520743887082,24811.09202743847,48,5,6,-0.011938665821377863,1486,1.1938665821377863,1.199380234680861,54.24034716873996,0.04783578579756918,0.0021501767128025515,False,2.140544749842214,2.898654348744666,13,13.612552295793913,2.2885411240218976,1.0491259547064509,6527.27576324365,17,0.16251571283551355,16.251571283551357,6527.305069395399,113,0.218568665377176,1.5299806576402322,0.0032852713762182035,0.0,0.5752212389380531,65,-0.0022987117923922717,-305.9448745243428,-0.27815328511531917,0.12,0.0005,100,1.5,0.25,0.025,48,0,1.1460382204800506,0.1442155667861177,3.384408690765676,0.5169307964762511,9,7,266.2102845416008,130,11
True,False,6.0,12.0,0.25,124.58444363060889,16,8,150,True,momentum_volume_breakout,12,8,24,0.01,False,0.6,0.25,0.04,120,0.8,68.32868090486384,30.248515454129343,12,0.0,0.0,-0.0253169597566809,2.565914426478306,8,-308.09064621235837,-0.31392053113756896,-39.5725064444187,-0.04048836201241728,-0.0019232180273809425,160.32433093838083,0.16306669722519562,0.003743110355318935,878.1856371385883,0.8960352378876215,0.0,-0.044304095422922685,-4.430409542292269,-0.642601608205205,-1.7074748811671618e-05,-39.57250644441871,-0.04048836201241728,0.10161979208638891,20642.073296228005,14429.189784454276,67,4,10,-0.06894488724773756,12368,6.8944887247737565,7.088751102492935,76.55276325721007,0.0787442884004141,0.004933059999999947,False,0.5203803909965955,0.6990184356670689,4,0.9011376709413018,-1.3075978115439282,-0.7261036941684569,6301.820808575684,17,-0.06212883511773689,-6.212883511773689,31509.89401366087,157,0.3036750483558994,2.125725338491296,0.030310241896985925,0.0,0.5732484076433121,90,-0.015637511514244307,-384.76218752413996,-0.40154070591185276,atr,1.5,0.006,716,True,True,False,True,0.0,-0.0032771880031048327,0.4780491362235711,8,-272.01251409078105,-0.26088460098098876,51.737739641574414,0.05018396057291982,0.002104206174465785,185.90451145858663,0.1790952563520171,0.011847935144050581,1302.7177153768494,1.230188992101977,0.0,0.05672490613298886,5.672490613298886,4.7031567818224715,-9.759040127775459e-06,51.73773964157441,0.05018396057291982,0.10186155209928278,12512.575648175924,20635.400771903107,46,3,13,-0.01206102810610706,2416,1.2061028106107061,1.2095821451947204,28.56668950333733,0.02642757341336531,0.000993004000000044,False,0.6834410250571896,1.6491729082901747,13,6.734770081179241,1.4770638724973033,0.7449336705601936,8077.338819600985,17,0.08122825123727176,8.122825123727177,8077.363097127577,157,0.3036750483558994,2.125725338491296,0.00447410119858807,0.0,0.7070063694267515,111,-0.004100435871780106,-350.7136920856171,-0.3222219007773947,0.04,0.001,30,1.25,1.0,0.01,24,0,1.2200279380693635,0.09773368607224557,3.0404748724766946,0.7455774426990424,10,6,268.3400970687901,198,11
True,False,3.0,1.5,0.4,108.49893857448843,20,20,150,True,profile_breakout,48,8,12,0.0005,True,0.4,0.33,0.005,96,0.75,62.24556849160924,25.594134475516892,6,0.0005,0.0,-0.01984394367012099,2.1762162703245536,8,-393.73381570342667,-0.3975131914449763,-43.95349345035634,-0.04422561260383116,-0.0015061656989285917,258.74101619172376,0.2615040229317752,0.018017007457440615,1075.8891814872425,1.104990245940264,0.0,-0.0303127029145156,-3.03127029145156,-0.5365355186495703,-1.447725284479118e-05,-43.95349345035635,-0.04422561260383116,0.06253525666854702,17718.0217066542,13454.532841969636,45,5,10,-0.0564971038465654,11304,5.64971038465654,5.757503040702367,127.38990598781476,0.1273485052022483,0.004933059999999913,False,0.6571470518209593,0.7593699265486642,6,0.7546384813394033,-0.8170429200563581,-0.2976340511483824,6230.068617517408,17,-0.04263488864684667,-4.263488864684667,31151.17103135634,97,0.18762088974854932,1.3133462282398451,0.023571117844413028,0.0,0.5360824742268041,52,-0.016313762704804002,-477.450778093871,-0.47819256512925246,session_vwap,1.0,0.015,965,True,True,True,True,0.0,-0.005118820270593543,1.0222307955965892,8,-409.1872170791998,-0.3772796526853159,123.1892405723579,0.11756210702186694,0.002683194849294371,361.5667589238017,0.33913304420418755,0.03727564041875153,1851.0207525500978,1.7842687869827465,0.0,0.08301074492642657,8.301074492642657,2.3699798317248555,-9.171371510055484e-06,123.1892405723579,0.11756210702186694,0.06253525666854702,12275.616512375993,24224.972847894704,30,5,16,-0.03502592883501962,2881,3.502592883501962,3.555482575297729,54.14048166702506,0.05079296761272176,0.000993004000000042,False,0.8836218333130846,1.9734220943992218,11,3.411574434414848,1.6633102810385534,1.1083287651669735,9346.937364454972,17,0.11949356335518678,11.949356335518678,9346.96800771616,97,0.18762088974854932,1.3133462282398451,0.008660902142624244,0.0,0.6907216494845361,67,-0.008737575427755107,-481.84484351230327,-0.44249835524010245,1.0,0.002,30,1.25,1.0,0.025,168,0,1.9105571141964057,0.21300355059500553,3.3772842547617983,0.7232801157353587,10,11,229.340885114145,145,11
False,True,6.0,1.2,0.4,86.18836679358287,55,30,300,True,profile_breakout,24,8,36,0.0005,True,1.5,0.5,0.015,72,0.8,74.72165790506517,40.7569896407272,48,0.001,0.0,-0.01877360373866617,2.1737894027940308,8,-264.11090858691006,-0.26868949031147177,-40.55309036450834,-0.04084361747626382,-0.002997686923620484,143.88210966897304,0.14712922761278277,0.01137425184955676,1014.2594659081592,1.0554864882878234,0.0,-0.021006498291990194,-2.1006498291990194,-0.4498817372944779,-7.1691083281683176e-06,-40.55309036450838,-0.04084361747626382,0.04706261584333951,8715.65998336803,5755.284386758924,33,6,10,-0.046693378616167354,9601,4.669337861616736,4.767005278161917,48.570411561852175,0.05085855269432887,0.005067060000000039,False,0.544779124947148,0.6603383332692706,7,0.6340032964725532,-0.9599247542776596,-0.19569580663285263,2563.2452150345957,17,-0.029603755966091123,-2.9603755966091123,12816.536560327322,73,0.14119922630560927,0.988394584139265,0.022591143634101092,0.0,0.547945205479452,40,-0.02203297267995774,-379.2929568207578,-0.3937308037730993,atr,1.5,0.015,264,True,False,False,True,0.0,-0.0016724738190636622,0.4392512247117034,8,-225.94070768790425,-0.22398485587489317,50.75715847806048,0.05021852686830601,0.001630023057901226,148.113815092011,0.14669749487054282,0.017749787058849886,1625.2779666746767,1.5950520065347082,0.0,0.026036878218187898,2.6036878218187898,2.2077076089550682,-3.4448051332547815e-06,50.757158478060454,0.05021852686830601,0.04706261584333951,4292.873446070181,7998.146014968594,19,2,12,-0.011793626163435399,2329,1.1793626163435398,1.183886584063417,28.972013972374135,0.028961489475473067,0.0010070040000001363,False,0.6555428484211139,1.8631217797231654,12,3.141758537663451,1.0849401587976004,0.2932745307893053,3167.3042114389677,17,0.03705272568898421,3.705272568898421,3167.3142513298385,73,0.14119922630560927,0.988394584139265,0.002984761707620686,0.0,0.7397260273972602,54,-0.005486924182604325,-302.757382903066,-0.3021047515117187,1.0,0.0,20,1.25,1.5,0.025,240,0,1.0194019397535774,0.0520832550071432,1.9243781694127486,0.6782004492188171,7,28,172.7078094545193,166,11
True,False,1.5,4.0,1.0,78.21617693077206,40,30,300,True,momentum_volume_breakout,18,8,18,0.0005,True,0.8,0.25,0.005,120,0.7,65.11833076402304,30.69614877333942,12,0.0005,0.0,-0.05988787651867028,6.008450183835093,8,-526.773274132181,-0.5510301662544863,-83.81427452784506,-0.08697267223101819,-0.0019133566992567998,425.5885750171412,0.44669344589597026,0.00491094182454499,2132.3413927731913,2.2966101870888416,0.0,-0.07765721221490318,-7.765721221490319,-0.6668464117314142,-3.079128722996404e-05,-83.81427452784516,-0.08697267223101819,0.08348779111934886,36347.355915120475,25535.314501028475,69,6,6,-0.11645442016141669,12146,11.645442016141669,12.17566168860896,-321.1280127504063,-0.3379413958820559,-0.008525072301522413,False,0.8079160350689129,0.7025356826686202,3,0.9284354684953607,-1.1716095534909718,-0.5760723113563676,11255.69512654214,17,-0.10812041414092048,-10.812041414092048,56279.893721395914,129,0.2495164410058027,1.746615087040619,0.06703049452889864,0.0,0.46511627906976744,60,-0.024158074634261895,-635.819396714701,-0.6378859256928919,atr,1.0,0.025,875,True,True,False,True,0.0,-0.00952500381268859,0.9735001771500119,8,-597.9358378165962,-0.5225972547174507,240.96856825200697,0.2152186580799062,0.0031666836450971003,926.2707591249504,0.817941516421409,0.04780368863166462,4999.987893293154,4.137369444962115,0.0,0.21073383108405963,21.073383108405963,7.900919184087316,-2.4472455821994203e-05,240.96856825200695,0.2152186580799062,0.08356837779031348,34680.27859336258,65765.22389787146,58,4,7,-0.026672065132432157,2225,2.6672065132432157,2.6863190494168223,84.90618730344882,0.07474722091728905,0.0009930040000000991,False,1.5491139693303746,1.8963291693526994,15,11.65449512445547,1.806174318801429,0.8074207424999621,21730.91733939453,17,0.3108494530450893,31.08494530450893,21730.991886247884,129,0.2495164410058027,1.746615087040619,0.011658392742433955,0.0,0.5503875968992248,71,-0.009010719802173495,-923.8035517431363,-0.6999590600632818,1.0,0.002,50,1.0,1.5,0.025,72,0,3.1702890994455615,0.24901872075202788,2.5295823357100207,0.6026439447684507,9,4,284.0901293218446,190,11
True,True,4.0,1.0,0.75,71.71146068753261,20,50,150,False,profile_breakout,36,8,3,0.001,True,0.8,0.5,0.025,120,0.6,73.47343167209343,33.93408455110503,18,0.0,0.0,-0.031244213694546618,3.208251018867678,8,-301.86459089538783,-0.30694303144328433,-46.638644859857415,-0.04774699564399317,-0.0029652586652912,253.6271740054724,0.2571895170610552,0.00911802224467717,1547.77652009398,1.551198257680342,0.0,-0.0492742055458657,-4.92742055458657,-0.5830642109113056,-1.989906200604766e-05,-46.63864485985745,-0.04774699564399317,0.09662341848658232,24149.16727163102,17246.647832372128,80,6,4,-0.08450905513279941,10827,8.450905513279942,8.769656913009033,-148.3992645478988,-0.154128895783299,-0.0060054471425720485,False,0.8402018045679552,0.7141715338827623,3,0.8167786787359249,-1.1902486127624334,-0.5105043396673022,7307.364130796186,17,-0.06902519439258933,-6.902519439258933,36537.7442187033,148,0.2862669245647969,2.003868471953578,0.038501041059885145,0.0,0.4594594594594595,68,-0.015188929594814216,-439.6509784862076,-0.4393246147935598,value_area,1.0,0.04,632,True,True,False,True,0.0,-0.003429532767093178,0.5421071268975587,8,-306.2818461021506,-0.2739030652245022,115.40508213566065,0.10759244296721161,0.002137126118897585,364.7898246418932,0.3332080660913435,0.040819961001312466,2589.5691399408106,2.5076535293191617,0.0,0.11784482610971292,11.784482610971292,6.422497664342892,-1.2232780014086549e-05,115.40508213566069,0.10759244296721161,0.09807397856394552,16845.50153561829,33925.45369169607,55,4,6,-0.018348753439643335,1946,1.8348753439643335,1.8481215328102998,40.95034329084547,0.03737213654365572,0.0010070040000000808,False,1.1910265962032536,2.013917699034592,14,9.308508184090483,1.9901315052420883,1.8950488084477952,10606.007126979706,17,0.17079952156077838,17.079952156077837,10606.045418983811,148,0.2862669245647969,2.003868471953578,0.005242972571086651,0.0,0.6283783783783784,93,-0.00896679794641253,-434.17751002775464,-0.4043024975541241,1.0,0.001,75,1.0,0.5,0.005,120,0,3.0546104349168797,0.0879703668961562,2.0547034751523885,0.6137318808404438,9,17,203.6583234239145,304,11
True,True,4.0,1.0,0.75,69.77484423838605,40,20,200,True,profile_breakout,96,8,3,0.001,True,0.6,0.25,0.015,120,0.7,59.63292637233921,44.91401400626596,24,0.0,0.0,-0.02281205345888174,2.4210807485516765,8,-302.1579400479385,-0.3037806713530748,-26.991723176131085,-0.02692809184401006,-0.001569151378120092,284.8633226119174,0.2868381649329299,0.009705753920676186,1763.9085786880066,1.7600989829305829,0.0,-0.03070763834258161,-3.070763834258161,-0.4787216339804254,-2.0936801317612356e-05,-26.991723176131046,-0.02692809184401006,0.10315093883471674,25683.424904074767,21364.749195893797,85,11,4,-0.06414508174041958,9902,6.414508174041958,6.554611719867517,-123.780081210858,-0.1243409440019165,-0.004927990578023534,False,0.9427629886764609,0.8318496958909948,8,0.6732668493054136,-0.6516443022269055,-0.3137578878119158,7968.287790692547,17,-0.0431867570818105,-4.3186757081810505,39842.526256920806,160,0.30947775628626695,2.166344294003869,0.027550126703341105,0.0,0.46875,75,-0.019217661534004726,-437.8379063620074,-0.4393246147935597,session_vwap,1.0,0.08,234,True,False,False,True,0.0,-0.00306915459042114,0.5242986874699903,8,-297.23020719783517,-0.25745669872240134,153.76957337300692,0.13886671126528874,0.0038417662365309237,437.3879920825055,0.3881010206389907,0.031343744593648415,2546.424184799272,2.4260710278944067,0.0,0.16608727028865822,16.60872702886582,9.094353017378518,-1.2756769248693398e-05,153.76957337300695,0.13886671126528874,0.10202272544121202,18131.042639067942,42426.63523200303,61,5,7,-0.018262681245304627,1052,1.8262681245304626,1.8405053647865515,43.955283700865095,0.03805881937738964,0.0010070040000000956,False,1.4715462341665089,2.3399997494123173,13,13.303409431833344,2.4658162906922567,1.787126375534331,11621.970522088577,17,0.2429559259293515,24.29559259293515,11622.018061669136,158,0.3056092843326886,2.13926499032882,0.005073619970284347,0.0,0.6139240506329114,97,-0.005595613483499906,-437.8910336208186,-0.404302497554124,0.08,0.001,100,1.0,1.5,0.005,168,0,2.2633437340887888,0.10678154775057848,2.0567761270906697,0.6071215754065119,10,13,217.05986013975263,337,11
True,False,5.0,3.0,0.4,65.64224122272108,55,10,100,True,momentum_volume_breakout,8,6,6,0.0005,False,1.0,0.33,0.005,120,0.75,60.049120441065654,28.910346561209163,36,0.0025,0.0,-0.04858472259490328,5.003712954349679,6,-267.2824088122889,-0.2804365311859288,-82.44784503891914,-0.08680409686743172,-0.004096316986123479,137.44154979491734,0.14355173016664236,0.00025138824949544336,512.5359217265085,0.5204321997912351,0.0,-0.07516602177806275,-7.516602177806275,-0.7011217900703072,-1.5668113888120742e-05,-82.44784503891913,-0.08680409686743172,0.06140704327504231,18442.486208047932,7971.609888105204,69,5,4,-0.10720822379593314,12370,10.720822379593315,11.304080385032515,-204.95943608526318,-0.22405081485075334,-0.008996558357478934,False,0.5142184643039559,0.432241607675789,3,0.9766859247545838,-2.8520922336217747,-1.0934013080467506,5275.754007850602,17,-0.10470876319942735,-10.470876319942734,26379.299643686005,127,0.24564796905222436,1.7195357833655704,0.056736305284088365,0.0,0.4566929133858268,58,-0.015368954030544058,-345.91636393379935,-0.36230184270609556,atr,1.0,0.006,819,True,True,False,True,0.0,-0.004691276498956299,0.48033988344067213,6,-235.65727748578962,-0.23173263362200994,18.75312155276789,0.018849064117788115,0.0006278702041729355,178.57503889750274,0.17626577167227664,0.00865569238286179,834.1716519514249,0.8307879681820147,0.0,0.016767632673508226,1.6767632673508226,1.2596021547428498,-9.209163866568123e-06,18.753121552767894,0.018849064117788115,0.061729389958900795,11547.206596803688,13928.85303400521,49,3,6,-0.013311848197760007,3889,1.3311848197760008,1.3363148658810915,26.066621183640798,0.02541889923167362,0.0009930039999999922,False,0.7577743441777265,1.2062530376706666,12,1.7891177857649787,0.5896522767200469,0.24808711687928042,6839.153341355921,17,0.023816464372015907,2.381646437201591,6839.169401324749,127,0.24564796905222436,1.7195357833655704,0.005484910186323769,0.0,0.6141732283464567,78,-0.004551161042064988,-301.70033251203637,-0.29275558208555374,0.05,0.0005,150,1.25,0.75,0.04,240,0,1.0370067077467395,0.079155571374545,2.9067069723314334,0.7023506796234069,10,8,253.4935610397664,148,11
True,False,6.0,3.0,0.5,52.85021344325905,55,20,80,False,momentum_volume_breakout,36,4,3,0.01,True,2.0,0.67,0.08,48,0.68,75.92556317641971,35.4174095318112,18,0.0005,0.0,-0.05717234731754197,5.871703493690068,5,-358.30224510246865,-0.3773214659038511,-70.88474090429716,-0.07407670677764568,-0.003830612501001947,104.36983482629523,0.11082863415296741,0.009000643495256089,883.6995099578804,0.9658087978436185,0.0,-0.06705024722273367,-6.705024722273367,-0.7026145897227706,-1.530591700080529e-05,-70.88474090429713,-0.07407670677764568,0.060762349907325326,17915.112255123433,8558.326455756209,50,4,10,-0.09542962557778593,12247,9.542962557778594,9.983843836945715,69.84312165156851,0.07386681962510637,0.004933059999999961,False,0.29128992701803236,0.477715480309573,2,0.9804906749571612,-2.25825744314958,-1.2808287971689976,4577.726197750712,17,-0.09356785799367251,-9.356785799367252,22889.083739356774,132,0.2553191489361702,1.7872340425531914,0.06361137736733086,0.0,0.6212121212121212,82,-0.017215295532307162,-414.66628906669905,-0.41902310567600354,value_area,2.0,0.015,905,True,True,True,True,0.0,-0.01697040963173956,1.7267891184437172,6,-351.181665792944,-0.3552916313021503,-14.795070076153666,-0.014620918917674568,-0.00048245526323663796,104.34184924020957,0.10603329171849392,0.013532939730785953,1238.1251118686437,1.2684178965338795,0.0,-0.013626818707610067,-1.3626818707610067,-0.4634386497434659,-9.811497290670173e-06,-14.79507007615365,-0.014620918917674568,0.06519461681037957,11940.176636960094,10016.81752706012,34,2,12,-0.029403716576407952,12370,2.9403716576407954,2.9623707220682536,19.598979403457278,0.01979416884233566,0.0009930039999999966,False,0.2971164482764579,0.8389170304276461,5,0.6541210887072625,-0.4610703384262033,-0.23730330516518766,5509.785161281626,17,-0.01923359109899975,-1.9233591098999752,5509.794257501605,130,0.2514506769825919,1.760154738878143,0.018148574656090218,0.0,0.7384615384615385,96,-0.006292837584833233,-391.3075053348837,-0.3934133086763159,0.12,0.001,20,1.25,1.0,0.08,120,0,2.8693925834062197,-0.004949351298681886,2.01210224952823,0.7283273512003672,5,48,123.68092020051176,210,11
