allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,break_even_atr,deploy_score,donchian_lookback,ema_fast,ema_slow,exit_on_flat_signal,family,max_holding_bars,min_holding_bars,move_stop_after_partial,partial_exit_atr,partial_exit_fraction,pullback_depth,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,trail_atr_mult,trend_strength_max,trial,use_break_even,use_mid_target,use_partial_exit,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_lookback,volume_min,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,3.0,2.2,30,2.2,0.75,228.5355650537021,20,14,400,True,trend_state_tp,18,6,True,0.6,0.25,0.025,71.48719809320612,36.76280690764139,18,0.001,0.0,-0.005151211286693903,0.6688031029743498,6,-330.59425663449593,-0.2811827558380783,93.69950856609199,0.07926345275825106,0.0033609515671243354,382.41067962363485,0.3245294819159037,0.06767434631448,5047.215242853401,4.77947893295732,0.0,0.2803750032275518,28.037500322755182,12.916087251371646,-4.1915729539361045e-05,93.69950856609196,0.07926345275825106,0.21685873156579902,59837.560450843754,101721.24077988681,181,6,11,-0.021707425613571703,907,2.1707425613571703,2.1905050646612008,33.06900168041601,0.02735625200796465,0.0010070040000000429,False,1.1567372147255026,1.6999563487126164,13,19.294632663790942,2.6033074352945635,2.2380180040767663,25060.67819429114,17,0.4188368032904327,41.88368032904327,25060.770199418508,447,0.8646034816247582,6.052224371373307,0.007167050626888193,0.0,0.5950782997762863,266,-0.012464010566108574,-555.8277730595946,-0.3998404964158458,1.0,0.01,499,True,True,True,True,0.0,-0.0037050504805579963,0.5327751203063362,6,-344.221950621614,-0.2703311487410685,149.01019370261466,0.11533481452013439,0.004679428166695953,454.5996744252346,0.3542800308884884,0.08169677021281019,5504.873430673577,5.077398521525095,0.0,0.4342432005435246,43.424320054352464,22.96479368172192,-3.810305508961658e-05,149.01019370261466,0.11533481452013439,0.2167781448948344,58861.953556295965,125469.51014136476,171,6,11,-0.018909083467583965,587,1.8909083467583965,1.9052088418773145,26.68892963312163,0.018980903772828267,0.0008235207869142691,False,1.320658585555903,2.1315892959849676,15,35.225163979658106,3.554965802001444,3.229685424055156,28455.31939675055,17,0.6660755658506873,66.60755658506872,5691.067909507205,447,0.8646034816247582,6.052224371373307,0.0054069017910910126,0.0,0.6174496644295302,276,-0.0028822730961450826,-635.9418405619408,-0.39312517023693605,0.08,0.0,100,1.25,5,1.8707356430909352,0.17454484504034767,2.988512820625456,0.6468935091404807,11,1,399.772635243682,727,11
True,False,2.0,1.3,20,2.5,1.25,181.69485748271597,55,80,200,True,trend_state_tp,48,8,True,1.0,0.33,0.012,70.06070687661713,38.245539402423645,48,0.0,0.0,-0.011488857463130971,1.3545005073820544,8,-399.482169130999,-0.3718047518638398,64.12501168341514,0.06264068171479817,0.0018119216704707416,550.0747072358733,0.5180232446225271,0.03514440802881147,3554.8154694910286,3.2749055011636172,0.0,0.07583752568468438,7.583752568468438,1.6800414449895753,-2.6245041308035755e-05,64.12501168341512,0.06264068171479817,0.1108872592473205,34754.94871439691,45656.20070057749,87,6,6,-0.045140270742044075,3020,4.5140270742044075,4.597030545837318,-27.966997872234977,-0.025347310805046576,-0.0006954593332587986,False,1.3769693611919178,1.3136604250451631,8,2.4149726634286774,0.9525447823557426,0.40945878658150403,15132.388555063048,17,0.10901251986180578,10.901251986180577,15132.429721132467,170,0.3288201160541586,2.3017408123791103,0.014608459427737336,0.0,0.48823529411764705,83,-0.01740190564538424,-614.7962096675095,-0.5591406320718735,1.0,0.025,1560,False,False,False,True,0.0,-0.008257983753801141,0.9651751950337093,8,-404.6875340540327,-0.35196594600376513,145.48143861995965,0.13211649851019233,0.003291569000363277,682.8557840224637,0.6049412117563834,0.04817184963365184,4151.670630361755,3.5216592416870354,0.0,0.16897721135494925,16.897721135494926,5.092694846299035,-2.3993783041970724e-05,145.48143861995956,0.13211649851019233,0.1108872592473205,33993.75286053875,58725.5974259319,84,6,6,-0.03318031345972917,2589,3.318031345972917,3.350907527242402,39.23117478638412,0.03490769631191685,0.0009063096673622571,False,1.6873655019264586,1.7275408710199462,10,7.45377062076585,1.838554516075305,0.8042129416343925,17291.92020763427,17,0.24731844565393096,24.731844565393097,3458.385860812423,170,0.3288201160541586,2.3017408123791103,0.011041686917234865,0.0,0.5058823529411764,86,-0.011712269787101603,-695.3639127393645,-0.5652583376017842,0.04,0.003,75,0.25,0,2.4673145815605757,0.5374810957133247,4.633469229049357,0.5871576608805711,10,2,365.4809208028863,153,11
True,False,1.0,12.0,30,1.8,1.5,203.48867040258895,16,20,150,True,trend_state_tp,96,8,True,0.6,0.25,0.012,59.5478755326052,44.64917311274233,24,0.0005,0.0,-0.020026556416378398,2.2891153355693525,8,-861.1621476842163,-0.7667840016023908,268.0048295284151,0.23044619176928127,0.0027975771605910863,1397.1718067410466,1.2276763851409531,0.1201908117536108,10044.680181114254,7.736620426010576,0.0,0.3105059588486332,31.05059588486332,4.44104089723751,-5.4143501452323675e-05,268.00482952841514,0.23044619176928127,0.11693125956966717,74921.1068485268,121553.94718647104,87,7,8,-0.06991738334177,3867,6.9917383341770005,7.174200052622142,-0.02458319305356227,-0.00015906725838231526,-2.407177586221953e-05,False,1.6224259397585392,1.6224259397585392,10,6.669706174499353,1.451048955027144,0.750319744777457,25953.46336993272,17,0.4663284033794416,46.63284033794416,25953.56190979692,174,0.3365570599613153,2.355899419729207,0.02647663577231697,0.0,0.5,87,-0.02857110587917211,-1479.870021834084,-0.9991847378933463,2.0,0.04,1321,True,False,False,True,0.0,-0.016453376909635865,1.9500465439950383,8,-1037.1113496606492,-0.8236139498562116,502.80949279162184,0.37514146125030406,0.004316192202192889,1753.9951772840916,1.349130232774348,0.15362496858199814,14632.118315605121,9.055350488717357,0.0,0.5590197283802159,55.901972838021585,10.117286343933914,-5.1955633353113736e-05,502.80949279162155,0.37514146125030406,0.11693125956966717,80894.68527353063,168383.53701927286,78,7,8,-0.05525391981372464,1346,5.525391981372464,5.6134120998378805,19.265106831516817,0.01580938565092349,0.00019732047999999,False,1.6912313011115077,2.0815154475218565,11,15.83396291895489,2.0610357700975865,1.4202504008850863,32916.94207757537,17,0.8748885174574229,87.4888517457423,6583.393495081764,174,0.3365570599613153,2.355899419729207,0.022455440603681896,0.0,0.5517241379310345,96,-0.02692464661951699,-1892.2425751698793,-0.9992164736203645,0.05,0.003,150,1.25,0,6.875046887472752,0.6720040671004385,3.330791244612237,0.5510707346683078,10,3,339.1534938347863,173,11
True,True,1.0,12.0,20,1.8,1.5,200.97875532331193,12,80,130,True,range_bb_reversion,24,6,True,1.5,0.25,0.005,68.05897998714286,25.668999240376127,18,0.0025,0.0,-0.011439947158400401,1.3663874631338089,6,-645.3302101346524,-0.5471520969199052,186.2582573864158,0.15540411511407576,0.002783945832616848,1049.8308967352177,0.8849817199185944,0.09096940923965113,5716.3330146677345,4.329158352434203,0.0,0.32766892229638866,32.76689222963887,8.393134064279668,-6.0112107963972374e-05,186.258257386416,0.15540411511407576,0.1281328068337497,87119.57836817804,136478.01657557825,135,6,5,-0.03904011538322908,1554,3.904011538322908,3.9512057438278703,-41.03172291946585,-0.027683555264976872,-0.0004025533612608267,False,1.6268119487481667,1.5665596543500864,12,12.643005207050086,1.9110941736327451,0.8530448055743153,39832.0773102815,17,0.49358438207400146,49.35843820740015,39832.20633300121,265,0.5125725338491296,3.588007736943907,0.014878976786325245,0.0,0.49056603773584906,130,-0.020812162424033165,-1297.3879666045661,-0.9636796214310397,1.0,0.015,720,True,False,True,True,0.0,-0.00806964247490945,1.1401469053065751,6,-760.7059793357446,-0.5524044547335882,401.4877374874382,0.27926504783707096,0.0042904213740485656,1439.1606989367087,1.021827103703731,0.13340498109817456,8472.648467220735,4.914367974887174,0.0,0.6685047964161523,66.85047964161524,17.53028648961255,-5.5931821265663233e-05,401.48773748743827,0.27926504783707096,0.1281328068337497,95088.24741696812,201482.49785113937,125,6,16,-0.03813427674512167,678,3.813427674512167,3.8716563793556844,154.4630257534332,0.12057005781069252,0.0011952128307167514,False,1.8918750976473158,2.118900109364994,13,27.899899910329797,3.0082976729116835,1.4259041716976564,52536.043253199445,17,1.0639425043417117,106.39425043417117,10507.215428138943,265,0.5125725338491296,3.588007736943907,0.011346903848673772,0.0,0.5283018867924528,140,-0.014408968858047988,-1838.1433447724257,-0.9951641742038542,1.0,0.0005,10,0.0,0,5.134639464487547,0.3944727025574534,2.7429250339275058,0.5688783216012872,11,4,337.20706467902323,443,11
True,True,2.5,6.0,55,2.5,0.75,203.66565185397496,16,8,80,True,trend_state_tp,12,8,True,1.0,0.25,0.012,77.66288741888071,43.91804363197308,12,0.0005,0.0,-0.007444752162037817,1.1873231154537442,8,-672.6386384021396,-0.47681423036192155,126.99658406921687,0.09631113540558489,0.0028378109721653795,527.826391789036,0.38359929343587923,0.09142610680545293,3891.3604689590734,2.7322406238808217,0.0,0.48676620116856384,48.676620116856384,10.192744950798474,-7.858920969920951e-05,126.99658406921685,0.09631113540558489,0.40736562172616647,133182.4504036236,208491.42475666926,198,6,10,-0.047756144543814154,969,4.775614454381415,4.875484897767732,46.44158968961249,0.033494429888649736,0.0010070040000000266,False,0.784710187096735,1.5654571914303559,14,15.769483711976218,2.8496851356047905,2.5875762679303107,52908.89618359942,17,0.7530897435304592,75.30897435304593,52909.077310544366,593,1.1470019342359767,8.029013539651837,0.011667482758737283,0.0,0.6661045531197302,395,-0.032228771817415125,-1107.0608021055682,-0.6314696869373138,1.5,0.08,1198,True,False,True,True,0.0,-0.005564955512713204,0.9846196879264084,8,-761.4046781116033,-0.46522140564822806,214.66936742178484,0.14034214257315558,0.003956564823588191,650.3316853061997,0.41063026287684634,0.10582165012949263,5214.391693978398,2.9632304355953494,0.0,0.7861948021944549,78.61948021944549,19.564609313418313,-7.09580907098064e-05,214.6693674217849,0.14034214257315558,0.4077685550809896,139337.05609442343,266635.99097554176,183,4,13,-0.04018453880677526,921,4.0184538806775265,4.084641187742271,13.93556766370915,0.008174800576422555,0.00020268047999999584,False,0.8541209477713203,1.9136043092144324,15,31.678585511016347,3.8849890798951128,3.453967144632034,64682.336886434925,17,1.272989348811185,127.2989348811185,12936.475573995453,593,1.1470019342359767,8.029013539651837,0.00912137697482026,0.0,0.6913996627318718,410,-0.030194061023721463,-1449.0366512108487,-0.6434027454688318,0.05,0.0005,30,0.25,2,5.131933589259514,0.2066588268534915,2.4527709076344704,0.6840605468122871,11,5,320.77518033280944,819,11
True,False,1.0,12.0,20,2.5,0.5,239.46571719771458,30,80,200,True,trend_bb_reversion,96,6,True,1.2,0.67,0.0025,73.00605057854912,42.02368329107071,24,0.01,0.0,-0.012833573153213368,1.3763708063367102,6,-877.8526833927357,-0.8329341412040339,163.45702142798885,0.16024775608048925,0.0028516808056450777,588.4813907425704,0.5656281223190701,0.04838825284498638,5782.876088168973,5.4697916154362085,0.0,0.07842192730878672,7.842192730878672,2.0742709787980873,-1.3478989258095886e-05,163.457021427989,0.16024775608048925,0.0333628817793537,17557.053667854714,28835.588146385944,20,3,12,-0.03780698284378804,4520,3.780698284378804,3.835869203908331,80.83696951878007,0.07830662397282845,0.000993004000000046,False,0.6703646316466225,1.6423933475342247,7,2.983188191750771,0.888830590140307,0.22661167027390167,8550.11386438878,17,0.11278534478531248,11.278534478531247,8550.14224317886,69,0.13346228239845262,0.9342359767891684,0.016667878818485686,0.0,0.7101449275362319,49,-0.02130925849342835,-1122.9403085423,-0.999190267223093,1.5,0.015,1551,True,False,False,True,0.0,-0.01116915808687011,1.4291690183483245,6,-931.9055270616096,-0.8654667036843158,256.67188282494794,0.24151595390200165,0.004023395107132511,708.33129858184,0.6621693637848023,0.06067152693906919,6717.188817496746,6.117487394128107,0.0,0.12209373763266385,12.209373763266385,3.2230490249787103,-1.3219241676076727e-05,256.671882824948,0.24151595390200165,0.0333628817793537,17706.205014170584,35416.564929092005,19,3,12,-0.03788143980635551,4009,3.7881439806355512,3.948958183406255,20.447153973478777,0.020807108941115558,0.00019732048000002255,False,0.7600891699991078,2.0002346578923893,8,4.675207702097432,1.2099598246105137,0.39190869277823487,9697.960414303814,17,0.17710359914921356,17.710359914921355,1939.5932567771092,69,0.13346228239845262,0.9342359767891684,0.015780511995026024,0.0,0.7246376811594203,50,-0.019461080567104938,-1182.9329749092235,-0.9992241177606738,1.0,0.003,100,0.25,0,3.4217386441191806,0.23251719848879207,3.68181192787556,0.757547886895713,9,6,314.7585674896861,162,11
True,False,5.0,1.7,80,1.8,0.5,206.31310183301173,10,14,80,True,range_bb_reversion,36,6,True,1.5,0.33,0.025,64.82005760474229,44.39398280077418,48,0.01,0.0,-0.004017764307749369,0.5801724637606792,6,-202.0892054210365,-0.1954517722328247,27.513855912404477,0.027085525275586952,0.0021871185244481603,126.48069269406007,0.12300677420162644,0.015208831534807121,799.0753578885582,0.7968504770933502,0.0,0.03205491322395915,3.2054913223959147,1.286051366082712,-7.950364962285377e-06,27.51385591240448,0.027085525275586952,0.08026432428076397,10104.460271051823,14671.760352510964,50,4,8,-0.02492506447980986,3325,2.4925064479809858,2.5201372181693875,16.641090433785557,0.016185940635024095,0.000993004000000043,False,0.6258656538856086,1.4520083170146116,12,1.8324125440713948,1.2781293735831707,0.5016506871566455,4875.082275844346,17,0.04567300081459194,4.567300081459194,4875.09659332303,166,0.32108317214700194,2.2475822050290137,0.007408449624983267,0.0,0.6987951807228916,116,-0.00742388971796315,-267.29319249683215,-0.2604311039627353,1.0,0.08,1033,True,False,True,True,0.0,-0.0033589906125218276,0.5361346625484752,6,-197.30374208944536,-0.188054455058839,43.39187049338174,0.0421008946063892,0.0031910512296487153,141.30195018809107,0.13572340972444813,0.017878356260205175,848.9415673871863,0.8445033373918416,0.0,0.05036618884050181,5.036618884050181,2.1848211008827136,-7.344681727277673e-06,43.391870493381724,0.0421008946063892,0.08026432428076397,9470.57962029338,16673.630122194747,48,3,9,-0.023052774810785565,3325,2.3052774810785563,2.328563911311474,7.188429479017654,0.006748566922288344,0.0007159707845654794,False,0.7161645729153655,1.7605712417502732,13,3.124591534434862,1.8896964842148607,0.8548094927408064,5068.606566203043,17,0.0720305050190138,7.20305050190138,1013.7218446556344,166,0.32108317214700194,2.2475822050290137,0.006475716210133237,0.0,0.7108433734939759,118,-0.006642435933692736,-261.4668189466062,-0.24931643977332765,1.0,0.001,30,1.5,0,0.7014140231137539,0.09591367444466248,4.166782975404981,0.7879081762527218,11,7,314.4080205188527,276,11
True,True,3.0,1.7,30,2.2,0.5,218.8251616782959,8,80,400,True,range_bb_reversion,12,8,True,2.0,0.33,0.012,64.2055316488386,40.50909061112621,24,0.005,0.0,-0.010768728577254763,1.2568600062105386,8,-485.16771419422804,-0.45729729029638316,88.36537791605076,0.08438482111873366,0.003537033815444995,306.3079529179567,0.2902240234564781,0.047805977009473644,2227.4864642851203,2.068092883417996,0.0,0.08468512546461349,8.468512546461348,2.6020897584098286,-1.4118700870379072e-05,88.36537791605076,0.08438482111873366,0.08896768474494318,18436.373139380667,30630.795291795657,38,5,13,-0.03254504391745721,4292,3.254504391745721,3.2934520520264896,38.18418165100006,0.03594453351244707,0.0010070040000001524,False,0.6313444690495871,1.6614328132883862,9,3.7469367635033053,1.5401944583959528,0.73825878290243,7531.735088700296,17,0.12194422152415005,12.194422152415004,7531.762346619442,138,0.26692456479690524,1.8684719535783367,0.013670518068640964,0.0,0.7246376811594203,100,-0.017402856457782057,-582.2871456548878,-0.5335893578684939,1.5,0.04,730,True,False,True,True,0.0,-0.008465333429747013,0.9655425561518161,8,-491.53038248818825,-0.4510198349090227,142.56369921811256,0.13129735329910552,0.0050921438952180615,358.03256193384595,0.32917212599118795,0.0538115526810905,2491.1038405987265,2.1977417911557042,0.0,0.13528458893193274,13.528458893193275,4.797104485029446,-1.2828682829594352e-05,142.56369921811262,0.13129735329910552,0.08896768474494318,17203.563387086593,36877.35387918614,35,5,14,-0.028201301296255237,3168,2.820130129625524,2.8450154579630027,77.2686791780164,0.07118384643657587,0.002675241561506038,False,0.7284037257706032,2.143588107267775,9,6.9761995325768575,2.2379809183327857,1.0311206091212435,8100.862206509756,17,0.1967379049209949,19.673790492099492,1620.1736170947788,138,0.26692456479690524,1.8684719535783367,0.01116222383309312,0.0,0.7463768115942029,103,-0.016732201486892584,-617.4241547931967,-0.5355316517635375,0.12,0.0,100,1.25,0,1.535147718134626,0.14106752073582615,3.6781609190804705,0.811185952095043,11,8,311.36526609593125,215,11
True,True,2.0,12.0,30,2.5,0.5,166.817108394386,16,14,50,False,range_bb_reversion,48,8,True,0.8,0.25,0.0,62.15776068337756,40.88695338390221,18,0.0005,0.0,-0.04492169152587216,4.919747107579914,13,-970.0279714796238,-0.9999791840658564,-6.500818657006472,-0.003319125524559598,0.00014544557947863284,298.14379583837984,0.31180133416129163,0.09150523803281896,3786.917534904522,3.8899462449019166,0.0,-0.008235036833174392,-0.8235036833174392,-0.07150178569567016,-3.5038384057066395e-05,-6.500818657006562,-0.003319125524559598,0.19050689016036748,41711.20277362381,40547.55623401964,43,3,17,-0.11517246391894055,10656,11.517246391894055,11.796055638693732,40.11395871212946,0.04140741885159249,0.0010070040000000214,False,0.3073558748863796,0.9721023019662237,8,0.10103513461543473,-0.038495383731961,-4.000497036447582,13927.65008136256,17,-0.011636465396041459,-1.1636465396041458,13927.67677304206,179,0.34622823984526113,2.423597678916828,0.05433068087717594,0.0,0.7597765363128491,136,-0.047532674733650526,-1022.6776197194123,-1.000944632577019,2.5,0.08,1533,True,False,True,False,0.0,-0.03898167693503801,4.660962080897009,14,-991.1810817172546,-0.9999787816794301,25.861732206219965,0.029030079203730564,0.0009018427216945579,328.0266261979769,0.33475010308930736,0.10914119320063387,4100.974984294864,4.1507374302659885,0.0,0.032486839907514886,3.2486839907514886,0.29127798754503864,-3.341412391919856e-05,25.861732206219898,0.029030079203730564,0.2027560641469901,40638.42435040745,45267.67441532082,41,3,19,-0.11153208033783066,5690,11.153208033783066,11.701709249019949,9.037213482688507,0.009236885893481449,0.00020268047999994363,False,0.3309452049161993,1.1139131287423292,9,0.41505995861382433,0.31164533742308,35.20433657301148,15242.966390191168,17,0.046292500649133726,4.629250064913372,3048.5941948702666,179,0.34622823984526113,2.423597678916828,0.049040506217958774,0.0,0.770949720670391,138,-0.048018913257134366,-1061.2652919390855,-1.0009419769341326,0.05,0.003,50,0.0,0,3.7266094696891954,0.2373140931639455,2.5677787769063554,0.8282434312584162,11,9,308.6865099284273,233,11
True,True,1.5,4.0,30,2.0,0.75,224.13390481587663,8,20,50,True,range_bb_reversion,48,6,False,0.8,0.5,0.0025,63.92542924791686,35.414037006281085,48,0.0025,0.0,-0.009243268517024535,1.1289587144858184,6,-681.9693826714206,-0.5488387486957911,153.31723141570112,0.1255147645733376,0.0036105550099951394,538.8341302251418,0.43675484762062783,0.0726139482131809,7090.264297195234,6.63419205487784,0.0,0.3469286742203852,34.69286742203852,10.636489034647333,-4.868948978079959e-05,153.31723141570112,0.1255147645733376,0.16536384881940527,73652.69332851346,126087.1864726832,108,4,9,-0.0326168412424719,1049,3.2616841242471897,3.284646835682416,75.66924803946372,0.059555680483453645,0.0010070040000001383,False,0.7901148408076808,1.711915488416641,12,16.075895502686592,2.399296873581287,1.6964587249092902,37863.75431580629,17,0.5243449314416966,52.43449314416966,37863.88247793404,342,0.6615087040618955,4.630560928433269,0.0124273843129752,0.0,0.6842105263157895,234,-0.025983259822806914,-1010.6068694122448,-0.6908773160875561,1.0,0.025,820,True,False,True,True,0.0,-0.007598059111743203,0.9925649732679688,6,-755.034733853997,-0.5498752989946495,248.82977899525886,0.18274507437113668,0.004676306741636625,681.4575816039339,0.4984768670768938,0.08901142363606684,7771.5026791502305,7.036201700602825,0.0,0.54495860147624,54.495860147624,17.43441879727114,-4.654216106208297e-05,248.8297789952588,0.18274507437113668,0.16536384881940527,77768.57758696169,162868.3620033402,103,4,9,-0.0312576293946511,1049,3.12576293946511,3.1611229099064886,80.74541432155472,0.06138670782871187,0.0010936015418920278,False,0.9025513013494147,2.0942695244903895,13,27.225284215232637,3.200086695303642,2.4272041463877647,45451.282995477275,17,0.8509978441637862,85.09978441637863,9090.262184747671,342,0.6615087040618955,4.630560928433269,0.010885926408273844,0.0,0.6988304093567251,239,-0.023517816118522883,-1242.1313306760705,-0.7130359060487008,0.2,0.003,100,1.0,1,3.094993347605163,0.19207995775029224,2.3275340038363805,0.6876195701286136,11,10,297.9096081574865,594,11
