candidate,kind,symbol,timeframe,train_expectancy_r,train_max_drawdown_r,train_profit_factor,train_score,train_total_trades,window
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,-0.2350421595332893,4.40964952638644,0.6352890551478187,-54.12784246855284,12,9
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.172956173199229,10.169590563216582,0.5428176106795735,-59.79586098602317,53,9
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,0.13261056759396372,4.919420633377797,1.2492297834234145,7.382047322621638,37,9
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.1976093090880339,6.28972086754268,1.3155608839591995,13.183229661379833,37,9
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,0.36515832158026945,8.327467383565942,1.4417611577265401,30.917914823740112,31,9
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.3052328457823832,8.272376498428113,1.3570103503469184,22.703765363179635,36,9
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,-0.19323881552744968,8.9460291812818,0.5401540017541722,-60.04940833903193,44,9
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,-0.4336827255122347,17.780991746001618,0.4420523058469357,-117.3314824682673,41,9
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,0.16584897210390806,3.8093869887466782,1.4316470018815515,18.301120441171932,46,9
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,-0.036204836716153245,8.146052766077144,0.9140642967412932,-33.56119118346317,38,9
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.0,0.0,0.0,-1000000,0,9
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,-0.08990113180681265,8.534767065771469,0.8255803664397571,-46.442752471874414,42,9
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-1.0,2.0,0.0,-999998,2,10
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.07368236189060132,11.481986453414336,0.855612277359011,-48.00798529599058,47,10
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,0.015490537643863767,5.0,0.9886893483176008,-15.75768574667529,12,10
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,-0.017417791587703006,3.0,0.9572607784670096,-999991,9,10
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,-0.02841698849143221,10.635561820857436,0.9339261486832547,-40.05110457720295,25,10
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,-0.09980315178058997,3.8375787376390873,0.6767938833932122,-35.90651400531778,22,10
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.012311301193647678,3.0,0.9669794511629781,-12.892962327262723,16,10
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.07653682717422779,6.191006895227743,0.8120403899935725,-35.84283196325936,28,10
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.06843986948893978,4.383718761483536,1.2310800874382086,-4.824332390887893,34,10
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.06706390897436239,6.094214686041703,1.09405406119476,-7.212823736742054,14,10
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.12170917296188388,7.885620656316197,0.6342000037831248,-46.372633706882304,49,10
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,0.13938480897959163,4.919420633377796,1.2780680950676417,8.954818182214725,36,10
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.2400664945964786,6.28972086754268,1.3843513356318247,20.35363461762065,36,10
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,0.3343998909044045,8.327467383565939,1.4214236396585842,26.431218402246728,29,10
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.31947117547131565,9.272376498428113,1.3596891383161427,21.11903913400223,41,10
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,-0.13873791453663945,7.736259780489362,0.6145956167129905,-47.25815364963008,47,10
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,0.0005855199718929746,16.92896562388421,0.9728914697085256,-46.43241837841772,49,10
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,0.0787542888862583,3.3811625277395074,1.1732904177381775,1.634702525450824,48,10
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.013115836710994564,8.146052766077142,1.0119692655610406,-24.799784386260015,41,10
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,6.097193947716704,0.0,inf,-999999,1,10
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,0.10067399092559733,8.534767065771469,1.1622074432018095,-13.588936674371858,40,10
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-1.0,3.0,0.0,-999997,3,11
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,0.1511889962353068,10.197572600839777,1.2741194402821694,-0.16170912431760343,47,11
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,-0.39345992781176004,5.0,0.5335452284128356,-999992,8,11
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,-0.0672448245614821,3.0,0.8770715908598707,-22.192109012355775,15,11
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,-0.5938827364935944,15.440951148833454,0.28763939901674335,-138.68331246543232,26,11
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,-0.2229346135714253,4.904561498571357,0.3758320971618285,-61.27065242954412,22,11
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.09209862871357213,4.000000000000001,0.8374028068819829,-29.875154367596792,15,11
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.08445333726416696,7.43433419607719,0.7890078362015555,-39.91141416765875,32,11
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,-0.01697298449525269,4.383718761483536,0.9326050145532095,-23.09140515807289,37,11
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,-0.3943730673300549,7.789459629459778,0.4479165386586486,-86.09742108401913,17,11
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.24142822022407395,14.62634970557017,0.4002073056439271,-81.03339270481571,59,11
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,-0.0522649678086351,8.345252302221727,0.8942535379859722,-36.52286550790269,40,11
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,-0.09866670253491573,13.263336253785594,0.8456593065168824,-64.05752048070505,39,11
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,0.02817115561222838,9.483912155540148,1.014738287838852,-25.451855173358158,34,11
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,-0.022757757608884904,8.272376498428114,0.945267018557481,-31.316853040631724,47,11
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,-0.09130624704394771,8.621196450267792,0.7279710745989229,-43.140899225874634,57,11
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,0.003670195177507524,16.92896562388421,0.9773842066343205,-50.42358491546875,65,11
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,0.005002235662345213,7.83754131565887,0.9984566004238091,-27.06183358504144,51,11
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.022755735334064768,8.146052766077142,1.0340249669386665,-23.01726073219787,50,11
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,3.169819668085523,0.0,inf,-999998,2,11
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,-0.13350430896515916,11.352670433136568,0.7620898902421678,-59.2707436659318,45,11
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-1.0,4.0,0.0,-999996,4,12
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.0077157470220499446,7.816186201666626,0.9794733474586326,-29.12805917719256,48,12
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,-0.6267445709610832,8.14767942249408,0.31771248825746523,-126.1470533517498,13,12
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,-0.19470344967229872,6.442345883303555,0.6937301548281034,-53.046616508131464,20,12
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,-0.6228911124583376,18.46602214812583,0.27373513298405905,-153.33824572421815,28,12
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,-0.12233934597868107,4.834809199653761,0.5751998432264557,-43.268937139101126,25,12
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.12838701239236025,4.0,0.7774240693950335,-36.03213394552603,15,12
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.17379582674178984,6.7909095090803815,0.5679278871649177,-55.54500720263542,31,12
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.04041350428624803,3.477415506054351,1.1636440520794025,-8.2736182049908,37,12
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,-0.2634551995596767,5.27428895323278,0.6042992318995617,-60.294572283634054,17,12
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.2926135068332332,25.69442591876248,0.3162889997860705,-116.3376717309796,87,12
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,-0.24711689284569913,15.911360506775324,0.5881896932104262,-84.3313644464413,53,12
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,-0.006553880662896828,16.5036824630242,0.9720786904057632,-55.52948084248667,41,12
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,-0.22475108092831433,16.527081368355404,0.714764509593501,-82.61745502714766,48,12
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,-0.17298728409421274,14.137127814655862,0.77785725934904,-69.59402833718242,55,12
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,-0.19051006951878563,11.394814836238313,0.5125217374584847,-66.75541701091512,56,12
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,-0.21570031913779852,20.43094404659084,0.7163349990261892,-98.21088960446696,86,12
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,-0.09464943967888609,11.641281397111598,0.8031752660915407,-52.310783566281415,59,12
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.07094578413335816,5.533429843515508,1.1485336395468735,-8.779100400569492,55,12
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,2.9296279815035997,0.23793798470950467,24.152513477902946,-999998,2,12
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,-0.10122178082913906,15.222949503505129,0.8142222666993917,-58.56339611401293,48,12
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,1.101876384628738,4.0,2.4011038545695715,-999992,8,13
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,0.09391456281334119,7.094634373397114,1.147962862009572,-10.429266892830142,43,13
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,-0.1904863138086035,9.0,0.754156486729113,-62.16346511361975,13,13
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,-0.031177048795670546,6.442345883303556,0.9365258557778104,-25.961087571376833,29,13
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,-0.4424008866902158,15.712647219083163,0.41373845420206457,-121.00768680704482,25,13
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,0.03103921102274259,2.8091791064636578,1.1406055937421875,-5.708726530158279,25,13
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,0.02860295588388764,4.684666923968463,1.042693575283261,-10.626303776233271,19,13
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.16125210193960962,7.624466927157945,0.6052580995195506,-54.68551271799593,31,13
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.29999077109906735,3.477415506054351,3.056723133752268,70.90532444082449,37,13
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.03500950868491272,5.749884399884168,1.0407140260628178,-11.971396045222054,17,13
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.2606003303479069,32.402918548250874,0.3568087507999973,-124.6204700225297,115,13
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,-0.12252485270239595,17.44533474525369,0.7660071704513154,-66.93472825098729,69,13
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.03421984496045126,16.5036824630242,1.027241902020647,-48.90497943269421,52,13
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,-0.1871919178389469,22.92072733424844,0.7629078718704263,-92.36661506266975,56,13
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,-0.08594925959168759,15.137127814655859,0.8778283920592832,-57.879777966808305,59,13
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,-0.09157559466909655,10.884710704667048,0.7243294112847704,-47.79034284548216,61,13
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,-0.1382578705139854,27.977613473357746,0.8210873566197447,-100.72265355465971,87,13
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,-0.17939155758100234,14.952378490448176,0.6474439643715508,-75.18700432150943,62,13
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.33102790648987007,3.987462791772302,1.988903112505732,52.79237696027607,53,13
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,3.7530127593063227,0.23793798470950467,46.792590001497146,-999997,3,13
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,-0.12493980521272116,16.222949503505127,0.7929929454988534,-64.15624299269152,55,13
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,1.879011323575068,4.0,3.6624722614656045,294.1708063399334,12,14
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.009947063137215495,8.408791979368686,0.9768184832717056,-30.667058568054454,46,14
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,0.4018939521965126,9.0,1.5607758251944701,34.20483359021392,16,14
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,0.060629311198262,6.442345883303555,1.097652832881602,-10.159213321674603,34,14
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,0.3512549951342792,11.658998402385015,1.5032707221631405,16.42364989460164,30,14
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,0.08904352033683535,1.9907138712696058,1.467086381626761,11.304303060291648,26,14
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.2914826840784085,7.258839328741596,0.5589874023721516,-68.99472993074465,21,14
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.09760114868473044,7.624466927157946,0.7369038831860334,-43.251389986866045,32,14
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.22618567566970038,3.055609418338459,2.304406069820402,44.09866467607378,38,14
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.08590964967996974,4.475595446651388,1.1226531478415638,-0.8392608867091802,16,14
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.21763777292456132,31.963560564327498,0.40225212497802104,-117.06598060937546,124,14
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,-0.13962522807717778,17.680394203808856,0.7204818290158183,-70.72050416127118,77,14
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.17541862280157375,13.503682463024202,1.2679787605650494,-14.271453708282628,55,14
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,-0.2529888971442976,26.52228494444154,0.664173023404851,-110.49297395592535,63,14
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.116821891867534,15.381171466175184,1.1339750576845622,-25.860095605141456,59,14
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,0.020968368573421686,10.098552431768574,1.0680476162485733,-23.338074159026572,62,14
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,-0.1966381072369255,30.784858423240607,0.7291253848891129,-116.13366154994281,83,14
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,-0.16949132387149393,16.191307379500426,0.6579201586928929,-76.12640305366563,65,14
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.21399730647909368,3.9874627917723027,1.6157995285596176,27.123912944168396,54,14
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,1.3872814434007548,1.0,4.177770611817378,-999997,3,14
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,-0.04269153352200264,14.730868448093672,0.9037563621344353,-47.821483562821236,57,14
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,1.8790113235750685,4.0,3.56748886013367,291.891204707967,12,15
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.19851288023879093,9.727131131700752,0.6726496032624203,-65.11734621614625,49,15
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,0.09580386042453562,7.0,1.091468238479825,-9.850260421294568,15,15
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,0.0721213929489196,4.0,1.1245193337508042,-1.6357549066211519,32,15
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,0.4531867657986574,6.439990975408807,1.6351433374083852,52.27773770080909,32,15
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,0.07920692213338443,1.707687951370457,1.371951785481488,12.808366826154773,26,15
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.4177566980269551,8.30852519310076,0.4235635585088134,-92.25989572549418,18,15
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.06928609852107824,5.605780253467266,0.8059074328323733,-33.87697492669774,33,15
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.17401808195260365,3.2666343122908117,1.804870449618882,29.405972820110023,36,15
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.3723754393168232,3.0000000000000004,1.7812850743853723,56.659648896435954,14,15
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.19385839759687956,23.93082991071505,0.43883944366763783,-97.03110486100114,118,15
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,-0.07872222832678541,11.153137730840047,0.833020089054469,-44.04768300685494,78,15
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.2086029637276477,11.49067345654126,1.2987542504791623,-2.1928596169884216,54,15
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,-0.32006182165075636,23.24886135522141,0.580847527435476,-114.66541886658973,63,15
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.07101434590664543,14.381171466175182,1.0701722258322022,-31.346344544513606,55,15
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,0.07235010096727046,6.779528588369095,1.282539237368393,-3.3726023541515993,57,15
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,-0.2009502956073218,28.100687678442203,0.722978190733983,-109.97343720822064,76,15
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,-0.1055169491495316,11.71294289164068,0.7662213006847274,-56.25377795628701,59,15
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.09850193129724659,6.048749519581708,1.232450175475525,-1.2134437591087597,49,15
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,2.1998911574558844,1.0,5.123143707050916,-999998,2,15
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,0.1293069947751204,8.32167080943395,1.2007320039645872,-5.515864202952155,50,15
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,2.1407396257182567,4.0,3.9977476153734024,-999989,11,16
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.06447150902294348,8.201627351953487,0.8758274722460675,-39.764691542984,46,16
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,0.3469596186350709,7.0,1.4424565973314731,31.223708758514576,13,16
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,0.1209971468581837,4.0,1.217240391684018,6.943398491980311,31,16
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,0.5862831615876838,5.581879271786388,1.8178090273662642,77.18046911961645,31,16
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,0.03474300630838672,2.960512024680501,1.1227824560434247,-1.4576542842285338,24,16
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.45167444599503603,9.502750267579989,0.3986607842795781,-99.65531969180479,20,16
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,-0.05593539815056405,5.519781681820669,0.8523937388105493,-30.853715391761483,33,16
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,0.0500887678420456,5.204785396828472,1.1748077407534419,-4.20264519610841,41,16
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.37509473923108105,2.2664201858252877,1.7780125848142792,58.40177776393266,16,16
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.09068773258713085,12.223619302872029,0.6884427852531646,-52.71401699599512,117,16
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,0.051988307535137564,6.4734180637956005,1.1002342482043548,-11.282734191118802,75,16
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.128138318827512,11.49067345654126,1.1638346809940017,-15.891333121649918,61,16
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,-0.07593610845090072,11.300392265691968,0.8782231652818239,-47.39512266323726,58,16
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.28208030867721423,11.0,1.346466278692855,6.485630816666372,53,16
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,0.18330218672915818,4.771527207652385,1.9288714769289106,30.579145305779647,60,16
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,0.14263185743246773,17.860503485983358,1.1351642682248528,-33.43492306834944,67,16
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,0.0120580447337925,6.295000149194749,1.0163583201580022,-18.12985479920442,62,16
v3_edge_SOLUSDT_4h_20260608_191748,v3,SOLUSDT,4h,0.07755208152625369,6.048749519581707,1.19318499553148,-4.879288547994916,49,16
v3_wf_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,2.1998911574558844,1.0,5.123143707050916,-999998,2,16
v3_wf_edge_BTCUSDT_4h_20260608_192533,v3,BTCUSDT,4h,0.4621138940684254,8.32167080943395,1.8775826822159138,53.99344898320933,47,16
family_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,2.2145664618956675,3.0,4.283136884268124,-999989,11,17
family_edge_BTCUSDT_1h_20260608_194104,family:ema_momentum,BTCUSDT,1h,-0.017563586514964605,9.714210613268916,0.9543331548039832,-34.80769175818763,50,17
family_edge_BTCUSDT_4h_20260608_193935,family:squeeze_breakout,BTCUSDT,4h,1.1263612605267772,8.0,2.7992099236007544,161.60800203489913,13,17
family_edge_BTCUSDT_4h_20260608_194014,family:channel_breakout,BTCUSDT,4h,0.263246352275097,5.442369646785476,1.54723672893848,30.47096799671518,26,17
family_edge_ETHUSDT_4h_20260608_194104,family:squeeze_breakout,ETHUSDT,4h,0.45140937242937057,8.58187927178639,1.5882901729636862,48.13842402337386,31,17
family_edge_SOLUSDT_4h_20260608_194104,family:squeeze_breakout,SOLUSDT,4h,-0.031285429830758514,2.9605120246805003,0.8843662786847926,-17.263339238924587,26,17
family_wf_edge_BTCUSDT_12h_20260608_194342,family:channel_breakout,BTCUSDT,12h,-0.3589091489787536,9.502750267579989,0.4852343798408083,-85.51806478621855,21,17
family_wf_edge_BTCUSDT_4h_20260608_194317,family:ema_momentum,BTCUSDT,4h,0.08963551530850479,3.556746685858686,1.2550952085736544,6.161408624155957,33,17
family_wf_edge_SOLUSDT_4h_20260608_194416,family:channel_breakout,SOLUSDT,4h,-0.08974244406639716,5.783086934800536,0.68073513424624,-35.39504837632294,40,17
v3_edge_BTCUSDT_1d_20260608_192634,v3,BTCUSDT,1d,0.5210959245178203,2.0000000000000004,2.278855317057465,89.9349977966958,15,17
v3_edge_BTCUSDT_1h_20260608_191157,v3,BTCUSDT,1h,-0.042780246567159085,9.534301732406885,0.839525618160077,-32.981420682702606,105,17
v3_edge_BTCUSDT_1h_20260608_191205,v3,BTCUSDT,1h,0.11849557093480939,6.81611898039965,1.2595402329210856,0.5011518508319757,71,17
v3_edge_BTCUSDT_4h_20260608_191322,v3,BTCUSDT,4h,0.18740273797712942,12.037535451334337,1.2616602589471557,-6.932868750910114,56,17
v3_edge_BTCUSDT_4h_20260608_191403,v3,BTCUSDT,4h,0.10167963891111917,9.0,1.105130267232633,-15.758520527971314,58,17
v3_edge_BTCUSDT_4h_20260608_191650,v3,BTCUSDT,4h,0.3101991823175094,16.0,1.3578856919787217,-7.084849691234453,52,17
v3_edge_BTCUSDT_4h_20260608_191932,v3,BTCUSDT,4h,0.15267839821914364,4.771527207652386,1.6708618552973462,20.40582188032021,62,17
v3_edge_BTCUSDT_4h_20260608_192109,v3,BTCUSDT,4h,0.45025911073755054,8.246849414478215,1.5571979866718424,43.412737247049364,60,17
v3_edge_ETHUSDT_4h_20260608_191748,v3,ETHUSDT,4h,0.14042786349932238,3.3376637257323263,1.3831278444442108,16.275363070108313,61,17
