alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.005102422492522602,0.7777777777777777,8,-333.9146364989214,-0.3333333333333333,-85.42086366954855,-0.08069993664782803,-0.02759216814465072,1032.8011140626293,1.0561503484369457,0.017487606179731774,1655.1125250132072,1.7057757711934232,0.0,-0.03758890249474944,-3.7588902494749443,-2.812477870895114,-5.598700606621879e-05,-85.42086366954857,-0.08069993664782803,0.18114602587800369,3005.231728490293,2065.6022281252585,9,5,1,-0.013365048267130437,201,1.3365048267130437,1.3333333333333333,-333.3333333333333,-0.3333333333333333,-0.03341634206257791,3.093009413697759,0.6873354252661686,1,0.7030498368463991,v3_edge_BTCUSDT_1d_20260608_192634|v3_edge_BTCUSDT_4h_20260608_192109|family_edge_ETHUSDT_4h_20260608_194104,-1.547393201468197,-41.62622299353424,2021-04-01,2021-01-01,188.79197538403184,3,-0.009396295003650303,-0.9396295003650303,377.3836132566915,11,0.12222222222222222,2021-01-01,2020-01-01,0.0069057598435153505,0.0,0.18181818181818182,1,2,-0.013365048267130475,-340.68918102875125,-0.33333333333333337
0.0,-0.014298884284904858,1.3707637267497252,23,-329.604125,-0.33333333333333337,-91.53658058553219,-0.0885396691310141,0.0029419045359228217,860.7335970723391,0.8906349876782628,0.008543454406933382,1487.5051598230793,1.5485231505626171,0.0,-0.036236702883960414,-3.6236702883960414,-1.3742509625736872,-4.901891811385286e-05,-91.53658058553219,-0.0885396691310141,0.4259597806215722,2636.833,1721.4671941446782,8,5,2,-0.026368329999999843,515,2.636832999999984,2.666666666666667,-328.35,-0.3333333333333333,-0.03329653983505693,2.6114163379245907,0.6528540844811477,2,0.3471459155188506,v3_edge_BTCUSDT_1d_20260608_192634|v3_wf_edge_BTCUSDT_4h_20260608_192533|v3_edge_BTCUSDT_4h_20260608_192109,-1.602659655441937,-1.0003536506781878,2021-07-01,2021-04-01,183.0195951765303,3,-0.00915365805855312,-0.9153658058553119,360.1612798311486,10,0.10989010989010989,2021-04-01,2020-04-01,0.016001247139177478,0.0,0.2,2,2,0.0,-333.33333333333337,-0.33333333333333337
0.0,-0.015159531339738337,2.08300336417734,16,-328.55016648957917,-0.3282039981689759,-69.21968629675371,-0.06696153244723596,-0.0070613888374457,514.2738941371036,0.5208340154266788,0.0022762943530463264,1495.431838081995,1.5086111888686284,0.0,-0.06956335097249822,-6.956335097249822,-1.832657878462661,-0.00010899804684709183,-69.21968629675368,-0.06696153244723596,0.786618444846293,5913.902996812425,4114.191153096829,18,6,2,-0.037957630712204704,356,3.7957630712204704,3.8294252879431605,-327.59196182104074,-0.3333333333333333,-0.031673032578368676,1.5652827074534907,0.6956812033126626,1,0.4741370338314996,v3_wf_edge_BTCUSDT_4h_20260608_192533|v3_edge_ETHUSDT_4h_20260608_191748|family_edge_ETHUSDT_4h_20260608_194104,-2.385323673500921,-1.846727351370782,2021-10-01,2021-07-01,402.704957017573,3,-0.01799711843715617,-1.7997118437156168,803.8961561011052,26,0.2826086956521739,2021-07-01,2020-07-01,0.02052766423132996,0.0,0.3076923076923077,3,8,-0.02417931937901585,-345.37562443946996,-0.33333333333333337
0.0,-0.010719880713684278,1.2532127561044428,37,-342.04091441168845,-0.33333333333333337,140.73509579717452,0.14553822161228705,0.01388942217738495,671.7887070269237,0.6722969320524695,0.024247296125997853,1969.1452782714452,1.9820386897836104,0.0,0.12258450104472307,12.258450104472306,4.654368019207185,-6.836322714247782e-05,140.73509579717447,0.14553822161228705,1.0,3762.450058528573,6717.8870702692375,11,6,3,-0.026337517905514453,344,2.6337517905514454,2.6241893326159227,-333.3333333333333,-0.33333333333333326,-0.015180489267457093,1.9640594990877118,1.7855086355342833,2,1.1221395358299429,v3_wf_edge_BTCUSDT_4h_20260608_192533|v3_edge_BTCUSDT_4h_20260608_192109|v3_edge_BTCUSDT_4h_20260608_191650,2.9151061938310585,3.957106821133954,2022-01-01,2021-10-01,499.6583363026353,3,0.029554370117406796,2.9554370117406794,993.1704774524361,21,0.22826086956521738,2021-10-01,2020-10-01,0.014559144285154669,0.0,0.47619047619047616,4,10,-0.022964436526202392,-351.7492728807663,-0.33333333333333337
0.0,-0.00386972911547302,1.0225241005532113,9,-249.64297776834502,-0.24129166920073225,110.03081077601631,0.11036701513819662,0.02599311380630438,349.81333647225716,0.3448061380308158,0.004160129018925929,1033.7582222179556,1.0254272390641135,0.0,0.11642051494435801,11.642051494435801,5.815205004464447,-4.6144127513453325e-05,110.03081077601628,0.11036701513819662,0.43807763401109057,2496.4297776834496,5247.2000470838575,10,3,4,-0.020020019045756718,147,2.0020019045756716,2.0000000000000004,55.93730763771701,0.0554373150487402,0.01638941718701238,1.4012544618694012,2.101881692804102,1,1.3740098164309473,v3_edge_ETHUSDT_4h_20260608_191748|family_edge_SOLUSDT_4h_20260608_194104|v3_edge_SOLUSDT_4h_20260608_191748,4.40200991956925,1.8671242461941586,2022-04-01,2022-01-01,273.07042841034297,3,0.027507702694004255,2.7507702694004257,544.86005302385,25,0.2777777777777778,2022-01-01,2021-01-01,0.00718763736197278,0.0,0.6,5,15,-0.008455545177511459,-352.99181987880786,-0.3333333333333333
0.0,-0.0089037819614374,1.7268290271956355,18,-326.0001328296455,-0.32317175112887053,42.73936404901849,0.044064358379932445,0.00894433114304903,638.3954743914758,0.6372919198941526,0.023910766769133618,2113.5800629133664,2.050974342289195,0.0,0.0596147838599308,5.96147838599308,1.9146242503178972,-2.9810466361799392e-05,42.73936404901846,0.044064358379932445,0.28100686498855837,6846.002789422556,8299.141167089185,21,6,3,-0.031136544859928825,948,3.1136544859928823,3.1732058748740664,-327.27216164818384,-0.33333333333333326,-0.0181084992105942,1.958267528452436,1.212260850946746,1,0.46669866043382024,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_ETHUSDT_4h_20260608_191748|family_edge_BTCUSDT_1h_20260608_194104,0.6976326870949764,0.6229423932007168,2022-07-01,2022-04-01,809.1088894454213,3,0.014531383776666334,1.4531383776666333,1596.7363258346697,34,0.37362637362637363,2022-04-01,2021-04-01,0.013907933752495983,0.0,0.38235294117647056,6,13,-0.0035813399295573367,-364.6440898900474,-0.33333333333333337
0.0,-0.014989652743909022,1.561052059720016,17,-329.07673319663786,-0.3333333333333333,-145.16376098758886,-0.14367102299056592,-0.01126023512996219,958.3140722667054,0.9943028390660384,0.006209127792379032,1278.4816788940568,1.3309254520993241,0.0,-0.0782814638880247,-7.8281463888024705,-2.968768362957577,-7.261331757081789e-05,-145.1637609875889,-0.14367102299056592,0.43037974683544306,3948.9207983596543,1916.6281445334107,12,5,1,-0.026368329999999843,526,2.636832999999984,2.6666666666666665,-328.17682596052555,-0.3333333333333333,-0.02342637302900669,2.9121295296622214,0.48535492161037025,1,0.7707324103673809,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_BTCUSDT_4h_20260608_191650|family_edge_BTCUSDT_4h_20260608_193935,-3.4061028648545664,-2.0252227207599884,2022-10-01,2022-07-01,397.43658608985174,3,-0.0203229265382624,-2.0322926538262402,788.6177044389278,14,0.15217391304347827,2022-07-01,2021-07-01,0.017238548629861385,0.0,0.14285714285714285,7,2,-0.009933221476510101,-333.33333333333337,-0.33333333333333337
0.0,-0.01864188189383608,2.313589072638618,15,-330.2191369420473,-0.3333333333333333,-159.69354354784602,-0.16052395741738681,-0.00886691147199189,454.19859267127896,0.46158979588002086,0.0016494215047617722,1478.85881060677,1.5056028389588811,0.0,-0.13805649793995123,-13.805649793995123,-3.017890228268476,-0.00010959064908457485,-159.693543547846,-0.16052395741738681,0.6618444846292948,5943.944464956853,2270.9929633563947,18,7,1,-0.04574603033827429,326,4.5746030338274295,4.666666666666667,-328.92971776091764,-0.3333333333333333,-0.01483566846060307,1.3754460049690873,0.38206833471363527,1,0.8029005958419553,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_BTCUSDT_4h_20260608_191650|family_edge_BTCUSDT_4h_20260608_193935,-5.060646771023075,-2.4088443665947628,2023-01-01,2022-10-01,924.6617121952394,3,-0.03672951501600459,-3.6729515016004592,1854.0458534672362,23,0.25,2022-10-01,2021-10-01,0.024708503505465516,0.0,0.21739130434782608,8,5,-0.018524141167835406,-342.20092030504156,-0.33333333333333337
0.0,-0.006388211829304062,0.9742858639583161,22,-355.2004177935,-0.3333333333333334,229.56445589930925,0.23168522505647188,0.009919752537286898,1399.0942032849277,1.3617223418360822,0.012754606130371604,1936.3958454434169,1.8419710459899612,0.0,0.17859690412114948,17.859690412114947,8.828168654962287,-7.683683943971168e-05,229.56445589930922,0.23168522505647188,0.7412199630314233,4262.405013521999,8394.565219709566,12,4,2,-0.020230345737760766,308,2.0230345737760764,2.0,-351.0387065718236,-0.3333333333333333,-0.020885519870317053,3.9388867050778864,1.9694433525389436,2,2.0425554064924993,family_edge_BTCUSDT_4h_20260608_193935|v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_BTCUSDT_4h_20260608_191650,3.4772195408989046,4.153179910378042,2023-04-01,2023-01-01,610.7197364272816,3,0.041321602061875747,4.132160206187574,1231.365136987509,18,0.2,2023-01-01,2022-01-01,0.00850949635533137,0.0,0.3333333333333333,9,6,0.0,-369.7849290878619,-0.33333333333333337
0.0,-0.0372142191719127,4.1471190422944915,13,-320.709323300855,-0.3263174881312914,-44.8613563017582,-0.04186845493092007,-0.003664924294774593,1027.8807375836182,1.0643222297371904,0.021801695825317102,1586.2708235462633,1.6831435571804656,0.0,-0.076901657566249,-7.6901657566249,-1.0022466915129153,-0.00021277025121396793,-44.86135630175818,-0.04186845493092007,1.0,11224.826315529925,9250.926638252564,35,12,2,-0.07672927056527781,478,7.672927056527781,7.948616957768754,-325.9594680623218,-0.3333333333333333,-0.017196275023235393,3.2050229379186805,0.8241487554648036,1,0.25725510782720007,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_BTCUSDT_4h_20260608_191650|v3_edge_BTCUSDT_4h_20260608_191322,-1.3882705496839058,-1.392943980604706,2023-07-01,2023-04-01,1595.8078511175665,3,-0.01973899677277295,-1.9738996772772952,3200.5188834184605,44,0.4835164835164835,2023-04-01,2022-04-01,0.04381386169448212,0.0,0.20454545454545456,10,9,-0.04021811913999673,-344.7217181220376,-0.33333333333333337
