alpha,avg_drawdown,avg_drawdown_r,avg_holding_bars,avg_loss,avg_loss_r,avg_pnl,avg_r_multiple,avg_trade_return,avg_win,avg_win_r,best_month,best_trade,best_trade_r,beta,cagr,cagr_pct,calmar_ratio,cvar_95,expectancy,expectancy_r,exposure_pct,gross_loss,gross_profit,losing_trades,max_consecutive_losses,max_consecutive_wins,max_drawdown,max_drawdown_duration,max_drawdown_pct,max_drawdown_r,median_pnl,median_r_multiple,median_trade_return,payoff_ratio,profit_factor,profitable_months,recovery_factor,selected,sharpe_ratio,sortino_ratio,test_end,test_start,total_fees,total_months,total_return,total_return_pct,total_slippage,total_trades,trades_per_day,train_end,train_start,ulcer_index,var_95,win_rate,window,winning_trades,worst_month,worst_trade,worst_trade_r
0.0,-0.007648030426881055,1.1666666666666667,8,-500.87195474838217,-0.5,-128.1312955043229,-0.12104990497174209,-0.02759216814465072,1549.201671093944,1.5842255226554185,0.02640849334017603,2482.668787519811,2.558663656790135,0.0,-0.05597900692498059,-5.597900692498059,-2.797902055691196,-8.407786334911239e-05,-128.1312955043228,-0.12104990497174209,0.18114602587800369,4507.847592735439,3098.403342187888,9,5,1,-0.020007493404250523,201,2.0007493404250525,2.0,-500.0,-0.5,-0.03341634206257791,3.093009413697759,0.6873354252661688,1,0.7044581857755996,v3_edge_BTCUSDT_1d_20260608_192634|family_edge_ETHUSDT_4h_20260608_194104,-1.5265304721464654,-53.511835685737644,2021-04-01,2021-01-01,283.18796307604777,3,-0.0140944425054756,-1.40944425054756,566.0754198850373,11,0.12222222222222222,2021-01-01,2020-01-01,0.0103514334246007,0.0,0.18181818181818182,1,2,-0.020007493404250565,-511.03377154312693,-0.5000000000000001
0.0,-0.0009992572233249223,0.36407911602931087,10,-352.19324839829005,-0.3472856121676637,299.2610699171677,0.2929099986074111,0.032402661070842984,559.8427972433508,0.5489882429174411,0.015117902610668699,949.2330917847017,0.9202801656498217,0.0,0.08677248982318697,8.677248982318698,17.510465699639546,-1.2862876084080627e-05,299.2610699171677,0.2929099986074111,0.12797074954296161,704.3864967965801,2799.2139862167537,2,1,4,-0.004955464424054306,104,0.4955464424054306,0.5000000000000001,276.93133759217693,0.2646621500112642,0.04103325815147955,1.589589805566724,3.9739745139168097,2,4.227308099018285,v3_edge_BTCUSDT_1d_20260608_192634|v3_edge_ETHUSDT_4h_20260608_191748,4.499707098725946,1.4226905607351599,2021-07-01,2021-04-01,101.87998114518851,3,0.02094827489420175,2.094827489420175,207.31916683153406,7,0.07692307692307693,2021-04-01,2020-04-01,0.0018945732148785196,0.0,0.7142857142857143,2,5,0.0,-500.00000000000006,-0.5000000000000001
0.0,-0.011004239364291957,2.032640259505706,18,-487.95169261049085,-0.4874098136874862,-59.923312579511915,-0.05505581576680194,-0.005207054028016113,724.7953841439495,0.7375931804211193,0.003391268151605953,2243.1477571229925,2.2629167833029427,0.0,-0.03983559902840461,-3.983559902840461,-1.2291601203290898,-9.85729382944412e-05,-59.923312579511844,-0.05505581576680194,0.5641952983725136,5367.4686187154,4348.772304863697,11,5,2,-0.032408795542227004,254,3.2408795542227002,3.244137931914741,-484.8761210703261,-0.49999999999999994,-0.04923378677764628,1.4853834818491345,0.8102091719177096,1,0.314327112997579,v3_wf_edge_BTCUSDT_4h_20260608_192533|v3_edge_ETHUSDT_4h_20260608_191748,-1.0224272917029509,-0.645153440124049,2021-10-01,2021-07-01,302.52220450039084,3,-0.010186963138517021,-1.018696313851702,605.1563328334671,17,0.18478260869565216,2021-07-01,2020-07-01,0.015849955783405385,0.0,0.35294117647058826,3,6,-0.01651504030458173,-518.063436659205,-0.5000000000000001
0.0,-0.010837056772621886,1.3509118689913022,37,-473.4214403056671,-0.4762194770967241,-48.610358139324674,-0.046382462074046955,-0.00031069326936180707,497.57531893168704,0.5062651286693951,0.011558103339980752,1043.8897642222787,1.0682110585830322,0.0,-0.030523312979684802,-3.0523312979684802,-1.2498846312403868,-7.83969237164738e-05,-48.61035813932466,-0.046382462074046955,1.0,4260.792962751004,3483.0272325218093,9,6,3,-0.024420904311299063,424,2.4420904311299063,2.476782088614851,-384.4704264520051,-0.3929876469352582,-0.01873436237577107,1.0510198241347601,0.8174598632159245,1,0.31848359107215773,v3_wf_edge_BTCUSDT_4h_20260608_192533|family_edge_ETHUSDT_4h_20260608_194104,-1.076555048915451,-1.4958178899304564,2022-01-01,2021-10-01,444.7936627481194,3,-0.007777657302292064,-0.7777657302292064,886.7279848144445,16,0.17391304347826086,2021-10-01,2020-10-01,0.012989283062397163,0.0,0.4375,4,7,-0.012199365839775433,-508.047462471422,-0.5000000000000001
0.0,-0.003506599187501049,1.1636054471233983,9,-314.5070664509694,-0.30276786257299765,140.54265834067292,0.14034192471795512,0.021314357848436365,430.1197559353544,0.42232088026674314,0.006261917699976305,1437.8348102796026,1.4378348102796026,0.0,0.10670739346135494,10.670739346135495,5.314039656988021,-4.053726536853487e-05,140.54265834067297,0.14034192471795512,0.31608133086876156,2201.5494651567856,4731.3173152888985,7,3,4,-0.020080277971022204,147,2.0080277971022205,2.0,70.93808090900023,0.07054598927526852,0.015345257715526509,1.367599656150838,2.1490851739513164,1,1.2598271068671643,v3_edge_ETHUSDT_4h_20260608_191748|family_edge_SOLUSDT_4h_20260608_194104,3.875985184354954,1.45877889426022,2022-04-01,2022-01-01,294.18179687652935,3,0.025297678501321353,2.5297678501321355,589.0008628011755,18,0.2,2022-01-01,2021-01-01,0.006855972995024563,0.0,0.6111111111111112,5,11,-0.009217536927907388,-529.4877298182118,-0.5
0.0,-0.007916258284148917,1.685802949770618,11,-510.37535729406,-0.5,202.7973052778116,0.20655603706153924,0.020580736087809384,1058.6045003640577,1.0544232815353864,0.027682750299907743,3170.37009437005,3.0764615134337925,0.0,0.19147819418909062,19.147819418909062,5.5286153447870765,-0.00011272083947138174,202.7973052778117,0.20655603706153924,0.46983546617915906,6124.50428752872,10586.045003640576,12,4,3,-0.03463402357511364,136,3.463402357511364,3.5,-492.91388224680344,-0.5,-0.016383024956055744,2.074168521726114,1.728473768105095,2,1.2881958997445837,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_ETHUSDT_4h_20260608_191748,2.953042510913047,52.7299538794898,2022-07-01,2022-04-01,742.0114337370712,3,0.044615407161118635,4.461540716111863,1458.7481534735937,22,0.24175824175824176,2022-04-01,2021-04-01,0.013286804459102911,0.0,0.45454545454545453,6,10,-0.005208779281201115,-546.9661348350711,-0.5000000000000001
0.0,-0.012642685060737787,1.267187851021534,10,-497.06309356824033,-0.5,-127.63939058845834,-0.12606963161733034,-0.008441078488834162,463.4385341791928,0.4722189577949413,0.003207524387310201,957.219698459031,0.9865203390491292,0.0,-0.06427080280446817,-6.427080280446818,-2.653148891218229,-7.32280430157815e-05,-127.63939058845835,-0.12606963161733034,0.24050632911392406,3976.5047485459227,2317.192670895964,8,3,3,-0.024224348289385817,526,2.4224348289385818,2.441215007589604,-493.62139620091926,-0.5,-0.02136138239585599,0.9323535385665657,0.5827209616041036,1,0.6849769735093422,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_SOLUSDT_4h_20260608_191748,-2.5439360162441624,-0.9028988660946168,2022-10-01,2022-07-01,337.90698903371253,3,-0.016593120776499708,-1.6593120776499708,667.3281562209753,13,0.14130434782608695,2022-07-01,2021-07-01,0.01370574374267277,0.0,0.38461538461538464,7,5,-0.005447579577381401,-503.6439100101207,-0.5000000000000001
0.0,-0.02297431280897874,2.5060426845141084,11,-468.3740874661515,-0.4762754677779846,-224.01156275338437,-0.2228632359690341,-0.008376231892767289,1853.0698973051365,1.9311407344070453,-0.000986962420735371,2864.8912851340515,3.01253549964619,0.0,-0.1585914639086775,-15.859146390867751,-3.188233208615273,-0.00014681144000711763,-224.0115627533843,-0.2228632359690341,0.40325497287522605,7962.359486924575,3706.139794610273,17,12,1,-0.04974274261999725,357,4.9742742619997244,5.096682952225738,-490.04999999999995,-0.5,-0.01673693453384221,3.9563885938481906,0.46545748162919887,0,0.8556463653058131,v3_edge_BTCUSDT_4h_20260608_191403|family_edge_ETHUSDT_4h_20260608_194104,-3.8002660586568497,-3.6407588807864766,2023-01-01,2022-10-01,1120.3778342422784,3,-0.042562196923143204,-4.25621969231432,2255.4809594671033,19,0.20652173913043478,2022-10-01,2021-10-01,0.028214646168592237,0.0,0.10526315789473684,8,2,-0.034444408618530375,-504.14393780134054,-0.5000000000000001
0.0,-0.011929486193757239,1.4471934709980296,15,-381.2116213254801,-0.37360566443877563,-13.57640134798514,-0.010889887881079849,-0.00734316283298048,599.1489652811731,0.5936364063817465,5.8158313579470544e-05,1300.7848921386953,1.2955247726956995,0.0,-0.008786370810881072,-0.8786370810881072,-0.40042429087917847,-7.079265558380564e-05,-13.576401347985154,-0.010889887881079849,0.45286506469500926,3812.116213254801,3594.8937916870386,10,4,4,-0.02194265185958016,410,2.1942651859580162,2.1905812638697544,-194.96282134263072,-0.19087854368585633,-0.0201587167894342,1.5716964850072532,0.9430178910043518,1,0.09899551930088676,family_edge_BTCUSDT_4h_20260608_193935|v3_edge_ETHUSDT_4h_20260608_191748,-0.2977694111502513,-0.16217073205913557,2023-04-01,2023-01-01,425.810523227085,3,-0.0021722242156777065,-0.21722242156777066,853.2441691521784,16,0.17777777777777778,2023-01-01,2022-01-01,0.014529047007336973,0.0,0.375,9,6,-0.008382317270398176,-516.482061955886,-0.5
0.0,-0.02493315801541601,2.8970938333067267,12,-427.0479872378147,-0.4297834902193453,-49.290221310683634,-0.04455070744796837,-0.0018120184256770918,790.1714807496077,0.8115221431550916,0.0106570161665136,2373.145313147803,2.5247153357706984,0.0,-0.0561490380838362,-5.61490380838362,-0.8343227566730809,-0.00016051548365923456,-49.29022131068365,-0.04455070744796837,0.659963436928702,8540.959744756294,7111.54332674647,20,8,3,-0.06729894112889158,442,6.729894112889158,6.925288479725864,-479.52530358135886,-0.5,-0.014372918359586134,1.8503107481210925,0.8326398366544917,1,0.21239805471414885,v3_edge_BTCUSDT_4h_20260608_191403|v3_edge_ETHUSDT_4h_20260608_191748,-1.1402860954866414,-0.9717619626630463,2023-07-01,2023-04-01,1333.2507836402242,3,-0.014294164180098596,-1.4294164180098596,2676.2674086499446,29,0.31868131868131866,2023-04-01,2022-04-01,0.03230185325181099,0.0,0.3103448275862069,10,9,-0.03612257225163329,-517.0825771830564,-0.5000000000000001
