allow_long,allow_short,atr_stop_mult,atr_tp_mult,break_even_atr,channel_lookback,daily_ema,deploy_score,ema_fast,ema_slow,exit_on_flat_signal,family,htf_ema_fast,htf_ema_slow,htf_macd_min,max_holding_bars,min_holding_bars,move_stop_after_partial,partial_exit_atr,partial_exit_fraction,pullback_atr,rsi_high,rsi_low,slope_bars,slope_min,stress_alpha,stress_avg_drawdown,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_pnl,stress_avg_r_multiple,stress_avg_trade_return,stress_avg_win,stress_avg_win_r,stress_best_month,stress_best_trade,stress_best_trade_r,stress_beta,stress_cagr,stress_cagr_pct,stress_calmar_ratio,stress_cvar_95,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_gross_loss,stress_gross_profit,stress_losing_trades,stress_max_consecutive_losses,stress_max_consecutive_wins,stress_max_drawdown,stress_max_drawdown_duration,stress_max_drawdown_pct,stress_max_drawdown_r,stress_median_pnl,stress_median_r_multiple,stress_median_trade_return,stress_pass,stress_payoff_ratio,stress_profit_factor,stress_profitable_months,stress_recovery_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_months,stress_total_return,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_trades_per_week,stress_ulcer_index,stress_var_95,stress_win_rate,stress_winning_trades,stress_worst_month,stress_worst_trade,stress_worst_trade_r,trail_atr_mult,trial,use_break_even,use_partial_exit,use_trailing_stop,validation_alpha,validation_avg_drawdown,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_pnl,validation_avg_r_multiple,validation_avg_trade_return,validation_avg_win,validation_avg_win_r,validation_best_month,validation_best_trade,validation_best_trade_r,validation_beta,validation_cagr,validation_cagr_pct,validation_calmar_ratio,validation_cvar_95,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_gross_loss,validation_gross_profit,validation_losing_trades,validation_max_consecutive_losses,validation_max_consecutive_wins,validation_max_drawdown,validation_max_drawdown_duration,validation_max_drawdown_pct,validation_max_drawdown_r,validation_median_pnl,validation_median_r_multiple,validation_median_trade_return,validation_pass,validation_payoff_ratio,validation_profit_factor,validation_profitable_months,validation_recovery_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_months,validation_total_return,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_trades_per_week,validation_ulcer_index,validation_var_95,validation_win_rate,validation_winning_trades,validation_worst_month,validation_worst_trade,validation_worst_trade_r,volatility_max,volatility_min,volume_lookback,volume_min,wf_gate_windows,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_win_rate,wf_positive_exp,wf_rank,wf_score,wf_total_trades,wf_windows
True,False,5.0,6.0,0.75,72,200,222.5797082810939,8,200,True,mtf_state_follow,20,200,0.0,24,12,True,0.8,0.25,0.75,73.183044333765,23.594194694830552,24,0.001,0.0,-0.035427330064053575,3.831342982521347,12,-348.15647096566914,-0.3430276263850419,1.501414190265882,0.0022531972540548464,0.0008501979100588952,263.7448280572171,0.26121381498337737,0.04096291066176394,1995.5879796856045,1.983545819420185,0.0,0.001261924446576801,0.1261924446576801,0.019349646882384313,-1.4176992662590859e-05,1.5014141902658196,0.0022531972540548464,0.11523893947941011,17755.980019249124,17934.64830789077,51,5,7,-0.06521692381506154,10768,6.5216923815061545,6.725286130224524,90.40327515414762,0.08983665158875012,0.004933059999999953,False,0.7575468217657351,1.0100624290209808,6,0.02739600063755528,0.044112548152570166,0.0243569046472062,5666.955026639011,17,0.00178668288641682,0.17866828864168202,28335.62966451926,119,0.23017408123791103,1.6112185686653773,0.039544473785788535,0.0,0.5714285714285714,68,-0.016218425412741655,-453.50624805295774,-0.4498949218123881,1.5,740,True,False,True,0.0,-0.003749298645939501,0.41493179060667307,12,-313.29792452618995,-0.28088674551523957,174.29877877181346,0.15979710850677106,0.006523471715776972,363.6010282875088,0.33088613418590457,0.06997443465546627,3160.430685405238,3.0648102807891595,0.0,0.14126606724260182,14.126606724260181,14.768612081221331,-7.521920475535902e-06,174.2987787718134,0.15979710850677106,0.1145136594407285,10338.831509364269,30906.087404438258,33,3,8,-0.00956529066277157,3697,0.9565290662771571,0.9543617425827264,46.11595973437222,0.04024168510569573,0.0009930040000000445,True,1.1605599648877145,2.989321121680477,12,21.50196645369328,2.373934832182453,1.1584475206162983,7794.227830423453,17,0.2056725589507399,20.56725589507399,7794.263986170756,118,0.22823984526112184,1.597678916827853,0.004728554782002528,0.0,0.7203389830508474,85,-0.005695971717405324,-453.37949354294847,-0.37508490782866316,1.0,0.0005,30,1.5,0,3.1278847144595194,-0.07524569529067364,0.7322470492677063,0.35969039130803837,2,109,-192.74728065498795,136,11
True,True,5.0,6.0,0.5,36,80,74.30836986651708,8,200,False,mtf_momentum_breakout,20,200,0.0,24,12,True,2.0,0.5,1.0,62.906019481901886,42.678374587166715,6,0.0,0.0,-0.020263243643536474,2.136964471092058,13,-552.2597012600262,-0.5560879215797547,-12.209300094496914,-0.011250769035160679,-0.0009079676128000832,224.0627504154221,0.2271154852030992,0.01723949530965463,1851.0633403867837,1.8862426189297579,0.0,-0.007948718241885921,-0.7948718241885921,-0.1921442399963582,-1.2613789536805812e-05,-12.209300094496967,-0.011250769035160679,0.10363445886050447,15463.27163528073,14340.01602658702,28,3,8,-0.041368496094582784,10213,4.136849609458278,4.181629336111406,97.68065804910404,0.0983723407773779,0.004933059999999991,False,0.405719899359313,0.9273597699641446,6,0.27152440014388846,-0.16596048628021692,-0.06474489098172051,3925.485447816417,17,-0.011232556086936383,-1.1232556086936383,19627.987994527746,92,0.17794970986460348,1.2456479690522244,0.02227138903913447,0.0,0.6956521739130435,64,-0.010809845824054976,-604.2068627072316,-0.5974557166615168,3.0,1644,True,True,True,0.0,-0.0047838089594684705,0.7427022518302756,14,-594.8061976708925,-0.5643397042085339,102.75256071124878,0.09984415055723195,0.0032839189583684005,312.0201882258911,0.29909930698696163,0.04195873355150859,2554.2128121807623,2.4683325616919465,0.0,0.06518744810971966,6.518744810971966,3.241378007490369,-9.605392922985256e-06,102.75256071124878,0.09984415055723195,0.10782496575066484,12490.930151088742,21841.413175812384,21,2,8,-0.020111029308855874,2639,2.0111029308855874,2.020007600959156,28.82530497803583,0.02650521236041136,0.000993004000000121,False,0.5245745411659825,1.7485818038866088,10,4.64943036038746,1.1655363121496645,0.53992719962242,5127.161431437349,17,0.09350483024723653,9.350483024723653,5127.181036262576,91,0.1760154738878143,1.2321083172147,0.006537667738461802,0.0,0.7692307692307693,70,-0.011953703190719978,-677.3416743272079,-0.6227299481939037,0.04,0.001,30,1.25,0,4.643536491626598,-0.09134801091073826,0.9825446657725672,0.6306632761178216,3,1,19.22837057151554,112,11
True,True,5.0,16.0,1.25,36,80,16.77349956350297,14,80,True,mtf_bb_expansion,20,200,0.0005,120,12,True,3.0,0.67,1.0,64.64285755752255,37.975813071079365,6,0.005,0.0,-0.017936620824108854,2.0375067454825726,12,-331.60156476261966,-0.3331199456581392,-3.294840550878166,-0.002149657017868939,-0.00020846639167011524,468.6460755035002,0.4736201329025196,0.014992723819945208,1472.960201034016,1.499272381994519,0.0,-0.0009079890895069553,-0.09079890895069553,-0.02736635181734995,-6.182826622124932e-06,-3.294840550878206,-0.002149657017868939,0.03779514868240793,7626.835989540252,7498.337208056004,23,4,3,-0.033179032980614566,10382,3.3179032980614567,3.34918860833415,-243.8908450567867,-0.24223626142560362,-0.009658556239787688,False,1.413280651552369,0.9831517576016482,7,0.03872891098402256,-0.019524726206275034,-0.004972068528352112,2028.8856230986578,17,-0.0012849878148421703,-0.12849878148421703,10144.729243395332,39,0.07543520309477757,0.528046421663443,0.020472072209122262,0.0,0.41025641025641024,16,-0.009907449622673759,-444.31602549795434,-0.45148457466409486,1.5,959,True,True,True,0.0,-0.0017894777910964757,0.5530699276335704,12,-312.4026518334413,-0.3023147649761537,207.71379000614053,0.2020795983376498,0.006133453293643892,653.5278830114966,0.6344176240351956,0.02391532339227531,2522.745124597571,2.3915323392275445,0.0,0.056573085998810724,5.657308599881072,4.115594177782847,-4.393045749229615e-06,207.7137900061406,0.2020795983376498,0.03779514868240793,5623.247733001945,13724.085543241428,18,4,4,-0.013746031205945523,1964,1.3746031205945524,1.381712813091077,38.32929179344313,0.036836088319824566,0.0009930040000001243,False,2.0919408947908913,2.440597710589373,11,5.893219423753159,1.2788159330756508,0.5286166213087117,2711.625409617838,17,0.08100837810239522,8.100837810239522,2711.6389337198607,39,0.07543520309477757,0.528046421663443,0.0031205946746671134,0.0,0.5384615384615384,21,-0.006904033369807383,-449.34636900826683,-0.42640199200051276,0.08,0.0005,30,1.25,0,1.877677569239656,-0.04687308598781643,1.5834015206424554,0.4938246097337007,4,14,-77.0025036727869,83,11
True,True,6.0,3.0,0.5,24,80,-3.7822072049161513,30,100,False,mtf_momentum_breakout,20,200,0.0005,120,6,True,1.0,0.67,1.0,58.64229219660311,28.53888001656679,18,0.0005,0.0,-0.044883569716918974,4.71906486318599,16,-726.024633401486,-0.7556624344708973,-77.9195124093291,-0.08057009750373759,-0.004158398513338135,74.57581017706073,0.07827515825324115,0.00779624612706864,163.47996039663528,0.17064521857384662,0.0,-0.05852070909812135,-5.852070909812134,-0.6989906085251107,-1.2264260885675513e-05,-77.91951240932912,-0.08057009750373759,0.1367555806269643,14520.492668029721,6338.943865050161,20,1,12,-0.08372173872493315,12239,8.372173872493315,8.668905664726443,66.56851315438604,0.06814247632127038,0.004933059999999972,False,0.1027180163676635,0.43655156956256974,4,0.9772311143537009,-1.5216304977379451,-0.13265598409338475,3633.5194556198944,17,-0.08181548802979581,-8.18154880297958,18167.93777580999,105,0.20309477756286268,1.4216634429400388,0.05153353015831738,0.0,0.8095238095238095,85,-0.018425121896942342,-999.3238703005522,-1.0009834171027434,2.0,1795,True,True,False,0.0,-0.03651070459168956,4.013830148389182,14,-898.0438146879512,-0.9224445710298036,-58.697652592915176,-0.06009815248471095,-0.0029171283396280737,76.95425239214116,0.07927096566399089,0.011025075060570044,229.48340802720662,0.23430315969427998,0.0,-0.048175750014700425,-4.8175750014700425,-0.6289792893361589,-1.1990505432185256e-05,-58.69765259291515,-0.06009815248471095,0.13740027399468127,14368.701035007221,7618.470986821974,16,1,19,-0.07659353945587996,10854,7.659353945587996,7.8984150179374355,25.150011419657073,0.025897904039265195,0.0010070040000000754,False,0.08569097758206923,0.5302129237890533,5,0.8813054072365344,-1.2288359659848567,-0.20536399834900362,4826.180489363423,17,-0.06750230048185185,-6.750230048185185,4826.183391496987,115,0.22243713733075435,1.5570599613152805,0.04207034621312346,0.0,0.8608695652173913,99,-0.01956070218215744,-1006.2464443050482,-1.0009820937661558,1.0,0.0,100,0.75,0,4.972540900134062,-0.15373830904607683,0.4305207384667666,0.7322679384598889,1,6,-49.31128053015581,179,11
True,True,2.0,6.0,1.0,36,200,-9.516997031345422,50,300,False,mtf_trend_pullback,20,80,0.0005,72,12,True,3.0,0.5,1.0,63.75294955565115,41.53455454986316,12,0.001,0.0,-0.023682233174431747,2.684461960182073,12,-575.9923487083836,-0.5901625073463281,-66.65192120685916,-0.06664707064599518,-0.002076374518160899,401.39063379454166,0.4144211684840404,0.02465886553378005,1666.1131190013193,1.7499367227284173,0.0,-0.03366970622133192,-3.366970622133192,-0.7029029144584357,-1.621980862482834e-05,-66.65192120685916,-0.06664707064599518,0.0739785639455234,19583.739856085034,14851.453450398041,34,4,5,-0.04790093415286712,12239,4.790093415286712,4.8718764265893935,112.77823268081613,0.11451046281381777,0.004933059999999901,False,0.6968679960673572,0.758356348661536,5,0.9879319661250712,-0.6855677378469327,-0.3041803498179946,5123.035794103331,17,-0.047322864056869585,-4.732286405686958,25615.829134979504,71,0.13733075435203096,0.9613152804642167,0.026153037514427126,0.0,0.5211267605633803,37,-0.013543663840146491,-690.9650394485058,-0.7103945975613289,1.5,123,True,True,True,0.0,-0.0042872497951097965,0.9166575219556887,13,-635.6136591256964,-0.5963381929997996,225.8063782303791,0.21291702877442278,0.003941695641680001,665.6804398590135,0.6261537377655151,0.0426526967433154,3127.2977112517833,3.0788919096607805,0.0,0.11076850532145843,11.076850532145844,4.960968656520008,-1.1578445620900582e-05,225.80637823037918,0.21291702877442278,0.07518736400999275,15254.727819016713,31286.980673373622,24,3,11,-0.022327999427265013,2245,2.2327999427265013,2.2496271796647243,61.83272384938356,0.0552289407688517,0.0009930040000000078,False,1.047303547212429,2.0509694466243396,12,7.180335572196263,1.494379965571638,0.6167839833086428,8176.6297504289505,17,0.16032252854356877,16.032252854356877,8176.662135973223,71,0.13733075435203096,0.9613152804642167,0.0070906175849372415,0.0,0.6619718309859155,47,-0.014933407618963335,-865.2396294330031,-0.7506692304352734,1.0,0.002,50,1.5,0,4.108781561229004,-0.16048575959318978,0.62221435527859,0.43571339533906384,2,7,-62.512769957593235,127,11
True,True,3.0,8.0,1.25,48,200,-11.562536668777664,50,100,True,mtf_rsi_reclaim,20,200,0.001,48,12,True,2.0,0.5,0.75,62.524313841856305,42.4377412571053,6,0.0,0.0,-0.018332347029035568,1.9244243811350614,12,-450.97386758290554,-0.4569141887691178,-69.49559040218107,-0.06966948607345193,-0.0019141556448264562,294.6427650885105,0.2999731846815018,0.008625058954394804,724.1057533542294,0.7488755109088411,0.0,-0.021205608788403274,-2.1205608788403274,-0.5874106000686721,-7.746809271880728e-06,-69.49559040218102,-0.06966948607345193,0.041582722217745186,9470.451219241017,6482.140831947231,21,3,6,-0.03610014661962893,10339,3.610014661962893,3.6491562538188456,79.83182750291513,0.08148692183787108,0.0038280984429455984,False,0.653347757526869,0.684459555504339,5,0.82778344885417,-0.7581505302011093,-0.14644692309835702,2675.2096950708788,17,-0.029883103872937643,-2.9883103872937644,13376.375057213385,43,0.08317214700193423,0.5822050290135397,0.021421776266764888,0.0,0.5116279069767442,22,-0.011573468922625119,-635.0321544581464,-0.6399868022047432,2.0,769,True,True,True,0.0,-0.0024920744752553537,0.48087839146995487,12,-351.52793457840863,-0.3398583786145989,196.68475853926003,0.19048991722818154,0.004555172945993488,521.5515396460265,0.504770388838718,0.023352587413709047,1329.0952939830006,1.2965696586134443,0.0,0.059034302304520114,5.903430230452011,4.07074830490417,-4.391999077484523e-06,196.68475853925997,0.19048991722818154,0.041582722217745186,5624.446953254537,14081.89157044272,16,3,6,-0.014502076248094105,3408,1.4502076248094105,1.4566128090084023,48.83135906973904,0.04504380012081944,0.0009930040000000373,False,1.4836702530384367,2.5036935520023627,10,5.831885360759762,1.500396248181004,0.2587639031525252,3863.433595313244,17,0.08457444617188187,8.457444617188187,3863.4497796410133,43,0.08317214700193423,0.5822050290135397,0.0038513875331081765,0.0,0.627906976744186,27,-0.005891908928593925,-725.8987093242167,-0.6823976204014512,0.2,0.0005,75,0.75,0,3.7458688112072105,-0.17104088897130731,0.47814506558343023,0.39540535222353407,1,17,-86.26075626421567,91,11
True,True,3.0,12.0,0.5,12,80,-14.961393013373446,50,150,True,mtf_trend_pullback,20,200,0.0025,36,12,True,3.0,0.67,1.0,72.20792052484622,28.013370191567553,36,0.0,0.0,-0.032001169256871916,3.634115660254669,12,-576.770413811104,-0.5923737748601177,-56.265393752694315,-0.05690921583906099,-0.0016956931684306482,208.25355086715328,0.215212117433935,0.013919795460508366,563.9803699048676,0.5685251971693833,0.0,-0.036854542420932224,-3.6854542420932224,-0.5617617152769409,-1.4872914084930489e-05,-56.26539375269434,-0.05690921583906099,0.0890482714159078,17879.882828144226,12703.466602896346,31,4,12,-0.06560529387938699,10726,6.560529387938699,6.743950480641836,139.10868671826137,0.14290935023532259,0.004933059999999991,False,0.3610683659917369,0.7104893653385789,6,0.7890241654529545,-0.9178006074999953,-0.16073429427421787,5524.80238953979,17,-0.051764162252479144,-5.176416225247914,27624.711275134687,92,0.17794970986460348,1.2456479690522244,0.03711997025825263,0.0,0.6630434782608695,61,-0.02937756634137889,-835.9917904525057,-0.866873953975188,3.0,1724,True,True,True,0.0,-0.003286100196085799,0.7427392498074541,12,-623.2904832157022,-0.5907907329002267,138.33937849659722,0.13124469147499698,0.003280016007986659,286.70883207691526,0.27190094297666395,0.030267018490707898,1060.7598686858767,1.0383580679743867,0.0,0.0883217184203633,8.83217184203633,4.3594098692260825,-7.186652334363313e-06,138.33937849659725,0.13124469147499698,0.0890482714159078,9349.357248235534,22076.580069922475,15,2,21,-0.020260017082551332,1539,2.026001708255133,2.034168907154269,56.25779668429439,0.054136014726350226,0.0010070040000000934,False,0.45999231465514595,2.3612938818964158,10,6.281940814673888,1.9385162871094102,0.31669334332056787,8185.564885849303,17,0.1272722282168694,12.72722282168694,8185.593984230516,92,0.17794970986460348,1.2456479690522244,0.0059128687457008534,0.0,0.8369565217391305,77,-0.005680873070972647,-1015.4811557721094,-0.9603203119670647,0.12,0.0005,30,1.25,0,7.814113024241396,-0.1807833625867011,0.4939062217165603,0.5266015102711588,1,18,-86.87263819014352,188,11
True,True,6.0,16.0,0.75,48,80,-19.112046824763034,14,80,True,mtf_momentum_breakout,20,80,0.001,96,12,False,1.0,0.33,1.5,68.62924791433919,34.989344056489,18,0.0,0.0,-0.045291279113861695,4.728201437553632,12,-462.7089612293219,-0.48043186939640176,-77.12499760648592,-0.07876628380618941,-0.0036216644237436293,214.03024023116575,0.22453221959866482,0.015282447408633937,1466.3722508614337,1.540095618279543,0.0,-0.04732873074250454,-4.732873074250454,-0.5885922805632757,-1.4383023843083475e-05,-77.12499760648592,-0.07876628380618941,0.08332661777741962,17120.23156548491,10487.481771327126,37,4,5,-0.08041004325984621,10846,8.041004325984622,8.319024828211461,54.28595784668163,0.057024014749086666,0.004933059999999936,False,0.4625590990555526,0.6125782663168131,4,0.8248658407910482,-1.120607172522614,-0.17791067993568815,3017.8365339434395,17,-0.0663274979415776,-6.6327497941577604,15089.469533623871,86,0.16634429400386846,1.1644100580270793,0.0512323226539493,0.0,0.5697674418604651,49,-0.014056207813125443,-999.9364072860125,-0.9990527100338553,3.0,1042,True,False,False,0.0,-0.014890246421421017,1.6510046390914581,12,-448.3344906217638,-0.44308387741995,44.393887699313204,0.044971406819810295,0.0023508007826859383,327.2564752540055,0.3251512922167097,0.027838387431560863,1962.1757841055407,1.9743594432862637,0.0,0.026513588469015525,2.6513588469015525,0.8285546507744813,-1.111834239923785e-05,44.39388769931318,0.044971406819810295,0.08276251108066726,13898.369209274679,17671.849663716297,31,4,6,-0.031999806463257764,9910,3.1999806463257765,3.2386041461006823,18.884187228735655,0.018751901092611427,0.0010070039999999427,False,0.7299382093047456,1.2715052678211696,9,1.179219773961562,0.5470312507759341,0.08811813874335364,3749.3274624363694,17,0.03773480454441655,3.773480454441655,3749.3387345828255,85,0.1644100580270793,1.1508704061895552,0.017290443406973582,0.0,0.6352941176470588,54,-0.010377959225974953,-1017.4466183402542,-0.9990662252208043,0.2,0.0005,75,1.5,0,4.34251529088885,-0.09739711373192793,0.7544281427886983,0.49209320091673037,3,3,-13.711593322999,139,11
True,True,2.0,16.0,0.5,72,200,-20.57636215268039,20,300,True,mtf_state_follow,20,200,0.0025,24,8,True,1.2,0.5,0.25,62.81038787190665,23.33988152484636,12,0.001,0.0,-0.03804909077954493,4.071968921175814,10,-727.9817295934276,-0.7338996168836783,-58.342127869769904,-0.05753091321107635,-0.0012075158582912921,423.7983853712635,0.4294545534331972,0.01512210472862563,2203.208591169557,2.2858115020806515,0.0,-0.03571390656499751,-3.571390656499751,-0.46078740358979725,-2.13791764102706e-05,-58.34212786976994,-0.05753091321107635,0.07059392376500927,26207.34226536339,21189.919268563175,36,5,6,-0.07750625621873725,10769,7.750625621873724,7.899452227577985,163.20544669085572,0.16580762227896,0.0049330599999999804,False,0.5821552494290643,0.8085489575403673,8,0.6473571607742338,-0.5454809253794157,-0.25864308369798744,6527.68985369527,17,-0.05017422996800204,-5.017422996800204,32639.30300772261,86,0.16634429400386846,1.1644100580270793,0.044123332417972554,0.0,0.5813953488372093,50,-0.03173290308383958,-846.9228849722351,-0.8707775319165834,2.0,1026,True,False,True,0.0,-0.00782822562663754,1.2314232773973304,10,-841.3208180621791,-0.7604111331068114,201.64303925729683,0.19029620160593713,0.0040523160186423214,538.6005931605122,0.49744780205159433,0.037164726061249764,5135.98487876549,4.465649256103143,0.0,0.1196071174708464,11.960711747084641,4.273575001096391,-1.2937400790118316e-05,201.6430392572969,0.19029620160593713,0.06986864372632766,17667.73717930576,35009.03855543328,21,3,10,-0.02798760228617985,2112,2.798760228617985,2.826529604994576,63.763600550473434,0.05831143031937628,0.0009930040000000451,False,0.640184554568702,1.9815236212840774,12,6.1960653859550385,1.3123565916325224,0.43897708946893815,10726.023662658707,17,0.17341301376127508,17.341301376127507,10726.062456045624,86,0.16634429400386846,1.1644100580270793,0.011264611454997136,0.0,0.7558139534883721,65,-0.01857259507588771,-1091.023747062044,-0.9556462326279074,0.08,0.002,50,0.0,0,9.552218060581925,-0.1571486748908279,0.5724831982054568,0.590318719026853,1,9,-68.68535438552114,187,11
False,True,1.5,3.0,0.5,48,80,-43.73419294578833,8,150,True,mtf_state_follow,20,80,0.0,240,8,True,2.0,0.5,0.75,70.84478881796257,40.82468260489668,6,0.0025,0.0,-0.027940887243587224,2.7036504609385053,8,-751.0502792965605,-0.7646642079064291,-57.749610219774645,-0.056678412765385995,-0.0024698970437360464,346.67578007501703,0.3563133010668893,0.022891519727452625,813.0572461524941,0.8199280646930648,0.0,-0.015554001983230314,-1.5554001983230314,-0.2730007775007049,-8.644459714704483e-06,-57.74961021977475,-0.056678412765385995,0.024901281328068337,10514.703910151846,8320.218721800407,14,3,6,-0.056974203977093636,7167,5.697420397709363,5.834281465124901,172.2344161695807,0.17730340584781173,0.005067060000000087,False,0.4615879783703912,0.7912936772063849,5,0.38517171547209733,-0.4171468629041157,-0.06014159428899389,2745.9869507137732,17,-0.021944851883514346,-2.1944851883514347,13730.291798407741,38,0.0735009671179884,0.5145067698259188,0.035042733786350456,0.0,0.631578947368421,24,-0.029296866954323875,-1002.572756622968,-1.000940412555449,2.5,1400,True,False,False,0.0,-0.006951196636903052,0.8266797947697485,8,-754.3941410947843,-0.7241831486140482,316.9802603109161,0.3028319073646675,0.004432855175351135,649.475764195444,0.6215607178408206,0.042774137642431986,1505.2279553255394,1.4659486384086893,0.0,0.08366605326154852,8.366605326154852,4.440065682122883,-5.265084689818604e-06,316.98026031091626,0.3028319073646675,0.02594890805060843,6789.547269853059,18834.797161667873,9,1,6,-0.018843426933618273,4871,1.8843426933618272,1.894788683167377,58.80197512111667,0.055725017915963904,0.001007004000000175,False,0.8609236588885992,2.7740873453077084,8,6.392282005947147,1.5458198008463624,0.2575329501701206,4321.52705085294,17,0.12045249891814791,12.045249891814791,4321.547739177378,38,0.0735009671179884,0.5145067698259188,0.008717180495189783,0.0,0.7631578947368421,29,-0.00825765369757192,-1061.7401036724004,-1.0009210872358298,1.0,0.0,75,0.5,0,12.37668148736449,-0.13435433984276893,1.4277901350726894,0.5562888951433843,3,145,-215.10706179412574,134,11
