trial,train_score,donchian_lookback,volume_lookback,volume_mult,atr_stop_mult,atr_tp_mult,min_holding_bars,max_holding_bars,trend_sma_period,volatility_min,volatility_max,use_trend_filter,allow_long,allow_short,train_total_trades,train_win_rate,train_profit_factor,train_sharpe_ratio,train_sortino_ratio,train_calmar_ratio,train_total_return_pct,train_max_drawdown_pct,train_max_drawdown_r,train_avg_drawdown_r,train_expectancy,train_expectancy_r,train_avg_win,train_avg_loss,train_avg_win_r,train_avg_loss_r,train_avg_r_multiple,train_payoff_ratio,train_trades_per_day,train_avg_holding_bars,train_max_consecutive_losses,train_exposure_pct,train_total_fees,train_total_slippage,train_rank,validation_total_trades,validation_win_rate,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_calmar_ratio,validation_total_return_pct,validation_max_drawdown_pct,validation_max_drawdown_r,validation_avg_drawdown_r,validation_expectancy,validation_expectancy_r,validation_avg_win,validation_avg_loss,validation_avg_win_r,validation_avg_loss_r,validation_avg_r_multiple,validation_payoff_ratio,validation_trades_per_day,validation_avg_holding_bars,validation_max_consecutive_losses,validation_exposure_pct,validation_total_fees,validation_total_slippage,stress_total_trades,stress_win_rate,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_calmar_ratio,stress_total_return_pct,stress_max_drawdown_pct,stress_max_drawdown_r,stress_avg_drawdown_r,stress_expectancy,stress_expectancy_r,stress_avg_win,stress_avg_loss,stress_avg_win_r,stress_avg_loss_r,stress_avg_r_multiple,stress_payoff_ratio,stress_trades_per_day,stress_avg_holding_bars,stress_max_consecutive_losses,stress_exposure_pct,stress_total_fees,stress_total_slippage,deploy_score
41,55.902279993091696,80,20,0.8300533795978485,3.627588873273715,6.559503897378074,6,48,400,0.003,0.12,True,True,True,85,0.49411764705882355,2.0153130292581154,2.091962804774365,0.5095164256827457,0.9812449604965198,16.432931402882662,4.686539104318815,4.781029715648463,1.4352041338848458,193.32860473979616,0.18159156008653052,776.6195254635412,-376.3974108508385,0.7315707687248323,-0.3555974343973921,0.18159156008653052,2.06329667281188,0.06876095456383982,7,7,0.08034510649770828,1730.5628397422988,1740.9942165763005,1,52,0.40384615384615385,0.8289514259523737,-0.6805436876571963,-0.1703950051233501,-0.24940129386257345,-2.3250455866003756,6.608864568194084,6.776580828711526,3.1555992834290385,-44.71241512693072,-0.04320234558163671,536.5643356399886,-438.4805366141987,0.558474495568991,-0.4507898831352876,-0.04320234558163671,1.2236902002154086,0.10058027079303675,6,7,0.11537222043184016,1075.3994770782258,1078.1892419465862,52,0.38461538461538464,0.761132685314056,-1.0088534476651885,-0.2497262511469337,-0.3254546183797877,-3.3157633563083073,7.233219900338954,7.448393035336897,3.6216596432956853,-63.764679929005155,-0.06288007432788167,528.2714946938206,-433.78728906827126,0.552950012843664,-0.4477738788100976,-0.06288007432788167,1.2178122965024893,0.10058027079303675,6,7,0.11537222043184016,1047.6279537513396,2099.9400947973218,-999960.5760148655
537,46.80734198155298,20,150,1.9437615549554599,1.8043196413947724,5.945803776029386,6,12,50,0.0,0.12,True,True,True,84,0.5,1.6246384420011284,1.4706709143760643,0.4828386298655819,0.6522594275339739,18.640262230455278,7.942790928595636,8.150974866426925,3.334661190619789,221.90788369589626,0.21041020127129406,1154.3320237559685,-710.516256364176,1.073595767066148,-0.6527753645235601,0.21041020127129406,1.6246384420011275,0.06795200215720641,6,6,0.07697492585602589,3422.08410663181,3428.0720368033008,2,44,0.45454545454545453,1.3193982543793255,1.1154943234566914,0.3718688700277545,1.2224993088049043,5.467863898381605,3.1350895584649408,3.1677408138767515,1.2923947029665284,124.26963405412755,0.12646641092201188,1129.356529629082,-713.3027789250012,1.1018580825426239,-0.6863599820951647,0.12646641092201188,1.5832779052551902,0.0851063829787234,6,4,0.09635836287463745,1772.7302517806877,1781.6722710183446,44,0.45454545454545453,1.2094979421107412,0.7862330653462715,0.261796827484757,0.7833574641215042,3.6111000748961084,3.239714839216711,3.275975882532515,1.3681467691253275,82.0704562476393,0.08568681418098642,1042.401196245184,-718.2051604169814,1.0260620293550313,-0.697959198464051,0.08568681418098642,1.451397530532889,0.0851063829787234,6,4,0.09635836287463745,1688.9786432604096,3394.5226309640298,-999956.0
633,43.60846684253067,10,20,1.6561809200944386,1.1420758067931023,7.4410882923450545,4,18,400,0.001,0.12,False,True,False,90,0.37777777777777777,1.46014761523262,1.1408523136013828,0.9481080911664155,0.49512209191682416,22.431284290440992,12.44737393972554,13.05412045108463,5.117022109830611,249.23649211601094,0.24085030306624625,2093.508894757517,-870.5003237734747,2.1016070851463375,-0.8888948860538093,0.24085030306624625,2.4049490133243174,0.07280571659700687,4,7,0.05675384200593152,5535.508212614402,5563.5085354181965,3,54,0.5185185185185185,1.4840093677252002,1.5828926384209132,0.7553705399638229,1.9625911282120754,10.858439800538225,3.8492020240353355,3.8971902139866836,1.6307320447737024,201.082218528485,0.19912017493670275,1189.0285201513238,-862.8599524499567,1.1484930207392345,-0.8232813513121777,0.19912017493670275,1.3780086986019715,0.10444874274661509,4,3,0.0825008056719304,3757.0061873665454,3771.6400204402507,54,0.5,1.293132219839943,1.0597435509355608,0.46167313910590446,1.117478640900277,6.529709460612764,4.0896527605367625,4.148415536509713,1.6781785960755788,120.92054556690272,0.12429738654862259,1066.8650044581618,-825.0239133243564,1.052186355198994,-0.8035915821017491,0.12429738654862259,1.293132219839943,0.10444874274661509,4,3,0.0825008056719304,3452.0192810069543,6924.069642690694,-999946.0
419,42.53580078829144,40,30,1.3684946596847745,2.4174852190881153,6.662234198305029,5,96,300,0.003,0.12,False,True,True,120,0.525,1.6536195270352483,1.7457127300816688,0.5473793468157385,1.1321132631519157,21.00196243286363,5.118922061674144,5.215307690770314,1.5917372018860116,175.0163536071965,0.1630992804613812,843.3928241260955,-563.7155348610604,0.8023677889391696,-0.5434606499614376,0.1630992804613812,1.4961319530318913,0.09707428879600916,5,6,0.09598274467511458,3745.3166275677586,3757.065653032118,4,74,0.4864864864864865,1.1002499201318399,0.4734174722584197,0.1685689864975738,0.20943612045105994,2.1871612030706893,7.354372788770807,7.535816082484187,3.916512357619438,29.556232473928503,0.032647111616752836,666.7846650510171,-574.1338615464713,0.6863180088134933,-0.5866200541485802,0.032647111616752836,1.16137491569472,0.14313346228239845,5,7,0.14050918466000645,2273.835815177658,2283.704389998908,74,0.4594594594594595,0.9922808783935998,0.013324980543565389,0.004553385664942829,-0.014124361114801483,-0.1705328164273378,8.531936072546122,8.818957743025566,4.428741496695254,-2.304497519288418,0.0008893008951076889,644.7565863359389,-552.3064187962316,0.6725224989001791,-0.569998917409203,0.0008893008951076889,1.1673892686983527,0.14313346228239845,5,7,0.14050918466000645,2179.223360473209,4376.632671599197,-999926.0
814,40.60735739304886,30,75,0.8310059434595463,3.776452505239577,4.947020802541572,4,48,300,0.003,0.12,False,True,False,82,0.5365853658536586,1.8347031804612959,1.7501079236671802,0.35595845508265195,1.0957997969619497,9.836759803810608,2.565630118955765,2.588190581911876,1.0949765213900309,119.96048541232446,0.11588189451964742,491.3977185908506,-310.12473195228483,0.4811392821066241,-0.30704771216000987,0.11588189451964742,1.5845163831256648,0.0663340973439396,4,7,0.05446211916958749,1637.530797536476,1649.0182114465451,5,54,0.5925925925925926,1.248731442272396,0.8862640417970864,0.16908693498601793,1.0566815361842439,2.225913187540864,1.4833929771003533,1.4883449519452707,0.5535055612241363,41.22061458408993,0.04194727778640108,349.2179858295493,-406.7755617729419,0.3473796639792368,-0.40231801122135996,0.04194727778640108,0.8585028665622724,0.10444874274661509,5,3,0.08862391234289398,1231.6104404046705,1235.0726566288417,54,0.5740740740740741,1.1045793841695384,0.4081781104482353,0.07676730203013139,0.417197481104171,0.9606112040823355,1.6244093449774455,1.6216737037396811,0.6079591342929968,17.789096371895482,0.018823620093729017,327.29306797078254,-399.3684305657349,0.32778850237263424,-0.3976073081952302,0.018823620093729017,0.8195266398677225,0.10444874274661509,5,3,0.08862391234289398,1198.260000942903,2400.855983204623,-999946.0
981,35.482153213969696,16,50,1.5667316692736588,1.921906110658429,2.313245754813626,3,120,100,0.0005,0.12,True,True,True,134,0.5298507462686567,1.4903728459137915,1.8123790640189135,0.5075931212247804,1.16282828668723,18.76774084172706,4.484019815531248,4.454955900889724,1.5526716581362716,140.05776747557474,0.13121743326743815,803.3821256085711,-607.4982551822465,0.7472034666782197,-0.5629890488304266,0.13121743326743815,1.3224435111629422,0.1083996224888769,3,4,0.0668643839309787,5417.285584988057,5417.5208202085205,6,92,0.5,1.0832033542746464,0.49656481895423965,0.16865135995115735,0.3131542645011395,2.1836344140612636,4.910664280085545,4.975452324210535,2.0717176509425954,23.735156674579116,0.025921054706451934,618.0039626592978,-570.5336493101396,0.6184725940125456,-0.5666304845996417,0.025921054706451934,1.083203354274646,0.17794970986460348,3,5,0.11150499516596842,3551.5338562341367,3560.0115241799163,92,0.5,0.9493187166689874,-0.24798342371221027,-0.08395826397187846,-0.1638946449155887,-1.342823849531298,5.79981289228132,5.917735478252231,2.57293870602543,-14.595911407948961,-0.012438899036329061,546.7964098663414,-575.9882326822393,0.5571470145744543,-0.5820248126471125,-0.012438899036329061,0.9493187166689872,0.17794970986460348,3,5,0.11150499516596842,3355.674626436034,6727.299619674088,-3.572741388739009
568,32.13798626328861,80,30,0.9198810655510047,3.76752180571453,4.562584950191674,3,72,100,0.002,0.12,True,True,True,106,0.5094339622641509,1.633220877745486,1.7182080882440274,0.45367289582125825,0.7605484795901506,10.123956061357225,3.8009211547432824,3.8378152414707905,1.1013296445058331,95.50901944676568,0.09221886871185363,483.55534631069264,-307.46216614269696,0.46858725568216475,-0.2986252254496234,0.09221886871185363,1.572731215606764,0.08574895510314143,3,6,0.05675384200593152,2016.1633301202423,2023.6548187090011,7,63,0.42857142857142855,0.8837330695531568,-0.4827325492399608,-0.11640678704948386,-0.23635257656148978,-1.2670469074738504,3.7944016372566653,3.8321634960442887,2.0964616090683688,-20.111855674187723,-0.01926353240241562,356.69237781073616,-302.71503078788066,0.36500269619334,-0.3074632038492324,-0.01926353240241562,1.178310759404209,0.1218568665377176,4,5,0.0825008056719304,1271.9643963289343,1273.9656240409788,63,0.42857142857142855,0.7826244726526508,-0.984041256052389,-0.23833937915669143,-0.38217238390931746,-2.46494995620269,4.573341334097066,4.645427937099518,2.6216542809687438,-39.12618978099499,-0.038668764397172796,328.69047423064626,-314.98868778972593,0.33857679964913057,-0.3216029374319003,-0.038668764397172796,1.043499296870201,0.1218568665377176,4,5,0.0825008056719304,1238.6197728313866,2480.215104628586,-999944.7337528794
792,30.330729053349692,8,20,1.770744722841978,1.836926861283709,4.467672574943544,3,18,300,0.002,0.12,True,True,True,126,0.46825396825396826,1.45810173547854,1.4710336235530144,0.45767808004735333,0.6788407861357627,17.292318751956525,7.1094684961616545,7.104057347701602,2.6274793287743727,137.2406250155281,0.13060967548495542,932.8828529698502,-563.3995458696212,0.8808405699244759,-0.5300414106632789,0.13060967548495542,1.655810445373935,0.10192800323580962,3,7,0.06551631167430574,5163.228134725193,5178.224362066468,8,68,0.5294117647058824,1.3423791737647752,1.4083202079302795,0.5444318742588465,1.0930362064952333,7.461436809057413,4.771490042609874,4.828842577277807,1.940211128054995,109.72701189790263,0.10983753970994163,812.6206059063844,-681.0282813616394,0.796991084518283,-0.6632101981994425,0.10983753970994163,1.1932259322353558,0.13152804642166344,3,4,0.08411214953271028,2865.6055842741152,2873.411993504883,68,0.5147058823529411,1.1960281737022063,0.8798548276626705,0.3216001018725009,0.5550710394507467,4.286516688150485,5.4220622185172935,5.5174420802411985,2.3714364612729217,63.037010119859474,0.0653659791828051,747.2387593575369,-662.6315117988892,0.7442878063272435,-0.6547026253643266,0.0653659791828051,1.1276837066335086,0.13152804642166344,3,4,0.08411214953271028,2707.7037316761835,5429.607370516014,-999932.0
426,26.829275048460993,30,75,1.793376891065546,2.1932643522192685,3.58126863309363,4,12,50,0.0,0.12,True,True,True,95,0.5052631578947369,1.413128703895974,1.2125216576232138,0.2887415190710092,0.8005155248216894,10.370600751338905,3.6961553644439435,3.6633943873034904,1.6164300150142594,109.16421843514723,0.10686495619268851,739.0248214498921,-534.0976740054433,0.7230568624465032,-0.5224374161516331,0.10686495619268851,1.3836885225648077,0.07685047863017393,4,5,0.061606902129954164,3055.2366543470944,3050.84610551574,9,58,0.5344827586206896,1.335498778115462,1.266348134212934,0.3760379840959438,0.8010413148549429,5.694768519695746,4.981532229290543,5.085392954165021,2.80870472756873,98.18566413268508,0.09893064863806698,731.2517761998412,-628.6680200925681,0.7283651862433564,-0.6237534500939319,0.09893064863806698,1.1631763551328222,0.11218568665377177,4,5,0.09023525620367387,1992.744238528824,1998.0701067655336,58,0.5344827586206896,1.2068738489136615,0.8400687681778451,0.24834933549483731,0.4512071656969816,3.545270301225668,5.52257375695414,5.6073839365917415,3.1993704693542373,61.12535002113293,0.06326415989475268,667.1814164491418,-634.7168003221364,0.6717873843477665,-0.6354106533661152,0.06326415989475268,1.051148190989318,0.11218568665377177,4,5,0.09023525620367387,1906.4379961068687,3822.314599776069,-999942.0
557,25.267110636781823,16,150,0.8689460671913545,1.611121832519713,3.4747527422603675,6,120,400,0.0005,0.12,False,False,True,104,0.47115384615384615,1.2880971022193302,1.0803314853048325,0.3896876302822073,0.6316932419447894,13.436499207607557,6.009007916869332,6.057389577586372,3.0374250369444087,129.1971077654577,0.12705481621470863,1226.0262365174349,-847.9779342135764,1.1097990946795684,-0.7484809955085302,0.12705481621470863,1.4458232780012894,0.08413105028987461,6,5,0.09396063629010515,4907.05108243611,4888.730764426873,10,59,0.3898305084745763,0.7335685872764954,-1.3425300857803768,-0.625224237665592,-0.5567113547959034,-7.582683028960571,9.73334663327971,10.087459256353721,5.808583421370719,-128.52005133831562,-0.12840818165433537,907.7167806871491,-790.5602495768071,0.9768674695086778,-0.8345565143418159,-0.12840818165433537,1.1481943105197319,0.11411992263056092,6,7,0.12632935868514342,2481.332702177507,2486.4314375852887,59,0.3898305084745763,0.6610012421372778,-1.8156514698465411,-0.8455229880436902,-0.6201407043138727,-9.628506528743513,11.130849525086989,11.528889069961885,6.861788604979548,-163.19502591090742,-0.16675216625339992,816.2726812426667,-788.9660610368021,0.8891691057739649,-0.8413685344931053,-0.16675216625339992,1.0346106398670436,0.11411992263056092,6,7,0.12632935868514342,2341.97906612559,4698.520835149916,-999974.3504332507
