allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,bb_width_lookback,bb_width_quantile,deploy_score,donchian_lookback,ema_fast,ema_slow,family,max_holding_bars,max_trend_strength,min_holding_bars,pullback_depth,pullback_rsi,range_lookback,rsi_high,rsi_low,stress_avg_drawdown_r,stress_avg_holding_bars,stress_avg_loss,stress_avg_loss_r,stress_avg_r_multiple,stress_avg_win,stress_avg_win_r,stress_calmar_ratio,stress_expectancy,stress_expectancy_r,stress_exposure_pct,stress_max_consecutive_losses,stress_max_drawdown_pct,stress_max_drawdown_r,stress_payoff_ratio,stress_profit_factor,stress_sharpe_ratio,stress_sortino_ratio,stress_total_fees,stress_total_return_pct,stress_total_slippage,stress_total_trades,stress_trades_per_day,stress_win_rate,train_avg_drawdown_r,train_avg_holding_bars,train_avg_loss,train_avg_loss_r,train_avg_r_multiple,train_avg_win,train_avg_win_r,train_calmar_ratio,train_expectancy,train_expectancy_r,train_exposure_pct,train_max_consecutive_losses,train_max_drawdown_pct,train_max_drawdown_r,train_payoff_ratio,train_profit_factor,train_rank,train_score,train_sharpe_ratio,train_sortino_ratio,train_total_fees,train_total_return_pct,train_total_slippage,train_total_trades,train_trades_per_day,train_win_rate,trend_slope_bars,trend_slope_min,trial,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min
True,False,2.029726019315998,11.307957505718555,30,2.0,300,0.15,-1000000,20,20,50,channel_breakout,168,0.07098868684080063,2,0.016704279441428528,41.25017106478439,55,79.67884957336088,33.771405227092,3.8284247639224818,49,-1008.5695359738693,-0.9548663830093572,0.3811046258495865,4482.651668246571,4.389017652426418,0.5654345885561938,364.23576508124074,0.3811046258495865,0.25491459877537864,8,7.22072079213576,7.458396596112287,4.444563818713944,1.4815212729046483,0.9032754574459709,0.9777718697538915,926.6773288849006,5.827772241299856,1866.8980423006267,16,0.030947775628626693,0.25,2.204055231323,39,-1148.134661866862,-1.0,0.7039783713862342,4695.392756891182,4.111935114158703,1.824258173540298,799.7078110524859,0.7039783713862342,0.23098881023064627,5,4.900995010000013,5.0,4.089583663693677,2.044791831846839,1,156.67769861717812,1.5984694132541506,75806401811690.52,3004.793266844189,40.78509836367681,3048.6299969961697,51,0.03493948390043389,0.3333333333333333,24,0.022055581175987382,215,3.65807391202621,49,-1013.4447652423365,-0.9524268084488318,0.4557999672809035,4801.921670081811,4.680480294470109,0.6850867447203209,440.3968435887002,0.4557999672809035,0.25491459877537864,8,7.193434677197774,7.429121701385981,4.7382174488153455,1.579405816271782,1.0216201123083308,1.1094441872336411,987.2327051495367,7.046349497419199,995.275316209579,16,0.030947775628626693,0.25,0.2,0.0005,150,0.5884246489506945
True,False,1.6732890555817679,10.881176887680988,20,2.0,300,0.15,106.78082528766511,30,30,80,channel_breakout,360,0.06804953838205441,5,0.013155643801042338,44.88778107605479,30,64.78559872661104,32.99968260503471,3.3104758861427555,50,-1072.1694568700652,-1.0,0.4854357212885889,4923.866528946527,4.729537782113129,1.044635545155258,482.3583913046067,0.4854357212885889,0.4353851111827264,9,8.64827525163593,9.0,4.592433124629891,1.6073515936204619,1.373554379488625,75110521866075.75,2083.169490370101,13.023676565224376,4196.629886755176,27,0.05222437137330754,0.25925925925925924,4.891189135997314,52,-1302.1374449294394,-1.0,0.719165705295795,6523.094818883193,5.269898454608194,0.7935712418316954,843.4907564385401,0.719165705295795,0.3714318337519982,15,13.994164535871159,15.0,5.009528636384977,1.8924885959676585,2,128.1850630936356,1.6245338203811102,54563140659310.78,5544.59387939934,52.296426899189456,5602.498343696776,62,0.04247545101621374,0.27419354838709675,12,0.0011022859582611234,203,3.5184014894025055,50,-1089.5057908716167,-1.0,0.6114566242817777,5505.611642525803,5.215618407943999,1.3368290880155986,620.3394696388254,0.6114566242817777,0.4353851111827264,9,8.648275251635914,9.0,5.053311041257755,1.7686588644402144,1.5870261074170333,166706926664225.2,2285.7055522364335,16.74916568024829,2304.761763101793,27,0.05222437137330754,0.25925925925925924,0.12,0.0005,10,0.4093466380624604
True,False,1.5849978409564551,9.688195289506014,55,1.5,200,0.2,19.393180805551868,12,14,400,channel_breakout,72,0.06978803537390758,2,0.01027636908522064,34.353503174571955,40,80.8760981916665,31.02685773965167,4.81373900933933,26,-1059.6705358573715,-1.0,0.1281808930894768,3804.4322737486036,3.700753721206153,0.2259238717815769,107.7141384480625,0.1281808930894768,0.21269738962294554,8,8.387841892250602,8.551040617039032,3.590202940454946,1.1337482969857726,0.42273902594982227,17273607213515.11,1993.5379960212676,2.692853461201579,3996.483506456838,25,0.048355899419729204,0.24,2.1169563837314755,29,-1296.1901676435693,-1.0,0.571488737893809,4261.22983031406,3.463028015618417,1.727201421102938,660.6478598063,0.571488737893809,0.2372687828271295,6,5.851985059899986,6.0,3.2875035906658927,1.78668673405755,3,121.27406335556732,1.6180137106668684,51442429370622.96,6245.93875279383,46.90599804624726,6299.150140679493,71,0.0486412422927609,0.352112676056338,12,0.004219630723086155,349,4.524310821426192,26,-1074.990080947941,-1.0,0.21527491036955354,4214.539358861955,4.06364545987314,0.4284014016327553,194.49698460643413,0.21527491036955354,0.21269738962294554,8,7.962603106886595,8.070065139066767,3.9205379040758377,1.2380646012871066,0.65873117523729,22700921936217.223,2191.467917058885,4.862424615160883,2198.531062014595,25,0.048355899419729204,0.24,0.2,0.0,100,0.6966176050672214
True,False,0.9585858750352729,11.599683175888162,20,2.0,100,0.2,63.23905934245182,40,14,50,channel_breakout,120,0.04031001974652691,2,0.026189805532494413,51.72454562449306,55,63.510344755615876,25.317658318239786,4.994122947714284,23,-1061.7632804831,-1.0,0.3391371060947081,8134.430116810797,8.039175466139278,0.49892849126395994,300.63574133821794,0.3391371060947081,0.20045117628101836,12,11.361512828387061,12.0,7.661246406176006,1.3323906793349571,0.7590572458532916,68578705750772.94,3104.568053612515,8.117165016131867,6231.649386894325,27,0.05222437137330754,0.14814814814814814,5.114369363328025,19,-1249.3477015723888,-1.0,0.6287189839301498,10335.710191623579,8.647027827893963,0.8362002785607745,706.5711635126447,0.6287189839301498,0.17024434802466318,12,13.739121255325845,13.741608340685698,8.272885265339173,1.6804298195220193,4,108.31787469979659,1.2429163965147272,98515337427974.1,9882.646056889009,54.405979590473606,9947.00891817042,77,0.05275176981045901,0.16883116883116883,24,0.010813027460163264,776,4.789858887914767,23,-1086.0798419071446,-1.0,0.49202253043085625,9322.736829670343,9.07115208040828,0.7523822803391582,455.9670724006313,0.49202253043085625,0.20045117628101836,12,11.36151282838706,12.0,8.583841141273478,1.4928419376127788,0.9863907704628162,104094323550461.03,3571.2978217835193,12.311110954817064,3587.1997001683912,27,0.05222437137330754,0.14814814814814814,0.12,0.0005,100,0.9620791007560912
True,False,3.2221373582460924,7.147004475556877,20,2.5,300,0.2,81.6626840193544,20,10,50,channel_breakout,240,0.022716498766297735,4,0.0336139751434718,35.64013900473185,120,65.69099269204105,29.520688481935476,2.9157345314927445,55,-1065.802201579859,-1.0,0.316057298796175,1596.6603116936078,1.5308794207618748,1.0867481394383414,318.67830532234376,0.316057298796175,0.4492426683854335,4,5.120640140918787,5.205249157541762,1.498083142750923,1.6229234046468328,1.6004643508013336,39451614811995.086,1170.5479331738868,7.966957633058584,2359.4168651699665,25,0.048355899419729204,0.52,2.0575640935279202,48,-1080.1581432281623,-0.9894291516161374,0.38904512623649407,2033.1971340856514,1.8696286098559871,1.0963745903304827,420.9238654767122,0.38904512623649407,0.3108015528659511,4,4.963112307874695,5.03623972767955,1.8823143137256138,1.7524995334686742,5,90.98552061604389,1.617662460205678,3.3988320494981874,2395.8359538195323,23.57173646669586,2421.8319156442326,56,0.03836492349851564,0.48214285714285715,24,0.001459410129547692,169,2.592276772897938,55,-1074.7487354064242,-1.0,0.3751679586720673,1726.407305492961,1.6445537666770527,1.330459551346182,381.8524058612562,0.3751679586720673,0.4492426683854335,4,5.000884575861296,5.076765070748488,1.6063357402696616,1.7401970519588,1.8037083078274065,41129016683041.67,1236.7755856071115,9.546310146531425,1247.5707019956076,25,0.048355899419729204,0.52,0.08,0.001,30,1.384555795808601
True,False,3.3972977192196323,10.51034475996044,80,1.8,200,0.15,15.454231113387948,12,20,150,channel_breakout,48,0.040620946937078926,1,0.02155478527420881,57.28263824442584,120,61.044622512499465,23.689170937998306,2.4862589121780903,32,-864.6824850861364,-0.8369214745638732,0.07952931260401776,1211.9445086046233,1.1923624113078852,0.2705351839465931,73.1490604516261,0.07952931260401776,0.32742507251047376,4,5.902182623821231,6.039019565671408,1.4016064040939769,1.1542640974891574,0.513128612750293,0.20489486444641017,1270.7322556533122,2.2676208740004076,2548.565565240702,31,0.059961315280464215,0.45161290322580644,1.7481886778155442,33,-976.8206586443868,-0.850021824726793,0.33453155568006027,1666.8679206015697,1.485240553789575,1.141099614928879,364.1807945963159,0.33453155568006027,0.2666133820506965,4,5.058638536387567,5.085375686351103,1.7064216505359515,1.7566105226105384,6,81.39279390342723,1.6538178876347707,0.6554271992661332,2741.4530297588035,25.12847482714575,2769.353596897011,69,0.0472710664535282,0.5072463768115942,48,0.01034009607296291,886,2.1162024348749457,32,-864.2787665018316,-0.8300597720486076,0.1237378356953854,1310.6959728958166,1.2819206450988054,0.4536292631663602,117.96789000033215,0.1237378356953854,0.32742507251047376,4,5.665303368985389,5.7866972132955175,1.5165199281718544,1.2488987643768212,0.7627536302596923,0.3063877562626972,1333.8353463011094,3.6570045900102994,1338.8325159098026,31,0.059961315280464215,0.45161290322580644,0.12,0.001,150,0.5242956932602888
True,False,2.003518431191532,10.657590957710118,40,2.0,200,0.15,-24.45965781181687,120,14,150,channel_breakout,18,0.0760892649354774,3,0.02927478772161696,37.78341332929502,30,68.03353349717612,38.217744943085805,4.648571972200799,13,-802.0449002522599,-0.7962182494085293,-0.03174884668651046,1293.102333846259,1.3060726080770224,-0.12862538484823405,-40.1731787618894,-0.03174884668651046,0.13889784079922657,6,7.295786905010909,7.533591762869489,1.612256786919973,0.921289592525699,-0.19173852256898663,-0.07539591124748783,2048.627845834138,-1.3257148991423018,4098.720804096667,33,0.06382978723404255,0.36363636363636365,1.8773234223695394,11,-1040.2915295977446,-0.9022165695481504,0.35455139073669023,2241.5820956192592,2.001350786971999,0.9179564739523643,380.2209350484211,0.35455139073669023,0.08951815482986983,5,6.368083566146996,6.49338936110485,2.1547633829970954,1.6444246870240988,7,76.65286688345306,1.3423744026380346,0.7284825499522534,4546.886407928292,25.474802648244204,4576.942695615982,67,0.045900890614295496,0.43283582089552236,3,0.0005942927902646972,483,4.118591269847292,13,-799.1049989045704,-0.7840563238399305,0.03702088412169351,1472.779120027675,1.473905998054536,0.08978881876621554,27.034680707155246,0.03702088412169351,0.13889784079922657,6,7.010448240704605,7.22573532289877,1.8430357988582113,1.0531633136332637,0.20706654250652468,0.08315080554997863,2210.7273198277853,0.8921444633361388,2213.8355083181004,33,0.06382978723404255,0.36363636363636365,0.08,0.0,50,0.9334482987917064
True,False,1.4190139749289044,9.830248303094134,80,2.0,100,0.1,-9.001148177351617,40,20,80,channel_breakout,18,0.06386576473620986,3,0.010292452742833358,42.13710571136142,80,70.23618200627124,18.241012349275717,2.720678511670237,11,-847.1941718172111,-0.849924330921251,-0.010001625668344137,1395.9011788696,1.4298658690509247,-0.04992489855596438,-20.790621564175467,-0.010001625668344137,0.0705768611021592,5,5.593140086801946,5.724730950434342,1.6476756159398802,0.9611441092982634,-0.04093611109477071,-0.01359180753968612,1404.4280397744305,-0.3950218097193283,2810.8901731945984,19,0.0367504835589942,0.3684210526315789,2.067311444285211,10,-1014.3701284930457,-0.9528052059658851,0.32430199668221504,2390.9418160617233,2.267726000711933,0.8630845444467727,336.0121943476387,0.32430199668221504,0.0687371546015072,5,5.281323030478757,5.377643603833322,2.3570704113829937,1.5489319846231102,8,68.4251676100377,1.091722447699194,0.8581038027224828,4166.145761929923,19.48870727216304,4189.8284596452795,58,0.03973509933774834,0.39655172413793105,12,0.01405244983769253,514,2.635363554155881,11,-842.3736106806087,-0.8392567237016916,0.06494188204931796,1586.864982501307,1.6149966347653344,0.1299272561429911,52.60902891272872,0.06494188204931796,0.0705768611021592,5,5.4272330281093115,5.548731339206874,1.8838018693619507,1.0988844237944713,0.24608515746823156,0.08239381561374452,1527.2475460964627,0.9995715493418248,1529.7784217893127,19,0.0367504835589942,0.3684210526315789,0.12,0.002,50,1.0449407285503574
True,False,2.377881380813858,9.517488925755812,55,2.5,150,0.15,-71.51511769016399,120,14,50,channel_breakout,18,0.029877025337462896,6,0.02941147491293276,47.32178106003044,40,58.85523865876519,26.617662135345498,4.637357009123649,13,-759.9958983763371,-0.7639919604506109,-0.12158233393772268,1038.9433920158726,1.0561686480025727,-0.3949224999956298,-125.07614882614536,-0.12158233393772268,0.15243312922977764,4,7.655858601871647,7.836468219132535,1.3670381566999004,0.7456571763817639,-0.8828261112048655,-0.2969690833346696,1787.3310390513602,-4.252589060088969,3569.7359799724727,34,0.06576402321083172,0.35294117647058826,1.5544595147041982,13,-903.0718571161144,-0.7955395353125764,0.2821316958866901,1606.1511356283415,1.449608863019229,0.9999080612194032,301.35517940122446,0.2821316958866901,0.11635076501484357,3,5.234073595927438,5.335345241580789,1.778541898933107,1.6417309836305594,9,67.75769963389526,1.3957233213586429,0.5078973443118439,4136.223529896546,22.601638455091948,4162.992292735573,75,0.051381593971226304,0.48,12,0.0003066682609071309,34,4.162936671382287,13,-793.7131754540793,-0.7899372133788222,-0.0688570001187669,1086.1942530991475,1.0959648828397843,-0.27383212580952004,-74.92504100725733,-0.0688570001187669,0.15243312922977764,4,6.597203277552706,6.684033978720512,1.3684971935582917,0.8471649293456092,-0.4698997368629843,-0.17873230117677602,1906.436859156334,-2.547451394246731,1905.7971094037202,34,0.06576402321083172,0.38235294117647056,0.2,0.001,200,0.760912137927406
True,False,1.4706114339023537,11.581719921785629,55,2.5,150,0.2,-35.73671083178035,16,30,200,channel_breakout,168,0.037021438148613944,1,0.016464390039018673,47.71371752062908,120,80.96497500787278,38.4347387134974,7.511090894979018,21,-1017.470755818413,-1.0,0.022037715114091125,5656.054310360303,5.7454489197530005,-0.010549803703761212,-6.330594276183206,0.022037715114091125,0.22687721559780857,15,13.994164535871153,15.0,5.558935505532833,0.9926670545594344,0.07305296069214104,4955818004977.599,2829.381950333097,-0.20890961111408252,5664.037983385943,33,0.06382978723404255,0.15151515151515152,3.6283878781988093,20,-1183.76587048589,-1.0,0.3573875726327989,6967.572517272264,6.174762883916222,0.7332578044955061,358.3792299007879,0.3573875726327989,0.16967344142498286,8,8.272226925439668,8.347035605720087,5.885937997530158,1.373385532757037,10,59.68186437432936,0.8923643754843454,52993111702024.06,6832.211126284203,26.52006301265834,6865.603618300541,74,0.050696506051609955,0.1891891891891892,36,0.009551353058775816,902,6.961935256540783,21,-1032.761092683847,-1.0,0.1110250737021042,6302.1548354626075,6.332765486433887,0.1304352545368158,78.58980552016135,0.1110250737021042,0.22687721559780857,15,13.994164535871148,15.0,6.102238823777852,1.0896855042460447,0.33832025098938434,26266840357852.523,3141.3034290139617,2.5934635821653353,3147.047077839045,33,0.06382978723404255,0.15151515151515152,0.08,0.003,10,0.0598136008383915
