entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_loss,take_profit,exit_reason,pnl,pnl_pct,fees,holding_bars,metadata
2021-04-02 02:00:00+00:00,2021-04-02 06:00:00+00:00,LONG,58908.917375,59527.58,0.016975358647897745,1000.0,58946.428928571426,61263.302142857145,signal_reversal,9.302019941424946,0.009302019941424947,1.2,4,{}
2021-04-03 17:00:00+00:00,2021-04-03 21:00:00+00:00,SHORT,58792.097078,57631.28,0.017010670989888014,1000.0930201994144,58835.27964285714,56959.830714285716,signal_reversal,18.546165769061876,0.018544440761484215,1.200111624239297,4,{}
2021-04-03 23:00:00+00:00,2021-04-04 03:00:00+00:00,SHORT,57539.49297200001,57492.42,0.017384207440685348,1000.2784818571049,57873.44178571429,55408.936428571425,signal_reversal,-0.3820078681307957,-0.00038190151548753154,1.2003341782285257,4,{}
2021-04-05 14:00:00+00:00,2021-04-05 18:00:00+00:00,LONG,58130.503920999996,58876.29,0.0172073970516032,1000.2746617784236,58477.53857142857,60556.962857142855,signal_reversal,11.63270758277729,0.01162951339994466,1.2003295941341081,4,{}
2021-04-06 00:00:00+00:00,2021-04-06 03:00:00+00:00,LONG,59147.728997,58692.87221153572,0.01691343025029738,1000.3909888542513,58710.48535714286,60647.71928571429,stop_loss,-8.8936577014496,-0.008890181739477195,1.2004691866251014,3,{}
2021-04-06 14:00:00+00:00,2021-04-06 18:00:00+00:00,SHORT,58396.765713,58238.78,0.017129408453772543,1000.3020522772368,58654.41678571428,56538.97642857142,signal_reversal,1.50583934510483,0.0015053846402461263,1.200362462732684,4,{}
2021-04-07 11:00:00+00:00,2021-04-07 15:00:00+00:00,SHORT,56770.473747000004,56451.45,0.01762037630914695,1000.3171106706878,57367.11321428572,54227.18357142857,signal_reversal,4.420937940889381,0.004419536458718828,1.2003805328048254,4,{}
2021-04-10 03:00:00+00:00,2021-04-10 06:00:00+00:00,LONG,58738.836365999996,60303.131488785715,0.017030662878931995,1000.3613200500968,58683.63607142857,60321.227857142854,take_profit,25.440549295261004,0.02543136043483466,1.200433584060116,3,{}
2021-04-13 08:00:00+00:00,2021-04-13 12:00:00+00:00,LONG,61069.305297,62973.25,0.016384920717154517,1000.6157255430494,61877.45642857143,64379.61714285715,signal_reversal,29.99524413784966,0.029976786664601723,1.200738870651659,4,{}
2021-04-13 15:00:00+00:00,2021-04-13 19:00:00+00:00,LONG,62939.876299999996,62997.02,0.01590272712347908,1000.9156779844279,62294.895000000004,65405.700000000004,signal_reversal,-0.29235814565535345,-0.00029209068464596666,1.2010988135813134,4,{}
2021-04-19 15:00:00+00:00,2021-04-19 18:00:00+00:00,SHORT,55423.228042,55754.374153,0.018059445286089697,1000.9127544029714,55737.65285714286,52280.35428571429,stop_loss,-7.181410378589353,-0.007174861492171664,1.2010953052835656,3,{}
2021-04-21 22:00:00+00:00,2021-04-22 02:00:00+00:00,SHORT,54733.395054,53760.82,0.01828574564599465,1000.8409402991855,55088.87571428572,51812.438571428575,signal_reversal,16.5832509307245,0.016569317124224756,1.2010091283590225,4,{}
2021-04-25 20:00:00+00:00,2021-04-25 23:00:00+00:00,SHORT,49318.210097,49045.62606075,0.02029689988423532,1001.0067728084927,49030.91678571429,46222.20642857143,stop_loss,4.331402766436874,0.004327046413766408,1.2012081273701911,3,{}
2021-04-30 13:00:00+00:00,2021-04-30 17:00:00+00:00,LONG,54672.206742999995,56546.79,0.018310036240933834,1001.050086836157,55204.24428571428,57559.44142857142,signal_reversal,33.1224272681145,0.03308768232846244,1.2012601042033884,4,{}
2021-04-30 15:00:00+00:00,2021-04-30 19:00:00+00:00,LONG,55968.975657,56311.51290514285,0.01789172125010289,1001.3813111088382,56328.411428571424,58883.35714285714,stop_loss,4.92692338821858,0.004920127161912933,1.2016575733306056,4,{}
2021-04-30 23:00:00+00:00,2021-05-01 03:00:00+00:00,LONG,57136.895928,58178.67,0.017526863580490173,1001.4305803427204,56656.63857142857,59769.532857142854,signal_reversal,17.057315345224485,0.017032948344144778,1.2017166964112644,4,{}
2021-05-03 00:00:00+00:00,2021-05-03 04:00:00+00:00,LONG,56595.183462999994,57820.64,0.017697639484656594,1001.6011534961726,56683.93321428572,58855.71357142857,signal_reversal,20.485766611746424,0.02045301819016396,1.201921384195407,4,{}
2021-05-03 07:00:00+00:00,2021-05-03 11:00:00+00:00,LONG,57962.933665000004,58657.63,0.017283562922337292,1001.8060111622901,58030.31964285715,60302.970714285715,signal_reversal,10.804660604494742,0.010785182444612436,1.202167213394748,4,{}
2021-05-04 15:00:00+00:00,2021-05-04 19:00:00+00:00,SHORT,54811.21170200001,54541.13,0.018279363412281143,1001.914057768335,54877.13892857143,51643.71214285715,signal_reversal,3.7346247125436074,0.0037274900811972997,1.202296869322002,4,{}
2021-05-05 14:00:00+00:00,2021-05-05 18:00:00+00:00,LONG,56264.034148,57301.55,0.017808026374004263,1001.9514040154604,55853.09321428572,59242.213571428576,signal_reversal,17.27376797104503,0.01724012552087655,1.2023416848185524,4,{}
2021-05-06 18:00:00+00:00,2021-05-06 22:00:00+00:00,SHORT,56758.507338,56498.56,0.017655928400785226,1002.1241416951708,56804.807499999995,53651.095,signal_reversal,3.387062617668607,0.003379883266697006,1.202548970034205,4,{}
2021-05-07 16:00:00+00:00,2021-05-07 20:00:00+00:00,LONG,57536.505775,57607.97,0.017417776745782015,1002.1580123213475,57295.13607142857,60309.727857142854,signal_reversal,0.04215830157477507,4.206751934968991e-05,1.202589614785617,4,{}
2021-05-08 08:00:00+00:00,2021-05-08 12:00:00+00:00,LONG,58480.598917999996,58862.79,0.01713659662257502,1002.1584339043632,57930.06464285714,60709.55071428572,signal_reversal,5.34686428429434,0.005335348287658671,1.2025901206852356,4,{}
2021-05-09 12:00:00+00:00,2021-05-09 16:00:00+00:00,SHORT,57890.117753,57578.93992999999,0.017312314112459534,1002.2119025472061,57561.671428571426,54177.24714285714,stop_loss,4.184553933550782,0.004175318535845947,1.2026542830566473,4,{}
2021-05-10 19:00:00+00:00,2021-05-10 23:00:00+00:00,SHORT,56754.83843900001,55816.14,0.017659353381188143,1002.2537480865416,57006.83571428572,53187.60857142857,signal_reversal,15.374102954966958,0.015339531515166208,1.2027044977038497,4,{}
2021-05-12 15:00:00+00:00,2021-05-12 19:00:00+00:00,SHORT,56056.218088,53533.30088799999,0.017882181911424336,1002.4074891160914,56460.07214285714,53517.24571428571,take_profit,43.91237533092221,0.04380691067027394,1.2028889869393096,4,{}
2021-05-12 18:00:00+00:00,2021-05-12 22:00:00+00:00,SHORT,54847.480818,51827.4085595,0.01828427847392188,1002.8466128694006,55217.847499999996,51811.865,take_profit,54.01642625033698,0.05386309885993649,1.2034159354432805,4,{}
2021-05-12 22:00:00+00:00,2021-05-13 01:00:00+00:00,SHORT,54516.800052000006,49924.377107,0.018405093038748405,1003.386777131904,54459.48285714286,49909.404285714285,take_profit,83.31990744344978,0.08303867396141364,1.2040641325582846,3,{}
2021-06-01 08:00:00+00:00,2021-06-01 12:00:00+00:00,SHORT,36820.530526,36164.95,0.02727337064025275,1004.2199762063385,37104.252142857134,34384.805714285714,signal_reversal,16.674826698682388,0.01660475502755403,1.2050639714476061,4,{}
2021-06-02 13:00:00+00:00,2021-06-02 17:00:00+00:00,LONG,37287.762974,38014.98,0.026936094964282623,1004.3867244733253,36869.23,38878.66,signal_reversal,18.383122802611346,0.018302833315773846,1.2052640693679904,4,{}
2021-06-03 05:00:00+00:00,2021-06-03 09:00:00+00:00,LONG,37981.390999999996,39119.59,0.026449019618616693,1004.5705557013514,38179.63821428571,40028.36357142857,signal_reversal,28.898763014048296,0.028767280555891193,1.2054846668416215,4,{}
2021-06-04 05:00:00+00:00,2021-06-04 09:00:00+00:00,SHORT,37545.492972,36854.99,0.026763786110915573,1004.8595433314919,37532.805,35084.04,signal_reversal,17.27464239956179,0.017191101496921428,1.2058314519977902,4,{}
2021-06-07 20:00:00+00:00,2021-06-08 00:00:00+00:00,SHORT,35623.759665,33670.35,0.028212414950208695,1005.0322897554875,35148.720357142854,33023.849285714285,signal_reversal,53.90436528902155,0.05363446113968721,1.2060387477065848,4,{}
2021-06-07 23:00:00+00:00,2021-06-08 03:00:00+00:00,SHORT,34137.675623999996,32817.09,0.029456350352729505,1005.5713334083777,34390.49821428572,31877.373571428572,signal_reversal,37.69294721123184,0.037484110732822734,1.206685600090053,4,{}
2021-06-12 02:00:00+00:00,2021-06-12 06:00:00+00:00,SHORT,36217.561471,35324.36,0.027775151667402277,1005.9482628804901,36321.3,33943.590000000004,signal_reversal,23.60166841111524,0.023462109615392013,1.207137915456588,4,{}
2021-06-13 16:00:00+00:00,2021-06-13 20:00:00+00:00,LONG,36045.770487999995,38448.65908371429,0.027914073300210635,1006.1842795646012,36314.25642857143,38460.19714285714,take_profit,65.86698725753143,0.06546215101475604,1.2074211354775213,4,{}
2021-06-17 17:00:00+00:00,2021-06-17 21:00:00+00:00,SHORT,38496.94745,37740.4,0.026153838580185308,1006.8429494371765,38373.021785714285,36339.34642857143,signal_reversal,18.57840834622616,0.01845214127646368,1.2082115393246116,4,{}
2021-06-18 14:00:00+00:00,2021-06-18 18:00:00+00:00,SHORT,37193.158704,35159.8340725,0.027075644247777645,1007.0287335206386,37430.940357142856,35149.28928571429,take_profit,53.8451398825128,0.053469318292703176,1.2084344802247662,4,{}
2021-06-18 18:00:00+00:00,2021-06-18 22:00:00+00:00,SHORT,36208.254264,35620.18,0.027827002582702137,1007.5671849194638,36167.46392857143,33533.66214285714,signal_reversal,15.155263441245374,0.01504144206766396,1.2090806219033565,4,{}
2021-06-19 03:00:00+00:00,2021-06-19 07:00:00+00:00,SHORT,35480.532646,35785.96,0.028402018301365167,1007.7187375538763,36008.24964285715,33293.82071428571,signal_reversal,-9.884015783110174,-0.00980830802759757,1.2092624850646514,4,{}
2021-06-20 10:00:00+00:00,2021-06-20 14:00:00+00:00,SHORT,34975.934071,34316.81,0.02880894890042421,1007.6198973960452,34759.73035714286,32740.96928571428,signal_reversal,17.77952780360349,0.017645074149042178,1.209143876875254,4,{}
2021-06-25 11:00:00+00:00,2021-06-25 15:00:00+00:00,SHORT,33749.28217700001,32607.07,0.02986130749058986,1007.7976926740812,34079.699642857144,31776.48071428571,signal_reversal,32.89859180568441,0.03264404358616022,1.2093572312088974,4,{}
2021-06-25 16:00:00+00:00,2021-06-25 20:00:00+00:00,SHORT,32597.287879,32199.99,0.03092670415815786,1008.1266785921381,32893.91107142857,30050.447857142855,signal_reversal,11.077361952185967,0.010988065475715458,1.2097520143105656,4,{}
2021-06-29 10:00:00+00:00,2021-06-29 14:00:00+00:00,LONG,35236.827878000004,36240.0,0.028613173004745685,1008.2374522116598,34825.000714285714,37247.85857142857,signal_reversal,27.494052537669745,0.027269421977292214,1.2098849426539917,4,{}
2021-06-29 12:00:00+00:00,2021-06-29 16:00:00+00:00,LONG,35566.306692,36341.89,0.028355836929334115,1008.5123927370366,34993.74285714286,37479.50428571429,signal_reversal,20.782098935477105,0.02060668672506428,1.2102148712844438,4,{}
