allow_long,allow_short,atr_stop_mult,atr_tp_mult,bb_lookback,bb_std,bb_width_lookback,bb_width_quantile,donchian_lookback,ema_fast,ema_slow,family,max_holding_bars,max_trend_strength,min_holding_bars,pullback_depth,pullback_rsi,range_lookback,rsi_high,rsi_low,trend_slope_bars,trend_slope_min,trial,validation_avg_drawdown_r,validation_avg_holding_bars,validation_avg_loss,validation_avg_loss_r,validation_avg_r_multiple,validation_avg_win,validation_avg_win_r,validation_calmar_ratio,validation_expectancy,validation_expectancy_r,validation_exposure_pct,validation_max_consecutive_losses,validation_max_drawdown_pct,validation_max_drawdown_r,validation_payoff_ratio,validation_profit_factor,validation_rank_score,validation_sharpe_ratio,validation_sortino_ratio,validation_total_fees,validation_total_return_pct,validation_total_slippage,validation_total_trades,validation_trades_per_day,validation_win_rate,volatility_max,volatility_min,volume_lookback,volume_min,wf_max_dd_r,wf_mean_exp_r,wf_mean_pf,wf_mean_return_pct,wf_min_exp_r,wf_min_pf,wf_min_return_pct,wf_positive_exp,wf_profitable,wf_rank,wf_score,wf_total_trades,wf_windows
True,True,2.911070645098343,4.4338714463405235,14,2.0,150,0.25,10,50,400,squeeze_breakout,18,0.04802042099947714,5,0.007756972099780234,35.31547279790008,55,58.82154277453384,38.32422316554694,24,0.022256310906972242,411,5.599965666358942,10,-811.2752863988235,-0.8277791302054021,-0.1457315363372998,822.4972361736812,0.8432374747714485,-0.5100703506607674,-144.42935881820927,-0.1457315363372998,0.17273606187560425,4,9.907192567217669,10.264172343904434,1.0138324807411192,0.69919481430422,-53.85071643316463,-1.5806356097562726,-0.5947041914196484,2622.0630835849333,-7.077038582092224,5243.54357855217,49,0.09477756286266925,0.40816326530612246,0.08,0.0,20,0.4572493965063332,6.504076757350111,-0.19736952293200483,inf,-1.5102228996098235,-0.9291538224785872,0.0,-6.32656332071955,2,2,12,-70.53256428289134,86,11
True,True,3.13401365994015,2.0766147437957794,20,2.2,150,0.15,30,10,150,channel_breakout,240,0.03979064003704384,5,0.009706189037141542,42.90519672505394,120,81.29225666305533,35.803986768071354,48,0.0012803130224142312,699,8.833018375240789,14,-966.3751206656983,-1.0,-0.1413130586267969,429.9994474022833,0.4475008440291138,-0.42330875893248027,-138.0173260490991,-0.1413130586267969,0.27296165001611344,5,13.758666054263252,14.681903367033595,0.4449612145499704,0.6489017712187065,-67.58047507084473,-2.0874851915605745,-49450457516325.266,2418.4477825402446,-8.14302223689684,4847.179500811137,59,0.11411992263056092,0.5932203389830508,0.2,0.0005,150,1.1013705653036672,5.5119094036691365,-0.29632058432332176,0.5994020445329356,-1.861350973346314,-0.9019512549101467,0.0,-4.4300688434058975,2,2,13,-76.8462429783407,96,11
True,True,2.535008134757735,3.928882656786474,20,2.0,300,0.3,8,10,150,channel_breakout,168,0.0330503813653964,3,0.01089095832864658,41.93365092961594,80,62.801396816936574,23.37701836713265,18,0.0097963059612989,449,7.837763573927749,21,-969.3930943229358,-1.0,-0.18088127693315897,1135.9996239638842,1.184316594844909,-0.40380763376272666,-179.87082496537823,-0.18088127693315897,0.27231711247180146,6,12.724902396421195,13.436772575016256,1.1718668418587337,0.7031201051152403,-69.06867471066572,-1.484604742702872,-40020554322796.09,1777.750578440923,-7.194832998615151,3583.0197167937204,40,0.07736943907156674,0.375,0.12,0.003,75,0.17032388916251104,4.846428335326682,-0.25981942606587477,0.6840180474385976,-1.2636333291398478,-1.0,0.0,-4.617202467329,2,1,14,-79.52397755271659,84,11
True,True,3.9709483504350067,2.30886696924104,20,2.0,150,0.25,16,80,200,range_reversion,96,0.057672605008265765,5,0.034851862405176175,54.72157097340656,80,64.66964377534828,36.4899719102788,3,0.005923604015104203,468,10.471592114168935,20,-826.317747220399,-0.8985912954604406,-0.20423604339781387,498.4376277755237,0.5552150135456841,-0.5825872513805045,-193.5987621477195,-0.20423604339781387,0.45085401224621335,7,16.04708624007606,17.335589895981848,0.6032033433291107,0.551500199615187,-88.62442074326367,-2.960994231764103,-1.301969988576539,2181.8839661818524,-12.971117063897154,4370.111563370487,67,0.12959381044487428,0.47761194029850745,0.12,0.0005,100,1.467462918930993,8.178654943738282,-0.31895701875887905,0.716615654863345,-2.7214995986625,-0.8178654943738282,0.0590150514621802,-7.893683927650796,1,1,15,-90.87749939392894,101,11
True,True,1.4021975226910393,5.6071089880584415,20,2.2,100,0.25,55,80,50,range_reversion,72,0.029546564431169764,1,0.03388534458414887,52.68625644214678,120,61.85808879824833,32.876600092124875,36,0.00934011521927408,628,15.02814003879871,7,-866.9255109335005,-1.0,-0.22876541761886873,987.1806203783731,1.1632189505812218,-0.7221855056241324,-205.89636846578912,-0.22876541761886873,0.28617466967450855,6,24.06349317107585,26.830794228943574,1.1387144661545172,0.6309093663829081,-113.85471977672877,-3.07549645546155,-99544400937764.1,8185.306339835823,-23.678082373565807,16403.476179910864,115,0.22243713733075435,0.3565217391304348,0.12,0.002,150,0.06314899065127266,14.09771280556968,-0.31812854218935044,0.5856231436714004,-4.737325687420966,-0.7419848845036673,0.11759800221152464,-13.225920483559719,2,2,16,-91.268775479325,181,11
True,False,1.378982674066962,3.7758239952846706,20,2.0,300,0.1,8,10,300,channel_breakout,12,0.04621692196435343,2,0.029455242730159818,53.12163584820584,120,80.58878527367831,39.42652914670854,6,0.0022808305591981272,291,6.110253496694184,6,-984.2983595794421,-0.9235240997832149,0.05433153916574804,1296.2407199487777,1.2359071028957447,0.18032011354479394,48.398582093714026,0.05433153916574804,0.11118272639381244,10,10.01253122613235,10.474839811388922,1.316918500710108,1.0898635867945723,-349970.57004309265,0.4817119223083738,0.36567813703316,4745.593427676916,2.56512485096688,9505.875558286503,53,0.10251450676982592,0.4528301886792453,0.12,0.003,20,0.3040398727521204,,,,,,,,,,17,-999922,,
True,True,2.736152461692197,10.863751267335081,55,2.5,150,0.2,12,50,50,range_reversion,48,0.07871185003960005,1,0.020171388727948082,37.71957168053381,120,70.50713032495838,30.46868244539803,36,0.024600643334431016,672,3.7845781183073854,19,-948.9731304019441,-0.9655057911160246,-0.029097922104534817,999.9349955792587,1.0294501037345407,-0.17460002037200306,-34.17952024750184,-0.029097922104534817,0.3029326458266194,7,6.793465209300992,7.0,1.053702116050145,0.9321211026597436,-349975.0493285993,-0.27421118059230193,-0.20323069005775873,2214.7936789854307,-1.6747964921275997,4448.241350488217,49,0.09477756286266925,0.46938775510204084,0.12,0.001,10,0.8989132504207862,,,,,,,,,,18,-999922,,
True,False,2.106047933292331,1.6047952431618842,14,1.8,200,0.2,80,30,80,range_reversion,48,0.06125014140044524,6,0.024580066203251445,55.01311087683886,80,65.60761274348319,30.873770877893186,18,0.006346550508147919,682,8.411635821281974,10,-927.5028559497466,-0.980091523480034,-0.3067760132155674,638.6354783474392,0.6695314766679091,-0.6312830305466258,-288.2627195019156,-0.3067760132155674,0.16983564292620046,4,16.15681106599336,17.450576012123708,0.688553651614892,0.474864587320615,-350043.64226986974,-3.364060898994017,-3.5151555734339137,2777.5029445212663,-14.124873255593862,5532.287888090677,49,0.09477756286266925,0.40816326530612246,0.08,0.0,150,0.002911218988391795,,,,,,,,,,19,-999922,,
True,False,2.2004286571971954,7.320511060159757,55,2.2,50,0.3,12,80,80,squeeze_breakout,24,0.06406597185930434,5,0.01145764202480603,46.28919281459121,20,59.257794765109,24.22195565949832,18,0.006330488313553315,551,2.366893525943542,15,-951.9878839493956,-0.8977432234939264,0.2057900733987567,1631.8128545853165,1.5689782636779537,0.9457581675022998,203.922972763502,0.2057900733987567,0.1840154689010635,4,5.7248199092532985,5.864966816875611,1.7141109483616686,1.387613624864208,-349936.665335737,1.2871391075033625,0.7419074981092574,2471.7648771989966,7.749072965013082,4964.032169562446,38,0.0735009671179884,0.4473684210526316,0.2,0.002,50,0.24894190276447434,,,,,,,,,,20,-999927,,
True,True,2.098164544619388,11.564092615582238,80,2.2,100,0.25,16,80,50,range_reversion,18,0.0144525207363017,3,0.004975256895745961,46.16131963303464,20,59.50106485093097,40.351349914844114,24,0.0208813985365499,78,8.298082630522176,9,-826.4796167968279,-0.881023660569132,-0.3719791039191406,997.9340985037063,1.06260101027629,-0.6665991172332283,-348.6569770752595,-0.3719791039191406,0.1282629713180793,8,15.876224694676678,17.088381921776715,1.2074515550321512,0.428450551785602,-350055.33943623904,-3.3665616652095016,-1.460352877727289,2230.881125505633,-14.64359303716084,4473.218790581272,42,0.08123791102514506,0.2619047619047619,0.2,0.0005,10,1.5345049643075463,,,,,,,,,,21,-999933,,
True,True,3.298988054543031,3.151927205277953,40,1.8,300,0.1,20,80,100,channel_breakout,168,0.05167685697545105,5,0.019800762219886595,46.11535095568407,80,67.28200587231096,34.69177685217229,36,0.018341238088859978,160,4.10849392837581,22,-997.6821589530838,-1.0,-0.1071559876175553,735.9392873422454,0.7410458241457673,-0.40659195383062063,-108.64551982727403,-0.1071559876175553,0.279084756687077,3,7.409004860137188,7.568384485159113,0.7376490405666892,0.7764726742807254,-349993.85022624134,-1.0649063991886474,-22526866663724.74,1447.0030980903668,-4.237175273263725,2893.86998560775,39,0.07543520309477757,0.5128205128205128,0.12,0.0,30,1.0596971635527586,,,,,,,,,,22,-999936,,
True,False,0.7729610047564538,3.934530060883439,80,2.5,200,0.1,24,14,150,channel_breakout,12,0.05308724751556183,2,0.011151991170651352,37.18958760306645,20,73.05005410465157,18.234021548096308,18,0.006062043086468497,207,8.777878098331577,5,-932.6235769788111,-0.9033865812934994,-0.018451315542172986,2038.1715808236863,2.004257863318002,-0.07486037511229632,-28.468528951964004,-0.018451315542172986,0.0763776990009668,15,12.382523195704161,13.122122703878418,2.1854171727314085,0.9561200130699911,-349993.8470643633,-0.12169407317273596,-0.0869596414719978,5873.221232789947,-1.309552331790357,11755.63508059782,46,0.08897485493230174,0.30434782608695654,0.12,0.0,30,0.2672369863046729,,,,,,,,,,23,-999937,,
True,False,3.121320810484583,4.578297538618543,40,2.0,150,0.3,10,80,80,squeeze_breakout,96,0.07208030346352262,4,0.0070402496725448915,41.4081804017338,120,75.6312857625595,31.18809854390988,24,0.015521663111113294,531,1.802714452750994,24,-1043.996197626823,-1.0,0.12871591145345634,1148.5350000765598,1.1163423339752305,0.6705834993204668,125.3537744816478,0.12871591145345634,0.23300032226877215,4,3.9403990000000104,4.0,1.1001333172356096,1.257295219697839,-349947.3581862316,0.9242702835312134,24012014480383.24,1497.814787852408,3.7606132344494543,3006.179490179484,30,0.058027079303675046,0.5333333333333333,0.12,0.002,10,0.7509060989891914,,,,,,,,,,24,-999937,,
True,False,2.1870323432301775,6.756761617481805,20,1.8,300,0.25,30,30,50,range_reversion,120,0.04484798088012349,5,0.032834799873834114,57.05316835140753,40,76.50253088222033,29.092173173533887,12,0.007449382762611165,696,1.9905459304531519,13,-1027.912266749116,-1.0,0.031407638165246735,985.0710513547656,0.9690509455881986,0.1785542114534496,26.50756654339341,0.031407638165246735,0.18788269416693523,4,4.3978655412567775,4.461413472979132,0.9583221090163264,1.054154319917959,-349964.2515307042,0.2827457078240756,5835849326604.586,2392.5076915999202,1.1133177948225057,4792.060225715519,42,0.08123791102514506,0.5238095238095238,0.12,0.002,75,1.1200684290877887,,,,,,,,,,25,-999937,,
True,True,1.461771883512297,10.381880361574506,80,2.5,50,0.15,12,30,150,squeeze_breakout,36,0.03830772587333837,4,0.006079895071751756,47.589914671265134,120,58.935850398573066,31.710811361017473,24,0.014811792771014527,54,2.463013377722805,16,-1047.8644878797054,-0.953448734123947,0.3629405065533092,3641.6753685605927,3.4345154014669075,1.1030794474523193,358.99746905238396,0.3629405065533092,0.15984531098936514,7,6.793465209301024,7.0,3.4753304560681477,1.4894273383149212,-349923.1585924473,1.3097691434865897,1.2796159678277288,2839.885620076831,10.769924071571513,5691.156608993761,30,0.058027079303675046,0.3,0.12,0.003,50,0.793008526464191,,,,,,,,,,26,-999940,,
True,True,4.423850989166176,3.896668096336816,40,1.8,150,0.3,20,50,100,range_reversion,240,0.036353760344483385,2,0.031471336603708926,45.24706147478377,20,77.6608991792366,35.429559493751384,48,0.0061117887712768305,329,2.1550672564642404,38,-1002.712832709978,-1.0,-0.010362343176567354,704.9077565795325,0.7093741345132017,-0.07724383781698971,-14.090386279208701,-0.010362343176567354,0.4695456010312601,5,4.900995010000001,5.0,0.7030006334659309,0.966625871015655,-349974.46096376085,-0.10281904770345968,-1357320611482.3218,1129.6736613790379,-0.5354346786099632,2263.0469459206665,38,0.0735009671179884,0.5789473684210527,0.2,0.0,75,2.1327952826541603,,,,,,,,,,27,-999943,,
True,True,2.2477219829528727,10.968470294794603,14,1.8,300,0.2,55,80,100,range_reversion,120,0.010109715017321986,4,0.009306268862682893,34.13515134297749,80,68.45360548811574,33.72863188053839,24,0.006035432809426519,392,12.42251443351134,8,-895.4031574816145,-1.0,-0.3992070426357435,543.9024859399824,0.6221409848834927,-0.7286981618187881,-362.3269932513935,-0.3992070426357435,0.14631002255881406,8,19.565657635575217,21.55718030233015,0.6074386508416467,0.35731685343626274,-350074.7014588034,-4.599592892866832,-90579070870625.86,3149.1487599551865,-19.565657635575217,6300.507201023236,54,0.10444874274661509,0.37037037037037035,0.05,0.0,30,1.4173875791236799,,,,,,,,,,28,-999943,,
True,False,3.1103110781545014,9.994617914222141,14,2.5,100,0.2,12,10,50,range_reversion,12,0.03201869926242538,2,0.027644371257031484,44.13936868054876,55,61.33425170684416,39.16527636184112,3,0.018371558965858636,259,4.82436533161592,6,-714.7159526314814,-0.7479241107975736,-0.31928826949441264,340.6675407945701,0.3593851459022588,-0.712585050134907,-306.18040678913894,-0.31928826949441264,0.06316467934257171,4,9.547029640159169,9.960823763845628,0.47664745629404404,0.30104049871202776,-350037.59584177466,-3.5846314581647736,-0.7526471228876815,1499.0814723890653,-9.491592610463325,2982.1578810889464,31,0.059961315280464215,0.3870967741935484,0.12,0.001,200,0.04843283142062598,,,,,,,,,,29,-999944,,
False,True,3.808874368649026,1.614859310471909,20,2.5,50,0.3,10,30,300,squeeze_breakout,168,0.011837444069074882,4,0.027476913596013144,55.557924244865596,55,75.91870775027336,28.78923652005858,24,0.006041044558741155,38,2.9838899313668743,14,-993.7582501215878,-1.0,-0.19021787426403935,249.7997241543032,0.25148146704648466,-0.5031655218589568,-189.10309029601123,-0.19021787426403935,0.07669996777312278,2,4.535334528154785,4.6092269242731785,0.25136870473652906,0.4608426253503033,-999983,-1.7403627007746556,-17884933558488.17,637.8311295123657,-3.214752535032181,1280.810917393816,17,0.03288201160541586,0.6470588235294118,0.2,0.002,10,0.11022289415930092,,,,,,,,,,30,-999946,,
True,False,1.5325503987704017,7.992954558462835,30,2.2,300,0.25,55,30,100,range_reversion,240,0.07382020612844149,4,0.0174550191758192,42.502854016314714,20,76.82144924198681,31.20721994508003,12,0.009840529128030627,692,1.9241461055199178,9,-1005.9054252553676,-1.0,-0.007339432285314165,1438.3919591481776,1.448562733696225,-0.09436511011773761,-14.974053199876266,-0.007339432285314165,0.11666129552046407,4,4.151290805318776,4.193595206799367,1.4299475110028514,0.9749642120473986,-349972.96543565026,-0.050188392555109505,-1634854499987.9885,2581.781236928019,-0.5540399683954456,5167.646737945136,37,0.07156673114119923,0.40540540540540543,0.08,0.002,20,0.26688188113262856,,,,,,,,,,31,-999946,,
True,False,3.6220408510034874,4.500003179893725,14,2.2,150,0.1,55,14,200,range_reversion,48,0.07233554419503313,3,0.01929781845961213,35.539608286760306,20,70.97346736193798,39.59639341935963,6,0.023296092904233904,3,6.209644440851989,11,-910.4390523567278,-0.9627108780016279,-0.31998888660185215,335.56273428080704,0.35843988209791117,-0.7187587086191454,-304.2760210195486,-0.31998888660185215,0.13277473412826296,5,11.258212777723312,11.83958880426853,0.3685724304248397,0.34917388145511125,-350042.4641607737,-3.6316191285979857,-2.657063251011187,1476.7948910674943,-11.258212777723312,2933.999556688355,37,0.07156673114119923,0.4864864864864865,0.08,0.0,100,0.7632007285176639,,,,,,,,,,32,-999947,,
False,True,4.224234600413104,5.814047879754502,40,1.8,100,0.25,10,30,50,squeeze_breakout,18,0.028976972941172567,4,0.014895699395691978,51.89296283118312,120,72.84878183495624,27.410498692492954,36,0.010590002107501849,195,2.9165148271322696,15,-611.9344319638099,-0.6172679416661263,-0.25143228522144895,419.29575784282196,0.41926641826045974,-0.5244713324145635,-247.97083556146916,-0.25143228522144895,0.08540122462133419,6,5.7142042212968684,5.858122682121619,0.6851971975121991,0.37374392591574496,-999983,-2.3420372975357115,-0.39417119554659713,537.1396111256887,-4.215504204544995,1081.625564482103,17,0.03288201160541586,0.35294117647058826,0.2,0.001,20,0.6008626125374087,,,,,,,,,,33,-999948,,
True,False,1.402785973557189,2.154885495096812,30,1.5,100,0.25,40,14,200,channel_breakout,12,0.007499031487052246,5,0.0025044868810132365,42.91696077764309,20,58.16297166660299,34.297661471281366,18,0.004562234369576862,679,2.902927829594736,7,-791.85139259472,-0.784577584473598,-0.033517758781596976,797.7363996634422,0.7966009959306148,-0.17872837775498276,-36.797191272093016,-0.033517758781596976,0.0970029004189494,8,5.830743653706581,5.97116007468788,1.0074319589808869,0.9114860581255645,-349982.520310078,-0.35122495341579296,-0.09697377944567076,3350.0299554435906,-1.4718876508836984,6703.850523467615,40,0.07736943907156674,0.475,0.2,0.0005,30,0.8776558968910743,,,,,,,,,,34,-999948,,
